label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103
0.03	north6_all	80	6703	4034	1849	1332	1545	1008	1650	466	1078	671	638	258	195	192	186	303	97	92	179	108	103	86	90	226	88	42	82	58	84	62	21	33	31	15	27	17	17	37	10	11	7	12	9	6	15	7	7	5	4	2	1	4	5	2	1	4	1	0	1	0	5	1	2	2	0	0	2	0	0	3	0	0	2	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2637	2537	577	475	1113	630	1448	104	946	544	532	130	54	96	117	265	27	35	142	78	56	60	74	214	74	16	68	49	76	56	9	16	6	8	25	13	12	34	3	6	0	9	3	4	12	5	5	1	4	0	0	4	5	1	1	2	0	0	1	0	5	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	6659	4070	1859	1300	1563	1000	1644	469	1071	666	639	264	198	205	177	335	101	74	162	103	93	93	86	206	90	41	90	63	86	66	17	23	31	15	29	14	23	51	9	6	5	9	8	10	13	7	8	5	7	2	2	4	4	1	1	3	1	0	1	1	1	1	0	1	0	1	2	0	0	6	1	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2572	2585	563	461	1093	623	1430	119	941	541	537	142	49	111	109	283	27	28	124	72	54	65	72	188	73	15	79	56	76	60	7	8	4	7	27	10	17	48	4	3	0	7	2	5	11	5	7	0	7	0	2	2	4	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	6	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	6683	4097	1849	1339	1599	984	1678	452	1038	693	669	264	191	207	193	370	112	84	153	117	92	95	77	218	96	45	83	67	107	62	15	22	29	17	25	14	18	41	11	7	3	6	5	9	12	5	7	5	5	1	2	7	1	0	2	4	0	1	0	2	9	1	3	0	0	1	1	4	0	6	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2574	2630	546	472	1148	617	1457	120	912	572	558	134	53	119	111	322	35	31	125	84	54	66	60	196	78	17	78	59	99	57	4	9	5	6	22	10	13	38	6	3	0	4	0	3	11	3	6	1	4	0	2	5	0	0	0	2	0	0	0	1	9	0	2	0	0	1	0	4	0	6	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6702	4099	1863	1334	1656	963	1623	471	1061	715	715	282	205	209	197	377	126	88	155	105	100	90	72	195	88	40	84	71	91	70	13	27	22	14	20	15	13	32	11	4	7	7	7	7	13	8	7	5	14	3	5	5	2	0	2	3	0	1	1	6	12	0	3	0	0	3	1	4	0	6	1	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	2602	2610	581	462	1174	582	1418	123	913	592	597	145	53	131	113	319	40	27	124	72	65	67	55	171	72	14	76	62	81	66	4	13	4	5	17	8	7	29	5	3	1	5	0	2	12	6	6	1	13	2	2	3	0	0	0	1	0	0	0	5	12	0	2	0	0	3	0	4	0	5	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	6653	3909	1863	1281	1589	970	1606	451	1006	705	673	292	220	190	178	360	134	89	147	125	94	90	72	189	84	33	63	60	99	70	14	28	27	20	18	12	10	29	11	5	7	11	5	7	9	6	6	3	13	2	5	4	2	1	3	2	0	1	1	6	12	0	3	0	0	2	1	4	0	3	0	0	0	1	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north10_active	80	2529	2410	576	413	1150	592	1373	111	847	577	557	142	63	111	101	309	52	29	113	78	61	64	52	165	71	11	52	53	88	67	5	14	6	4	13	4	4	27	4	2	2	10	0	2	7	5	4	1	11	2	2	3	0	0	0	1	0	0	0	5	12	0	2	0	0	2	0	4	0	2	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north11_all	80	6704	4032	1826	1318	1497	992	1517	486	1095	731	764	277	198	214	180	434	117	105	208	122	83	85	135	148	102	40	80	69	62	67	22	16	17	12	28	14	10	36	16	8	5	20	7	3	10	12	2	5	8	5	2	4	5	4	4	1	1	1	3	5	5	0	0	1	0	1	1	3	1	2	0	1	0	0	0	0	0	0	3	0	0	2	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north11_active	80	2645	2534	537	436	1072	639	1314	122	962	594	669	145	69	118	117	391	37	36	162	68	49	61	99	137	92	11	62	58	55	63	10	7	7	6	25	9	6	33	3	3	3	18	0	1	10	8	1	3	5	1	0	1	5	2	4	1	0	1	0	4	5	0	0	1	0	1	0	3	0	2	0	1	0	0	0	0	0	0	3	0	0	2	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6689	4060	1812	1303	1471	996	1558	478	1084	717	760	290	200	213	188	439	114	118	171	115	88	83	137	146	90	35	89	69	60	69	26	16	19	14	28	19	10	30	13	5	6	12	6	3	10	10	1	3	12	4	3	3	4	4	4	3	1	1	1	5	4	1	0	1	0	1	2	10	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north12_active	80	2623	2539	576	432	1049	645	1353	116	941	590	676	151	69	109	120	387	36	51	137	69	50	56	106	138	80	9	72	62	53	65	10	10	5	5	23	13	5	26	3	1	2	10	0	0	10	7	0	2	9	1	0	0	4	2	4	1	0	1	0	4	4	0	0	1	0	1	0	10	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6687	4002	1865	1297	1438	996	1567	476	1060	683	731	267	196	224	206	428	109	120	171	107	88	86	119	141	101	30	78	59	54	82	23	20	23	13	27	12	7	26	16	4	5	18	6	5	10	10	1	6	8	6	4	2	5	1	0	2	1	1	1	5	2	1	1	2	1	1	1	9	0	1	0	2	1	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2634	2534	606	433	1025	646	1356	113	922	566	655	141	59	107	125	380	41	47	141	66	51	58	94	133	85	7	67	46	47	77	9	11	6	5	23	7	2	23	3	1	0	14	0	2	10	6	1	3	6	2	0	0	4	1	0	0	0	1	0	4	2	0	0	1	0	1	0	9	0	1	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6721	3932	1842	1335	1448	991	1680	455	996	733	684	265	195	214	193	412	118	111	166	111	77	71	124	162	122	31	86	53	78	93	20	17	16	14	20	17	9	39	19	4	12	13	3	4	13	8	1	6	11	5	5	1	6	0	0	2	2	0	0	1	2	1	2	2	1	1	1	9	0	0	0	2	1	1	0	1	2	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	2607	2511	594	432	1037	601	1466	114	865	625	606	136	64	110	111	365	50	40	147	78	43	46	101	154	106	9	74	41	68	85	6	9	4	4	17	10	4	36	4	1	2	10	0	2	13	6	1	1	11	4	1	1	4	0	0	0	0	0	0	0	2	0	1	1	0	1	0	8	0	0	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6672	4011	1875	1317	1465	977	1634	467	950	737	636	248	201	204	183	405	123	88	168	99	87	53	124	151	117	27	91	57	77	95	15	24	17	17	13	12	10	30	18	4	15	16	6	4	9	6	1	6	11	5	3	2	4	0	0	2	1	0	1	3	2	1	2	1	2	0	1	1	1	1	1	2	1	1	0	1	2	1	2	0	0	0	1	0	0	0	1	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north15_active	80	2612	2587	609	419	1051	587	1405	113	807	620	551	123	57	113	109	361	49	25	144	73	47	31	106	141	95	8	77	44	68	82	2	12	3	7	12	5	5	26	4	1	2	13	0	2	9	4	1	2	11	4	2	2	1	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	2	1	2	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north16_all	80	6677	4073	1819	1365	1477	982	1682	450	994	744	637	265	207	186	190	357	127	94	192	96	91	61	106	137	120	27	88	57	65	78	16	23	15	15	19	9	11	32	16	3	17	10	5	4	12	5	2	6	9	5	5	2	3	1	0	0	1	1	2	3	4	0	1	1	1	0	0	2	1	1	1	2	0	1	0	1	2	0	2	0	0	0	1	0	0	0	0	1	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0
0.03	north16_active	80	2614	2605	576	431	1071	589	1466	112	846	619	553	140	63	105	113	321	45	27	171	67	51	32	89	121	105	10	72	50	56	65	2	11	1	6	15	3	6	28	4	1	4	7	0	1	12	3	0	2	5	4	3	2	0	1	0	0	0	0	0	2	4	0	1	0	0	0	0	1	0	1	1	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north17_all	80	6672	4013	1884	1332	1487	974	1667	486	1044	718	640	268	208	180	211	412	119	97	205	97	90	71	103	136	114	25	100	83	54	47	17	30	14	19	22	6	13	32	10	5	11	7	8	6	10	7	3	4	6	3	4	5	3	2	2	0	0	2	2	3	2	1	2	0	2	1	0	3	1	4	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	3	1	0	0	0	0	1	0	0	1	0	0	0	0
0.03	north17_active	80	2593	2533	607	442	1094	588	1439	111	886	582	545	145	62	102	128	372	45	37	175	65	51	41	85	119	100	7	87	74	44	36	2	17	0	8	19	2	8	29	4	2	2	6	0	1	10	5	0	2	2	0	3	3	0	1	2	0	0	1	0	2	2	0	2	0	0	1	0	1	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_all	80	6698	3962	1890	1310	1525	1046	1642	490	1091	712	636	289	204	214	212	362	101	108	224	101	93	76	94	169	101	31	88	76	66	45	20	22	22	25	22	5	13	30	7	9	9	7	8	6	9	8	3	4	11	3	4	5	2	2	4	1	0	2	1	0	2	1	1	1	3	1	0	2	1	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	2546	2479	616	456	1116	656	1432	110	937	579	526	156	61	129	138	324	31	38	184	67	54	46	79	151	92	9	73	69	59	38	3	13	7	8	17	2	6	27	4	4	2	7	0	1	9	6	0	2	7	0	2	1	0	1	2	0	0	1	0	0	2	0	1	1	0	1	0	1	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6595	3877	1949	1301	1551	1049	1677	498	1195	686	638	299	224	222	204	367	94	111	218	113	85	93	94	179	120	38	97	76	101	60	20	22	23	23	25	15	12	30	7	13	7	7	8	8	10	7	1	1	12	3	3	7	1	2	5	1	0	1	2	0	1	2	3	4	3	1	0	3	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2493	2399	646	444	1129	653	1461	116	1056	570	530	155	68	135	134	321	24	36	171	74	47	61	76	160	110	9	76	64	93	55	5	11	8	9	20	12	7	27	3	4	2	7	0	2	10	5	0	0	9	0	2	2	0	0	3	0	0	1	0	0	0	0	3	1	1	1	0	2	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6617	3837	1869	1323	1538	1055	1722	507	1140	713	638	287	218	238	196	353	95	99	202	120	86	85	92	185	124	41	76	65	110	70	21	16	25	20	27	17	12	31	7	11	9	11	6	7	12	6	2	2	10	3	1	5	2	1	5	5	2	2	3	0	23	3	3	4	2	2	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2481	2391	628	459	1116	667	1524	115	1013	611	532	133	66	138	121	308	27	30	163	87	46	62	75	166	113	13	56	54	104	63	8	7	11	11	20	13	8	27	2	3	1	11	0	1	10	4	1	1	10	1	0	1	2	0	3	2	1	1	1	0	22	0	3	1	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	11927	5246	1930	1715	2050	751	687	776	1110	341	643	229	400	551	153	130	182	119	309	228	139	112	74	84	58	45	71	47	33	29	22	12	60	16	58	17	20	11	18	11	7	8	2	9	13	2	6	3	3	5	3	6	2	1	3	3	4	1	2	0	1	1	0	3	1	3	8	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	9285	3989	864	1055	1687	182	375	572	979	129	567	46	334	500	43	33	144	61	283	194	108	94	46	61	32	27	60	26	22	11	5	4	56	9	56	2	4	2	13	7	4	6	0	8	12	0	0	1	0	0	2	4	0	1	3	3	2	1	2	0	1	1	0	1	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	11736	5261	1847	1704	2082	749	701	748	1113	345	616	216	362	487	147	128	205	121	282	223	145	120	77	78	49	44	86	46	32	25	26	16	57	13	52	12	20	10	10	12	7	9	3	9	6	3	6	3	3	4	2	4	2	0	4	3	3	1	2	1	1	2	0	1	1	0	9	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	8983	4030	834	1036	1687	188	386	521	974	135	526	47	291	437	45	32	156	65	253	191	109	96	46	61	23	27	70	26	23	8	8	4	52	4	48	2	3	2	7	5	4	3	0	5	4	0	0	1	0	0	1	3	0	0	3	3	1	1	1	1	1	2	0	0	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	11245	5095	1849	1662	1925	727	699	734	1073	353	612	217	373	423	152	125	220	113	282	194	119	107	78	75	49	50	78	42	31	22	26	17	61	14	45	9	15	7	17	20	7	11	5	9	6	3	5	2	4	3	3	2	2	0	3	4	2	2	2	1	1	2	0	1	1	0	8	2	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	8440	3830	789	1001	1538	176	392	488	917	138	505	45	286	370	43	33	170	59	254	167	83	82	42	58	21	31	64	26	20	9	9	6	54	6	41	2	4	1	13	11	4	5	0	3	3	0	1	1	0	2	1	1	0	0	2	3	0	2	1	1	1	2	0	0	0	0	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	11260	5117	1884	1691	1935	725	705	731	1003	359	631	250	360	462	152	119	243	120	305	181	122	99	76	81	40	49	96	41	24	17	22	17	75	13	40	9	14	4	9	23	11	11	7	9	11	2	4	2	4	3	3	1	3	7	2	7	1	2	1	1	1	2	0	1	1	0	1	2	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	8439	3850	802	1012	1552	185	384	484	848	136	522	59	267	405	47	30	189	61	276	162	91	71	35	63	13	33	81	27	12	4	10	7	68	5	35	0	3	2	8	15	3	5	1	2	8	1	1	1	1	2	1	1	0	7	1	6	0	2	0	1	1	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	11246	5253	1946	1640	1901	746	697	726	951	366	611	238	368	523	156	127	230	122	326	212	128	106	74	74	48	47	80	44	24	17	17	15	88	11	30	13	15	10	13	28	7	8	8	7	10	2	5	5	4	3	4	0	3	9	4	7	1	2	1	0	0	1	0	1	1	0	1	1	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	8399	3974	835	1015	1532	192	376	500	805	145	505	56	275	464	44	25	178	65	303	187	94	75	37	57	23	26	66	27	7	5	6	6	81	3	29	0	3	3	12	22	0	6	1	2	8	2	3	2	2	2	2	0	1	8	2	6	0	2	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	11467	5431	1982	1651	2039	714	714	757	1010	390	620	243	394	627	155	127	214	126	317	206	136	102	73	77	52	54	77	45	25	22	16	15	99	15	32	17	14	10	13	23	7	9	7	7	13	5	5	5	5	1	3	1	5	9	3	5	1	1	2	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	8707	4143	874	1038	1660	193	389	537	860	148	518	56	308	574	45	30	168	63	291	177	99	73	37	61	30	38	64	24	11	3	3	5	94	3	30	0	6	4	12	17	0	5	1	2	9	3	3	2	2	0	2	1	2	8	2	4	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	11503	5447	1937	1620	2114	712	720	758	1050	387	585	227	406	629	159	148	179	130	319	191	140	85	85	76	61	54	74	43	28	25	23	22	82	18	36	16	15	13	17	16	6	8	7	5	8	5	5	4	2	3	2	1	5	3	5	4	0	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	8764	4193	886	1037	1728	194	384	535	901	158	483	57	318	575	44	35	143	67	296	156	110	59	49	66	40	37	62	28	12	4	7	5	79	3	32	1	6	3	11	12	1	4	0	2	3	2	3	1	1	2	2	1	3	2	4	3	0	1	3	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	11662	5247	1889	1627	2103	703	704	789	1098	376	586	225	387	675	152	145	198	128	328	188	134	86	87	86	53	67	89	40	31	26	26	22	63	18	41	13	14	7	17	14	6	12	7	6	17	5	4	1	1	3	3	1	6	1	3	2	0	1	2	0	0	1	2	0	0	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south28_active	80	8976	4047	845	1032	1728	183	385	569	954	155	483	59	310	623	43	38	159	70	302	154	107	60	58	70	35	47	75	27	15	5	9	5	57	4	37	1	5	2	10	6	2	4	1	1	11	1	2	0	0	2	2	1	4	1	3	0	0	1	2	0	0	1	2	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	11513	5181	1886	1638	1982	700	688	816	1061	369	582	235	370	649	144	136	205	119	311	196	135	90	91	94	49	64	106	30	31	28	27	29	41	24	41	12	14	10	19	13	6	7	6	8	18	3	4	2	0	3	2	0	5	1	3	3	0	1	1	0	0	2	2	1	0	0	6	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0
