label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183
0.03	north6_all	80	2120	1140	1199	1139	313	384	238	1519	224	145	153	132	132	100	114	111	75	55	47	189	51	172	53	45	103	31	37	36	43	24	18	253	70	38	29	38	29	18	14	14	40	12	14	10	74	28	14	23	11	13	36	10	5	4	7	11	10	2	6	40	7	4	21	5	10	35	45	5	5	12	9	0	20	2	2	3	2	5	1	2	9	3	5	1	6	1	3	3	1	2	2	1	3	0	3	2	3	0	0	0	1	1	4	0	1	2	0	1	0	0	1	0	3	0	1	0	0	0	0	2	1	1	0	2	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	0	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	838	577	912	924	105	248	110	1466	146	59	85	63	69	48	43	67	6	7	21	160	7	152	25	14	82	9	10	7	13	11	5	247	66	25	14	28	4	11	12	5	33	3	8	5	73	22	4	19	4	10	35	3	2	2	2	6	8	2	4	38	5	1	21	1	6	34	45	3	2	10	5	0	19	0	1	2	1	5	0	1	9	1	5	1	5	0	1	3	1	0	2	0	3	0	1	2	3	0	0	0	1	0	3	0	1	0	0	1	0	0	0	0	3	0	1	0	0	0	0	2	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	2140	1125	1179	1118	311	397	248	1649	224	143	165	144	126	91	118	134	76	55	59	165	49	188	53	45	116	31	31	34	40	31	23	159	63	39	22	46	27	16	24	15	31	11	12	11	91	23	15	30	8	15	35	7	6	4	7	12	11	4	5	15	6	4	14	4	13	57	14	6	4	6	11	2	2	5	2	3	1	5	2	3	9	2	5	2	6	2	5	2	0	1	2	1	1	0	1	6	8	0	0	1	5	1	9	0	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	3	1	0	0	3	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	859	567	895	908	102	245	108	1591	142	52	98	66	57	48	48	86	9	10	22	140	8	171	24	14	100	14	8	8	12	17	7	154	58	27	9	43	6	8	19	8	25	3	5	6	86	19	5	26	2	10	33	3	2	2	2	4	8	2	2	13	3	2	14	1	9	55	14	3	2	5	7	1	2	2	1	2	0	5	0	1	8	0	5	1	5	0	2	2	0	0	2	0	1	0	0	6	8	0	0	1	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	2132	1129	1150	1044	333	366	253	1576	252	168	165	138	122	99	115	130	77	65	60	171	51	173	50	38	114	39	26	32	37	34	29	94	44	42	25	48	25	20	27	15	35	17	10	9	87	21	14	30	5	13	27	9	9	6	5	8	9	5	7	17	6	8	10	6	19	57	29	2	3	4	18	2	3	5	1	2	0	4	3	2	1	1	5	2	4	2	5	1	1	2	4	0	0	0	1	7	10	0	0	1	6	1	8	0	0	1	0	0	1	2	1	0	0	9	0	0	1	0	0	3	1	0	1	3	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	845	575	847	844	107	219	100	1510	158	68	96	61	57	53	52	80	14	15	25	150	12	156	20	14	96	16	8	6	11	19	8	91	41	29	12	45	5	11	18	9	25	4	3	6	82	16	4	28	2	9	25	3	4	3	1	0	6	2	1	14	4	5	10	1	14	54	29	1	1	4	14	1	3	2	0	1	0	4	1	1	0	0	5	1	2	0	1	1	1	0	2	0	0	0	0	7	10	0	0	1	5	0	6	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	3	1	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2118	1057	1008	954	342	383	263	1296	243	160	178	135	117	102	97	113	78	62	63	142	46	155	42	38	96	39	31	40	30	44	35	74	35	37	20	40	26	23	22	18	30	19	13	11	84	20	8	23	6	11	23	13	13	6	7	8	9	6	7	24	6	9	1	7	17	45	34	1	4	2	15	2	7	5	1	2	1	1	3	2	2	1	1	2	4	3	3	2	2	1	2	0	1	0	0	7	14	0	0	2	6	2	5	0	1	1	0	0	1	2	2	0	0	10	0	0	1	0	0	3	4	0	2	3	0	1	0	0	0	2	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	754	500	720	747	88	208	102	1221	132	64	103	62	55	47	45	65	18	18	28	123	14	139	15	15	76	16	8	8	8	22	9	70	28	27	9	36	5	14	13	7	18	3	2	6	78	15	3	22	3	5	21	4	5	2	1	0	7	1	1	14	4	5	1	1	12	43	34	0	1	2	11	1	7	2	0	1	0	1	1	1	1	0	1	1	2	1	1	2	1	0	0	0	0	0	0	7	14	0	0	1	4	0	4	0	0	0	0	0	0	0	0	0	0	9	0	0	1	0	0	3	4	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	2026	1031	921	872	378	364	246	1067	233	169	163	132	116	101	93	106	65	57	61	132	49	122	41	38	78	38	28	34	28	35	30	73	32	38	21	19	24	27	17	23	23	17	22	9	70	25	9	17	9	10	17	12	10	7	6	6	3	8	9	36	7	8	3	7	16	28	37	2	7	1	9	1	13	4	2	2	3	2	4	2	2	2	1	2	2	3	2	2	4	1	3	2	1	0	0	4	14	0	0	3	5	1	1	0	1	2	0	0	2	1	1	0	0	10	0	0	0	0	0	1	4	1	2	3	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	659	435	634	659	92	186	88	981	125	73	84	51	55	49	38	59	17	23	30	104	15	99	11	18	58	11	6	7	7	17	8	68	23	28	10	14	5	15	10	8	12	4	8	4	68	18	1	16	5	5	16	4	3	2	1	0	3	2	4	26	4	5	3	1	11	27	35	0	1	1	9	1	12	2	0	0	0	2	2	1	2	0	1	1	0	1	0	2	2	0	0	2	0	0	0	3	14	0	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	9	0	0	0	0	0	0	4	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	1986	1059	1178	1087	380	378	282	1241	260	166	200	143	132	118	91	94	87	71	70	143	50	139	36	46	83	22	31	38	26	37	25	225	65	29	13	32	24	14	31	19	43	13	15	13	168	40	10	22	9	16	63	10	6	6	10	3	5	3	6	21	3	7	36	3	12	78	54	5	1	19	6	6	13	4	1	0	3	9	3	4	4	2	4	4	1	0	2	0	2	2	1	0	1	2	1	2	5	0	0	1	2	0	0	1	0	0	0	0	3	2	0	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	0	1
0.03	north11_active	80	775	530	916	879	104	234	117	1179	177	73	121	63	78	50	40	48	26	13	31	127	12	118	19	18	75	6	13	11	7	16	5	216	61	22	5	28	3	7	26	2	32	4	7	7	161	30	3	19	5	8	60	6	1	5	3	1	3	1	4	17	1	4	31	0	12	75	52	4	0	18	5	3	11	1	1	0	0	9	2	0	2	1	4	2	0	0	1	0	1	0	0	0	0	0	0	2	4	0	0	0	2	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	1	0	0
0.03	north12_all	80	2026	1067	1171	1057	383	367	259	1324	293	164	188	139	135	116	102	86	93	69	73	147	50	184	42	36	90	23	26	31	24	34	22	190	50	24	10	39	20	16	29	13	41	12	16	14	133	31	10	11	11	17	62	9	9	6	8	5	11	3	5	20	4	11	24	3	8	73	58	4	1	19	4	7	12	2	2	2	3	4	2	6	4	2	2	3	1	0	1	0	2	1	2	1	0	2	2	6	5	0	2	1	2	0	0	1	0	0	0	0	1	3	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1
0.03	north12_active	80	782	527	917	847	97	231	112	1254	202	70	111	59	85	52	50	44	22	12	35	127	13	163	21	15	80	8	10	7	8	14	2	179	45	13	6	34	4	8	26	1	34	4	8	5	128	26	5	9	6	9	59	6	1	4	3	1	6	1	3	16	2	7	19	0	8	70	56	3	0	18	4	3	11	0	1	1	2	4	1	2	2	1	2	2	0	0	1	0	1	0	1	1	0	0	1	6	4	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north13_all	80	2100	1111	1207	1100	371	392	245	1445	300	180	188	129	140	116	94	101	79	65	65	141	52	220	38	37	125	23	31	27	26	32	21	172	48	32	11	39	21	12	29	20	38	12	10	15	123	26	11	12	10	8	45	6	9	8	9	6	11	7	5	24	4	7	25	3	6	38	33	4	4	24	6	6	6	3	4	3	3	8	1	4	7	1	2	2	3	1	1	0	2	1	1	2	0	2	3	6	5	0	3	1	3	2	0	2	0	0	0	0	0	5	0	1	3	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_active	80	810	547	935	883	111	259	116	1384	198	85	115	56	92	53	48	53	17	10	33	122	13	200	15	14	112	6	11	4	7	14	4	163	44	22	5	33	3	4	24	3	32	2	6	7	119	23	5	12	5	5	41	4	4	5	3	1	6	4	2	21	2	4	21	0	5	35	33	2	1	23	5	4	5	0	1	2	2	8	1	2	4	1	2	2	1	0	1	0	1	0	1	2	0	0	1	6	4	0	1	0	3	0	0	0	0	0	0	0	0	3	0	1	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2145	1159	1266	1098	361	366	233	1640	272	179	166	116	133	115	93	102	82	62	63	138	52	216	35	38	120	28	27	29	26	22	15	197	59	35	20	40	21	16	24	15	20	10	7	15	108	24	12	19	10	10	41	5	12	10	6	5	15	7	7	39	6	8	20	2	12	33	63	2	5	26	11	4	6	2	4	3	4	6	3	2	4	0	2	1	3	2	0	0	5	1	1	2	0	0	3	8	5	1	3	0	2	3	0	1	2	0	1	1	0	4	1	1	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	832	582	998	902	113	236	101	1584	167	87	98	54	84	53	48	57	16	12	34	118	12	196	14	18	104	9	10	6	5	13	5	187	55	24	10	35	5	5	19	2	18	1	5	7	105	19	3	17	3	8	39	3	4	5	1	0	8	4	1	36	2	5	17	0	11	30	63	1	2	25	10	3	4	0	1	2	3	6	3	2	2	0	2	0	1	1	0	0	4	0	1	2	0	0	1	8	5	0	1	0	2	0	0	0	2	0	0	0	0	2	0	1	4	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	2148	1179	1274	1097	360	385	242	1558	274	178	148	118	143	115	93	95	68	61	52	160	45	164	46	48	127	32	30	30	30	29	19	203	57	34	23	54	20	20	38	16	25	13	5	11	126	28	11	22	12	12	39	6	11	10	6	4	12	8	9	27	6	4	29	4	18	36	66	5	5	24	12	4	5	4	3	2	3	7	3	2	8	0	6	2	3	3	1	1	4	1	0	2	1	0	2	8	5	1	2	0	5	3	0	1	2	1	1	1	0	4	1	1	4	2	0	1	0	0	1	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	824	592	1016	904	116	253	106	1502	164	96	78	62	90	52	53	56	12	11	26	135	8	145	19	18	113	9	9	6	6	21	7	191	54	27	10	50	4	8	26	2	20	2	4	6	122	20	2	19	4	8	36	3	5	6	2	0	7	4	1	25	1	2	25	0	17	34	64	4	2	23	11	4	4	0	1	2	2	7	3	2	5	0	4	0	1	2	0	0	4	0	0	2	0	0	0	8	5	0	0	0	5	0	0	0	2	0	0	0	0	2	0	1	4	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	2145	1183	1237	1100	371	413	245	1536	224	183	154	126	148	115	97	92	85	54	61	164	52	143	49	43	107	30	30	35	23	30	24	220	65	28	24	58	18	23	34	14	31	12	2	5	131	36	12	23	14	15	41	7	8	12	6	4	8	9	9	23	6	4	26	5	18	36	49	8	2	26	15	4	14	6	1	1	4	6	6	1	13	0	6	2	4	3	1	1	6	1	1	1	2	0	0	12	5	2	1	0	3	1	1	0	2	1	1	1	0	1	1	0	2	1	0	1	0	0	1	1	1	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
