label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165
0.03	north7_active	80	508	349	340	117	173	334	77	57	48	51	152	34	19	33	45	14	77	25	24	7	27	26	25	8	13	10	15	25	7	16	16	9	6	1	7	5	8	22	33	17	6	3	5	2	6	9	2	5	0	3	5	1	5	2	1	2	12	0	19	3	1	0	0	10	0	3	1	1	0	4	2	6	0	1	1	2	0	1	0	1	2	0	1	1	0	2	0	0	0	0	0	3	0	2	0	2	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	1038	615	542	234	322	484	117	118	85	90	273	59	41	52	84	37	116	45	45	21	41	32	46	22	20	12	25	28	19	19	21	19	11	11	13	6	10	31	36	36	10	14	7	5	12	17	6	12	3	5	7	5	7	4	3	6	14	2	20	5	0	2	2	17	3	3	2	0	1	5	2	9	2	2	4	8	2	2	1	0	5	0	5	3	0	4	0	0	1	0	1	7	2	2	0	2	3	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	506	332	342	107	180	313	70	55	46	42	166	32	19	27	51	17	61	29	23	7	29	22	30	7	12	6	13	17	11	14	15	12	3	3	8	3	8	19	30	17	5	6	3	4	7	16	5	8	1	4	5	1	6	3	1	1	12	0	16	3	0	1	0	10	1	1	1	0	1	4	1	5	0	1	1	2	2	2	0	0	3	0	3	1	0	3	0	0	0	0	1	4	1	2	0	2	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	998	614	566	231	331	502	131	101	95	86	308	59	53	61	83	46	112	52	46	21	32	34	57	22	19	15	28	29	25	17	19	21	12	10	13	8	8	24	23	26	10	18	8	5	11	20	4	8	1	9	5	8	8	4	4	5	12	4	21	5	0	3	1	13	4	3	3	0	2	9	2	4	2	0	1	7	2	2	1	0	4	1	5	5	0	3	0	0	2	0	1	10	1	0	0	2	2	0	1	0	0	1	0	0	1	0	2	0	0	0	0	2	0	5	0	1	1	1	0	0	0	0	0	0	1	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	490	320	354	108	195	339	71	44	52	36	200	33	22	29	54	20	58	33	23	7	26	23	32	8	13	8	16	13	16	15	13	14	4	3	8	5	7	15	20	16	6	7	3	4	6	18	4	5	1	5	4	4	8	2	2	1	10	1	16	3	0	1	0	8	2	2	1	0	1	2	1	0	0	0	0	1	2	2	1	0	3	1	2	0	0	2	0	0	0	0	1	7	1	0	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	960	626	570	197	322	506	120	92	97	99	285	57	50	54	77	44	116	66	50	26	41	34	53	20	19	17	24	31	26	15	17	21	13	11	14	15	14	16	17	30	7	14	6	7	10	20	7	13	1	8	1	7	6	4	5	1	7	6	9	5	0	3	7	7	6	2	2	1	3	10	1	4	1	0	0	1	3	1	1	0	3	1	5	6	0	2	0	0	2	0	1	7	1	0	0	0	2	0	2	0	0	1	0	0	0	0	2	0	0	0	0	2	0	5	0	1	1	1	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	473	335	363	97	201	332	62	47	46	52	188	29	19	28	55	15	68	48	24	9	25	22	30	6	10	10	13	16	18	13	12	14	6	3	9	13	9	11	12	15	4	6	2	5	6	18	6	11	1	4	1	4	6	2	2	0	4	1	5	3	0	1	5	1	4	1	0	1	1	2	0	1	0	0	0	0	2	1	1	0	2	1	3	1	0	2	0	0	0	0	1	4	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	980	666	549	213	299	321	132	85	88	90	301	67	49	43	84	40	141	55	48	19	51	43	18	31	23	16	33	36	14	32	19	36	14	9	12	16	15	33	15	31	10	7	5	4	10	4	6	5	3	5	3	5	2	2	5	3	12	2	7	1	1	1	4	2	4	2	2	2	0	10	3	6	0	5	2	5	1	1	0	4	3	1	0	0	1	3	3	0	0	2	3	10	1	0	0	1	1	0	0	0	4	0	1	2	0	1	0	0	2	0	1	0	0	4	0	0	0	3	1	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	462	359	322	100	186	176	73	32	45	52	204	35	26	22	55	20	82	31	26	9	27	27	8	10	10	6	20	18	5	23	9	27	8	7	7	11	10	16	9	14	6	5	4	1	3	2	2	3	1	1	2	2	1	2	4	3	11	2	5	0	1	0	4	1	1	2	0	2	0	6	3	5	0	3	2	2	0	0	0	4	2	1	0	0	0	3	0	0	0	2	0	10	0	0	0	1	1	0	0	0	4	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	1010	708	609	204	303	362	152	84	97	92	308	68	44	61	92	31	169	54	53	21	51	39	26	24	22	13	35	41	10	34	16	37	21	9	12	9	20	27	10	22	10	5	6	4	10	2	4	6	6	8	4	7	3	2	10	5	14	2	16	2	1	0	7	8	6	1	1	3	0	11	1	2	1	4	2	8	1	2	0	4	4	1	0	4	0	3	3	0	0	1	4	7	1	0	0	0	1	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	4	0	0	0	3	0	0	1	2	1	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	484	394	346	101	204	206	83	38	45	50	209	37	28	31	59	16	105	34	31	12	31	23	9	7	10	6	24	22	3	23	13	29	11	6	8	6	14	13	8	8	6	3	4	1	3	0	3	4	2	4	2	2	2	1	8	5	13	2	11	1	1	0	6	7	3	1	0	3	0	6	0	0	0	2	2	2	0	1	0	4	3	1	0	4	0	3	0	0	0	1	0	7	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	1023	701	569	209	285	395	161	79	101	88	314	73	47	55	92	27	146	47	42	20	39	39	27	24	21	11	34	36	9	37	14	32	27	8	11	10	17	23	15	18	8	4	5	1	7	3	5	5	7	9	3	9	1	2	9	4	5	3	16	2	2	0	3	12	3	1	0	3	0	9	2	3	1	3	3	7	2	3	0	1	5	2	0	4	0	3	0	0	0	1	1	6	8	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north13_active	80	469	387	340	112	185	251	83	31	47	51	203	43	30	27	60	16	96	29	25	10	25	19	8	9	9	5	21	22	3	24	12	22	15	5	6	8	10	9	10	10	4	3	4	0	3	2	3	3	2	4	2	4	1	1	6	3	4	3	11	1	2	0	2	8	3	1	0	3	0	7	1	0	0	2	2	2	0	2	0	0	4	2	0	4	0	3	0	0	0	1	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north14_all	80	1039	661	566	205	310	419	165	81	93	94	238	69	49	56	88	28	138	45	41	22	35	39	34	16	20	12	36	37	12	37	17	22	23	8	14	11	14	18	16	20	7	5	5	2	7	4	5	7	4	7	3	10	3	2	9	5	6	2	13	3	2	0	4	12	2	0	1	3	0	7	7	3	1	1	6	5	1	2	0	1	5	1	0	6	0	2	0	0	0	1	1	7	7	0	1	1	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	472	380	336	103	203	288	79	31	43	57	146	37	29	27	62	14	93	30	21	10	19	14	15	7	9	6	25	23	4	25	15	12	14	2	10	7	7	10	11	15	2	5	4	1	4	2	3	5	1	4	1	6	3	1	5	3	5	2	10	2	2	0	2	8	2	0	1	3	0	5	4	0	0	1	4	0	0	2	0	0	4	1	0	5	0	2	0	0	0	1	0	7	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	1008	685	587	206	300	448	168	74	100	100	274	64	49	44	73	28	112	54	31	25	32	41	34	17	21	12	32	28	15	38	25	18	20	10	12	15	20	16	31	21	9	6	6	4	4	10	5	5	6	6	6	8	4	0	5	2	5	3	9	2	3	1	5	5	3	1	1	4	1	9	6	3	0	1	4	2	2	4	1	1	5	1	1	2	0	2	0	0	1	2	1	4	7	0	1	1	2	0	2	0	0	2	0	0	0	0	1	0	0	0	0	3	2	0	1	1	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	460	393	359	103	192	315	83	31	47	55	160	32	25	22	50	14	73	32	12	10	15	19	17	5	9	7	19	18	7	26	17	8	12	1	8	8	8	8	27	16	1	6	5	2	1	6	3	3	4	5	3	6	2	0	2	0	4	2	9	2	2	0	2	1	0	0	1	4	0	8	4	0	0	1	2	0	1	4	1	0	3	1	0	1	0	2	0	0	0	2	0	4	2	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	3	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	1046	645	586	221	312	449	163	86	87	113	239	57	59	49	69	32	111	49	33	23	38	44	38	18	18	18	30	22	16	34	21	18	15	9	10	16	23	17	35	26	9	14	4	5	5	13	8	9	5	6	5	5	5	2	6	2	4	2	8	1	4	2	3	4	3	1	1	3	1	8	7	4	0	1	4	0	2	4	1	3	4	2	4	3	0	3	5	0	2	3	1	2	2	0	1	2	1	1	2	0	1	2	1	0	0	0	0	1	0	0	1	3	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	503	365	371	104	197	307	84	35	44	65	138	25	26	24	45	15	65	28	14	8	16	20	21	5	6	7	18	13	7	21	12	8	10	1	8	6	10	7	24	17	2	12	3	3	1	8	6	3	3	4	2	4	2	0	2	0	1	1	7	1	1	1	0	0	0	0	1	3	0	7	3	0	0	1	3	0	1	4	1	2	2	0	2	1	0	3	3	0	1	2	0	1	1	0	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	0	1	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	1	0
0.03	north17_all	80	1030	656	578	213	305	472	161	86	82	115	252	58	58	54	78	39	88	63	34	23	45	48	36	21	19	20	24	25	21	33	26	20	13	9	12	18	24	15	41	19	14	12	5	4	7	14	12	9	5	6	7	5	7	3	9	2	7	1	11	2	6	2	2	1	5	1	2	3	1	8	7	4	0	1	1	1	2	4	2	3	2	3	4	1	1	4	6	1	2	3	1	3	2	0	1	1	1	1	2	0	2	0	1	0	0	0	0	1	0	0	1	3	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	499	384	351	98	194	316	83	37	41	66	160	25	27	29	57	18	47	34	15	7	24	22	14	4	6	7	11	11	11	19	17	10	7	2	8	8	13	6	31	12	7	9	3	2	0	9	7	4	3	4	3	3	4	0	3	0	4	0	10	1	3	1	0	0	2	0	2	2	0	6	3	0	0	1	1	0	1	4	2	2	0	0	2	0	0	4	4	1	1	2	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	3	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1005	627	593	226	312	474	139	88	82	103	265	64	59	57	80	36	122	74	31	17	50	38	42	24	19	22	25	25	22	26	26	15	14	9	13	18	22	14	33	25	11	14	6	1	6	9	10	6	5	5	5	4	3	4	8	2	8	0	5	2	4	2	5	6	5	1	2	2	2	3	4	5	0	0	3	1	3	2	2	6	1	3	3	1	1	3	7	1	3	4	3	4	3	0	1	1	0	1	1	1	2	0	2	0	0	0	1	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
