label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63
0.03	north6_all	80	1523	879	433	426	521	295	142	96	119	132	58	45	88	44	48	38	26	14	48	18	11	27	11	3	20	3	22	3	3	1	1	5	3	2	0	1	6	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	760	495	209	258	310	187	74	37	70	76	36	23	59	23	34	20	10	7	40	6	8	17	2	3	19	2	13	2	2	0	1	3	3	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	1469	896	418	414	515	308	122	96	121	145	56	46	97	36	58	30	26	13	34	25	12	23	8	1	20	2	9	2	4	3	1	5	9	3	0	3	7	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	731	509	203	246	324	191	56	39	64	86	29	27	60	19	40	13	13	6	27	9	11	14	3	1	15	2	8	1	2	1	1	2	8	1	0	3	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	1471	981	417	397	502	304	135	85	141	153	62	42	92	36	53	19	26	17	35	26	12	17	7	2	16	3	9	2	2	2	1	5	7	3	0	2	7	0	0	1	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north8_active	80	716	538	202	235	323	202	63	32	83	94	34	24	55	14	36	5	15	6	28	13	11	9	3	2	9	2	9	0	1	1	1	2	6	1	0	2	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north9_all	80	1435	965	401	399	471	314	132	74	151	124	70	38	100	40	47	23	14	17	21	23	13	12	8	3	10	3	3	1	12	4	0	8	10	2	0	2	6	0	1	1	2	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1
0.03	north9_active	80	691	533	191	233	299	216	72	36	98	83	36	25	61	18	29	9	11	7	15	13	8	8	4	1	4	2	3	0	11	2	0	4	9	1	0	2	5	0	1	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north10_all	80	1466	993	404	386	468	316	133	77	146	122	60	40	80	45	57	22	14	21	32	33	18	16	5	7	15	4	6	5	12	4	1	8	10	0	0	1	1	0	1	1	1	0	1	0	0	3	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	1
0.03	north10_active	80	700	528	197	230	300	219	76	37	97	66	33	26	48	25	31	12	11	8	24	22	11	10	2	2	8	2	4	3	12	2	1	3	10	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north11_all	80	1534	971	454	391	458	326	125	88	157	127	62	40	92	43	37	23	18	17	36	11	8	10	12	5	12	6	13	7	5	4	0	14	5	2	3	1	2	0	1	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	744	561	231	229	290	200	62	36	93	84	35	24	55	23	28	12	4	8	19	6	2	5	5	4	5	3	11	1	4	1	0	14	0	0	1	1	2	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	1512	997	432	393	451	321	121	91	148	131	60	43	95	52	35	27	21	15	33	15	8	11	11	8	13	5	7	8	2	2	1	21	6	2	2	3	2	1	2	0	0	2	0	1	0	1	0	1	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0
0.03	north12_active	80	733	567	212	215	296	198	59	41	96	87	33	24	62	22	23	11	7	6	17	8	3	7	5	5	8	2	6	1	1	1	1	19	0	0	2	1	1	1	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	1466	945	410	368	434	300	116	95	132	123	43	39	79	51	46	22	18	9	37	18	6	12	4	7	9	8	4	12	3	3	2	22	6	2	3	3	3	1	2	1	1	2	0	2	0	1	1	1	1	0	0	0	1	0	1	0	0	0	0	1	2	0	0	0
0.03	north13_active	80	685	534	208	214	275	186	50	47	86	80	20	19	58	26	30	6	8	5	20	10	5	9	1	4	7	3	2	4	1	1	2	18	4	1	3	1	1	1	2	0	1	1	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north14_all	80	1418	943	377	379	498	323	116	91	114	130	44	45	81	47	47	19	17	15	39	20	7	10	6	5	10	6	2	12	3	2	3	10	17	1	2	3	2	1	2	1	1	1	0	3	0	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0
0.03	north14_active	80	689	547	194	216	323	214	53	48	75	81	20	23	57	25	28	7	7	9	19	12	5	7	3	3	9	2	1	5	1	1	2	5	15	1	2	1	0	1	2	0	1	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north15_all	80	1444	893	408	380	495	298	137	101	120	125	51	42	100	39	42	22	18	15	34	16	10	6	6	6	18	7	3	11	9	2	3	7	17	1	3	0	1	1	1	1	1	0	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0
0.03	north15_active	80	682	513	225	216	319	187	67	48	74	76	24	21	75	24	29	11	5	9	16	10	6	2	4	2	14	3	1	5	6	1	2	4	15	1	2	0	0	1	1	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
0.03	north16_all	80	1447	861	406	376	509	299	150	105	124	118	59	44	101	42	43	26	18	18	32	13	11	7	6	5	20	4	6	6	8	2	2	7	14	3	2	0	3	0	1	1	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0
0.03	north16_active	80	682	498	228	209	319	198	77	52	72	75	31	27	80	22	27	15	6	9	15	9	6	5	4	2	13	2	5	3	5	1	1	5	11	1	1	0	0	0	1	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1469	865	462	400	490	314	155	106	129	125	69	48	97	44	52	31	14	13	29	14	13	9	5	5	23	3	7	2	14	1	0	7	5	2	1	0	2	0	1	1	0	0	0	0	0	1	2	0	0	1	1	0	0	0	0	1	0	0	0	0	0	2	0	0
0.03	north17_active	80	668	477	244	219	298	200	80	51	71	79	42	27	75	27	32	15	4	8	10	8	9	8	5	2	13	2	5	1	5	0	0	6	2	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1484	892	472	395	454	326	167	97	148	129	66	47	86	48	59	29	9	18	30	20	16	12	3	6	17	2	12	3	14	1	1	8	4	2	1	0	3	0	0	1	0	1	0	0	0	1	2	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	713	484	254	216	274	218	90	49	82	92	36	23	56	30	31	12	3	10	16	13	14	8	2	2	9	0	8	3	5	0	0	7	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	1468	918	463	396	446	342	147	85	142	137	64	51	74	48	56	29	13	21	34	25	21	19	4	4	13	2	13	4	9	1	1	4	11	1	3	0	2	0	1	1	0	2	0	0	0	1	2	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	717	488	248	217	273	225	79	44	91	88	32	23	38	30	33	15	5	12	19	15	19	12	2	2	8	0	7	3	1	0	0	3	11	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	1480	914	450	377	455	324	144	86	150	145	56	49	83	41	56	27	16	22	28	23	18	17	7	5	9	1	12	5	5	0	1	2	19	1	3	0	4	1	1	0	0	2	0	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	716	495	243	198	302	205	74	42	94	93	28	24	39	19	34	14	4	11	18	14	15	10	3	3	6	0	7	3	5	0	0	2	14	1	0	0	2	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2691	646	569	306	482	184	114	120	72	62	88	44	32	24	16	29	19	10	16	12	16	8	12	4	4	2	11	3	4	2	3	6	0	2	0	3	0	3	0	2	0	1	1	1	0	0	0	0	0	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1599	315	306	162	306	89	57	77	32	26	45	23	14	14	8	19	9	4	10	9	13	3	6	3	2	1	3	2	3	0	1	1	0	1	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2790	682	568	317	555	186	122	128	72	56	96	40	31	21	14	30	20	12	17	14	17	11	14	4	2	2	12	3	3	0	4	12	0	0	0	4	0	0	0	1	0	1	0	1	0	0	0	0	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1632	348	317	158	352	90	61	77	31	22	50	21	15	10	7	17	10	5	9	10	12	5	7	3	0	2	4	1	2	0	3	4	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3027	694	554	332	577	183	129	143	72	66	104	32	36	28	18	33	27	19	20	12	18	8	9	4	2	2	9	5	4	1	3	12	2	0	1	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1800	345	296	155	367	89	61	96	35	31	59	15	19	19	9	20	18	7	8	8	10	5	5	3	1	1	3	3	1	0	2	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3293	713	585	310	622	176	141	151	66	68	94	34	31	33	20	35	27	19	22	12	27	12	7	4	4	2	8	4	9	2	3	13	3	1	2	2	2	0	0	3	0	1	1	1	0	0	1	0	0	0	2	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	south24_active	80	2002	343	333	146	407	87	64	89	36	33	61	14	20	22	13	21	16	10	9	8	10	6	3	2	2	1	2	2	7	1	2	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3261	741	575	303	636	176	134	153	78	62	98	37	37	37	15	33	24	25	24	10	24	9	7	7	3	2	6	3	11	5	2	12	3	2	3	1	2	1	1	3	0	2	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	1979	350	346	139	421	85	60	90	41	34	64	13	24	26	10	22	14	12	13	6	9	4	2	3	2	0	3	2	8	3	0	6	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3289	739	619	306	634	188	128	152	76	56	97	43	35	31	16	36	20	26	28	7	23	9	7	7	4	2	8	4	11	8	2	8	1	4	3	0	2	1	1	4	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	2036	357	388	133	439	89	58	85	35	31	62	18	17	19	8	23	6	15	21	4	9	4	2	3	3	0	5	2	8	6	0	5	0	0	0	0	0	0	0	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3201	773	660	312	676	188	120	159	80	53	85	48	35	28	15	29	22	27	36	7	21	8	12	5	4	3	8	3	5	8	2	10	1	4	3	0	1	2	1	2	2	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1990	405	411	142	470	99	58	97	34	25	49	20	17	18	4	17	8	15	21	2	13	5	5	3	2	0	5	1	3	6	0	7	0	0	2	0	0	1	0	1	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	3200	774	674	308	653	173	119	152	70	57	97	39	30	37	19	26	24	32	43	7	12	10	9	8	4	2	5	2	3	6	3	13	0	4	3	1	2	1	0	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2004	416	414	146	450	96	53	102	27	27	58	20	12	20	3	15	10	23	24	4	11	5	6	6	3	0	5	1	2	4	0	7	0	1	2	1	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3120	780	673	290	658	148	115	147	74	64	100	46	38	40	21	35	18	41	40	9	21	12	10	7	6	4	4	3	4	4	4	13	2	2	3	1	2	1	0	1	1	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1940	435	390	151	438	79	59	99	32	27	63	24	14	23	4	24	9	28	20	4	18	6	6	4	3	1	4	1	2	2	1	4	2	1	2	1	0	1	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3096	736	633	303	627	145	117	151	70	72	98	35	31	45	24	42	23	41	38	13	26	10	9	12	4	3	7	2	6	1	4	13	3	1	3	2	2	0	0	1	0	1	1	0	4	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	1940	402	362	152	422	77	53	105	26	37	57	18	14	29	8	29	11	28	21	6	22	5	5	7	1	1	7	1	4	0	2	3	3	1	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2522	668	528	292	456	173	119	152	69	42	85	52	32	20	26	24	27	21	25	6	17	13	5	3	2	3	7	2	5	4	1	11	4	1	2	0	1	0	0	0	2	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1531	308	311	141	290	74	54	79	34	16	51	27	16	9	9	18	14	14	9	4	10	8	3	1	2	1	7	0	3	3	0	9	3	1	0	0	1	0	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2840	669	534	306	507	173	126	152	78	49	94	50	33	20	23	24	31	25	26	9	27	18	8	5	3	7	7	1	4	4	1	10	3	2	0	1	1	1	0	0	2	0	2	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1714	304	310	145	315	74	73	82	35	21	65	23	18	9	9	16	14	18	12	5	19	9	5	2	3	1	6	0	4	3	0	8	2	1	0	0	1	1	0	0	1	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2936	688	557	306	578	161	117	146	81	49	88	43	30	22	23	28	26	25	32	7	30	15	9	7	3	7	3	2	5	2	2	3	3	2	0	1	0	1	0	2	1	0	2	0	0	0	1	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
0.03	south33_active	80	1788	325	325	157	378	73	69	81	28	22	62	19	18	12	10	18	8	16	27	4	20	7	7	4	3	2	2	0	4	2	0	2	2	0	0	0	0	1	0	1	1	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
0.03	south34_all	80	3160	713	581	322	645	151	115	132	87	57	92	42	28	22	20	27	15	24	34	11	32	11	11	7	4	8	5	3	8	1	5	4	2	2	2	3	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
0.03	south34_active	80	1943	331	327	148	440	80	71	74	40	28	64	17	14	11	9	18	6	12	31	4	23	6	7	5	3	2	3	1	5	0	3	4	1	0	0	2	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0
0.03	south35_all	80	3107	710	614	317	634	166	107	117	85	52	89	39	27	30	25	31	17	23	27	14	25	8	10	5	4	8	5	3	4	4	4	7	3	1	2	2	0	1	1	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0
0.03	south35_active	80	1960	335	337	145	436	88	61	70	38	25	61	17	13	18	10	17	6	11	21	4	18	5	7	4	3	3	3	1	1	2	3	7	2	0	0	2	0	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0
0.03	south36_all	80	2975	742	589	306	628	175	102	122	82	51	82	40	24	28	20	35	21	20	23	17	13	6	9	5	4	6	6	4	5	4	4	6	4	1	2	2	0	2	2	2	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
0.03	south36_active	80	1866	352	324	138	428	100	53	73	36	25	52	16	11	15	9	20	10	11	16	6	8	5	4	3	2	2	2	3	2	2	3	6	3	1	0	2	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south37_all	80	3007	716	611	291	607	189	101	119	67	49	85	40	29	31	22	38	20	21	16	17	11	7	13	5	10	6	8	3	3	4	4	6	3	2	1	3	3	2	2	0	0	2	2	0	0	0	1	0	0	0	0	0	2	0	0	4	1	0	0	0	0	0	0	0
0.03	south37_active	80	1882	333	340	150	409	109	49	74	33	24	52	18	17	17	9	24	8	12	10	8	6	4	9	3	3	1	3	2	1	3	3	6	2	1	0	3	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0
0.03	south38_all	80	2964	706	632	292	585	190	106	145	66	57	102	36	32	32	22	44	27	25	19	10	14	5	12	6	9	4	9	2	5	1	3	6	3	3	1	1	4	2	2	1	0	2	0	0	0	0	1	1	0	0	0	0	2	1	0	4	1	0	0	0	0	0	0	0
0.03	south38_active	80	1831	338	382	144	386	111	54	91	31	27	68	18	19	13	11	28	12	13	12	5	7	2	8	4	3	0	3	2	4	1	1	6	2	1	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0
0.03	south39_all	80	3037	685	655	306	663	189	117	140	66	59	103	30	34	34	29	36	18	29	26	8	16	7	17	5	9	5	7	2	7	3	10	4	3	2	2	3	4	0	1	1	0	2	0	1	0	0	0	1	1	2	0	1	2	1	0	2	1	0	0	0	0	0	0	0
0.03	south39_active	80	1859	335	378	151	448	97	62	83	33	24	72	14	21	16	14	22	9	16	20	4	8	3	10	5	2	1	4	2	5	2	6	4	2	0	1	3	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0
0.03	south40_all	80	3049	729	693	319	642	190	122	163	55	66	118	31	33	41	26	30	25	22	22	7	13	12	11	2	7	5	4	3	7	3	9	4	1	2	2	3	1	0	0	1	1	1	0	1	0	2	0	1	2	2	0	1	2	1	1	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1887	349	390	153	423	93	63	93	27	21	80	17	17	23	13	19	17	13	17	4	6	7	5	2	2	1	1	2	5	2	6	4	1	0	1	3	0	0	0	1	0	0	0	0	0	2	0	0	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0
