label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188
0.03	north16_all	80	4013	3675	2017	1236	860	1333	1165	396	487	303	663	381	427	538	209	153	184	240	262	114	109	147	184	99	104	158	73	126	73	102	97	46	68	51	32	104	46	52	73	27	37	46	34	20	49	25	26	17	20	34	8	16	10	17	22	14	13	18	8	27	9	21	15	23	11	18	7	5	6	3	2	5	8	5	3	6	12	8	5	10	3	1	3	4	1	3	5	4	4	2	5	2	5	0	2	1	0	1	2	1	1	1	1	2	4	2	1	1	0	0	0	3	1	0	0	0	2	0	1	0	4	0	0	2	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	4	1	0	0	0	1	0	0	1	0	0	0	0	1	4	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1815	2297	1225	663	464	864	767	173	264	154	422	211	274	363	116	74	94	163	183	57	57	87	122	55	56	104	31	81	40	66	68	26	45	23	18	74	24	23	53	12	17	26	13	3	32	9	9	6	6	23	5	7	5	11	14	7	9	11	5	19	6	8	13	14	9	12	2	3	6	0	1	3	6	0	1	3	7	4	3	6	2	0	2	4	0	2	0	1	2	2	2	1	4	0	1	1	0	1	0	0	0	1	1	2	1	2	0	0	0	0	0	2	0	0	0	0	1	0	1	0	3	0	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	4091	3550	1959	1209	807	1191	1060	400	489	290	637	369	393	457	220	145	176	253	253	107	88	156	196	82	106	133	63	117	72	80	101	47	69	45	35	91	41	52	69	26	41	34	29	14	38	27	21	22	23	28	8	13	11	18	15	16	17	16	9	21	6	19	8	23	14	17	5	5	13	6	3	5	6	3	3	5	11	7	6	11	2	2	2	8	4	3	3	2	5	0	2	5	1	0	3	1	1	1	2	3	2	0	2	2	1	5	0	1	0	0	0	3	1	0	1	1	2	0	4	0	4	0	0	2	1	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1869	2183	1163	663	426	765	640	171	261	143	383	206	239	334	118	80	96	157	175	54	45	94	129	47	52	79	30	77	47	49	77	28	46	14	23	57	22	23	46	11	19	21	14	2	29	8	10	4	9	18	4	5	5	10	9	9	11	10	7	12	4	10	6	16	11	10	2	2	8	0	1	3	3	0	1	3	8	4	5	7	0	0	0	7	1	1	0	0	2	0	0	3	1	0	1	1	1	1	0	2	0	0	1	2	0	2	0	0	0	0	0	2	0	0	0	1	1	0	3	0	3	0	0	2	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	4045	3671	1956	1176	813	1135	994	380	539	291	594	343	414	498	233	153	158	270	247	107	96	165	174	84	103	144	61	113	72	92	102	50	89	48	36	95	47	46	65	24	37	39	28	14	35	26	18	21	13	15	9	18	6	16	15	14	16	8	11	29	5	22	3	22	13	14	6	3	15	8	4	6	8	5	5	5	16	5	5	9	6	5	2	8	7	3	5	0	4	0	3	5	1	3	3	0	1	2	2	3	2	1	2	4	0	3	0	0	2	0	0	1	1	1	3	1	4	1	3	3	3	0	0	2	1	1	0	2	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north18_active	80	1853	2253	1122	648	432	713	626	169	301	137	358	186	251	364	126	82	89	160	164	47	50	99	110	48	57	90	30	69	46	65	76	26	49	22	22	62	27	25	42	12	19	23	20	3	25	13	10	4	7	3	4	9	2	8	8	7	9	5	9	21	3	13	1	16	8	9	2	1	9	0	1	1	4	2	3	3	11	2	4	5	1	2	0	6	3	0	2	0	1	0	1	4	0	3	2	0	1	0	0	2	0	0	1	3	0	0	0	0	2	0	0	0	0	0	1	1	3	0	2	2	3	0	0	2	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4062	3837	2014	1188	870	1188	1000	403	525	293	639	333	446	544	239	132	175	268	266	111	104	165	174	97	103	148	52	102	72	87	97	37	91	49	37	106	50	34	75	29	32	37	32	11	35	26	16	26	12	19	11	29	11	14	18	11	10	9	14	22	13	17	5	24	14	7	7	4	12	8	5	7	9	3	6	5	12	5	4	8	8	4	2	6	7	3	4	0	2	2	2	5	4	4	4	0	1	3	2	3	1	1	2	4	1	3	0	0	2	0	1	0	3	1	4	2	4	1	3	3	3	0	0	2	0	1	0	2	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	1814	2368	1174	655	457	748	638	181	284	134	373	189	279	404	137	64	95	158	174	51	54	107	107	52	62	95	30	59	43	60	76	16	43	23	19	60	31	21	45	13	22	23	25	6	20	14	8	10	9	7	6	14	3	4	11	4	7	6	12	17	10	10	3	15	8	5	2	1	6	2	1	1	6	2	3	3	9	1	4	7	2	2	0	4	3	0	3	0	0	2	2	4	3	3	3	0	1	0	1	3	0	0	1	3	1	0	0	0	2	0	0	0	0	0	2	2	3	0	2	2	3	0	0	2	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4062	4034	2085	1252	894	1296	1103	387	491	300	737	319	486	590	247	126	174	277	271	134	107	174	171	110	101	157	56	103	79	108	99	43	90	45	31	120	54	35	79	28	38	36	28	13	35	27	18	26	16	24	14	39	14	17	23	6	13	10	19	22	15	24	5	21	19	4	7	3	5	7	8	10	10	3	7	3	13	4	3	8	12	4	3	2	4	2	5	2	1	2	2	3	6	5	3	1	1	8	3	1	1	1	2	4	1	1	0	0	2	0	2	0	2	1	7	2	3	1	0	4	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	1828	2548	1205	689	474	837	721	177	271	142	439	188	307	430	146	54	92	174	173	68	62	113	107	60	61	109	27	68	48	75	71	21	44	23	15	73	28	19	46	15	23	23	22	8	20	17	8	13	11	13	8	20	7	9	14	3	9	5	16	19	12	19	3	10	13	1	3	1	3	3	4	4	6	2	2	1	11	1	2	8	3	2	0	1	2	0	3	1	0	2	2	2	5	4	3	0	1	5	2	1	0	0	1	3	1	0	0	0	2	0	0	0	0	0	5	2	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3938	4193	2113	1259	869	1409	1205	382	488	295	770	403	481	621	221	154	182	258	333	123	99	143	179	122	95	165	61	95	83	113	105	44	72	46	36	99	50	45	92	26	50	56	41	20	52	20	20	19	15	21	21	34	6	21	18	7	17	24	10	14	7	16	14	33	8	9	7	8	10	5	7	9	10	6	4	7	9	3	6	13	4	1	3	5	5	4	9	2	1	3	3	3	4	4	3	4	0	2	1	1	4	4	6	2	1	0	2	1	1	0	0	0	0	0	2	1	0	1	3	2	2	0	0	0	0	2	2	1	0	0	0	0	1	1	0	0	2	3	0	0	2	0	0	0	0	1	0	0	0	2	1	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1792	2638	1204	683	453	969	759	166	270	141	536	239	316	419	115	76	112	160	232	69	51	84	110	67	46	104	29	58	44	71	64	24	41	31	17	69	33	28	62	13	27	43	29	8	37	11	6	14	3	9	11	19	2	6	11	2	12	12	5	12	6	5	6	20	5	8	3	3	6	1	3	6	8	4	3	5	5	1	3	9	1	1	1	5	3	1	7	1	1	2	1	2	3	4	2	0	0	1	1	0	2	3	6	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	3	0	0	2	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3959	4120	2057	1272	848	1360	1137	377	498	276	789	383	483	571	237	145	186	261	296	123	107	129	176	95	107	173	55	103	64	115	106	49	60	47	34	99	46	46	94	26	44	64	36	15	67	25	20	17	9	16	22	36	9	26	20	6	13	13	14	11	4	20	18	26	13	7	9	9	9	3	4	8	11	5	3	5	9	2	5	12	3	2	2	9	1	4	6	3	0	5	3	3	5	5	3	2	0	1	2	1	1	3	7	4	2	0	2	1	1	1	0	0	1	0	2	2	0	1	3	3	3	0	1	1	0	2	2	1	0	1	0	0	0	1	0	0	2	3	0	0	2	0	0	0	0	1	0	0	0	3	1	1	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1783	2556	1217	690	445	904	721	170	287	128	536	224	290	384	127	76	110	141	183	61	55	73	108	56	51	107	26	66	33	71	65	26	31	29	15	57	30	33	70	15	24	40	26	4	44	13	8	10	3	6	12	21	4	11	12	3	8	6	7	5	3	13	7	19	9	5	4	3	6	2	2	5	7	3	3	5	5	1	5	9	1	1	0	9	1	1	4	2	0	3	1	2	3	5	2	0	0	1	2	0	0	2	7	1	0	0	2	0	0	0	0	0	1	0	2	1	0	0	1	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4030	3726	1891	1151	818	1143	1052	379	468	274	707	341	445	494	219	153	175	230	261	126	100	117	150	89	110	152	61	92	61	109	96	60	73	41	46	93	47	41	95	25	37	55	23	18	59	18	15	15	9	24	24	28	7	21	15	6	6	13	12	19	5	22	14	27	16	7	9	14	8	4	4	6	12	4	2	3	9	3	4	10	2	3	2	6	0	5	3	3	0	5	3	3	3	2	1	3	0	1	3	2	1	1	2	5	2	1	3	0	0	1	0	0	1	0	0	2	0	1	4	3	2	0	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1867	2274	1072	606	415	738	660	171	270	126	471	202	271	311	116	81	103	122	155	64	48	66	94	52	60	86	27	59	34	61	55	25	44	24	19	52	27	33	67	17	19	35	13	5	36	10	9	8	4	10	11	18	5	8	8	2	3	6	7	6	2	16	5	18	11	5	4	6	6	3	2	3	7	2	1	3	5	1	4	9	1	2	1	6	0	3	2	2	0	3	1	0	1	2	0	1	0	1	3	0	0	1	2	1	0	0	2	0	0	0	0	0	1	0	0	1	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4155	3603	1915	1135	819	1094	1066	379	457	284	651	289	381	438	202	139	158	210	223	126	99	118	153	80	100	151	64	93	58	122	88	53	63	49	41	87	52	39	72	25	29	41	21	20	51	17	22	14	10	18	20	18	8	30	18	8	6	5	11	18	7	20	14	20	14	3	7	12	6	3	5	2	6	4	4	4	9	4	2	5	1	4	2	5	1	4	1	3	0	4	0	2	1	3	0	1	0	0	3	1	0	1	1	4	1	1	3	0	0	1	2	1	1	0	0	2	0	1	2	2	5	0	1	1	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1940	2164	1104	592	408	686	653	173	249	138	411	167	244	265	115	71	93	115	135	65	44	67	101	43	56	92	30	60	33	68	53	19	43	22	17	52	23	31	49	15	14	20	12	4	27	5	12	7	6	8	8	12	5	17	10	1	4	5	7	6	4	15	6	11	10	1	5	5	3	2	4	2	1	1	3	3	7	1	2	3	0	3	2	5	0	3	1	3	0	2	0	0	0	3	0	1	0	0	3	0	0	1	1	1	0	0	2	0	0	0	1	0	1	0	0	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4193	3483	1911	1103	894	1047	1040	382	450	291	628	303	333	455	192	135	152	205	221	106	105	118	133	87	93	141	69	85	57	119	101	53	66	53	40	81	53	37	64	27	35	36	22	20	51	20	19	18	12	22	18	27	7	30	15	10	10	8	7	29	9	26	8	28	21	5	5	10	5	3	7	4	5	7	10	4	6	5	0	11	1	3	3	3	4	4	2	3	0	2	0	2	0	2	0	1	1	4	1	2	0	0	0	3	3	2	2	1	0	1	2	1	0	0	0	1	0	0	1	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	1980	2098	1088	541	450	635	618	165	242	140	387	178	217	262	108	62	85	124	152	52	45	69	91	49	54	88	35	51	35	66	48	19	45	29	14	57	24	25	36	15	17	21	12	5	30	8	9	10	7	10	6	21	5	14	6	3	5	7	5	17	4	19	6	20	18	4	4	5	3	2	5	2	1	2	6	2	5	2	0	9	0	2	3	3	2	4	0	2	0	1	0	0	0	2	0	1	0	4	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	4075	3536	1943	1097	866	1052	1050	382	454	301	584	319	304	460	178	134	152	205	234	117	107	128	140	79	89	131	67	82	54	126	98	45	55	55	33	80	39	36	71	22	27	40	25	19	40	21	22	18	14	23	14	30	11	26	16	14	11	10	6	28	8	29	7	21	17	5	4	21	9	3	10	6	9	7	9	7	5	5	0	11	1	1	6	2	5	2	2	4	0	1	1	2	0	3	0	3	2	5	0	2	0	0	2	3	3	2	2	2	0	0	3	1	0	0	2	1	1	1	0	0	4	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	1890	2090	1128	548	445	634	645	167	233	146	370	193	193	288	107	63	82	129	165	56	53	73	96	40	50	86	39	49	33	83	44	18	33	27	15	60	19	19	43	13	12	25	16	3	23	8	10	11	7	12	4	22	8	15	8	4	6	7	3	23	5	22	6	16	13	3	2	13	8	2	5	4	2	2	5	5	3	1	0	8	0	1	6	2	2	2	0	1	0	1	1	1	0	2	0	2	0	4	0	0	0	0	0	0	1	1	1	2	0	0	1	0	0	0	2	0	0	0	0	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	3929	3584	1965	1086	863	1032	996	368	437	315	563	307	367	459	183	146	170	216	233	109	118	130	129	94	108	141	59	89	59	123	76	43	60	50	33	71	42	37	67	28	37	37	28	12	41	27	23	20	14	26	12	27	16	20	17	18	12	10	9	32	10	34	12	22	20	4	5	25	10	3	6	8	8	4	8	8	4	4	0	10	1	1	5	3	4	3	12	4	0	2	3	2	0	1	0	4	2	9	1	1	0	0	2	3	3	2	2	2	0	1	3	0	0	0	2	1	1	1	0	0	4	0	2	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	1802	2108	1144	561	445	616	591	169	235	141	351	186	233	291	108	60	84	135	156	50	58	74	85	48	65	96	42	52	38	82	33	18	31	28	16	50	21	21	42	13	20	23	16	2	22	10	11	13	6	17	3	19	11	10	11	7	7	5	6	26	3	27	9	19	18	3	2	16	9	2	2	5	3	2	5	7	3	2	0	8	0	0	5	2	2	3	3	0	0	2	2	1	0	0	0	2	0	8	0	0	0	0	0	0	1	1	2	2	0	0	2	0	0	0	2	0	0	0	0	0	4	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_all	80	3926	3338	1876	1035	821	1018	948	378	415	318	527	302	403	400	189	142	154	223	205	115	112	120	141	96	130	127	58	98	64	92	73	40	52	40	42	76	33	29	64	28	32	28	29	14	38	21	24	20	16	27	14	22	17	22	22	14	16	9	8	22	12	28	10	18	14	5	6	25	10	3	4	5	10	2	7	6	4	7	1	8	0	1	9	3	3	2	12	5	0	1	3	4	2	2	1	5	1	8	1	1	0	1	2	3	2	1	2	2	1	1	2	0	0	0	2	0	2	1	3	0	2	0	2	2	1	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	1770	1955	1074	535	428	601	559	174	213	145	317	174	249	250	106	59	67	130	128	59	59	67	94	49	71	81	34	59	30	60	40	21	24	25	19	53	20	13	33	11	18	15	15	3	21	7	12	11	7	19	4	12	9	10	13	7	9	4	6	19	6	24	7	15	12	2	0	15	9	2	0	4	4	1	2	6	3	4	0	7	0	0	7	2	2	2	4	2	0	1	2	1	2	1	0	3	0	7	0	0	0	0	0	0	1	1	2	2	0	0	1	0	0	0	2	0	0	0	1	0	2	0	1	2	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_all	80	4014	3592	1914	1056	843	1168	979	381	438	333	591	320	466	446	217	132	154	241	203	111	105	130	159	101	135	103	47	120	65	86	82	41	57	33	42	69	53	41	46	32	44	19	30	24	59	22	24	21	15	25	10	17	18	18	19	10	19	11	9	16	12	21	8	13	11	5	8	18	7	3	11	5	11	1	3	4	11	6	2	4	2	1	7	2	1	3	16	3	2	3	4	2	2	2	1	3	2	7	1	2	1	1	2	1	2	0	1	0	1	1	2	0	0	1	1	0	1	3	3	0	2	1	0	1	3	2	0	0	4	0	1	3	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1788	2132	1076	556	440	703	592	173	229	153	365	191	295	272	125	57	72	140	113	62	49	77	116	55	74	60	25	71	35	46	45	25	30	18	17	49	38	22	24	16	26	10	14	8	35	6	14	9	6	19	2	6	9	8	12	7	13	6	6	11	7	15	4	12	8	2	2	10	5	1	7	2	4	1	0	4	9	4	0	3	1	0	5	1	0	3	8	2	0	2	2	0	2	1	0	2	1	7	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	2	1	0	1	1	1	0	0	4	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4060	3862	2007	1126	875	1322	1027	405	473	318	665	349	426	485	240	130	147	262	241	125	100	158	184	108	132	103	52	130	64	111	112	46	67	31	40	86	49	45	75	28	43	22	36	27	62	22	22	19	18	26	11	17	17	25	18	8	22	13	11	12	13	17	3	20	11	5	8	19	7	3	12	4	7	1	5	3	8	5	4	2	3	1	6	1	1	4	7	3	3	3	4	4	3	1	1	1	2	5	1	2	1	3	0	3	2	1	0	1	1	0	1	0	1	1	0	0	2	2	3	0	2	1	0	0	3	2	0	0	4	0	0	3	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1796	2391	1190	621	460	806	650	179	248	140	427	204	271	300	134	60	72	153	144	76	47	100	134	47	67	59	27	74	27	72	71	26	36	16	18	52	35	28	29	15	25	11	21	11	44	7	14	5	6	20	4	8	7	12	10	6	16	6	5	9	9	10	1	14	7	2	2	14	3	0	11	1	3	1	2	2	6	3	1	1	2	0	4	1	1	4	6	2	1	1	2	2	3	1	0	1	2	5	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	1	1	0	0	4	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3943	3676	1972	1217	864	1349	1151	409	475	266	656	394	421	514	211	153	179	259	251	126	102	146	141	94	92	133	79	119	58	117	113	45	58	45	37	103	59	54	76	22	46	34	35	19	28	24	23	28	16	25	12	22	11	18	14	14	20	17	15	14	11	38	11	18	10	12	5	17	9	6	4	6	9	6	6	3	15	3	5	5	2	6	2	9	7	2	12	4	2	3	2	5	2	2	4	2	0	2	0	2	2	3	1	1	0	0	3	1	1	1	0	0	1	0	1	1	2	0	0	0	3	1	1	0	0	1	0	1	0	2	2	0	2	0	0	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0
0.03	south31_active	80	1792	2239	1136	676	459	881	707	195	264	118	452	240	255	353	110	72	104	169	149	70	52	76	87	46	56	64	37	86	27	69	68	24	34	20	17	79	37	37	50	10	28	16	17	12	20	15	11	17	9	15	9	9	6	12	8	6	15	7	8	10	9	24	2	13	5	3	2	9	3	1	3	3	3	1	3	2	13	2	2	1	1	5	1	8	4	1	9	2	0	2	1	3	1	1	1	1	0	1	0	0	1	3	1	1	0	0	1	1	1	0	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0
0.03	south32_all	80	4108	3404	1852	1096	834	1206	1003	402	441	297	541	340	387	449	203	148	150	260	241	122	110	114	134	95	89	121	67	111	61	97	91	41	51	52	39	101	50	56	67	18	42	26	36	17	32	18	23	32	14	21	13	14	15	17	13	12	15	17	12	19	11	35	6	17	9	12	4	18	8	6	4	6	11	6	8	6	10	6	2	5	3	6	5	4	6	1	12	5	2	3	2	5	3	2	6	3	0	1	1	2	1	2	1	1	0	1	1	0	1	0	0	0	1	1	0	1	2	0	0	0	2	0	1	0	0	2	0	1	0	2	2	0	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
