label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183	Otu184	Otu185	Otu186	Otu187	Otu188	Otu189	Otu190	Otu191	Otu192
0.03	north16_all	80	7116	2157	3984	1452	1000	1047	733	1238	425	654	303	515	268	374	357	484	152	390	146	265	308	95	158	86	94	82	101	128	145	70	37	53	61	83	56	84	93	52	46	109	31	40	33	31	50	31	25	22	31	28	61	34	29	9	16	22	16	21	19	20	24	14	18	9	11	7	19	6	3	12	6	16	8	3	2	4	1	3	5	6	5	6	11	2	3	4	4	6	1	2	9	2	8	1	2	2	1	0	1	4	2	1	11	3	1	0	1	0	0	0	2	0	0	2	1	2	0	0	1	2	1	0	1	2	0	0	1	0	0	0	0	0	1	0	1	2	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
0.03	north16_active	80	4171	992	2568	872	542	621	422	844	213	404	136	283	125	235	215	313	80	241	79	176	218	51	106	39	48	40	52	82	112	39	13	24	27	44	31	45	59	33	23	75	10	22	16	19	32	16	11	17	17	14	35	18	19	6	10	10	13	9	10	15	15	10	10	4	7	2	10	1	2	7	5	12	4	2	1	2	0	1	1	2	3	6	8	2	2	2	1	2	1	0	3	0	7	1	0	2	0	0	0	3	1	0	5	3	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north17_all	80	7112	2134	4109	1488	1013	1020	732	1365	419	657	281	520	257	394	378	472	151	396	130	279	287	90	155	97	88	85	100	122	151	64	40	52	63	68	50	77	95	49	43	96	32	35	36	36	55	29	30	27	34	24	64	33	29	7	19	15	17	18	17	19	20	18	13	6	10	9	22	7	2	16	5	17	12	3	3	2	3	3	6	7	7	6	11	4	1	4	3	3	1	2	3	1	9	1	2	3	1	0	1	4	2	0	9	4	1	1	0	0	0	2	2	1	0	3	0	2	0	0	4	1	2	0	1	2	0	0	1	3	0	0	0	0	1	0	1	2	0	0	1	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
0.03	north17_active	80	4240	991	2638	897	545	627	417	945	206	403	125	304	114	243	228	297	82	252	64	187	196	45	91	48	49	42	53	82	114	37	18	25	30	33	27	39	53	27	22	60	15	24	20	24	38	16	13	19	21	14	38	20	20	3	9	8	14	11	7	13	13	14	10	3	5	3	16	4	1	10	4	12	8	3	1	1	0	1	2	4	4	4	3	3	1	2	0	1	1	0	1	0	7	0	0	3	0	0	0	3	1	0	5	4	0	0	0	0	0	2	1	0	0	1	0	0	0	0	3	1	1	0	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	north18_all	80	7113	2099	4037	1533	1013	1039	708	1385	397	613	282	498	275	391	358	451	160	406	162	288	284	89	176	102	106	86	107	114	174	60	40	47	64	74	50	72	102	47	36	96	30	35	26	37	59	25	30	35	28	19	51	24	20	7	25	12	22	20	18	18	9	24	20	4	9	11	16	14	3	16	4	19	10	4	3	1	8	6	4	8	11	5	14	5	1	4	1	3	2	2	3	1	9	2	2	3	2	3	1	2	0	0	8	5	2	1	0	0	0	2	1	2	0	2	0	0	2	0	3	0	1	0	1	1	0	0	2	4	1	0	0	0	1	0	1	2	0	0	0	1	2	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	4199	996	2607	932	536	624	398	936	198	383	123	294	128	241	194	277	82	247	83	175	189	49	108	55	64	41	67	79	123	32	21	22	31	40	30	36	57	25	18	66	15	21	14	24	43	16	16	24	16	8	32	14	11	3	14	7	17	9	8	10	5	19	12	1	3	4	13	10	3	11	4	11	6	4	1	1	4	2	2	3	9	3	6	2	0	2	0	2	1	0	1	0	7	0	0	3	1	3	0	1	0	0	4	5	1	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	0	0	1	1	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	7320	2100	4040	1482	997	1013	705	1369	384	613	268	498	281	399	338	501	181	442	173	290	282	96	183	100	113	85	107	113	143	46	36	56	61	72	58	73	103	59	33	86	32	41	28	38	50	28	32	33	20	15	57	21	34	13	20	15	20	18	10	23	7	25	15	6	9	12	20	13	6	13	4	19	12	5	5	4	8	8	5	7	9	5	11	5	2	5	1	4	3	2	0	1	6	2	1	3	3	5	1	2	0	0	7	3	2	1	0	0	0	2	1	2	0	1	0	0	2	0	3	0	2	0	0	0	0	0	2	4	1	0	0	0	0	0	1	3	0	0	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	4319	972	2623	891	514	607	379	936	191	379	116	302	137	241	175	320	97	290	89	186	185	48	106	61	70	39	71	79	98	20	19	29	29	39	32	37	62	31	16	53	18	26	11	24	33	19	21	17	14	7	30	11	21	6	9	11	14	9	5	13	4	18	8	2	4	5	14	9	4	8	3	12	6	4	0	2	5	3	2	2	6	3	4	1	1	3	0	3	0	0	0	1	2	0	1	2	1	3	0	0	0	0	3	3	1	0	0	0	0	2	1	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	7342	2053	4102	1480	976	1025	731	1426	370	627	280	497	298	390	360	482	187	424	178	293	287	99	190	98	119	80	111	112	145	49	41	59	61	70	53	65	117	68	36	84	30	44	25	34	44	30	26	39	15	15	46	13	28	21	25	15	13	18	8	24	15	15	15	6	7	9	20	15	6	18	5	19	12	6	6	7	7	10	5	6	10	2	14	11	2	4	2	7	3	2	0	2	5	3	2	3	3	5	2	5	0	0	3	1	3	1	0	0	1	1	1	2	0	0	0	0	2	0	2	0	2	0	0	0	0	0	2	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	4311	966	2716	879	501	637	394	960	192	387	120	307	147	233	193	317	105	275	97	192	186	49	119	50	71	38	74	74	100	23	21	35	28	38	24	46	79	40	18	51	18	28	9	17	25	20	20	21	10	6	28	5	15	13	14	11	9	8	3	14	8	9	7	2	4	3	15	11	4	14	4	13	7	4	1	5	5	5	3	2	8	2	6	4	1	2	0	6	0	0	0	1	2	2	2	1	1	3	2	3	0	0	3	1	2	0	0	0	1	1	1	0	0	0	0	0	2	0	2	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4521	2514	3654	2248	795	1905	654	530	793	387	867	329	239	356	238	216	143	194	135	353	128	202	104	114	183	216	104	85	66	47	88	58	84	46	38	47	36	67	34	29	68	59	32	28	45	50	53	30	13	9	11	36	9	45	18	11	13	22	13	6	7	9	5	7	7	23	9	9	13	13	25	13	7	3	4	5	3	7	7	1	16	5	3	4	1	4	0	4	3	2	2	5	2	6	1	2	6	3	0	0	7	2	3	1	2	5	0	1	2	1	2	3	1	1	0	3	7	1	1	0	1	1	1	0	1	2	2	0	1	0	1	0	0	0	0	1	0	3	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2113	1272	2413	1415	356	1273	333	278	505	209	582	159	106	206	139	123	60	103	67	221	65	122	58	64	110	129	58	38	36	22	47	25	47	29	16	33	13	38	8	16	37	21	15	18	26	34	29	20	7	4	7	24	5	38	11	6	10	12	10	2	5	2	2	5	1	12	5	4	5	12	11	11	3	0	4	2	1	4	2	0	11	3	1	2	1	0	0	3	0	2	0	4	1	3	0	1	4	1	0	0	1	2	1	1	0	3	0	0	1	0	0	0	0	1	0	1	7	1	0	0	0	0	0	0	0	1	2	0	1	0	1	0	0	0	0	1	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4518	2484	3767	2214	781	1827	671	532	813	400	836	332	241	353	239	221	149	204	141	350	133	215	108	110	193	253	89	84	71	55	82	52	76	49	36	41	32	64	29	27	77	61	32	30	48	64	62	34	14	14	21	31	10	42	13	12	17	18	13	13	9	9	10	12	5	17	11	9	12	13	24	14	8	3	5	5	3	5	2	3	16	3	5	4	1	3	2	6	4	2	1	6	1	2	2	2	3	3	1	1	5	2	3	1	2	4	0	2	2	1	2	1	8	0	6	2	7	1	2	0	1	1	1	0	1	1	2	1	1	0	0	0	0	0	0	0	0	0	1	2	0	0	1	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south22_active	80	2174	1246	2504	1384	356	1218	330	271	503	206	549	163	119	199	140	123	65	112	64	221	73	140	59	61	124	165	50	47	39	22	49	20	49	28	15	30	13	36	11	14	45	26	11	16	27	42	38	23	7	7	13	18	3	37	8	7	14	12	10	6	7	4	6	7	0	11	5	5	5	10	11	10	5	0	4	1	1	3	2	1	12	2	1	2	1	0	1	5	0	2	0	4	1	0	1	1	2	1	0	1	0	2	1	0	0	3	0	1	1	0	1	0	8	0	6	1	7	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south23_all	80	4583	2439	3859	2252	781	1868	640	571	846	393	790	313	246	365	224	218	153	207	134	297	146	215	107	111	179	273	93	83	63	57	77	53	83	60	35	39	38	70	31	26	69	63	29	26	57	60	56	38	15	16	27	30	19	36	15	14	20	18	10	13	7	10	12	14	6	19	12	10	10	13	21	9	7	7	6	4	5	5	4	3	11	5	4	1	2	6	3	6	5	2	4	5	2	4	4	4	2	2	1	1	6	2	3	2	2	2	0	1	0	1	3	1	9	1	6	1	5	2	1	1	1	1	0	0	2	0	1	1	1	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south23_active	80	2166	1224	2557	1400	357	1195	300	301	514	206	502	168	122	221	129	126	74	120	60	175	82	147	51	62	104	191	54	43	31	21	48	26	52	32	13	25	15	43	15	12	47	26	13	12	32	38	31	27	8	6	17	18	11	30	10	6	18	10	7	6	5	5	7	8	3	12	6	5	5	10	11	5	5	2	3	1	2	3	4	1	6	1	0	0	2	3	1	5	1	1	2	3	2	1	2	1	1	0	0	1	1	2	1	0	0	1	0	1	0	0	2	0	9	0	6	1	5	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south24_all	80	4549	2354	3611	2117	790	1652	637	579	771	375	748	299	220	366	200	218	153	190	131	242	142	188	101	106	150	254	87	66	65	61	71	51	89	66	37	33	34	64	36	21	54	56	28	33	50	55	61	28	14	21	29	18	18	20	19	14	25	19	12	14	7	10	16	15	6	13	13	11	8	8	24	8	7	5	7	5	5	5	4	5	8	5	4	2	2	4	4	4	2	1	6	2	1	3	5	5	0	1	1	2	5	3	0	3	2	1	0	1	0	1	4	1	9	2	8	3	0	2	1	1	2	0	2	0	1	1	1	1	0	0	0	0	0	0	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south24_active	80	2137	1138	2372	1338	361	1048	294	296	466	196	471	158	104	224	108	136	74	114	64	132	79	130	47	58	91	183	50	38	31	21	41	24	59	35	13	18	18	38	16	7	43	29	16	14	34	34	39	14	7	10	17	8	9	16	15	6	20	13	6	5	4	5	9	9	5	10	8	5	2	4	14	4	5	2	2	1	4	2	3	3	6	2	1	1	2	4	2	2	1	0	2	1	1	1	3	1	0	0	0	2	1	3	0	1	0	0	0	1	0	0	2	0	9	0	8	3	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
0.03	south25_all	80	4542	2274	3285	1924	815	1489	610	539	711	369	700	252	235	352	187	194	160	193	126	206	124	171	93	117	132	211	94	67	69	63	65	45	92	67	45	36	45	56	35	30	45	53	27	29	48	57	46	37	10	17	27	22	22	21	17	14	22	21	11	10	10	13	15	12	8	8	9	11	10	8	10	8	10	5	6	3	6	5	10	4	6	4	3	4	3	4	2	1	1	1	6	3	1	3	4	3	1	2	0	2	1	3	1	3	1	2	0	1	1	1	4	0	2	3	3	3	0	2	0	1	2	0	3	0	1	1	1	1	0	0	0	0	0	0	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2091	1080	2100	1202	403	943	267	274	443	176	445	129	110	215	99	117	82	110	65	114	68	105	42	61	74	142	49	37	33	29	34	17	58	37	21	19	22	34	13	12	40	26	15	13	36	38	30	19	5	6	12	13	12	15	13	7	16	11	5	1	2	6	6	8	6	6	5	6	6	4	6	5	4	3	1	1	5	2	7	4	4	1	1	2	2	4	1	0	1	0	2	2	1	1	3	0	0	2	0	2	1	3	0	1	0	0	0	1	1	0	2	0	1	1	2	2	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4529	2353	3407	1777	821	1452	591	550	734	351	632	255	230	350	225	215	153	200	123	222	134	161	95	115	128	219	105	63	70	65	67	46	86	68	44	29	50	41	37	28	38	43	27	30	49	51	61	30	7	16	28	26	16	23	19	20	14	15	14	6	18	6	14	10	6	13	8	9	9	13	10	5	9	3	7	3	4	3	8	4	9	3	3	4	3	7	1	1	4	2	3	4	0	1	3	4	3	2	0	2	3	2	1	2	0	1	2	1	1	2	2	0	1	3	3	3	1	0	0	0	2	0	3	0	1	1	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_active	80	2096	1128	2199	1090	396	912	277	286	449	170	394	131	106	211	129	126	70	110	56	143	70	96	45	54	79	143	55	31	31	32	36	20	48	35	22	17	27	22	14	12	32	27	14	13	30	35	39	12	2	6	11	16	9	17	14	12	8	7	7	1	4	2	5	9	5	10	6	4	5	11	5	4	4	2	3	0	3	1	4	3	7	1	2	3	2	1	1	0	1	1	0	4	0	0	3	0	2	2	0	2	2	2	0	1	0	0	2	1	1	0	0	0	0	1	2	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4549	2413	3500	1909	841	1562	588	548	786	391	652	288	254	327	225	219	146	188	127	299	131	169	90	124	132	217	109	68	79	68	75	47	77	68	46	36	50	39	30	25	44	46	29	26	56	57	69	39	9	11	23	29	14	22	15	21	13	18	15	6	19	8	11	8	5	11	11	12	9	9	10	4	8	4	8	2	4	2	11	3	9	3	4	5	4	7	1	1	6	3	0	4	1	1	1	3	5	2	1	1	3	3	1	1	1	2	2	2	1	2	1	1	1	2	3	1	3	0	1	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	2139	1159	2243	1188	408	981	275	284	483	199	406	143	114	194	123	125	66	100	56	211	68	96	43	64	80	130	61	36	36	33	37	17	39	31	22	22	25	16	13	12	37	34	15	11	28	36	44	20	4	4	8	19	6	14	11	12	10	7	8	2	6	3	3	7	3	7	6	7	7	7	6	3	2	2	4	0	3	1	8	1	8	2	3	3	2	1	0	0	1	2	0	4	0	0	1	1	2	2	0	1	2	2	0	0	0	1	2	1	1	0	0	1	0	1	2	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4567	2534	3775	2126	771	1686	597	594	844	406	716	307	248	311	247	242	150	199	135	349	136	182	95	123	154	219	99	70	84	51	84	49	72	66	44	33	46	51	22	22	69	47	28	32	70	54	72	35	12	12	19	24	11	29	11	21	17	16	14	8	15	6	16	10	7	9	20	12	13	14	25	4	6	4	8	2	3	1	9	3	10	3	4	4	6	13	1	2	7	5	0	4	1	2	1	4	5	1	1	1	5	2	2	1	1	2	2	2	0	2	0	2	1	1	2	1	5	0	2	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	3	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	2174	1253	2480	1327	366	1053	286	328	525	219	458	168	105	196	137	131	63	101	66	249	75	107	47	68	101	143	62	34	37	25	42	24	37	30	20	18	23	22	10	7	53	37	16	17	36	29	45	20	6	5	5	13	7	19	9	12	12	4	7	3	5	3	11	9	6	6	11	8	11	7	22	2	2	2	7	0	2	0	6	0	9	2	2	2	1	3	0	2	1	2	0	3	0	1	1	1	2	1	0	1	4	1	1	0	0	1	2	1	0	0	0	1	0	0	0	1	5	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4622	2543	3848	2212	738	1727	604	625	900	413	825	307	236	298	247	239	167	189	127	328	123	190	98	107	154	239	85	77	83	49	91	44	77	52	42	33	43	52	24	16	67	52	25	31	68	66	66	37	14	12	23	22	14	29	10	16	22	16	15	7	13	6	20	8	6	3	19	12	17	16	27	2	4	3	10	1	4	1	6	2	5	3	2	2	6	8	1	3	7	3	0	4	2	2	1	6	3	5	1	2	6	2	3	0	1	2	0	3	0	1	0	3	2	3	1	1	5	2	2	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	3	0	0	2	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	2191	1272	2553	1372	351	1090	294	346	585	230	551	164	102	182	131	134	82	104	68	233	68	111	47	57	98	154	53	37	35	25	46	20	47	26	15	16	18	24	10	7	50	42	11	19	38	36	43	21	8	6	7	12	6	18	7	6	18	2	7	4	9	4	14	6	5	1	10	8	14	8	25	1	2	2	8	0	2	0	4	0	5	2	1	0	1	4	0	2	2	1	0	3	0	1	1	1	1	3	0	0	4	1	2	0	0	1	0	2	0	0	0	2	0	2	0	1	5	2	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4570	2440	3656	2181	740	1745	618	594	829	417	832	287	225	302	235	227	172	191	125	333	121	191	97	109	163	170	77	78	71	51	91	53	78	54	39	37	46	56	28	24	66	56	20	28	64	62	45	30	17	14	18	25	15	25	11	14	14	15	17	8	10	9	21	9	7	8	14	8	15	9	26	4	4	4	6	2	4	2	4	3	8	1	1	2	7	8	1	3	5	3	0	3	2	3	1	3	4	7	1	2	3	2	3	3	0	1	0	3	1	1	0	2	2	3	2	1	4	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	3	1	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	2133	1248	2351	1331	363	1130	303	331	565	222	536	153	91	172	126	115	84	100	70	227	68	114	43	61	108	103	49	46	26	25	48	25	53	30	14	22	23	30	7	11	43	42	8	18	37	33	28	14	7	6	5	15	6	17	6	7	10	4	10	3	6	6	14	7	5	6	7	4	12	1	26	1	2	3	4	0	2	0	2	1	5	0	0	0	0	4	0	2	2	1	0	2	0	1	1	0	2	3	0	0	2	2	2	0	0	0	0	3	1	0	0	1	0	2	1	1	4	2	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	4484	2459	3782	2366	775	1789	590	557	816	392	831	285	239	352	226	247	170	223	160	326	127	187	107	153	165	229	101	87	70	57	51	57	106	48	41	43	26	59	41	36	69	63	38	33	44	48	75	30	12	20	20	31	13	27	12	19	15	15	11	6	5	12	10	19	3	6	9	8	9	6	14	4	5	8	7	3	1	6	7	6	6	4	4	7	3	5	4	3	3	2	7	2	2	3	1	3	2	0	2	4	3	0	5	2	0	2	0	3	0	1	3	0	2	0	2	2	3	0	4	1	1	0	2	0	1	0	2	0	1	0	1	1	0	0	0	5	3	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2074	1213	2508	1526	369	1135	296	299	512	198	535	164	124	202	128	141	79	112	79	193	66	110	53	91	110	153	53	49	33	24	26	28	68	31	14	27	12	33	23	16	45	39	19	22	29	29	54	20	6	10	9	21	4	19	7	10	7	9	5	5	4	3	6	6	1	1	7	4	6	5	8	4	3	3	6	2	1	4	5	2	4	3	2	4	1	5	2	2	2	1	5	1	2	1	1	1	1	0	0	3	1	0	4	0	0	0	0	0	0	0	3	0	0	0	2	1	2	0	3	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	4	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
