label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125
0.03	north11_active	80	2297	1302	717	814	882	680	614	1271	364	187	395	175	123	83	76	87	28	52	209	54	55	86	18	43	44	17	88	62	7	18	18	6	32	6	37	26	23	63	3	40	2	6	26	5	11	1	11	16	6	22	2	3	2	5	0	6	4	2	12	2	3	6	8	2	10	3	2	3	0	0	3	1	1	1	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6638	3229	1959	1637	1376	1105	959	1422	613	402	560	355	274	223	210	179	150	124	229	124	121	138	84	61	88	56	99	82	42	47	43	30	48	19	49	33	31	64	13	31	17	10	38	12	10	10	13	25	10	11	7	3	8	8	1	14	10	4	19	2	4	8	8	3	11	4	2	4	2	3	5	2	1	3	1	0	0	0	0	1	1	0	2	2	1	0	0	0	0	0	0	0	4	0	0	0	0	2	1	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	2297	1323	703	825	871	762	634	1216	354	191	423	201	141	80	76	100	34	50	189	53	60	92	15	35	46	17	81	64	7	18	21	9	37	2	43	26	26	59	6	25	3	4	33	5	5	3	10	20	6	10	3	2	4	5	0	12	5	2	17	1	3	7	8	2	9	3	2	4	0	1	3	1	1	1	1	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	3	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6749	3267	1971	1592	1379	1135	979	1447	583	399	558	363	272	229	207	191	149	128	240	129	134	131	83	67	88	58	100	102	45	46	36	27	45	20	59	37	29	39	16	29	16	14	41	14	19	10	9	19	13	11	8	5	7	11	3	17	10	3	20	2	3	6	5	3	8	1	1	5	2	5	3	3	0	3	1	0	0	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	9	0	0	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	2394	1342	723	812	877	791	685	1238	339	188	434	207	137	88	79	105	35	51	199	64	71	84	17	36	50	20	81	88	11	16	20	8	39	2	52	26	24	30	8	21	5	4	36	4	12	2	7	15	9	10	3	3	4	8	1	17	5	2	19	1	2	6	5	2	7	1	1	4	1	2	1	2	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	8	0	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6647	3208	2012	1562	1406	1144	958	1393	614	401	565	368	300	231	192	198	126	135	223	139	139	148	86	72	80	53	99	109	46	44	37	31	55	22	67	43	23	40	18	45	11	13	37	14	14	10	25	13	15	22	11	6	6	11	4	17	7	5	11	2	6	3	1	6	9	1	1	3	3	4	1	2	0	2	1	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0	5	0	0	0	0	2	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	2415	1321	726	780	893	785	663	1181	373	185	437	213	151	91	79	102	35	46	186	68	82	98	19	34	49	17	78	94	12	18	18	11	48	5	59	31	16	31	10	39	5	2	29	3	10	4	21	11	11	21	3	4	3	8	2	17	4	3	10	1	4	3	1	1	9	1	1	2	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6523	3320	2013	1546	1370	1101	965	1431	584	388	584	360	329	231	207	205	123	133	243	150	122	127	74	77	82	53	110	108	43	45	31	37	50	24	78	37	22	42	17	49	13	19	36	15	25	7	26	16	20	23	10	10	4	9	8	12	7	5	6	2	5	4	1	7	8	2	0	2	2	3	0	2	1	1	2	0	0	3	2	0	1	0	1	1	0	1	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	north15_active	80	2386	1342	753	767	867	736	663	1226	347	170	446	203	158	93	86	99	29	48	190	74	75	87	22	35	54	16	90	93	11	16	15	14	41	7	70	25	13	34	13	41	5	3	32	2	16	2	22	16	17	22	1	6	0	8	4	12	3	2	5	0	3	4	1	1	7	1	0	1	2	2	0	2	1	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6603	3371	2081	1515	1341	1080	976	1429	592	395	567	353	337	222	207	205	129	120	270	161	121	133	78	70	82	57	128	101	55	48	33	43	45	28	52	42	35	41	15	65	12	15	28	11	28	10	24	11	25	25	12	10	2	6	7	18	6	5	5	3	5	6	0	6	8	3	0	1	2	1	0	2	3	2	3	0	0	3	3	0	0	0	1	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	2395	1344	780	773	856	716	664	1216	354	174	429	194	168	86	86	103	24	37	211	85	77	98	23	28	57	17	106	84	16	18	12	21	38	8	48	32	15	31	12	59	4	3	24	2	18	2	18	10	22	24	1	6	0	5	3	18	4	2	4	0	3	6	0	0	7	2	0	1	2	0	0	1	2	1	1	0	0	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6636	3388	2068	1606	1340	1099	953	1471	589	381	574	350	321	223	207	207	130	123	294	136	118	140	81	69	75	48	120	104	52	52	46	40	37	33	56	44	40	55	19	70	12	13	24	9	35	13	14	17	19	8	12	11	2	2	6	16	6	5	2	4	6	6	0	3	8	5	2	0	1	0	0	2	7	3	4	3	0	2	3	0	0	0	6	0	0	2	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2397	1378	773	839	860	742	650	1261	351	162	431	187	169	79	76	104	26	47	231	76	82	98	21	31	54	12	97	83	13	15	25	22	31	9	48	37	21	48	14	62	5	3	21	2	22	3	10	15	16	7	1	6	0	2	2	15	4	2	0	1	4	6	0	0	7	3	2	0	1	0	0	1	6	2	3	3	0	1	2	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6812	3309	2081	1574	1416	1090	940	1484	582	394	563	337	281	211	204	192	142	125	305	120	129	131	93	69	84	47	131	112	54	54	46	38	39	30	58	51	51	51	19	63	11	15	20	9	37	11	16	22	15	12	11	10	2	4	8	22	6	2	17	3	8	7	2	2	8	3	10	3	3	0	1	2	7	2	4	3	0	3	2	0	0	1	5	0	0	2	1	1	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2477	1348	777	829	915	727	645	1294	352	172	431	180	155	69	80	88	33	47	245	61	87	91	20	39	58	14	107	90	14	17	25	22	30	7	47	47	31	46	13	55	5	7	17	3	25	2	13	20	12	11	1	5	0	1	4	20	5	1	13	2	6	7	1	0	7	2	9	2	1	0	1	1	6	2	3	3	0	2	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6755	3254	2024	1592	1406	1103	972	1553	582	430	526	323	266	214	196	184	139	131	296	110	145	111	98	82	92	50	115	101	51	56	47	30	50	34	49	50	44	54	23	44	11	13	15	11	36	13	16	25	6	18	9	6	4	8	9	21	6	4	18	2	6	6	5	3	12	2	11	3	4	1	1	7	5	2	2	3	3	1	1	0	0	1	5	0	1	3	1	1	1	2	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2452	1341	733	831	903	740	669	1358	352	200	399	181	147	75	76	91	36	49	244	62	98	78	20	47	59	16	90	79	10	16	27	12	37	9	38	45	31	51	11	37	4	7	10	7	25	2	15	22	4	17	1	3	1	4	5	19	5	1	14	2	5	4	2	2	12	1	9	2	1	1	1	6	4	2	2	3	3	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6833	3207	1993	1552	1412	1092	993	1514	575	449	539	341	261	217	202	188	148	130	261	111	149	127	86	84	87	50	107	97	56	51	33	35	48	31	57	48	31	48	26	40	15	15	17	14	35	10	16	32	8	20	9	4	5	11	8	14	7	3	22	4	7	7	7	3	5	1	11	5	3	2	1	7	2	0	2	2	6	1	0	0	0	1	2	1	1	2	0	0	1	2	0	0	1	1	1	0	7	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2477	1302	735	826	913	732	704	1329	350	201	398	194	140	79	86	91	37	49	213	64	95	86	15	50	52	12	85	81	9	18	19	9	33	12	47	38	20	45	12	36	2	7	13	9	28	2	15	29	6	19	2	1	2	5	5	13	5	1	18	2	4	5	4	2	5	0	9	4	0	1	1	6	2	0	2	1	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	16441	3981	2004	3602	1283	1040	631	565	757	464	470	340	269	203	292	257	153	190	300	283	194	92	113	82	68	68	176	66	46	27	39	65	67	23	34	33	24	20	18	13	29	16	17	17	15	25	8	9	9	7	8	5	4	5	4	3	10	3	6	2	1	2	4	2	1	0	4	4	0	0	4	3	3	0	2	3	0	1	0	3	1	1	1	0	1	0	2	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	14063	2329	800	3091	802	636	199	290	535	264	284	182	122	53	170	146	44	125	247	248	151	33	86	37	20	27	160	31	12	8	8	54	56	9	28	11	6	13	6	6	21	3	12	13	8	10	1	8	2	2	5	2	2	2	3	1	9	0	1	0	0	1	2	1	0	0	3	4	0	0	3	1	0	0	2	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	14609	3741	2044	3122	1247	1022	631	539	685	446	438	308	270	210	272	234	143	156	253	244	186	87	88	91	59	64	117	54	45	28	42	44	49	24	23	30	30	29	18	14	25	18	23	20	11	20	4	12	14	5	5	7	4	3	5	5	4	3	6	4	5	3	0	1	2	1	0	0	0	0	4	3	3	1	1	4	0	1	0	1	1	0	1	0	1	0	2	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	12111	2074	772	2569	758	590	177	241	465	251	252	147	109	53	152	131	38	100	201	215	155	32	60	36	16	23	102	25	13	8	10	33	40	10	16	15	7	16	4	5	18	3	14	15	4	8	1	11	3	1	3	2	3	1	4	2	3	1	1	1	0	1	0	0	1	0	0	0	0	0	3	1	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	14856	3745	1979	3080	1266	1060	633	567	716	455	420	303	289	206	259	214	151	137	244	282	179	104	103	92	52	62	135	52	38	32	32	47	44	25	35	32	20	35	16	17	26	17	25	25	10	13	6	16	12	2	3	4	3	7	5	6	7	4	2	5	8	3	1	1	2	2	4	0	2	1	3	3	4	1	1	4	0	0	0	1	2	7	2	0	1	1	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	12373	2038	749	2513	749	621	175	245	496	243	234	138	109	57	148	129	40	75	197	256	144	45	73	35	17	25	120	24	12	7	8	33	35	6	26	15	5	20	3	6	19	3	13	20	3	4	1	14	2	0	2	1	3	3	5	1	4	1	0	2	3	1	0	0	2	0	4	0	1	1	3	1	1	0	0	4	0	0	0	0	0	6	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	16738	3835	2009	3258	1311	1142	642	588	781	467	421	347	295	209	245	216	153	172	312	308	183	99	137	84	57	71	172	50	35	40	33	55	40	28	38	34	22	35	18	13	29	16	19	21	9	6	7	25	7	5	3	4	4	9	4	8	9	3	2	5	10	2	1	4	3	4	10	1	3	1	2	2	2	3	1	1	0	0	0	2	3	7	2	0	1	2	0	0	2	1	0	0	1	0	0	1	1	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
