label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	north6_all	80	37467	15985	6639	5927	5064	3334	3832	2309	2514	1463	1091	767	1072	769	410	502	501	295	258	487	177	170	278	188	171	104	179	90	64	74	72	85	108	48	39	52	27	38	43	26	25	25	16	11	21	13	26	5	6	3	6	10	6	2	3	5	2	3	1	4	1	1	1	0	3	0	0	1	1	2	0	0	1	2	1	0	1	0	0	1	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0
0.03	north6_active	80	21481	8948	3072	3188	2978	1747	2282	1288	1505	855	565	382	658	454	187	292	261	139	126	275	86	77	147	101	98	45	114	49	36	41	47	60	79	27	19	38	13	24	35	13	9	14	11	9	13	5	13	2	3	0	2	7	1	2	3	4	2	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	37193	15871	6621	5974	4946	3402	3884	2294	2538	1421	1095	789	996	798	428	486	536	292	251	531	185	165	279	193	193	105	159	89	68	75	70	84	117	35	48	45	28	32	48	26	21	18	21	9	15	13	35	5	9	13	5	6	5	0	1	5	4	3	1	2	2	2	6	0	4	0	0	1	1	1	1	3	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	2	0	0	0	0
0.03	north7_active	80	21335	8860	3056	3252	2913	1751	2311	1280	1586	809	573	384	596	472	198	279	283	146	124	282	85	76	158	129	115	47	105	44	42	43	47	58	87	20	22	30	10	19	37	15	8	4	14	8	10	4	13	2	4	4	2	3	1	0	1	4	4	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	36973	16005	6650	5883	4991	3355	3904	2294	2622	1466	1045	803	963	793	405	489	536	295	247	495	173	162	308	187	179	105	154	95	75	86	70	72	109	43	43	77	35	34	67	24	12	23	15	12	10	8	33	6	6	13	9	7	5	14	3	1	5	3	4	3	2	4	8	4	4	0	0	0	1	1	1	3	0	2	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0
0.03	north8_active	80	21164	9009	3078	3239	2963	1774	2324	1276	1641	840	553	380	559	452	188	265	288	140	116	247	79	78	183	116	104	49	101	53	49	46	47	47	75	25	20	29	13	15	60	13	7	11	9	10	6	3	12	3	4	4	4	5	2	0	2	0	5	3	2	1	0	1	2	3	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	36988	15938	6648	5833	4890	3468	3826	2303	2636	1444	1080	817	977	785	402	472	531	266	250	512	179	162	291	181	205	94	150	95	86	86	68	77	98	59	42	87	44	38	62	35	15	23	11	13	12	9	46	5	5	11	7	8	6	17	3	0	6	0	5	2	2	5	8	4	1	1	0	0	1	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	21212	8995	3101	3124	2873	1900	2301	1295	1639	797	581	392	580	442	177	251	291	121	119	264	75	72	170	110	131	44	93	52	54	54	46	43	64	33	21	32	20	18	47	26	10	12	4	11	7	4	31	2	2	4	3	7	4	3	2	0	6	0	3	1	0	2	2	3	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_all	80	36958	15903	6545	5653	4928	3477	3769	2333	2584	1420	1132	805	991	738	427	470	509	277	247	460	167	161	289	191	215	82	155	99	88	91	67	75	94	58	34	93	35	37	50	32	18	17	8	15	9	5	42	3	5	5	6	17	4	18	2	0	7	0	5	3	0	4	3	4	2	3	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	21163	8927	3081	3039	2898	1933	2288	1325	1572	801	606	381	599	408	190	229	278	136	117	251	67	62	181	106	140	37	98	54	51	55	42	36	59	28	16	44	17	14	30	25	13	10	3	12	5	2	32	1	3	3	3	13	4	4	1	0	6	0	3	1	0	2	2	3	1	2	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	37144	15541	6482	5798	4988	3434	3659	2231	2611	1458	1130	846	1013	731	416	518	507	274	233	511	194	143	244	235	204	61	128	67	82	95	74	102	104	54	40	38	42	44	41	28	29	19	8	7	11	4	28	13	1	6	2	11	5	4	4	6	1	1	4	4	1	1	0	0	1	3	5	2	1	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north11_active	80	21636	8627	2901	3017	2884	1872	2244	1230	1599	814	571	399	558	424	188	306	302	120	103	318	75	74	138	143	121	29	73	41	43	59	38	54	63	32	23	29	20	29	33	18	18	12	8	5	5	1	9	9	0	3	1	10	5	2	2	3	0	1	0	2	1	0	0	0	0	3	5	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0
0.03	north12_all	80	37618	15653	6535	5739	4991	3472	3748	2196	2509	1518	1129	814	1047	776	415	519	531	294	268	548	187	151	237	206	238	71	160	70	74	76	64	74	99	51	41	34	50	44	34	34	17	13	11	9	9	5	26	14	4	4	3	12	6	8	4	7	2	1	3	4	0	1	0	1	1	2	5	2	0	0	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north12_active	80	21963	8654	2922	3011	2858	1877	2295	1223	1527	847	570	391	583	473	189	284	316	131	129	359	67	83	125	125	129	41	103	40	40	44	35	42	65	29	26	26	23	27	22	23	7	9	10	3	6	2	6	10	2	2	1	5	5	6	2	3	1	1	0	1	0	0	0	1	0	1	5	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north13_all	80	37383	15506	6625	5768	4981	3393	3922	2255	2561	1495	1177	827	1012	778	412	519	508	299	267	472	183	159	233	217	238	64	158	81	63	72	58	58	99	49	55	35	47	35	38	32	14	16	11	11	11	7	24	9	5	14	3	13	4	9	1	4	3	2	5	2	0	3	0	1	1	3	2	4	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	21754	8647	2950	3051	2792	1775	2411	1250	1588	785	609	412	589	477	175	271	305	132	131	310	73	78	123	127	126	36	105	41	34	39	28	27	71	30	34	25	21	19	24	26	7	10	7	4	10	2	5	7	2	10	1	4	2	6	0	1	1	2	1	1	0	2	0	1	0	2	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	37420	15534	6659	5814	4982	3363	3986	2308	2476	1461	1132	799	1044	771	412	484	490	287	276	534	180	161	287	195	224	72	153	89	69	72	57	70	82	53	54	49	39	22	37	36	23	21	8	13	17	9	9	12	5	12	1	14	3	7	4	3	2	5	6	5	2	4	2	1	0	3	0	6	0	0	1	0	1	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	21578	8772	3035	3120	2789	1813	2463	1301	1533	786	608	408	635	462	177	241	290	123	130	340	74	77	166	116	112	37	106	45	35	33	30	41	59	33	31	36	18	6	24	24	14	14	4	2	16	3	4	8	2	8	0	4	0	5	4	1	1	5	2	2	1	4	2	1	0	2	0	1	0	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	37155	15580	6743	5804	5227	3242	3939	2260	2366	1411	1083	786	985	745	421	509	501	293	250	550	184	150	281	195	197	82	125	88	59	74	81	74	110	62	69	60	31	12	38	37	36	20	10	14	20	6	6	14	4	15	1	26	2	6	7	3	12	5	5	4	2	4	4	1	2	1	0	6	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	21354	8806	3058	3141	2979	1789	2421	1292	1446	742	597	410	593	423	185	264	300	131	115	353	80	66	161	114	119	34	77	39	30	36	48	40	85	40	46	45	11	2	30	20	30	13	3	4	18	2	1	6	2	10	0	20	0	5	7	1	10	5	3	1	1	4	3	1	2	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	37104	15594	6689	5872	5086	3207	3936	2302	2337	1445	1056	781	1016	735	413	496	526	304	230	613	181	150	280	169	196	85	132	84	60	83	82	96	100	65	69	81	31	24	40	40	44	13	15	14	19	7	22	13	6	12	2	27	2	5	8	1	13	7	3	3	3	3	4	0	2	2	1	6	0	1	0	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	21478	8778	3085	3172	2900	1787	2395	1302	1438	787	565	404	614	398	177	266	310	131	109	423	83	67	167	103	113	31	87	39	26	43	48	61	76	40	47	59	11	10	30	20	36	7	7	6	17	3	17	5	1	9	1	23	1	5	8	0	10	7	2	1	2	2	3	0	2	1	1	1	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	37149	15557	6644	5887	5123	3213	3866	2289	2355	1470	1069	779	972	774	408	508	535	303	226	528	179	155	248	159	195	94	141	78	60	85	86	97	92	59	58	80	31	24	33	42	52	12	18	13	15	8	19	13	7	5	4	24	2	6	8	4	17	5	1	1	4	2	6	0	2	2	1	1	1	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	21594	8673	3101	3182	2967	1764	2365	1263	1455	778	552	382	583	427	194	266	327	134	107	385	80	68	149	100	120	35	82	35	28	44	43	62	67	34	44	60	10	13	24	26	42	6	10	4	13	5	17	5	2	2	1	22	2	6	8	1	14	5	1	1	2	1	5	0	2	1	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	37344	15509	6555	5849	4995	3297	3767	2361	2396	1467	1168	826	958	759	392	547	560	301	228	502	173	156	227	177	167	97	155	91	63	86	73	90	95	59	70	71	24	34	53	35	50	18	22	13	10	8	25	4	9	8	4	21	2	5	3	3	7	6	0	2	2	1	4	0	0	2	1	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_active	80	21784	8693	3072	3114	2887	1788	2308	1305	1435	768	588	402	566	440	187	288	351	134	123	344	76	69	140	119	91	37	97	43	36	47	41	46	53	28	54	50	8	22	38	24	38	9	11	5	6	4	19	2	3	6	1	19	2	4	2	1	4	5	0	2	1	0	4	0	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	37296	15530	6415	5792	4935	3322	3725	2322	2402	1499	1210	829	981	797	423	508	551	274	232	483	172	154	227	186	163	93	180	91	68	86	79	90	76	61	59	50	32	31	55	35	54	23	24	9	11	10	21	7	7	13	7	7	3	4	3	6	7	3	1	3	1	1	4	0	0	1	0	1	1	2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	21720	8655	3001	3066	2827	1797	2327	1316	1450	813	641	405	564	430	193	262	331	116	119	320	75	66	145	116	95	41	108	52	41	41	47	46	33	34	42	34	16	24	42	22	42	10	15	1	6	4	12	3	3	11	4	5	2	2	1	4	4	2	0	2	0	0	4	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	37026	15677	6455	5820	4972	3386	3696	2293	2418	1480	1171	831	966	758	426	522	528	257	240	504	167	167	255	192	167	82	171	92	69	82	80	81	89	67	69	45	34	38	55	40	53	20	18	10	9	8	18	6	8	13	5	6	3	5	4	3	1	3	2	3	3	1	4	0	0	2	0	2	1	2	0	1	1	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	2	0	0	0
0.03	north20_active	80	21450	8737	3008	3041	2821	1835	2316	1303	1439	840	632	414	559	394	184	275	319	119	131	339	77	68	163	105	117	36	105	52	44	46	49	42	42	42	55	28	21	26	40	27	31	9	11	3	3	2	7	2	4	11	4	5	1	1	1	3	0	2	0	2	0	1	4	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	25353	17654	9373	7279	8225	4426	4103	1961	2017	1925	786	929	1179	523	841	451	450	628	366	211	187	274	180	156	144	97	180	76	181	73	121	56	49	51	22	70	63	50	31	21	21	14	11	11	27	5	9	12	17	7	8	3	1	6	2	8	0	6	3	1	4	1	0	0	1	0	1	1	1	6	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south21_active	80	12226	10181	5178	4092	5306	2598	2595	1034	1193	1121	355	492	723	258	526	237	252	401	225	100	101	158	89	75	86	60	119	50	139	44	79	25	29	26	11	46	49	39	19	6	11	10	5	7	18	3	6	5	14	6	5	2	1	5	2	8	0	3	2	1	1	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	25271	17588	9481	7200	8032	4409	4065	1945	2106	1943	774	999	1077	553	865	438	448	672	326	208	188	292	189	150	127	107	176	85	181	74	114	63	39	53	34	85	50	48	26	19	21	13	7	11	31	6	10	12	16	8	9	3	1	5	2	8	1	7	3	1	2	1	0	0	1	1	2	0	1	6	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	12178	10179	5305	4023	5085	2622	2580	1009	1239	1150	348	530	633	276	529	215	261	425	194	99	102	172	98	74	77	64	117	54	126	40	73	28	27	36	19	52	42	40	15	6	9	7	5	7	21	4	8	2	13	6	7	2	1	4	2	8	1	4	2	1	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_all	80	24687	17038	9264	7024	7868	4172	3990	1870	2020	1947	799	969	979	526	862	453	449	619	311	214	185	267	196	146	128	107	175	85	188	78	77	79	42	52	27	62	51	54	25	23	17	12	7	10	14	5	14	10	16	5	14	3	2	3	1	5	1	6	4	0	1	1	0	0	1	2	2	0	0	8	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_active	80	11660	9733	5094	3924	5038	2427	2515	981	1153	1183	351	513	578	265	522	227	255	369	183	99	105	157	96	74	71	59	126	48	120	44	40	35	24	33	17	33	39	45	15	9	8	8	4	7	11	2	9	2	7	4	10	1	0	2	1	4	1	4	3	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south24_all	80	24369	16545	9006	6830	7365	3961	3783	1803	1956	1815	798	906	1029	509	810	444	418	571	322	202	178	260	193	135	129	119	188	84	168	64	69	65	32	66	33	56	34	37	21	22	15	8	6	7	17	7	12	11	20	4	14	5	4	1	1	7	1	2	1	0	0	0	0	1	0	2	2	1	1	3	0	0	0	0	0	1	5	0	2	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	11301	9413	4909	3845	4560	2290	2328	943	1096	1063	362	490	579	256	478	233	235	343	186	88	94	153	97	67	78	66	138	45	98	35	34	29	16	41	21	32	20	24	13	10	8	4	2	3	13	3	7	5	12	3	5	2	0	1	0	4	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	23774	15979	8836	6592	7189	3805	3588	1820	1814	1690	795	813	1013	502	857	411	405	501	327	198	171	257	175	138	143	103	180	82	125	56	60	57	32	60	30	51	44	51	16	20	17	8	11	7	16	7	11	10	23	0	13	4	5	0	2	5	2	1	1	0	1	0	1	1	0	1	1	1	1	8	1	0	1	0	0	1	5	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	10929	8972	4814	3724	4442	2144	2171	964	1020	978	373	413	556	239	538	213	223	321	184	94	84	163	89	69	82	54	127	37	63	34	29	25	16	36	16	29	28	40	9	8	9	5	4	3	12	2	5	5	12	0	5	1	1	0	0	1	2	1	1	0	1	0	1	0	0	0	0	0	1	3	0	0	1	0	0	1	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	23937	16378	8841	6584	7380	3897	3550	1835	1840	1736	794	833	1121	518	883	391	434	572	337	201	172	253	179	128	136	104	163	76	125	55	66	52	40	46	28	44	44	48	17	22	22	13	16	9	13	5	12	11	25	2	11	5	6	0	2	6	2	3	1	0	3	0	1	1	0	0	1	1	1	7	2	0	1	0	0	1	1	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	11052	9283	4836	3731	4579	2259	2082	975	1067	1014	377	421	626	245	568	210	252	369	191	108	83	157	97	63	83	57	109	39	63	28	32	27	26	25	11	27	30	36	8	9	14	8	9	4	5	2	7	8	15	2	4	2	3	0	0	1	2	3	1	0	2	0	1	0	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	24532	17035	9237	6878	7970	4122	3589	1844	1865	1843	770	895	1121	509	869	400	449	637	334	224	186	264	179	133	148	113	146	78	128	54	69	52	49	41	37	60	35	41	17	22	20	15	18	11	14	6	10	11	32	3	4	3	7	1	3	3	4	7	0	3	3	1	1	0	1	0	2	0	2	6	2	0	1	0	0	0	3	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	11604	9808	5107	3875	5044	2463	2138	1007	1094	1074	364	465	654	232	551	211	259	394	190	119	84	168	99	69	86	69	90	38	72	27	37	27	31	19	18	39	22	31	9	10	15	9	10	5	5	3	3	8	18	3	2	2	3	1	1	1	4	7	0	1	2	1	1	0	0	0	1	0	1	3	0	0	1	0	0	0	3	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	25108	17575	9480	7056	8179	4253	3821	1813	1963	1897	769	950	1149	536	919	428	451	682	335	214	199	280	179	142	145	139	133	85	164	51	70	53	56	50	35	54	34	30	19	22	28	12	16	12	15	8	11	14	39	4	3	9	7	1	2	2	3	6	0	3	4	1	2	0	4	1	2	0	1	1	2	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	12032	10191	5279	4010	5171	2549	2273	997	1158	1108	360	509	651	247	583	220	272	436	191	111	95	162	101	80	79	87	73	52	91	27	37	27	38	30	17	31	19	18	12	13	20	7	9	4	6	3	3	11	28	3	2	5	4	1	1	1	3	6	0	1	2	1	0	0	3	0	1	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	25498	17636	9609	7233	8427	4360	3909	1836	1994	1889	795	951	1242	529	856	448	453	744	356	241	208	252	173	145	151	144	142	88	167	61	78	46	64	52	35	61	34	19	23	27	22	10	9	6	14	6	10	16	43	7	6	9	6	1	3	1	4	5	0	4	3	1	2	0	4	1	3	0	1	2	1	0	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	12361	10248	5335	4116	5361	2623	2449	980	1206	1120	360	526	757	243	507	236	265	488	210	122	96	130	89	81	85	94	78	61	91	30	45	22	40	33	20	35	21	9	14	16	14	4	4	1	7	3	2	10	31	4	4	5	2	1	1	0	3	4	0	1	1	1	0	0	3	0	1	0	0	1	1	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	25363	17681	9630	7299	8315	4307	4031	1847	1961	1877	778	924	1265	577	917	440	476	695	354	230	213	280	172	147	155	143	147	79	177	71	87	42	57	58	28	64	42	26	21	18	22	7	12	13	14	6	9	13	41	9	5	9	4	1	2	3	5	5	1	1	4	0	3	0	4	2	4	0	1	2	2	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	12280	10309	5343	4268	5286	2519	2500	991	1140	1118	348	498	759	279	578	239	275	463	210	113	106	149	89	73	94	87	77	57	99	35	54	20	39	40	12	44	22	9	12	11	9	1	6	3	8	3	2	6	26	5	2	5	2	1	0	0	2	4	0	0	2	0	0	0	4	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	25093	17671	9536	7356	8478	4277	4085	1942	2062	1997	792	904	1165	572	882	431	494	623	390	237	221	266	234	134	149	115	206	107	170	65	116	42	47	47	45	66	36	48	32	23	19	17	17	13	18	9	7	5	54	9	12	7	4	6	3	4	2	0	4	0	3	2	1	0	1	1	1	1	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0
