label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	south31_all	80	26921	14346	7488	5037	4696	3136	2700	2560	3320	1668	1761	877	984	846	601	429	360	417	303	590	217	168	237	260	128	108	83	79	69	64	51	59	78	46	45	26	28	64	26	68	17	19	19	35	14	18	8	9	10	7	5	4	7	1	1	2	2	2	1	0	1	0	2	2	2	0	1	0	0	1	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	5642	7362	1505	983	2778	1336	1531	1734	2891	1146	1382	294	642	550	355	90	79	250	144	520	55	40	147	202	69	42	21	16	23	21	23	32	61	13	24	5	4	59	4	54	12	15	17	23	5	11	2	2	3	0	4	0	3	0	1	0	1	0	0	0	1	0	2	1	1	0	1	0	0	1	5	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	26799	14025	7417	5031	4534	3062	2652	2611	3177	1647	1577	859	939	866	627	411	362	417	302	569	194	189	208	212	138	117	82	98	77	61	55	58	84	46	44	23	24	71	27	42	8	42	18	23	10	16	9	8	9	10	4	3	7	1	2	3	6	1	2	0	1	1	2	1	2	0	1	0	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	5499	6900	1480	992	2538	1249	1428	1673	2733	1091	1196	278	585	556	365	77	80	252	138	480	48	43	131	164	75	47	28	21	26	19	22	34	74	10	25	4	5	64	4	37	3	35	14	11	5	10	1	0	3	2	3	0	2	0	1	1	1	0	0	0	1	1	2	1	1	0	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	26719	14167	7439	5021	4520	3022	2716	2635	3415	1655	1804	839	1006	828	691	377	373	447	297	539	201	184	225	220	136	110	98	95	73	63	63	67	85	46	40	25	22	59	27	28	20	49	23	34	7	15	6	11	6	10	5	4	9	3	3	8	6	3	3	0	2	1	2	0	2	0	2	0	2	1	1	3	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	5533	7027	1486	971	2545	1288	1516	1704	2944	1069	1398	272	668	544	408	65	85	276	133	445	50	41	136	171	73	33	33	22	25	19	20	36	70	9	22	5	4	52	4	27	12	44	16	19	4	8	1	2	2	2	3	0	4	2	0	7	1	0	1	0	1	1	2	0	1	0	1	0	2	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	26678	14784	7374	5052	4878	3096	2855	2738	3781	1879	1969	834	1086	865	727	383	375	447	300	564	197	175	261	235	152	110	106	95	76	56	58	62	83	45	44	26	21	61	23	18	27	62	29	31	9	23	9	12	5	8	7	5	8	3	3	7	7	3	2	0	2	1	0	0	0	0	4	0	2	1	1	2	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	5528	7735	1545	997	2876	1446	1650	1871	3335	1260	1591	296	769	594	454	77	95	284	135	475	53	35	180	196	88	39	35	21	25	19	21	33	68	10	23	8	5	54	3	15	21	56	21	23	7	17	3	4	1	2	4	1	5	2	0	7	1	0	1	0	1	1	0	0	0	0	3	0	2	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	26755	15374	7355	5036	5228	3198	2978	2878	4307	2002	2079	861	1159	901	753	371	386	484	323	657	216	176	276	283	151	108	105	78	66	58	64	69	87	48	40	31	18	50	18	17	45	50	21	32	13	18	10	12	5	5	7	7	7	5	3	7	4	3	10	0	1	1	0	0	5	0	3	0	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	5644	8516	1570	1051	3334	1573	1832	2094	3874	1425	1718	326	864	663	501	80	99	336	153	566	62	33	202	245	94	43	34	19	24	19	25	41	70	12	19	7	4	44	2	14	38	47	15	25	9	14	3	4	0	1	4	1	5	3	0	7	1	1	9	0	0	1	0	0	5	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	26841	15878	7371	5072	5337	3366	3140	3055	4625	2075	2180	888	1191	978	739	389	372	512	337	695	215	173	276	284	165	116	90	74	80	51	70	76	97	52	40	33	20	56	19	22	44	51	23	30	16	21	13	12	9	7	6	6	7	4	2	5	5	2	8	0	0	0	1	2	6	1	2	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
0.03	south36_active	80	5763	9239	1611	1108	3502	1775	2027	2306	4226	1541	1830	370	914	749	532	96	94	367	177	632	64	27	214	244	106	47	35	19	31	20	32	54	81	23	22	8	6	51	1	19	40	45	18	27	10	19	2	3	0	2	3	1	6	3	0	5	3	1	8	0	0	0	1	2	6	1	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	26835	15725	7435	5051	5522	3326	3073	3052	4517	2018	2117	850	1127	976	799	385	354	514	329	811	211	179	280	321	158	110	84	75	78	62	79	88	93	48	38	35	18	57	14	45	55	50	34	15	15	19	15	11	8	8	4	5	4	4	2	2	7	2	8	1	0	0	2	3	6	2	2	1	0	0	0	0	3	0	0	11	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
0.03	south37_active	80	5723	9317	1588	1153	3677	1752	1994	2304	4123	1504	1784	372	868	759	588	89	94	382	188	750	58	35	219	277	112	48	35	17	30	21	45	64	75	22	22	10	6	51	1	43	50	46	28	14	9	17	4	2	0	3	3	1	2	2	0	2	5	1	8	0	0	0	2	2	6	2	2	0	0	0	0	0	3	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	26986	15150	7414	5069	5179	3253	2976	2812	4104	1877	2013	856	1035	899	739	410	338	485	332	672	206	195	262	260	154	106	85	64	75	51	80	79	82	42	37	27	27	40	20	52	50	33	44	18	12	11	12	11	5	7	5	4	4	4	3	4	4	1	4	2	0	0	4	3	1	2	2	2	1	0	0	0	4	0	0	11	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0
0.03	south38_active	80	6049	8498	1672	1208	3317	1565	1837	1987	3665	1348	1642	344	776	643	527	101	85	350	170	607	51	40	198	214	98	48	30	12	29	15	43	55	65	20	24	5	12	33	3	50	47	29	37	16	6	8	4	1	0	3	3	1	2	2	0	2	4	0	2	0	0	0	3	2	1	2	1	0	1	0	0	0	4	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	26848	14363	7370	5110	4660	3102	2789	2534	3465	1602	1701	839	969	825	695	420	308	435	293	644	211	189	275	264	145	108	85	67	74	56	64	63	51	36	37	34	32	38	18	45	40	39	41	15	7	9	11	8	7	9	4	5	6	2	3	3	2	1	5	3	1	0	4	1	0	2	2	2	1	0	0	0	3	0	0	11	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_active	80	6487	7283	1768	1267	2738	1275	1591	1622	2981	1064	1323	292	677	547	459	96	75	280	140	565	42	51	195	208	74	50	20	14	25	15	33	41	36	12	21	10	13	32	5	42	32	35	34	13	4	6	4	1	1	2	2	1	3	1	1	1	2	0	2	0	0	0	3	0	0	1	1	0	1	0	0	0	3	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south40_all	80	27046	13526	7361	5137	4319	2965	2593	2278	3038	1447	1641	826	881	759	610	437	307	400	261	514	217	176	231	195	122	109	90	62	70	46	59	49	55	36	39	41	37	38	18	24	31	35	26	15	8	4	8	9	2	8	7	3	4	2	3	4	0	1	5	2	1	0	2	0	0	1	3	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0
0.03	south40_active	80	7037	5993	1857	1308	2275	1043	1311	1321	2507	833	1199	233	561	464	347	123	61	238	103	412	38	48	145	137	49	43	11	16	17	9	27	26	39	7	17	10	16	29	4	22	21	32	15	8	4	2	1	1	1	1	3	0	3	1	1	1	0	0	2	0	0	0	1	0	0	0	2	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
