label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	north6_all	80	36110	26510	13050	10042	4392	2931	3577	1947	1525	2174	1658	1754	1344	1102	511	544	445	388	555	242	282	415	171	257	241	115	92	121	98	97	69	79	87	55	39	52	31	25	30	22	14	13	17	7	14	9	15	13	10	7	6	6	1	9	1	2	7	8	2	1	7	5	1	2	3	0	0	1	0	0	0	1	5	5	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0
0.03	north6_active	80	22327	22228	9979	8034	2206	712	2625	806	463	1740	1278	1442	1078	884	130	355	257	210	454	73	173	357	43	207	201	64	20	78	70	70	41	54	69	23	16	19	12	18	8	15	10	3	3	1	11	2	8	4	3	5	2	4	1	4	0	2	6	1	0	0	6	1	0	1	3	0	0	0	0	0	0	0	5	5	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	35453	26497	12780	10037	4340	2916	3674	1933	1520	2271	1600	1747	1297	1069	504	554	456	383	552	227	267	345	160	252	275	124	104	102	78	81	70	81	84	51	39	38	39	38	28	27	15	13	16	6	14	10	13	16	7	10	6	5	2	6	4	1	6	4	1	0	7	3	1	3	3	0	0	3	0	0	1	1	4	5	0	1	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north7_active	80	21595	22180	9603	8051	2074	660	2711	779	472	1818	1202	1426	1029	855	136	358	257	205	446	70	165	295	40	194	235	70	26	57	46	51	37	47	71	22	13	14	10	25	10	14	12	2	3	1	11	3	8	6	2	8	2	4	2	1	2	1	6	0	0	0	6	2	0	1	3	0	0	1	0	0	0	0	4	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	36383	27370	13335	10527	4499	2919	3777	1961	1513	2409	1661	1922	1478	1210	493	619	431	402	510	227	292	357	152	276	309	130	95	94	103	90	72	79	100	34	42	37	34	31	28	25	25	12	19	5	18	11	11	18	5	15	7	5	2	6	4	3	5	0	2	2	4	4	3	7	3	0	0	3	0	0	1	0	4	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
0.03	north8_active	80	22738	23208	10277	8612	2204	717	2792	851	476	1975	1266	1615	1218	1012	135	412	240	221	416	70	201	301	37	215	265	70	23	53	58	61	39	46	88	17	11	17	9	18	8	12	21	2	5	2	16	2	5	10	2	11	0	3	2	1	2	2	5	0	1	1	3	2	1	5	3	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	37325	28842	13984	11113	4528	2904	3961	1996	1535	2452	1728	1999	1505	1348	527	600	443	409	485	238	337	405	138	291	307	134	86	99	103	94	76	81	86	38	41	28	30	44	26	24	23	14	12	4	19	11	8	15	4	12	8	5	2	2	4	4	10	1	2	3	2	2	3	6	0	0	1	3	0	0	1	0	4	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north9_active	80	24220	24765	11059	9223	2328	798	3036	892	513	2005	1359	1729	1261	1157	167	425	265	218	392	82	251	348	30	232	267	76	26	59	60	65	50	47	73	18	11	15	5	32	6	9	19	4	3	1	18	1	6	12	3	9	3	4	2	0	3	2	10	0	1	1	1	1	1	5	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	37893	29292	14425	11196	4558	2866	4020	2014	1484	2541	1779	2067	1548	1298	534	616	460	409	528	260	350	385	132	316	308	133	81	97	103	96	78	59	77	43	37	30	26	50	26	21	29	12	13	5	23	10	10	17	5	18	10	3	4	0	3	5	11	2	2	5	0	3	3	5	0	0	2	2	0	0	1	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north10_active	80	25014	25242	11646	9386	2457	832	3121	939	493	2113	1396	1804	1300	1121	164	431	281	224	437	97	268	323	25	258	263	70	33	60	67	69	50	36	64	16	9	17	6	40	7	10	20	4	5	2	22	1	6	14	3	14	4	2	4	0	1	2	9	0	1	1	0	1	1	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	38598	30320	14088	11225	4453	2890	3793	1930	1590	2452	1706	2083	1616	1228	545	581	557	383	559	227	370	397	175	263	214	101	109	115	94	101	89	73	76	43	37	37	23	44	28	30	32	18	11	11	17	9	11	10	5	7	3	4	2	1	6	1	8	2	1	0	1	1	1	1	2	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north11_active	80	25707	26271	11254	9503	2383	778	2900	868	511	2033	1357	1818	1384	1023	172	388	363	239	458	84	266	328	52	219	182	55	42	70	52	71	65	47	64	14	10	18	7	37	11	23	26	6	1	4	13	2	5	8	2	5	0	1	2	0	6	0	7	0	1	0	1	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north12_all	80	38360	30029	14297	11270	4546	2912	3689	1932	1530	2527	1679	2028	1601	1182	580	588	562	367	578	219	357	403	171	270	227	103	105	118	96	89	86	74	100	34	31	36	23	33	30	32	28	14	12	9	19	8	13	13	8	6	4	3	1	2	7	1	8	2	4	0	1	1	2	1	2	0	2	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north12_active	80	25461	26054	11469	9510	2518	791	2796	896	493	2091	1320	1782	1370	980	188	388	364	216	482	75	258	336	59	230	188	57	37	69	56	63	60	49	84	13	12	23	7	25	11	23	22	4	2	4	17	2	7	10	3	5	0	1	1	0	7	0	7	0	2	0	1	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north13_all	80	38811	29679	14469	11203	4587	2991	3704	1950	1520	2513	1705	1963	1615	1179	582	590	570	385	531	238	340	356	170	276	251	115	93	108	112	87	90	72	115	26	30	31	35	46	23	26	20	16	14	8	25	12	15	10	8	4	6	2	2	2	6	1	9	3	5	1	1	2	1	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	25741	25819	11553	9368	2565	834	2797	918	496	2056	1335	1716	1353	988	193	396	369	236	444	82	244	290	54	229	215	64	33	62	72	62	55	45	99	11	8	19	11	37	9	20	14	3	1	3	23	3	7	8	3	3	0	0	1	0	6	0	6	1	2	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	38300	29443	14560	11356	4541	2922	3785	1933	1531	2443	1752	1951	1591	1271	571	566	541	437	512	242	330	324	172	306	275	138	96	108	107	83	85	67	99	24	30	30	30	51	25	13	19	19	14	8	25	13	12	13	7	4	6	3	4	5	9	4	5	3	4	1	0	2	3	1	1	0	2	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	15	0	5	0
0.03	north14_active	80	25222	25596	11669	9544	2544	833	2870	895	518	1956	1375	1703	1325	1069	182	376	354	268	419	84	229	258	53	256	235	78	34	67	71	64	51	40	85	10	9	22	8	39	12	8	12	6	1	2	24	2	5	9	3	3	2	0	1	1	7	1	2	3	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0
0.03	north15_all	80	38212	29696	14319	11215	4592	2929	3758	1983	1533	2521	1799	1842	1592	1224	539	618	544	408	521	256	313	291	157	281	302	154	86	111	106	81	83	71	77	28	30	22	28	49	27	12	23	18	11	6	28	10	15	15	6	3	9	4	6	6	9	4	4	3	4	1	1	2	3	0	1	4	1	1	0	1	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	1	1	1	0	0	0	0	0	0	15	0	5	0
0.03	north15_active	80	25138	25836	11423	9404	2579	835	2865	874	527	2027	1409	1576	1329	1030	182	419	355	237	419	89	214	226	47	233	261	82	31	71	72	56	47	40	60	11	8	11	8	38	10	9	16	6	1	0	24	2	8	12	2	2	5	1	2	1	6	1	1	3	0	0	1	1	0	0	1	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	15	0	0	0
0.03	north16_all	80	38288	29348	14266	11502	4631	2900	3795	2006	1514	2527	1800	1826	1704	1215	521	625	537	398	518	263	260	289	164	279	358	144	91	115	90	81	66	67	57	29	34	26	24	46	24	17	32	17	14	4	29	12	8	19	7	7	11	6	6	7	8	4	2	2	2	0	1	2	2	1	2	5	1	2	0	1	1	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	15	0	5	0
0.03	north16_active	80	25305	25417	11386	9747	2600	814	2927	886	529	2072	1429	1554	1479	1021	174	434	348	228	412	95	185	219	45	235	316	75	29	72	57	61	38	38	36	8	10	8	4	34	8	11	22	5	3	0	23	1	5	15	4	5	5	1	2	1	5	1	2	2	0	0	1	2	0	1	2	5	0	2	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	15	0	0	0
0.03	north17_all	80	38295	29891	14131	11579	4691	2955	3876	1979	1493	2489	1727	1746	1595	1254	526	619	520	363	534	248	285	371	160	314	317	132	104	125	105	77	72	50	68	38	33	32	22	46	25	16	30	16	15	7	27	12	13	21	9	7	9	5	7	4	4	2	2	3	2	0	2	3	1	1	1	5	0	1	0	1	0	0	10	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	25279	25841	11280	9851	2612	812	3005	882	495	2071	1384	1469	1347	1071	172	440	348	198	431	92	201	294	35	268	269	68	39	84	67	47	47	24	48	14	10	10	4	35	8	7	24	3	3	3	21	3	7	17	3	5	4	1	2	0	2	0	1	2	0	0	2	3	1	1	1	5	0	1	0	1	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	38553	29848	14252	11770	4684	2925	3791	1979	1524	2395	1714	1812	1663	1301	537	587	503	392	555	234	326	408	177	307	328	108	106	119	113	85	83	44	105	42	37	28	27	40	26	22	27	16	17	10	14	12	8	11	8	10	5	7	4	3	4	3	4	1	2	1	1	2	1	1	1	1	0	1	1	0	0	0	10	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	25397	25761	11431	10042	2611	806	2961	921	497	1981	1381	1530	1413	1113	191	391	337	207	451	87	234	333	44	263	282	51	44	77	74	57	60	22	84	18	14	8	6	32	7	11	22	2	2	5	10	3	5	7	4	7	0	1	1	0	4	1	2	0	0	0	1	2	1	1	1	1	0	1	0	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	38294	30064	14532	11385	4644	2920	3938	1960	1524	2347	1707	1838	1537	1327	555	551	526	390	611	236	332	411	176	263	283	98	116	122	102	94	82	49	118	38	37	20	21	37	26	22	21	15	17	15	17	9	13	11	6	12	3	7	3	3	6	5	3	1	1	2	2	2	3	0	1	1	1	0	4	0	0	0	10	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	25203	25928	11726	9669	2587	801	3055	930	481	1921	1366	1568	1280	1147	195	367	337	212	519	79	233	341	42	216	237	51	42	77	63	64	62	29	103	19	12	9	5	29	11	11	17	2	2	9	13	4	10	6	2	8	0	1	1	1	5	2	1	0	0	0	2	2	3	0	1	1	1	0	3	0	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	37629	29540	14346	11001	4586	2884	3828	1970	1546	2256	1723	1867	1405	1285	546	556	546	422	562	246	329	379	172	216	321	119	105	124	90	79	79	62	108	41	29	27	22	30	32	23	24	15	15	16	12	7	11	12	3	10	2	7	1	3	8	8	6	0	2	4	1	1	3	0	0	1	2	0	4	0	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	24631	25293	11487	9259	2561	798	2927	918	477	1817	1377	1586	1161	1094	186	350	357	232	464	85	232	318	48	168	281	62	33	80	61	51	56	45	92	21	8	12	4	24	12	12	18	3	1	7	5	2	11	8	1	3	1	3	1	2	7	2	5	0	0	0	1	1	3	0	0	1	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	54788	26904	10507	5618	3762	2897	2367	2137	1596	1509	1112	873	1029	566	546	884	550	356	282	326	261	275	236	271	130	180	185	99	70	67	62	110	46	55	71	50	41	29	18	20	8	16	10	12	16	20	9	7	17	8	5	6	5	8	4	18	2	3	0	0	3	0	1	1	1	1	1	2	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south21_active	80	45043	22733	6923	2281	1064	850	923	1280	638	919	577	195	723	161	192	700	410	148	74	219	151	161	150	220	61	135	151	36	21	18	22	88	15	44	57	43	12	10	4	10	3	8	7	3	14	17	5	2	9	2	1	3	1	7	3	17	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south22_all	80	54562	27242	10515	5575	3846	2899	2367	2139	1599	1490	1159	854	1082	559	543	821	612	351	270	343	252	252	244	255	139	151	186	106	84	62	61	135	52	42	91	56	32	29	16	21	12	22	5	10	15	25	6	9	13	6	6	7	3	5	3	12	1	1	1	0	3	0	1	1	2	0	1	3	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south22_active	80	44645	23080	6922	2179	1061	830	936	1275	650	944	585	192	767	146	196	637	462	148	65	223	152	156	159	198	60	114	150	44	27	15	22	117	20	31	74	50	9	10	3	9	6	14	2	0	12	24	2	2	9	2	1	4	0	3	3	11	0	1	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south23_all	80	54624	27071	10515	5588	3833	3003	2334	2117	1579	1537	1150	846	1080	573	565	783	671	342	281	284	247	271	236	225	138	146	207	114	81	63	58	136	50	44	94	57	34	26	19	26	19	22	9	13	24	33	8	7	10	4	5	7	3	4	4	11	3	0	2	0	1	0	1	3	2	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south23_active	80	44734	22866	6879	2222	1069	843	955	1232	653	950	560	207	761	142	193	611	503	138	83	168	141	164	175	164	61	111	174	46	22	15	20	117	15	35	76	48	12	7	3	13	12	15	5	0	20	32	2	1	6	1	1	4	0	3	3	10	1	0	1	0	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	south24_all	80	54758	27184	10533	5614	3774	2961	2344	2162	1535	1522	1140	843	1113	572	538	755	636	323	271	278	240	262	227	212	134	160	205	87	82	65	51	131	48	35	78	50	28	24	22	27	22	24	9	11	21	34	7	10	7	6	3	6	2	5	5	14	3	0	2	1	0	1	2	3	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	44911	22964	6904	2301	1026	829	953	1275	658	930	535	207	789	147	201	582	473	127	87	169	136	166	163	153	61	133	180	39	28	18	16	116	15	27	62	39	11	4	4	12	14	16	5	0	19	32	1	4	1	2	0	4	0	4	4	14	1	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	54696	26773	10514	5601	3831	3004	2418	2204	1523	1556	1122	815	1120	548	543	747	600	330	285	266	226	252	225	225	128	166	176	92	82	77	46	130	43	50	63	46	26	21	23	25	24	28	11	11	23	23	7	9	7	7	2	5	6	4	4	16	5	1	4	1	0	1	2	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	45029	22525	6892	2354	1065	869	959	1293	668	960	517	209	807	140	198	580	441	115	100	165	128	164	164	164	60	137	150	33	28	23	15	113	13	38	48	33	12	2	5	12	13	18	5	1	19	21	1	4	1	3	0	4	2	2	2	16	1	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	54581	26561	10480	5640	3806	2969	2431	2247	1549	1566	1095	837	1130	582	510	747	571	350	267	286	224	229	213	235	139	189	176	81	88	70	43	93	45	53	44	42	32	21	20	23	23	28	12	13	25	19	10	7	7	8	2	1	8	5	2	13	5	1	3	2	0	1	3	2	2	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	44913	22329	6856	2368	1032	884	924	1325	675	1021	509	204	827	148	195	574	410	123	85	170	132	148	133	176	65	150	151	31	29	26	13	76	12	43	35	29	9	3	4	10	13	18	5	4	23	17	4	3	1	4	1	1	3	2	1	13	1	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	54160	26515	10594	5605	3868	2938	2394	2286	1546	1606	1096	835	1166	570	518	732	537	334	267	274	243	251	228	257	139	177	183	80	77	70	45	91	41	54	44	68	35	24	20	23	24	28	9	8	23	12	9	7	3	10	3	1	9	6	1	14	3	1	3	3	0	1	2	2	2	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	44524	22267	6867	2335	1063	900	906	1332	637	1051	516	210	844	140	189	562	382	121	86	156	142	159	133	200	64	138	153	33	25	28	17	75	9	43	36	49	13	4	5	10	13	15	2	4	21	10	6	3	1	7	2	0	4	1	0	14	1	0	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	54317	26826	10625	5661	3924	2926	2385	2301	1536	1605	1115	801	1145	591	514	744	541	317	261	291	240	248	230	243	136	168	181	71	73	66	49	94	43	48	65	77	30	20	25	28	19	21	10	7	22	13	10	6	2	10	4	2	6	8	3	5	4	1	2	3	0	5	3	2	2	0	0	0	0	1	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	44519	22574	6898	2363	1061	892	875	1385	643	1058	550	198	833	144	184	565	387	120	91	173	126	147	139	197	55	129	153	28	17	20	14	80	10	38	48	58	10	4	11	12	10	10	3	5	21	12	5	3	0	9	2	1	2	2	2	4	2	0	1	1	0	5	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	54437	27221	10663	5589	3986	2878	2412	2221	1554	1555	1138	803	1101	571	523	777	568	306	272	302	256	259	241	248	106	161	168	86	65	65	51	76	42	47	66	81	20	16	23	23	16	20	10	8	17	21	11	4	1	11	4	3	4	6	5	4	3	1	1	2	1	9	3	1	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	44653	22983	7005	2342	1084	859	873	1312	640	990	567	179	803	135	189	596	410	133	86	187	142	148	168	203	45	119	134	32	12	13	15	61	9	34	46	64	8	5	11	9	8	8	6	4	16	20	6	3	0	8	1	1	2	2	4	3	1	0	1	0	0	8	2	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
