label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	north6_all	80	25250	26382	9957	5656	3845	2615	3162	1527	1757	1246	819	699	1086	513	838	517	301	478	482	470	351	234	201	144	180	114	145	99	91	60	95	93	67	45	40	26	16	29	16	15	29	11	27	10	12	11	9	8	7	8	11	7	8	3	5	5	5	3	3	0	1	3	3	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north6_active	80	12110	16589	5724	2978	2001	1242	1808	677	973	636	380	323	612	223	491	290	137	278	288	332	230	116	107	80	102	63	97	57	47	30	56	50	36	20	20	9	2	11	6	4	19	5	21	2	6	9	6	6	5	3	9	6	4	1	4	1	3	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	24883	25187	9648	5454	3765	2578	3038	1491	1704	1244	834	720	1049	505	808	466	296	452	452	402	332	249	194	143	173	111	149	117	93	63	89	77	63	48	33	28	18	31	20	13	39	8	27	10	9	14	20	6	8	9	8	7	9	6	4	4	3	3	4	0	2	1	3	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_active	80	11712	15895	5473	2795	1906	1224	1743	645	898	629	404	324	610	226	474	248	127	259	284	277	214	132	104	75	91	70	94	67	49	29	57	48	33	25	16	12	5	11	8	8	28	3	20	2	6	11	15	4	5	3	7	6	6	3	4	1	2	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	24440	24627	9332	5469	3653	2537	2982	1498	1636	1192	839	684	1085	503	791	466	294	466	482	382	303	234	207	141	165	104	145	130	77	69	81	81	51	41	32	26	20	31	24	14	35	10	21	6	11	16	23	5	6	6	9	5	6	5	3	3	3	3	8	0	2	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	11354	15539	5183	2776	1826	1185	1709	657	870	602	404	302	626	234	470	245	124	267	302	246	183	131	111	76	80	54	81	73	45	32	50	57	30	18	15	12	6	16	10	11	27	5	15	2	7	10	17	3	5	1	8	4	6	3	2	1	2	2	4	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	24229	24723	9327	5524	3649	2526	2943	1498	1629	1163	874	697	1080	517	770	452	298	446	525	359	290	225	182	144	161	111	143	150	77	73	83	100	48	37	26	28	21	27	24	16	35	11	22	13	6	15	22	4	6	4	9	8	7	6	4	5	3	2	6	0	2	0	2	2	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	11244	15707	5139	2809	1807	1200	1704	679	853	595	421	309	641	235	474	235	126	247	309	229	163	134	100	81	83	64	77	90	44	32	47	58	28	18	10	13	7	16	9	12	22	6	15	8	4	11	16	1	4	1	9	5	6	5	2	2	3	1	4	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	24124	24985	9499	5452	3583	2524	2961	1518	1592	1159	826	683	1091	510	756	473	290	525	518	403	278	214	169	137	156	125	158	138	85	68	87	115	48	39	24	25	23	34	21	16	25	14	25	13	11	10	18	3	7	2	11	4	4	4	5	4	1	4	4	0	1	0	1	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	11275	15779	5237	2826	1771	1187	1733	695	832	580	408	308	663	228	465	238	138	274	307	251	156	116	80	76	85	74	99	85	50	31	44	72	26	16	10	10	8	20	10	12	14	7	15	8	6	7	14	1	5	1	11	2	3	2	1	2	1	1	4	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	25913	28806	10698	5983	3912	2727	3488	1587	1804	1292	843	646	1257	509	871	475	319	534	656	497	385	223	181	120	199	153	190	148	81	62	135	137	66	51	26	22	20	47	18	21	25	12	18	9	7	16	22	9	4	4	6	6	3	5	5	4	3	4	6	4	2	2	0	1	2	0	1	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	north11_active	80	12630	18506	6234	3143	2044	1307	2131	716	987	657	367	303	791	230	509	282	146	336	411	297	233	126	104	55	105	82	124	97	37	28	65	68	40	25	14	10	10	27	8	12	8	6	10	4	4	11	6	4	0	2	4	5	1	2	3	3	2	0	6	1	1	1	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	25820	29257	10593	5983	4015	2716	3335	1545	1843	1299	881	642	1193	487	897	471	303	520	629	521	378	215	196	115	213	119	173	138	80	66	107	107	77	43	27	27	21	38	22	19	26	17	15	7	10	17	15	10	6	3	4	7	12	7	5	1	4	3	8	2	3	2	1	1	2	0	0	3	1	2	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0
0.03	north12_active	80	12604	18908	6217	3164	2090	1295	1998	668	1006	666	385	319	747	228	508	291	145	318	402	311	244	120	110	50	132	65	101	86	39	40	61	56	44	18	11	15	11	21	10	12	17	7	9	2	3	9	8	4	2	2	2	7	8	3	3	1	3	0	8	1	2	1	1	0	2	0	0	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	25806	28872	10619	5999	3974	2744	3193	1542	1830	1305	845	665	1134	487	900	489	321	507	598	537	354	223	207	136	208	111	182	122	76	61	78	103	63	34	37	35	25	34	28	13	30	20	14	8	11	12	26	5	8	4	1	5	16	6	4	1	2	5	9	2	3	3	2	1	2	0	0	1	2	2	0	0	2	1	0	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north13_active	80	12646	18639	6309	3195	2058	1306	1901	687	1018	669	376	330	689	226	500	285	154	315	387	336	233	126	110	71	129	59	102	80	40	37	37	66	36	14	21	19	12	18	12	8	21	9	9	3	3	5	15	1	2	3	0	4	7	3	3	1	1	0	7	1	3	2	1	0	2	0	0	0	2	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	25798	28450	10647	6027	4055	2671	3160	1514	1807	1266	809	669	1104	480	851	512	338	488	608	507	341	208	224	139	191	106	157	116	89	70	72	108	64	38	40	40	23	27	29	12	30	21	10	8	12	8	24	6	14	4	2	7	18	7	1	1	2	6	6	1	3	3	3	0	1	0	1	1	2	1	0	0	2	1	0	1	2	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0
0.03	north14_active	80	12595	18346	6273	3171	2083	1297	1871	659	987	667	368	316	655	231	481	292	167	320	392	312	212	120	114	73	122	59	97	76	48	45	41	76	38	17	20	21	12	13	13	5	24	11	7	3	5	3	17	2	2	3	0	3	9	4	1	1	1	1	4	1	2	3	2	0	1	0	0	0	2	1	0	0	1	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	25259	27262	10300	5789	3938	2655	3095	1523	1717	1219	803	693	1082	493	808	469	354	474	583	481	353	215	201	145	194	103	180	117	79	66	73	96	70	36	40	39	25	31	29	16	34	13	23	6	13	8	21	4	20	4	2	5	15	4	1	2	1	3	3	1	2	2	2	0	1	0	1	0	3	0	0	0	1	1	0	0	1	1	0	8	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	12176	17339	6004	3025	2005	1286	1808	649	933	631	373	335	628	221	462	252	168	305	387	307	218	132	102	76	116	61	125	79	44	40	50	60	37	16	19	23	15	13	13	4	24	8	20	4	5	3	12	2	6	3	0	1	2	3	1	1	0	1	1	1	1	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	24763	26309	9788	5542	3801	2609	3125	1552	1650	1180	827	692	1072	518	801	483	349	489	571	451	359	211	207	140	196	115	186	112	84	72	88	109	78	36	35	37	19	40	21	14	22	8	25	7	8	6	13	4	29	4	4	5	11	3	2	3	1	2	5	0	1	2	1	1	2	1	1	1	3	0	0	0	1	1	0	0	1	0	0	8	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	11765	16685	5630	2879	1913	1218	1838	676	888	633	406	336	632	237	480	251	168	292	354	276	214	122	105	74	118	69	142	75	44	42	63	72	39	18	13	19	12	23	7	3	11	6	18	5	2	1	9	3	12	2	2	2	2	3	1	2	0	1	3	0	0	2	1	0	0	1	0	0	2	0	0	0	1	1	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	24244	24763	9469	5345	3653	2510	2893	1553	1581	1177	845	717	1069	536	759	413	328	529	509	416	351	199	214	127	192	114	189	137	64	69	108	102	63	31	35	26	18	40	18	14	17	5	28	9	3	9	12	5	27	4	4	4	14	2	5	3	1	0	4	0	1	4	1	1	2	1	0	2	1	1	0	0	1	1	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	north17_active	80	11415	15458	5350	2713	1838	1170	1687	671	841	605	395	338	626	241	420	203	156	317	308	239	216	113	119	73	118	67	147	91	34	33	73	62	26	13	10	14	11	22	8	4	7	2	20	5	0	1	8	4	12	2	3	2	6	2	3	2	1	0	2	0	0	2	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	24480	24886	9611	5339	3653	2537	2922	1536	1590	1192	865	707	1067	533	734	432	324	527	483	438	349	222	220	120	184	123	181	132	68	64	91	100	75	34	34	20	22	42	14	13	18	9	33	9	6	13	9	6	14	3	6	5	13	1	5	4	2	2	6	2	0	3	2	1	2	1	0	2	0	1	0	0	1	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north18_active	80	11582	15555	5483	2702	1858	1160	1690	684	851	622	407	330	610	240	418	226	144	313	278	251	197	124	121	72	112	73	137	84	35	30	57	67	41	14	11	7	12	28	5	3	6	5	22	5	0	5	8	4	9	1	5	3	6	1	3	3	2	1	3	0	0	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	24905	25741	10004	5561	3706	2517	3080	1561	1680	1207	852	744	1053	500	835	457	317	518	499	435	339	225	248	131	152	134	168	116	59	58	110	88	64	34	33	23	22	45	15	18	22	12	23	8	8	19	18	7	18	6	4	4	10	0	5	2	4	3	5	2	0	3	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	11868	16184	5693	2841	1871	1170	1806	723	939	623	402	320	589	223	490	251	143	328	287	257	191	134	143	78	97	73	121	78	25	25	75	57	41	15	11	10	12	26	7	4	6	8	14	4	2	10	5	3	16	2	3	2	8	0	3	1	3	1	2	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	25534	27061	10281	5677	3861	2617	3253	1544	1742	1273	844	719	1073	480	837	480	328	517	469	452	338	235	234	144	140	130	176	126	57	62	133	96	84	36	36	28	21	39	20	18	33	13	24	5	10	15	21	12	21	6	7	4	8	0	4	3	8	3	3	2	0	2	3	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	12239	17241	5907	2928	1949	1242	1884	706	974	651	390	313	619	220	502	262	148	337	257	282	187	138	141	81	84	66	124	77	29	32	86	65	60	18	13	14	10	27	8	7	16	8	17	3	3	10	7	7	18	2	5	1	6	0	2	2	3	1	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	26076	28238	10427	5983	3966	2734	3253	1521	1731	1251	844	748	1192	505	905	483	347	542	507	539	330	247	220	153	172	123	223	133	66	60	89	127	67	44	19	26	32	43	20	12	17	16	22	10	8	8	15	10	15	7	7	8	12	7	3	2	1	1	3	3	2	4	1	3	0	0	2	0	0	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south21_active	80	12928	18470	6029	3206	2040	1338	1915	706	921	665	383	337	718	217	536	242	155	326	303	350	213	145	128	68	76	63	123	92	35	18	53	75	49	21	6	14	15	23	10	3	4	6	16	6	6	5	9	3	6	3	3	5	10	6	2	0	0	0	1	1	1	1	0	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south22_all	80	26015	27774	10390	5975	3896	2744	3369	1515	1745	1242	830	746	1132	479	894	471	348	631	525	510	346	236	224	160	170	129	194	126	76	64	95	102	64	38	23	19	33	42	20	15	13	13	22	10	10	12	17	13	14	5	9	10	11	7	3	3	0	1	7	3	2	2	1	3	0	0	3	0	0	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	12917	17935	6066	3262	1999	1344	2036	694	953	682	375	340	673	200	519	229	160	405	315	322	218	126	127	75	84	68	121	88	41	23	64	70	48	18	13	9	18	24	9	4	5	6	14	6	8	6	9	6	4	1	6	5	11	6	2	1	0	0	1	1	1	0	0	1	0	0	2	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	25925	28114	10455	6015	3868	2741	3390	1544	1760	1274	836	715	1181	476	872	444	308	638	596	529	376	244	227	155	162	122	165	129	79	67	94	96	46	41	28	16	31	36	20	13	17	9	25	11	7	11	9	18	23	4	9	7	14	8	0	1	2	0	7	4	2	1	3	2	0	0	2	0	0	6	2	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	12744	18071	6092	3311	1943	1382	2074	688	984	651	375	335	713	210	520	233	147	406	378	352	240	131	128	85	85	59	94	92	47	32	68	65	33	21	15	8	19	19	12	5	9	6	14	6	5	5	3	8	13	1	5	1	14	7	0	1	1	0	1	1	1	0	2	0	0	0	1	0	0	5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	25941	28343	10748	6007	3874	2752	3416	1577	1780	1250	843	714	1191	480	934	467	300	685	568	509	413	230	185	160	173	107	121	99	77	69	93	90	57	35	29	17	35	42	19	12	24	10	24	12	7	4	17	14	24	4	9	9	11	7	1	2	2	0	7	2	2	1	2	1	0	0	2	0	0	6	2	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	12688	18116	6314	3296	1973	1370	2120	723	1028	618	376	331	708	209	548	231	154	430	364	324	246	129	101	85	106	62	69	55	46	33	67	59	39	18	16	8	18	21	9	5	12	8	9	8	4	1	11	8	13	2	5	2	10	5	1	2	1	0	1	1	1	0	2	0	0	0	1	0	0	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	26046	27979	10934	5977	3811	2680	3387	1590	1795	1232	839	679	1163	513	909	510	295	629	563	521	414	236	189	161	174	99	158	118	78	73	109	115	56	41	33	26	32	59	21	13	29	10	25	10	7	11	22	14	17	3	7	11	14	5	2	1	3	1	1	2	1	2	2	0	0	1	2	0	0	6	2	2	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	12775	17775	6403	3269	1968	1322	2101	710	1055	594	371	312	681	229	548	260	151	381	382	320	242	135	118	82	107	51	97	68	47	31	71	79	34	21	18	12	18	34	11	3	15	7	11	7	3	8	13	8	12	3	2	3	9	3	1	1	2	0	1	1	0	1	2	0	0	0	2	0	0	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	26212	27816	10936	5981	3793	2516	3302	1573	1827	1247	823	670	1151	514	949	509	315	606	539	526	370	248	172	150	178	110	171	126	66	64	111	132	51	36	29	30	25	44	23	21	27	17	28	7	10	11	26	10	15	4	9	6	17	5	2	2	2	1	1	2	1	1	1	1	2	3	3	0	0	5	1	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	12930	17510	6284	3282	1994	1213	2041	713	1043	619	370	301	670	233	588	269	158	366	346	309	200	143	107	78	117	57	106	71	41	28	74	91	32	18	16	15	13	28	10	8	13	8	20	5	3	7	21	5	11	3	4	4	9	3	1	1	2	0	1	1	0	1	1	1	1	1	3	0	0	5	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	26171	27526	10801	5991	3858	2507	3245	1567	1812	1227	795	684	1107	530	877	505	331	562	553	545	360	252	160	134	149	124	189	133	61	69	96	155	46	40	25	32	21	42	24	25	24	13	20	9	13	19	22	9	12	5	11	5	11	5	2	2	1	2	0	2	0	1	0	1	2	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0
0.03	south27_active	80	12783	17346	6149	3256	2025	1193	1965	715	1044	639	370	306	642	237	541	268	160	362	364	359	211	137	97	68	100	66	105	77	36	34	68	114	27	18	15	14	11	29	10	12	10	5	14	4	5	15	17	6	8	3	4	4	1	3	1	1	1	1	0	1	0	1	0	1	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	25941	28364	10776	6124	4006	2580	3244	1573	1746	1234	811	679	1126	501	841	480	333	586	647	555	346	234	157	137	150	131	185	135	57	63	74	126	50	42	24	28	18	35	24	24	17	15	23	11	14	18	19	11	12	4	8	4	16	1	4	6	1	3	3	1	0	1	0	1	2	2	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0
0.03	south28_active	80	12587	17990	6192	3380	2077	1222	1973	737	997	675	373	315	684	234	524	262	151	376	396	371	213	126	89	66	97	68	102	86	39	32	48	84	36	17	13	10	8	24	10	14	7	7	20	3	5	11	14	6	10	2	4	3	8	1	2	3	0	2	1	0	0	1	0	1	1	1	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	25927	28553	10781	6017	3945	2631	3310	1585	1795	1273	844	710	1116	475	796	524	349	590	587	527	362	230	195	145	136	147	151	114	69	61	69	108	55	43	27	27	12	38	27	23	14	14	23	12	9	16	12	10	14	4	9	4	15	2	6	6	2	3	3	1	1	1	0	1	8	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	0	0
0.03	south29_active	80	12546	18144	6195	3280	2036	1258	1964	753	1036	707	368	332	691	212	463	266	158	393	359	358	235	121	121	73	70	84	79	80	44	29	40	60	37	21	11	12	4	28	14	11	5	9	17	3	4	10	10	5	12	2	4	3	8	2	4	3	0	2	1	0	1	1	0	1	3	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	26021	28701	10689	6017	3942	2739	3366	1612	1722	1255	873	723	1196	465	811	528	347	580	607	475	369	229	199	148	155	142	139	131	67	59	91	96	57	41	26	29	16	41	27	20	13	11	30	8	7	13	3	3	9	3	5	3	9	4	6	7	2	3	4	2	3	1	2	2	7	0	0	1	0	5	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0
0.03	south30_active	80	12651	18161	6208	3319	2005	1338	1950	761	952	711	363	334	710	201	450	279	165	365	370	293	237	138	131	76	74	80	76	91	40	26	52	49	36	20	9	12	6	32	16	9	6	7	19	2	4	8	2	0	7	1	1	1	7	3	4	3	0	2	1	0	3	1	1	2	3	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
