label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north1_all	80	19482	4074	2623	1124	1786	580	709	418	197	144	145	92	105	31	27	18	28	13	7	10	8	10	1	10	1	0	2	1	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0
0.03	north1_active	80	12371	2060	1502	523	1098	306	428	256	114	70	94	55	66	17	9	12	16	8	2	6	6	4	0	6	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north2_all	80	18800	3931	2605	1108	1830	560	753	418	215	139	145	76	118	33	25	13	18	10	5	9	8	18	0	10	3	3	1	1	0	0	1	2	0	1	1	0	0	0	0	0	0	0	0
0.03	north2_active	80	11844	1976	1481	490	1154	296	476	268	124	60	88	49	75	19	9	8	11	7	3	7	6	10	0	5	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north3_all	80	18013	3964	2489	1129	1766	521	741	408	203	122	138	81	102	33	22	14	16	12	6	10	3	18	2	5	3	4	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north3_active	80	11154	1942	1396	485	1118	264	482	259	115	50	79	53	62	14	9	6	7	8	4	7	1	10	1	2	2	2	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north4_all	80	16929	3861	2413	1126	1689	503	675	394	222	118	155	74	106	32	33	11	12	13	10	6	7	15	2	6	2	4	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north4_active	80	10385	1901	1331	475	1079	254	432	234	130	47	91	52	71	15	15	4	7	6	8	4	5	8	1	2	2	2	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north5_all	80	16150	3789	2335	1107	1530	497	577	326	201	130	130	66	87	34	35	17	13	12	10	6	12	6	5	4	3	1	4	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north5_active	80	9867	1852	1255	473	970	239	363	179	112	59	72	41	57	17	13	8	8	6	7	4	8	3	1	2	3	1	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_all	80	16258	3743	2374	1062	1528	524	526	300	202	123	128	58	94	39	36	14	22	15	10	9	14	5	4	7	3	1	4	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north6_active	80	9956	1836	1294	476	953	252	324	152	111	59	76	35	60	21	16	8	14	7	6	4	11	2	1	3	2	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	16478	3816	2457	1114	1597	520	555	328	211	133	130	67	84	52	25	22	26	11	8	13	21	5	3	9	3	2	4	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north7_active	80	10183	1888	1366	497	1032	259	342	190	110	65	82	32	51	28	11	12	19	6	3	8	16	3	0	6	2	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	17378	3823	2473	1122	1650	503	587	332	233	132	148	85	90	45	21	21	23	7	9	17	17	10	2	9	1	2	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	10788	1928	1389	515	1068	254	367	189	123	62	96	50	59	20	12	11	15	3	3	11	13	8	1	5	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	17978	3885	2461	1122	1734	520	602	381	225	145	156	88	90	46	16	19	17	11	8	13	15	10	2	9	1	2	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	11253	2023	1385	507	1132	284	378	232	120	76	98	53	68	18	7	9	10	4	3	9	11	8	2	6	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	18953	4035	2496	1113	1776	553	605	398	215	142	158	82	93	42	23	16	12	7	6	7	18	10	4	4	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	11914	2101	1399	519	1150	288	369	241	122	81	98	50	71	16	12	7	7	3	3	5	14	7	3	3	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	19016	3830	2624	1130	1901	553	677	399	226	150	175	71	120	40	46	14	22	17	4	16	7	4	4	5	2	1	1	2	1	1	0	0	0	3	0	1	2	0	0	0	0	0	0
0.03	north11_active	80	11945	1976	1450	533	1252	295	422	252	128	81	112	37	70	16	27	7	9	8	3	7	4	4	0	3	1	1	1	2	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	19076	3900	2685	1152	1959	553	724	416	238	147	175	81	115	47	38	20	15	22	5	18	5	4	4	3	1	1	1	2	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1
0.03	north12_active	80	11922	2039	1488	558	1276	299	458	260	133	74	108	46	76	29	23	9	7	14	3	9	4	4	0	1	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_all	80	19161	3940	2614	1094	1985	550	797	413	230	127	148	74	99	45	32	22	17	14	6	16	5	3	4	1	1	1	1	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_active	80	12026	2077	1413	513	1252	289	504	265	120	62	81	38	72	30	19	10	10	10	2	8	4	3	1	1	1	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_all	80	18890	3921	2596	1074	1989	586	821	404	218	133	141	73	106	41	32	29	23	14	6	11	13	3	1	1	1	1	1	0	3	0	1	1	0	0	0	0	0	0	0	0	0	0	1
0.03	north14_active	80	11893	2015	1399	499	1256	307	538	241	116	67	66	36	76	26	20	13	14	12	2	8	12	2	1	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1
