label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	north6_all	80	6351	3001	1769	1478	2609	1557	550	482	390	307	226	187	199	493	121	330	262	92	126	82	51	57	112	37	53	57	21	27	32	13	22	52	21	30	14	11	9	5	10	15	10	3	3	5	8	4	6	2	4	1	15	2	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north6_active	80	2169	1333	748	839	2292	1313	120	197	78	121	79	58	83	439	29	288	229	40	104	60	13	27	96	12	38	43	14	14	12	8	16	47	14	28	7	5	2	1	3	14	5	1	2	5	7	3	2	1	1	0	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
0.03	north7_all	80	6297	3070	1795	1467	2660	1607	529	483	378	316	246	172	202	434	110	341	280	93	138	76	44	61	102	34	60	51	21	29	29	11	25	43	22	29	15	10	7	4	10	24	6	6	3	10	9	6	6	1	4	0	14	1	1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
0.03	north7_active	80	2140	1369	744	864	2357	1340	135	195	72	130	82	52	94	388	22	307	249	47	108	48	11	27	87	12	43	40	11	18	12	6	19	39	15	26	9	5	4	1	3	23	1	2	2	8	7	3	3	0	1	0	13	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
0.03	north8_all	80	6293	3066	1758	1515	2631	1556	505	479	388	313	258	167	198	412	108	367	279	90	149	85	49	52	94	43	56	54	21	31	25	12	26	44	20	25	17	7	6	3	8	21	7	6	2	7	7	5	7	3	2	0	15	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north8_active	80	2128	1360	723	885	2348	1289	139	197	90	129	89	53	101	355	27	335	244	44	122	54	14	25	80	15	39	45	8	16	10	7	22	38	13	22	14	2	3	1	3	20	2	1	2	5	5	2	4	1	1	0	15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north9_all	80	6280	3203	1786	1492	2580	1569	537	445	377	319	246	168	191	453	120	416	252	88	148	81	51	49	106	44	56	64	22	40	23	18	23	37	21	14	21	6	7	4	3	20	6	4	3	7	2	6	6	4	1	1	14	1	1	2	1	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north9_active	80	2157	1446	742	903	2310	1323	141	190	88	148	81	44	98	398	33	388	221	43	123	50	17	24	87	14	42	53	7	24	10	12	19	33	15	13	15	2	3	0	1	19	2	1	3	5	1	4	4	1	0	1	14	0	0	2	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0
0.03	north10_all	80	6319	3146	1770	1449	2602	1520	540	472	368	311	243	175	183	507	130	394	236	102	172	104	55	43	97	48	56	75	21	38	18	26	19	35	22	25	25	13	8	3	4	16	4	4	4	2	1	3	4	5	2	3	13	1	1	2	0	1	0	0	0	2	0	2	0	0	0	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north10_active	80	2215	1393	743	857	2313	1281	129	210	81	157	82	42	92	455	38	364	199	56	138	68	17	17	78	16	48	66	9	25	7	15	15	31	16	15	19	3	1	0	1	14	1	1	2	1	0	2	2	1	0	2	13	0	0	2	0	1	0	0	0	2	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north11_all	80	6223	2841	1791	1342	1587	1092	567	490	361	296	255	200	159	314	148	207	133	86	96	59	51	58	55	42	31	46	32	25	18	22	22	22	18	23	15	6	6	7	4	6	3	3	6	3	2	4	3	3	1	4	2	3	0	0	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north11_active	80	1518	982	559	602	1264	748	152	157	104	101	65	37	57	252	33	155	99	31	60	32	13	10	43	9	19	35	18	6	6	11	13	16	8	11	7	1	1	1	1	5	1	0	4	1	0	1	1	0	1	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
0.03	north12_all	80	6173	2884	1739	1333	1561	1164	588	498	349	259	241	213	169	270	149	234	145	81	81	63	51	59	71	36	39	55	35	24	16	24	20	23	18	29	14	7	6	7	7	7	2	3	6	4	2	4	5	4	0	2	3	7	1	0	0	2	1	1	1	1	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1568	1012	584	590	1238	833	159	160	105	95	64	40	69	198	32	185	113	29	53	31	10	12	52	7	18	41	20	7	8	9	11	16	9	22	6	3	1	1	3	4	0	0	2	2	0	1	2	0	0	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6170	2920	1747	1344	2007	1307	580	496	339	264	223	225	165	355	138	310	173	73	110	84	54	57	80	31	41	63	43	29	11	29	20	22	15	25	14	9	6	7	8	10	2	5	4	3	2	2	6	5	0	3	3	5	3	0	0	3	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1713	1132	618	618	1672	1007	169	186	86	105	60	57	67	284	24	266	140	28	83	46	11	18	61	8	22	45	24	10	7	10	8	15	7	22	7	4	0	1	4	5	0	2	0	2	0	0	4	0	0	1	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6224	2966	1795	1446	2393	1470	556	493	341	292	237	206	177	415	138	329	217	63	125	83	58	59	92	32	44	59	40	31	16	31	17	27	15	35	10	10	7	7	10	17	0	5	4	3	3	1	7	4	0	3	1	5	3	0	0	5	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1952	1222	708	759	2078	1190	155	215	82	134	76	55	80	349	27	293	179	24	92	43	10	19	73	10	27	42	20	12	10	18	5	24	7	34	7	4	1	3	6	13	0	2	0	2	1	0	4	1	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6228	3011	1782	1557	2718	1644	561	452	325	302	230	210	184	502	128	370	266	77	148	75	54	53	86	34	50	69	42	37	17	28	17	32	19	23	10	8	6	9	8	15	3	8	3	2	4	1	4	4	2	2	3	1	3	1	0	4	2	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	2128	1325	730	907	2418	1392	162	214	67	135	78	71	84	447	30	334	233	37	117	47	11	23	73	9	41	54	17	18	11	21	7	30	12	21	5	1	2	3	4	11	1	2	1	2	2	0	2	1	2	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_all	80	6210	3020	1792	1550	2806	1674	530	416	325	316	212	213	191	528	120	349	266	70	140	71	61	56	97	39	48	62	37	34	20	30	16	37	21	19	13	6	7	7	8	25	5	6	6	2	3	2	6	5	2	1	4	5	3	3	0	2	2	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
0.03	north16_active	80	2162	1342	730	914	2535	1422	133	201	60	138	69	74	91	485	32	317	234	37	117	44	16	24	83	11	36	51	11	19	10	24	5	34	16	17	7	0	4	3	4	24	2	1	3	2	2	1	2	1	2	0	4	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	6196	3041	1788	1438	2823	1623	528	414	328	321	209	221	189	544	115	365	261	73	124	81	66	49	106	47	56	58	36	29	16	20	18	37	15	26	15	5	10	7	6	25	8	5	6	3	4	4	7	3	4	0	8	4	2	3	1	2	3	0	1	1	0	1	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0
0.03	north17_active	80	2156	1364	740	850	2544	1370	128	196	61	126	58	69	87	505	31	330	228	37	104	49	19	20	91	10	44	52	14	18	10	15	9	34	14	21	7	0	3	3	2	24	3	0	4	3	3	3	2	1	4	0	8	4	0	0	1	1	1	0	1	1	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	6181	3037	1790	1409	2712	1540	511	435	312	310	207	231	184	518	113	344	236	73	119	85	63	56	89	42	49	54	29	20	16	27	20	30	23	28	15	6	11	8	7	28	8	7	7	1	6	5	5	6	3	0	7	5	2	4	1	0	2	0	1	1	0	1	1	2	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	2108	1335	737	778	2451	1289	117	200	54	132	54	73	84	472	26	304	200	36	97	52	20	25	74	9	42	44	13	17	4	20	10	26	19	24	9	2	3	3	2	27	2	1	5	1	4	3	2	3	3	0	7	4	0	1	1	0	1	0	1	1	0	1	1	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6272	2980	1816	1398	2557	1405	523	448	326	328	230	219	172	461	122	374	245	79	103	95	51	48	98	42	57	59	32	25	14	23	21	35	18	26	24	7	13	7	8	25	5	5	8	2	5	3	1	6	2	0	9	6	2	3	4	0	3	1	2	1	1	1	4	2	0	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2074	1270	737	752	2296	1160	135	192	71	134	57	62	82	409	24	330	206	32	74	59	13	19	80	9	52	46	16	18	4	14	15	31	14	22	16	2	3	3	1	23	1	1	6	1	3	2	0	3	2	0	9	4	1	1	2	0	3	0	1	1	1	1	2	1	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6267	2950	1787	1441	2355	1357	536	466	340	330	241	223	168	471	119	363	197	86	111	90	46	46	86	40	54	52	27	26	19	22	20	35	18	24	21	8	10	7	7	18	3	5	5	2	6	5	3	4	1	2	5	2	2	5	3	0	3	1	1	1	1	0	4	2	0	1	4	1	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1981	1219	681	731	2098	1102	136	192	99	140	68	66	85	409	21	321	166	37	80	49	14	18	66	12	47	40	15	17	3	15	15	30	14	19	14	4	2	3	1	15	0	1	3	0	2	0	1	2	1	1	5	0	1	2	1	0	3	0	0	1	1	0	2	1	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6178	6062	1895	5191	1179	651	846	683	425	349	286	200	194	343	534	127	158	351	73	183	207	83	60	101	38	44	45	17	68	47	17	13	20	7	21	15	11	16	7	4	4	4	6	2	5	5	3	5	2	5	1	1	2	2	1	1	0	0	1	0	2	1	5	0	0	3	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
0.03	south21_active	80	2370	4909	795	4814	770	180	622	469	247	164	132	69	63	297	504	50	102	319	25	156	185	59	24	89	21	34	33	4	64	40	4	4	13	3	10	11	1	12	3	2	1	1	5	2	2	2	3	4	1	0	0	0	0	1	0	0	0	0	1	0	1	1	5	0	0	3	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
0.03	south22_all	80	6379	6090	1828	5133	1142	627	891	692	439	326	279	192	198	295	523	138	130	312	74	221	183	69	62	127	41	45	40	21	67	44	22	22	21	10	19	32	9	16	11	7	4	5	6	2	5	5	3	5	1	5	0	1	2	2	1	1	0	0	3	0	1	1	5	1	0	3	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0
0.03	south22_active	80	2461	4982	748	4767	740	151	651	473	256	143	121	69	67	245	490	57	80	285	25	197	163	49	27	114	24	35	26	3	64	39	4	14	14	5	9	30	0	13	4	5	1	2	5	2	2	3	3	4	0	0	0	0	0	1	0	0	0	0	3	0	0	1	5	1	0	3	0	0	0	0	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0
0.03	south23_all	80	6406	6132	1816	4947	1114	608	921	703	411	313	273	183	181	310	486	128	120	340	68	220	274	77	59	121	42	61	41	22	45	41	18	20	19	10	14	43	8	15	10	9	3	7	10	3	4	2	4	3	4	2	2	3	3	2	1	0	0	2	3	1	1	1	5	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0
0.03	south23_active	80	2440	5066	734	4580	735	152	657	485	228	127	128	60	61	255	455	48	82	316	24	197	250	61	26	106	21	53	28	2	40	34	4	13	12	6	8	41	2	13	4	7	1	3	8	2	3	2	4	2	0	0	1	2	1	1	0	0	0	0	3	0	0	1	5	1	1	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	0	0
0.03	south24_all	80	6381	6055	1765	5026	1143	622	917	664	411	309	255	198	171	329	480	112	125	323	80	256	311	93	52	101	40	71	44	24	64	40	17	21	19	14	9	51	7	15	10	13	4	6	9	2	4	3	2	3	5	3	3	3	4	3	1	1	2	2	3	1	1	3	0	2	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
0.03	south24_active	80	2391	4995	734	4646	725	153	673	440	218	136	119	63	58	272	441	40	82	298	25	236	288	74	24	90	21	60	31	0	58	32	6	13	12	7	3	49	2	12	5	11	2	2	7	1	2	2	2	2	0	0	2	2	1	1	0	1	2	0	3	0	1	3	0	2	1	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
0.03	south25_all	80	6374	6051	1813	5218	1197	641	888	681	417	313	251	216	171	349	574	110	123	382	73	251	287	109	36	77	37	79	48	28	53	43	14	20	17	16	10	46	8	10	8	20	5	7	8	4	2	3	3	2	5	1	3	2	3	2	1	2	2	2	4	1	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	2352	4959	756	4828	758	186	642	463	218	142	113	67	53	289	530	40	82	350	19	231	266	95	18	65	22	71	38	5	47	36	5	13	10	8	3	45	2	7	3	18	2	3	7	3	1	0	3	0	0	0	2	2	1	0	0	1	2	0	4	0	1	2	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6299	6104	1783	5261	1216	663	887	644	432	332	240	222	184	340	546	106	126	389	73	222	247	114	48	86	35	82	45	21	70	42	13	21	13	12	13	37	9	17	6	17	5	6	9	7	1	4	3	2	4	1	2	2	3	1	1	3	3	0	1	1	2	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2341	4976	753	4893	764	187	652	438	229	155	101	67	67	281	506	48	86	363	19	204	231	90	23	73	23	70	34	6	63	36	5	16	9	4	7	36	1	13	3	15	3	3	8	4	0	0	2	0	0	0	1	2	1	0	0	2	3	0	1	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6380	5967	1753	5284	1217	706	892	661	446	316	239	225	193	378	549	107	121	412	62	209	212	105	44	95	38	93	60	25	71	52	14	24	15	13	12	26	10	22	5	14	7	6	23	8	2	3	4	3	3	0	0	0	1	1	1	3	1	0	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south27_active	80	2370	4838	714	4927	765	187	657	447	242	150	87	63	68	323	509	49	81	388	19	180	202	82	19	84	24	80	45	8	63	44	7	15	8	4	6	25	0	19	3	12	2	2	22	4	1	0	2	0	0	0	0	0	0	0	1	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6399	5950	1790	5161	1133	695	945	636	439	330	230	207	201	367	519	120	133	379	64	202	218	98	44	102	43	93	55	24	58	52	11	26	16	8	12	16	10	20	5	12	7	9	35	7	3	3	4	2	2	3	1	0	0	1	3	4	3	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	2381	4849	729	4804	718	172	711	435	238	154	86	62	87	306	488	51	93	358	16	175	208	74	20	89	26	78	40	7	51	44	4	16	8	1	5	15	1	17	4	9	3	2	34	3	1	0	2	0	1	0	1	0	0	0	2	1	3	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	6323	5955	1820	5083	1092	708	973	648	454	332	236	220	187	406	478	135	138	373	66	219	264	111	41	86	43	84	51	27	60	44	15	28	24	10	12	30	15	21	5	6	6	10	33	4	3	4	5	2	1	7	1	0	0	2	3	5	2	0	2	0	0	0	0	1	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	2382	4824	711	4687	670	173	725	431	245	149	92	67	74	329	441	59	91	350	15	192	254	89	20	74	22	70	39	7	52	34	6	17	16	2	3	29	1	17	3	4	2	1	32	2	1	0	4	0	1	1	1	0	0	0	2	2	2	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	6283	5864	1795	5206	1066	721	958	629	446	330	237	233	167	375	587	132	148	322	64	232	262	111	40	72	37	67	43	27	56	41	14	25	24	10	13	36	16	12	5	14	4	12	16	2	5	5	5	0	3	11	1	0	0	1	2	4	3	0	2	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	2332	4780	720	4784	656	193	704	418	226	150	96	76	69	295	542	57	97	294	9	210	251	94	20	60	17	51	32	9	48	32	2	18	19	1	4	35	1	7	1	5	2	3	15	2	1	0	3	0	1	5	1	0	0	0	1	1	3	0	2	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
