label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98
0.03	north14_all	80	9082	10151	2669	4400	2129	2222	1293	647	677	405	351	308	424	365	203	313	149	220	144	103	89	89	58	60	75	34	37	38	55	31	25	24	39	24	13	22	16	12	12	11	27	8	7	5	14	7	6	3	16	5	5	2	2	3	5	0	4	5	1	3	1	0	0	2	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	1	1	0	1	0
0.03	north14_active	80	3077	8768	895	3764	1552	1873	957	174	440	100	117	88	271	268	97	254	44	164	89	20	34	42	24	15	51	17	11	13	47	16	9	6	31	9	7	14	13	2	10	1	20	4	3	1	11	6	1	1	13	4	0	1	1	3	0	0	4	4	1	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north15_all	80	9247	11326	2641	4719	2187	2384	1346	589	739	428	358	303	421	423	200	344	134	249	152	91	79	89	70	60	68	26	41	41	62	34	27	20	37	24	16	31	18	9	16	9	19	8	7	8	12	6	5	3	16	4	5	1	4	4	4	1	5	2	6	0	0	1	0	2	1	4	4	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	1	0	1	0
0.03	north15_active	80	3267	9951	948	4089	1651	2038	1022	167	510	113	131	91	287	338	102	288	45	193	104	16	29	45	31	17	48	5	11	12	54	16	8	7	31	10	10	21	16	2	14	1	14	4	2	3	9	5	3	1	13	3	1	0	2	3	0	1	5	1	6	0	0	0	0	0	1	4	4	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north16_all	80	9336	12341	2639	5105	2263	2606	1385	622	715	435	372	296	418	438	201	353	126	234	167	100	75	87	67	52	62	28	43	41	71	31	22	17	42	20	15	31	16	10	12	8	16	7	6	5	10	12	5	2	9	5	2	2	4	1	1	1	6	0	5	0	0	1	0	1	1	5	5	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	1	0	1	0
0.03	north16_active	80	3561	10972	1016	4508	1733	2231	1073	200	513	112	139	89	301	361	101	292	42	187	117	22	25	43	28	14	43	11	10	14	62	13	10	5	36	8	9	23	14	2	10	1	14	4	0	2	7	11	3	1	9	4	2	0	2	0	0	1	6	0	5	0	0	0	0	0	1	4	5	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	north17_all	80	9277	12643	2611	4991	2228	2551	1380	632	791	450	373	288	415	433	207	415	114	223	192	100	72	89	59	55	63	40	48	34	81	39	21	23	50	20	21	28	20	6	24	11	11	3	3	4	6	11	6	1	4	3	5	1	5	1	1	1	4	0	5	0	0	2	0	1	1	7	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	north17_active	80	3577	11237	1041	4413	1735	2185	1067	203	572	125	145	92	298	358	103	348	41	183	144	27	26	58	22	17	49	18	13	10	69	18	8	7	45	7	11	21	18	1	23	1	10	2	1	2	4	10	4	1	4	3	2	0	3	0	1	1	4	0	5	0	0	1	0	0	1	6	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	1	0
0.03	north18_all	80	9193	12364	2644	5068	2161	2556	1412	643	787	443	372	291	382	528	238	421	112	204	229	99	81	99	63	50	76	45	45	34	99	44	23	23	47	22	24	25	19	4	22	12	7	6	4	4	9	10	8	1	8	2	4	1	2	2	1	1	5	0	0	0	1	1	0	0	3	3	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	3554	10954	1058	4475	1660	2209	1105	202	567	134	143	73	283	434	125	358	38	164	180	26	32	67	25	17	59	26	14	9	85	16	6	7	40	7	12	19	16	1	21	1	7	2	1	2	8	9	5	1	8	2	1	0	1	2	1	0	5	0	0	0	0	1	0	0	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	9118	12267	2729	4975	2281	2542	1434	652	799	437	371	291	391	545	237	410	120	222	192	89	82	94	61	56	81	53	41	34	131	41	25	23	41	21	18	31	21	10	28	13	9	7	9	3	11	8	7	2	7	5	5	1	3	4	3	2	3	2	0	0	1	1	1	0	3	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	3494	10877	1085	4360	1770	2201	1148	208	574	132	136	69	297	458	126	357	43	177	150	24	38	66	25	18	58	26	15	8	115	17	12	7	35	11	7	24	16	2	26	1	9	2	4	2	11	6	5	1	6	3	2	0	3	2	2	1	3	2	0	0	0	1	0	0	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	9075	12127	2719	5161	2316	2650	1498	638	783	423	371	285	367	568	249	412	133	254	186	78	95	88	70	53	85	44	36	33	114	30	30	18	37	20	16	28	25	12	15	9	7	6	12	6	16	6	7	2	6	5	4	2	4	5	2	2	3	3	2	1	1	0	1	0	3	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	3387	10739	1039	4561	1770	2314	1213	206	553	132	137	65	287	483	143	358	46	215	145	22	47	61	32	20	56	20	13	4	101	11	14	7	30	9	5	23	21	4	14	2	7	1	5	2	14	3	5	1	4	3	2	1	3	2	1	1	3	3	2	1	0	0	0	0	3	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9045	9731	2657	3976	1920	2077	1307	628	712	397	349	296	352	384	219	329	148	179	147	95	103	89	55	48	69	39	42	26	45	24	28	20	36	16	13	29	31	7	8	8	19	4	6	4	6	8	6	2	11	6	4	2	2	2	4	3	3	1	1	3	2	0	0	2	3	0	1	2	0	1	0	1	1	0	1	0	0	0	0	0	1	12	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	2959	8219	899	3352	1345	1683	975	163	468	87	110	73	242	294	110	259	42	134	101	26	40	39	19	13	48	8	15	7	35	10	11	10	25	6	2	25	22	2	5	3	17	2	0	0	5	4	0	1	9	6	3	2	0	1	1	2	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9083	10889	2737	4363	2053	2265	1349	618	763	390	341	292	423	417	205	333	152	202	144	92	81	88	68	53	76	45	44	31	55	22	26	23	39	23	11	20	25	9	13	8	16	4	10	3	5	9	5	4	7	4	4	2	2	2	4	2	3	3	3	1	2	1	0	3	1	1	2	2	0	0	0	1	0	0	1	0	0	0	0	0	1	12	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south22_active	80	3117	9468	939	3774	1506	1888	1023	169	523	89	121	75	293	330	110	270	48	156	101	22	34	49	26	18	54	13	13	12	46	8	12	9	28	9	3	17	23	2	12	2	13	3	1	0	3	6	1	1	7	4	3	2	1	0	0	1	2	0	1	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9313	11754	2673	4796	2129	2437	1397	605	776	409	341	306	434	451	208	315	142	256	155	92	79	87	72	57	76	51	42	35	56	18	21	22	36	19	10	19	18	8	17	6	26	4	9	5	10	5	2	3	7	4	2	3	2	1	4	4	3	2	3	1	2	6	0	2	1	1	1	3	0	0	1	0	0	0	1	0	0	0	0	0	1	12	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south23_active	80	3454	10410	989	4191	1634	2088	1079	190	545	103	129	89	323	371	115	267	52	215	116	21	37	58	33	21	51	20	9	17	50	7	11	8	29	7	4	13	15	2	17	1	23	3	2	2	8	4	1	1	7	4	1	3	1	0	0	3	2	0	1	0	2	5	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9227	12303	2631	5136	2231	2551	1461	604	772	413	352	300	427	445	211	363	141	269	166	75	73	90	71	54	90	55	42	39	61	20	22	19	41	17	13	25	14	8	27	10	31	8	9	6	11	5	1	3	6	4	7	2	2	1	3	3	2	3	2	1	3	6	0	1	1	1	1	2	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	3462	10986	1006	4542	1688	2237	1153	195	544	105	127	87	315	378	123	307	53	228	127	18	40	57	36	21	63	25	8	18	51	11	11	5	31	7	5	15	11	1	26	2	27	3	3	2	9	3	1	1	5	4	5	2	1	0	0	3	2	1	1	0	1	5	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9265	12577	2549	5043	2247	2549	1464	626	795	430	344	275	408	448	203	403	122	287	184	76	86	83	70	53	79	42	35	44	53	23	24	20	50	14	17	31	10	10	26	12	28	10	6	8	9	7	3	0	6	5	7	1	1	2	3	4	1	2	2	0	4	5	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3488	11249	984	4468	1700	2214	1148	205	563	121	122	86	308	377	113	346	40	240	145	19	44	52	36	20	52	18	9	16	47	10	12	6	39	9	3	19	8	2	25	2	25	2	2	3	7	4	1	0	5	4	5	1	0	1	0	3	1	1	1	0	2	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9240	12454	2582	5194	2349	2610	1447	629	837	426	334	270	402	416	202	444	128	271	201	83	87	78	78	55	86	41	42	41	62	31	21	21	60	19	17	30	16	8	32	16	16	13	6	7	10	5	5	0	8	10	7	1	2	1	1	5	0	2	2	1	3	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3499	11070	1006	4611	1785	2277	1140	187	587	116	127	81	292	342	112	393	47	219	158	24	42	42	34	17	59	20	15	13	53	16	9	9	50	10	3	20	15	1	30	4	11	3	1	4	7	2	3	0	6	8	5	1	1	1	0	4	0	1	2	1	1	3	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9254	12600	2589	5032	2297	2618	1405	638	865	416	340	264	409	474	196	458	111	263	195	81	91	67	76	55	84	40	37	46	75	31	18	22	62	17	23	27	15	11	22	17	25	14	5	5	5	5	8	1	9	8	4	1	1	1	1	7	1	1	3	1	3	1	0	0	1	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	3480	11152	1012	4474	1753	2284	1101	186	614	112	131	82	299	390	107	404	38	211	158	19	46	36	34	18	61	22	13	16	69	18	8	10	57	9	8	18	14	2	21	4	20	5	0	2	2	3	6	0	8	6	4	1	1	1	0	5	0	0	3	1	1	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9225	12487	2601	5002	2255	2583	1387	641	842	413	351	277	418	439	199	424	117	265	188	93	94	66	80	58	84	39	40	37	80	31	16	22	57	22	23	17	14	11	28	15	31	8	6	6	8	7	7	1	5	9	4	1	1	1	0	7	1	2	4	1	1	1	0	1	1	0	3	1	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	3510	11072	1016	4415	1734	2257	1084	194	589	115	138	72	293	355	110	370	43	211	150	21	51	37	35	19	54	23	15	13	71	18	6	10	49	9	10	11	12	3	27	6	25	3	0	2	4	4	6	0	4	7	3	1	1	1	0	6	0	1	4	1	1	1	0	1	0	0	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9248	12551	2599	4901	2205	2471	1376	664	816	418	352	279	414	464	195	416	135	242	182	109	93	70	93	50	87	38	38	35	89	29	19	23	54	21	23	19	9	13	22	11	28	7	6	6	5	7	8	1	6	7	5	2	0	2	1	6	1	4	3	1	1	1	2	1	1	0	4	2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	3521	11151	1023	4315	1685	2134	1084	209	575	117	130	81	289	381	106	360	49	198	148	28	52	38	42	17	57	19	12	12	74	18	7	10	46	8	10	12	8	3	21	7	25	4	0	1	4	4	6	0	6	2	4	1	0	1	0	5	0	3	3	1	1	1	1	1	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9238	12851	2627	4826	2261	2610	1336	652	809	438	351	296	422	425	199	352	143	243	162	109	107	79	75	56	68	39	37	27	84	30	21	16	53	23	20	20	14	12	29	7	20	6	7	4	6	6	9	1	11	7	3	1	0	4	1	3	0	4	1	1	1	0	3	1	1	2	2	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	3487	11529	1032	4241	1751	2249	1045	209	569	123	127	76	311	352	115	293	51	197	124	26	59	39	34	18	40	15	12	8	71	17	10	6	43	9	9	15	11	2	27	4	17	2	2	1	5	3	7	0	10	1	2	0	0	3	0	3	0	3	1	1	1	0	1	1	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
