label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91
0.03	south33_active	80	6749	919	1407	585	1501	334	233	579	429	131	385	85	145	254	95	49	36	56	26	66	26	22	20	41	13	6	27	12	6	9	2	5	15	4	6	2	6	4	5	2	5	3	1	1	1	6	1	0	2	2	3	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	10586	2044	2208	1112	2136	618	478	884	684	264	571	141	240	330	159	109	74	110	64	108	50	42	31	77	23	20	42	26	13	17	10	9	17	11	12	10	13	4	8	7	7	6	5	3	2	6	2	2	2	3	4	0	1	2	0	3	1	1	1	1	3	1	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	6697	916	1344	571	1421	332	263	567	458	127	372	84	141	219	100	55	34	65	30	68	19	21	15	44	12	7	28	16	6	10	4	6	10	4	7	3	5	2	4	1	3	4	2	2	1	5	1	0	1	2	4	0	1	1	0	3	1	0	1	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	10303	2024	2264	1121	2070	636	516	935	653	247	537	127	249	298	174	105	72	113	56	93	55	40	34	80	22	17	45	41	11	14	13	12	10	11	15	8	12	6	6	11	5	3	2	2	1	6	1	2	2	3	2	0	1	2	0	3	0	1	1	3	3	1	2	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	6561	925	1351	580	1354	341	277	618	446	111	327	73	140	209	107	57	34	71	22	61	28	17	15	53	11	8	29	32	4	7	6	6	4	5	7	4	5	4	5	7	3	3	1	2	0	5	1	0	0	2	2	0	1	1	0	3	0	0	1	2	0	1	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	9826	2031	2210	1067	2004	642	513	928	650	217	456	134	241	264	152	94	73	124	39	76	49	36	38	94	19	15	42	45	12	19	17	13	11	8	13	10	13	3	4	13	5	4	4	1	0	7	1	3	1	5	2	0	1	0	0	3	0	2	1	2	3	1	2	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south36_active	80	6182	908	1298	557	1227	338	279	613	442	99	279	68	129	174	102	46	34	83	17	53	29	15	17	65	8	8	26	34	5	10	10	6	4	4	6	5	4	2	4	8	3	4	2	1	0	4	0	1	0	4	2	0	1	0	0	3	0	1	1	1	0	1	1	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south37_all	80	9309	2075	2192	1098	1954	617	489	856	625	209	444	137	259	256	145	96	70	126	42	64	46	35	41	96	23	14	39	37	13	17	16	14	13	9	10	6	11	7	7	14	5	3	4	1	1	5	1	4	1	5	2	0	1	1	1	1	0	2	0	2	0	1	2	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	5768	974	1305	574	1243	328	269	551	413	102	274	51	143	175	97	50	31	79	19	36	28	13	21	69	10	5	27	28	7	9	10	7	6	2	4	4	2	5	5	8	2	3	1	1	0	2	0	1	0	5	2	0	1	1	1	1	0	1	0	1	0	1	2	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_all	80	9129	2114	2165	1058	1827	617	451	745	587	212	405	137	236	268	152	101	82	128	51	72	57	41	38	85	27	18	46	32	13	14	15	15	10	8	5	6	7	8	7	8	6	3	4	1	3	6	2	4	0	3	1	0	0	2	1	1	0	2	2	0	0	1	2	4	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south38_active	80	5560	973	1297	560	1137	325	244	481	398	101	258	48	131	166	94	45	39	75	26	35	30	20	15	60	12	9	32	20	6	7	10	8	5	2	2	3	3	4	5	2	3	3	1	1	2	3	0	2	0	3	1	0	0	1	1	1	0	1	1	0	0	1	2	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	9429	2089	2196	1047	1941	602	458	713	545	223	447	152	266	276	160	95	96	112	55	65	56	47	41	88	24	22	50	25	22	15	8	14	12	14	4	5	10	10	7	7	13	5	4	1	3	4	2	3	0	3	0	1	0	2	2	1	0	1	3	0	4	3	2	4	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	5813	989	1341	576	1277	329	244	449	352	106	293	63	166	185	94	50	44	63	26	30	26	22	16	61	8	12	35	16	12	9	6	10	8	4	3	2	2	5	5	3	5	5	1	1	2	3	0	2	0	3	0	0	0	1	2	1	0	1	1	0	4	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	9870	2041	2294	1088	2025	630	467	832	548	232	470	158	247	286	155	92	88	110	58	64	53	48	40	71	26	31	53	30	17	14	10	16	9	11	4	7	9	10	6	3	13	6	3	2	3	3	2	2	1	1	1	1	1	3	1	0	0	0	3	0	7	3	0	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	6094	915	1394	576	1330	336	246	526	349	117	320	76	163	197	92	49	42	61	24	29	26	21	14	46	10	18	32	22	9	8	8	14	5	4	2	4	3	5	6	2	5	4	1	2	2	2	0	1	1	1	1	0	1	1	1	0	0	0	1	0	7	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
