label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93
0.03	north6_all	80	12363	2816	1769	1508	1030	1623	772	709	335	311	359	553	258	268	223	151	127	121	79	62	105	108	46	49	63	53	30	63	25	29	21	12	18	14	7	17	14	13	11	8	13	14	6	9	7	2	4	1	1	4	1	4	1	2	5	0	0	1	2	3	2	1	2	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	7780	1279	822	815	515	1024	445	420	142	169	212	343	145	165	120	83	82	70	45	26	68	66	22	28	42	32	14	49	13	11	12	6	8	5	5	8	10	8	8	5	9	11	5	6	6	0	2	0	0	3	0	2	0	1	4	0	0	0	2	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	12957	2815	1812	1525	1033	1676	738	689	343	332	385	587	279	264	228	153	133	122	94	60	99	106	46	52	67	54	36	63	26	28	33	17	9	12	10	14	22	12	7	10	11	8	10	10	5	1	4	4	1	6	1	2	2	1	5	1	0	0	3	3	1	1	1	0	0	0	0	3	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north7_active	80	8237	1282	864	799	510	1094	404	414	147	171	227	370	171	160	138	93	82	66	57	27	68	59	23	24	45	36	15	45	9	13	17	7	3	4	5	5	15	8	4	7	6	6	9	6	4	0	2	0	0	3	0	2	1	1	4	0	0	0	3	2	0	0	1	0	0	0	0	3	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north8_all	80	12948	2853	1806	1488	1001	1709	737	723	304	344	393	542	275	256	203	143	141	120	100	56	93	110	53	48	69	48	33	43	26	29	35	19	6	9	11	17	16	10	10	21	6	6	8	8	4	3	4	7	1	6	2	1	5	2	5	2	0	0	3	4	0	1	0	1	0	0	1	3	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north8_active	80	8189	1310	871	775	509	1115	404	408	135	189	223	365	162	156	127	84	85	66	64	30	65	71	28	24	47	33	15	30	10	15	17	7	1	3	6	5	12	5	5	17	3	5	7	6	4	1	2	2	0	3	1	1	2	1	4	0	0	0	3	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_all	80	12946	2825	1890	1460	1012	1700	705	758	314	357	414	537	252	257	217	156	147	128	94	55	85	117	49	53	60	40	36	38	28	28	34	16	9	10	9	11	18	9	16	21	6	5	13	12	2	3	4	7	2	3	2	0	5	4	2	2	0	0	5	3	0	0	0	1	1	0	1	3	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	8164	1316	904	749	520	1119	370	422	139	193	240	367	141	153	137	92	80	69	61	29	61	90	22	27	40	29	13	24	14	15	17	5	4	5	4	3	13	2	6	16	4	4	9	9	2	2	2	2	0	0	1	0	2	2	1	0	0	0	3	3	0	0	0	0	1	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north10_all	80	13035	2743	1910	1530	1023	1732	717	796	334	360	427	528	240	260	230	138	146	131	85	56	93	128	54	63	63	40	27	38	29	44	33	16	13	13	10	14	20	17	15	16	10	7	8	9	3	5	3	5	1	2	2	2	4	4	1	2	0	0	4	3	0	0	0	1	1	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	8165	1276	926	800	543	1143	386	441	142	190	256	371	135	142	133	76	76	74	48	29	66	103	24	39	45	26	12	26	18	26	16	9	5	8	5	6	15	8	4	13	7	5	5	8	2	3	2	3	0	0	1	2	1	2	1	1	0	0	2	1	0	0	0	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	11320	2661	1742	1391	968	1414	692	708	356	270	337	473	219	211	209	144	129	157	84	69	95	102	52	54	55	44	21	38	21	37	37	13	11	11	17	9	19	4	9	19	9	8	3	9	6	3	3	3	3	3	3	1	1	6	1	0	1	4	1	1	1	0	0	0	0	0	2	1	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0
0.03	north11_active	80	6981	1203	815	709	498	881	374	418	170	120	210	293	125	117	117	80	79	93	41	36	56	66	25	25	30	24	11	21	10	23	21	3	5	10	10	6	15	1	6	15	5	4	0	6	4	2	1	2	2	0	2	0	1	4	0	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
0.03	north12_all	80	10681	2599	1745	1349	943	1355	680	669	338	281	311	495	213	199	213	133	131	149	71	75	103	102	48	43	64	47	32	34	27	38	27	13	9	7	12	9	19	7	9	21	6	8	3	8	6	3	3	2	2	2	3	0	0	4	3	0	2	3	2	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	4	0	0
0.03	north12_active	80	6466	1138	793	703	456	845	359	397	164	130	181	329	119	118	125	71	80	91	39	44	64	68	25	19	43	21	17	16	16	22	18	3	5	6	9	5	14	3	4	15	3	3	0	4	3	2	1	1	1	0	2	0	0	2	1	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
0.03	north13_all	80	10790	2602	1683	1324	916	1365	692	687	332	280	308	471	205	197	215	128	109	137	69	73	92	112	45	34	66	40	30	48	24	36	20	11	12	2	13	12	17	11	12	18	9	12	7	7	7	6	1	3	2	1	3	1	0	2	4	0	2	2	2	0	2	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	6538	1160	772	691	449	817	361	412	173	131	177	301	106	119	133	67	61	76	37	40	58	77	24	15	47	23	15	25	13	17	16	4	6	1	7	7	11	5	6	11	4	7	2	2	4	4	0	1	1	0	1	1	0	2	3	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	11009	2612	1688	1373	932	1340	711	717	328	288	334	471	212	214	220	121	122	134	82	67	91	107	39	37	59	51	30	56	25	33	16	12	15	7	11	14	20	16	10	10	5	12	6	8	8	7	1	3	0	1	2	3	1	1	4	0	2	3	3	0	2	0	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	6626	1211	777	707	444	818	369	408	159	129	191	293	109	138	127	58	73	78	40	35	57	69	21	17	44	26	16	33	11	17	11	8	8	2	5	8	12	10	5	4	2	6	3	2	4	4	1	0	0	0	0	2	0	1	3	0	1	2	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	11689	2684	1732	1402	946	1474	729	721	338	295	368	488	225	207	197	135	128	134	79	61	94	97	43	41	58	45	27	51	35	32	27	15	21	9	12	14	20	22	8	8	6	14	6	8	8	4	1	3	0	1	2	3	2	1	4	2	1	1	3	0	3	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	7136	1253	794	730	485	921	376	401	161	127	215	286	117	125	109	60	80	82	40	30	59	57	23	22	39	21	12	28	13	16	20	9	10	2	6	7	15	14	5	3	2	8	3	3	6	2	1	1	0	1	0	2	0	1	4	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	12365	2719	1747	1441	1039	1651	756	742	337	296	403	505	249	237	221	135	142	155	84	56	108	88	48	52	63	53	23	57	34	35	34	14	18	13	11	13	18	19	5	8	5	18	2	5	9	2	1	3	0	1	2	3	2	2	2	2	0	1	1	0	2	0	1	0	4	0	0	1	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_active	80	7597	1287	823	778	541	1084	403	429	155	130	243	299	145	140	129	61	74	99	52	26	66	54	26	31	42	22	12	36	11	21	24	6	9	5	8	8	14	13	4	3	2	8	1	3	6	1	1	1	0	1	0	2	0	1	2	0	0	0	1	0	2	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_all	80	12933	2781	1794	1449	1101	1712	762	773	335	278	415	591	267	244	238	143	130	150	85	53	105	83	56	50	69	50	22	48	36	45	36	20	18	15	10	12	19	20	6	8	6	15	4	4	6	1	5	2	1	4	0	2	1	2	2	2	0	0	0	0	2	0	1	0	2	0	0	1	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north17_active	80	8025	1295	836	776	582	1114	406	462	153	126	259	365	158	144	141	73	71	94	54	24	74	51	30	35	41	22	11	28	18	28	24	6	11	5	6	6	17	13	5	3	5	7	3	3	4	1	2	1	1	4	0	1	0	1	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north18_all	80	13089	2837	1772	1465	1131	1771	788	784	312	288	415	539	237	248	231	154	122	155	94	55	92	109	64	49	78	45	22	41	35	50	32	19	17	11	9	13	29	14	8	15	6	18	7	2	11	1	5	6	1	4	0	2	1	2	1	1	0	1	0	2	0	1	1	0	1	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
