label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114
0.03	north6_all	80	9082	2918	1259	1231	790	479	481	352	297	330	277	268	302	130	116	134	74	213	171	61	79	51	46	47	45	57	43	33	35	16	16	17	33	30	19	6	11	27	7	11	12	18	4	7	9	7	5	10	7	3	7	1	4	3	9	7	1	3	1	2	1	3	2	1	1	2	1	2	5	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	5803	1640	640	721	427	232	256	182	160	171	163	156	171	69	63	62	26	121	102	34	45	25	20	27	21	36	19	16	26	6	6	7	23	24	13	3	5	16	5	4	5	9	2	5	4	4	4	5	5	1	4	0	2	1	8	6	1	0	1	1	1	1	2	1	0	2	0	0	4	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	8485	2806	1237	1154	752	466	465	330	274	303	275	212	240	130	127	134	72	186	151	60	73	43	55	49	57	60	39	25	28	15	16	17	29	20	23	10	7	27	8	15	11	12	5	6	10	8	2	8	14	3	5	1	3	5	7	7	1	2	2	4	2	3	2	1	0	2	3	1	2	0	1	0	4	0	0	0	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	5356	1565	619	649	406	227	258	174	140	155	155	117	132	72	72	53	32	109	78	30	43	22	31	25	32	41	17	15	17	6	7	6	16	16	17	5	4	10	6	5	3	6	2	5	5	3	2	4	10	2	3	0	2	2	7	7	0	0	1	2	0	1	2	0	0	2	0	0	1	0	1	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	8311	2689	1226	1093	723	475	459	364	263	284	259	224	239	135	135	123	76	175	131	66	74	44	59	47	56	54	36	30	32	12	20	15	29	18	25	10	8	31	8	17	12	11	7	8	14	6	6	4	15	3	3	1	3	7	4	4	2	2	3	3	3	2	1	3	0	1	4	1	0	0	1	0	4	2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	5206	1488	626	607	394	221	259	184	136	149	148	117	141	66	81	52	37	110	60	35	46	20	32	21	32	41	17	17	16	9	9	6	17	12	17	5	4	12	6	8	5	6	2	6	9	2	3	2	12	1	2	0	3	3	3	4	0	0	2	2	0	1	1	2	0	1	0	0	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	8554	2760	1263	1101	764	474	485	385	276	286	273	218	265	154	156	132	76	157	129	70	72	47	66	60	59	73	34	29	36	15	23	16	21	18	29	12	5	25	7	17	9	11	8	8	12	6	12	4	13	2	3	3	3	6	3	4	3	0	2	3	3	4	1	3	0	1	4	0	0	0	1	1	4	2	0	0	10	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	5345	1548	653	616	411	227	274	195	145	147	148	117	161	75	84	60	38	89	53	33	39	21	40	32	29	50	20	14	15	10	10	5	11	10	22	6	3	10	5	11	5	6	3	3	8	3	9	1	11	1	2	1	1	3	2	4	1	0	1	2	0	4	1	2	0	1	0	0	0	0	1	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	8596	2763	1267	1135	772	459	494	391	286	272	261	226	260	148	147	131	78	146	134	61	80	57	64	73	45	74	33	25	40	15	19	15	26	27	25	12	6	28	9	11	11	11	9	8	12	3	16	5	12	2	3	4	3	2	3	0	2	1	2	3	2	4	0	3	0	0	3	0	2	0	1	1	0	2	0	0	8	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	5315	1545	652	631	394	221	265	193	155	144	144	125	171	69	78	68	35	82	62	27	41	28	36	32	23	51	18	11	19	10	9	4	13	17	19	5	3	10	5	9	7	6	4	2	6	3	13	1	10	0	1	2	1	1	2	0	1	0	1	3	0	4	0	2	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	10464	3126	1350	1357	927	536	523	403	326	347	305	288	300	137	151	113	94	172	133	69	83	59	53	43	52	84	33	26	43	21	15	19	39	21	18	13	8	16	7	23	9	26	6	1	13	5	1	3	4	2	6	8	5	2	7	5	2	2	5	5	1	1	3	3	3	1	0	1	6	1	3	1	1	2	1	0	0	1	1	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
0.03	north11_active	80	6797	1827	668	760	495	263	287	219	176	222	183	170	201	51	85	58	40	84	87	31	45	36	26	23	27	59	10	14	33	7	7	8	29	16	4	8	7	13	3	15	2	18	4	0	10	1	1	1	0	1	6	3	3	1	4	2	0	0	4	2	1	0	0	2	3	1	0	1	6	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	north12_all	80	10242	3175	1332	1346	856	534	526	400	328	354	318	335	299	145	167	124	81	212	150	68	91	46	66	59	58	78	32	25	41	25	19	21	28	22	23	15	11	19	5	20	7	18	5	0	17	5	4	7	7	1	6	6	4	1	6	4	3	2	5	4	1	1	3	1	4	1	2	0	0	2	2	1	1	1	0	7	6	1	1	2	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0
0.03	north12_active	80	6550	1870	661	769	473	255	277	223	190	215	185	203	195	64	105	67	39	120	94	26	48	30	35	35	35	61	14	14	30	8	8	7	20	16	10	10	7	16	2	12	2	12	3	0	12	2	3	4	2	1	6	3	3	0	4	2	1	0	4	1	1	1	0	1	1	1	0	0	0	1	0	1	0	1	0	7	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
0.03	north13_all	80	10225	3208	1301	1340	869	515	501	404	317	338	326	294	302	148	159	117	86	219	142	67	95	52	76	55	54	96	29	27	40	25	21	14	23	23	27	17	11	27	7	21	8	14	5	1	12	4	6	12	5	1	8	5	3	0	7	2	2	2	5	4	1	1	3	3	5	0	2	0	0	1	0	0	3	1	0	7	6	1	1	1	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
0.03	north13_active	80	6587	1892	650	784	493	242	268	236	170	203	191	171	190	71	98	63	41	125	91	28	53	32	48	31	29	66	11	13	28	9	11	4	11	16	13	10	4	22	4	10	3	8	2	1	5	2	4	9	2	1	4	2	3	0	4	0	1	0	4	2	1	1	1	3	1	0	0	0	0	0	0	0	1	1	0	7	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	north14_all	80	10147	3119	1333	1341	848	525	508	423	311	339	315	266	277	148	155	117	86	238	148	57	85	56	69	58	49	104	27	27	38	22	24	15	15	26	32	15	14	41	8	20	6	11	5	3	11	8	7	12	4	0	9	3	5	2	2	2	4	3	5	2	2	1	5	3	5	1	4	0	1	1	0	1	2	0	0	7	6	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	6468	1825	666	767	469	250	279	247	155	194	176	164	169	74	97	67	41	136	87	27	51	30	43	33	24	65	16	15	24	10	13	6	4	18	19	7	6	36	6	11	2	7	1	1	6	6	4	10	2	0	4	2	3	0	1	0	2	2	4	2	2	1	2	3	1	0	2	0	0	0	0	1	1	0	0	7	6	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	10344	3064	1298	1338	862	499	504	394	305	355	317	244	314	143	180	115	96	211	156	54	87	60	62	54	45	89	30	23	30	23	24	12	20	24	27	14	15	56	10	19	6	13	5	5	13	9	7	10	0	1	7	4	8	2	2	1	3	3	0	1	2	1	3	4	3	1	3	1	2	0	0	1	2	0	0	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	6673	1766	651	769	473	244	291	230	153	221	177	163	204	77	110	66	46	125	75	30	49	32	43	32	24	46	17	9	24	11	15	7	9	15	17	8	6	48	7	10	1	9	1	2	8	9	2	7	0	1	2	2	4	0	0	0	2	2	0	1	2	0	2	2	1	0	2	1	0	0	0	1	1	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	9928	2954	1306	1304	833	487	523	389	323	348	319	242	321	130	183	121	95	206	143	49	83	62	59	46	55	75	30	20	36	22	20	16	18	34	30	11	16	55	12	13	5	14	6	5	6	14	5	5	4	3	5	3	7	3	2	0	4	4	0	1	1	1	2	2	2	1	2	1	2	2	0	1	2	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	6416	1720	648	755	457	230	290	215	160	225	185	159	214	67	112	76	50	127	76	30	49	37	37	24	27	33	16	10	27	11	11	9	15	25	21	6	9	50	10	9	1	8	1	1	5	12	1	3	2	2	1	2	3	0	1	0	3	2	0	1	1	0	1	0	0	0	2	1	0	1	0	1	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9477	2817	1275	1262	808	469	495	348	309	348	317	260	316	143	182	132	95	194	123	51	80	61	52	40	45	69	32	20	36	23	19	18	18	37	31	10	15	37	10	8	6	15	8	5	5	12	6	5	5	4	3	4	5	2	2	1	4	2	1	0	1	1	2	2	2	2	2	1	2	3	0	1	0	0	0	0	2	0	2	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6071	1632	628	725	453	201	280	174	149	209	173	155	199	77	115	75	53	133	65	31	49	30	30	22	27	38	17	10	26	15	10	9	15	27	20	6	8	30	8	6	1	8	4	1	3	10	2	4	3	3	1	2	3	0	1	0	3	0	0	0	1	0	0	0	0	1	2	1	0	1	0	1	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9242	2904	1279	1288	821	467	480	350	298	319	336	276	315	143	173	141	101	205	122	51	85	63	70	43	52	66	32	24	33	26	13	24	21	38	27	12	14	28	13	10	5	12	7	5	7	10	8	9	5	4	2	1	3	2	2	1	3	2	2	0	0	2	2	0	2	1	1	0	1	3	0	1	0	0	0	0	2	0	2	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	5920	1695	626	724	450	190	256	177	147	186	194	160	194	76	98	68	49	138	72	32	47	29	41	21	25	44	13	13	22	18	5	11	17	30	19	7	7	22	9	9	1	6	3	1	5	7	7	7	3	3	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	2	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9369	2922	1276	1259	828	468	459	389	270	313	334	269	319	153	151	148	99	199	113	54	86	55	69	42	56	90	34	24	33	28	11	21	22	30	27	12	8	33	8	10	7	7	7	10	5	4	11	9	6	4	2	2	0	1	0	2	5	0	2	0	0	1	2	1	1	2	2	0	0	1	1	1	0	1	0	1	2	1	2	0	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	6059	1710	635	683	445	199	240	197	132	168	203	151	198	77	76	71	50	133	71	31	51	20	39	27	31	61	16	14	24	18	2	11	15	22	17	6	3	25	6	9	1	3	5	5	4	2	9	8	4	2	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	2	2	0	0	0	1	1	0	1	0	0	2	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	9950	3099	1304	1311	877	510	489	418	277	323	353	275	336	141	167	134	102	218	128	54	87	60	76	46	55	87	32	25	27	20	10	18	28	24	25	20	6	37	10	20	4	6	6	10	6	6	14	10	5	3	3	2	1	1	0	3	4	3	1	2	0	1	2	1	1	1	3	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	6463	1828	677	729	474	225	256	229	137	188	220	170	215	77	91	62	51	149	76	33	51	28	43	30	30	61	14	10	21	11	3	8	19	10	17	12	2	27	7	14	0	3	2	5	6	4	12	9	2	1	1	1	0	0	0	3	1	2	0	1	0	0	0	0	0	1	3	0	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	10231	3079	1375	1324	871	518	485	380	305	319	307	298	328	144	168	119	57	241	145	55	95	52	50	66	38	73	33	29	47	20	23	14	14	39	19	16	11	21	9	18	8	14	7	10	12	3	15	9	4	2	2	4	2	2	3	1	3	2	1	2	1	5	1	5	2	1	0	1	0	0	0	0	1	1	0	0	1	6	0	2	1	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	6595	1774	681	818	521	247	253	201	158	190	159	179	220	69	109	73	23	154	101	18	58	27	28	40	14	42	16	13	26	10	12	8	6	20	8	8	6	16	4	14	5	6	3	6	9	1	10	6	3	0	2	2	2	1	1	0	3	2	0	1	1	3	0	5	1	0	0	0	0	0	0	0	1	1	0	0	0	5	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	10196	3116	1371	1313	872	477	495	361	278	313	315	288	314	142	167	117	64	235	186	53	85	54	59	59	29	68	39	29	50	15	24	15	22	38	18	20	13	31	10	18	7	13	4	13	17	3	16	7	1	3	6	3	3	2	3	0	5	2	1	1	2	2	0	3	5	1	0	1	1	0	1	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	6676	1834	673	799	499	223	268	197	133	183	168	169	211	67	99	72	30	155	122	18	51	32	34	33	9	44	21	16	27	7	12	7	15	19	9	10	6	26	6	10	5	10	1	6	15	1	10	5	0	1	4	2	3	2	1	0	4	2	0	0	2	0	0	3	3	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	10238	3027	1334	1308	886	481	502	376	295	340	314	301	310	134	152	139	66	218	187	61	88	58	57	59	27	76	36	34	47	17	21	18	21	36	14	22	17	24	9	15	6	23	4	13	17	0	17	8	1	4	8	4	6	4	3	0	5	0	0	1	1	2	1	0	5	2	1	0	1	0	2	0	1	0	1	2	0	0	0	1	0	0	1	0	0	0	2	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	6757	1793	654	772	509	222	280	202	145	198	184	177	201	62	88	84	30	138	113	23	56	36	43	32	7	55	20	20	23	10	10	8	14	19	6	12	6	19	6	8	3	17	2	7	14	0	11	5	0	2	6	2	6	3	1	0	3	0	0	0	1	0	1	0	3	1	0	0	0	0	1	0	1	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9862	2911	1292	1276	869	477	482	367	298	314	287	264	311	129	135	137	73	198	170	56	81	58	56	54	30	70	36	31	46	21	17	20	20	34	17	24	15	25	5	9	6	22	6	10	13	4	5	10	1	3	10	3	5	4	2	0	4	2	1	1	1	1	1	1	4	2	1	1	1	1	4	0	1	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	6398	1725	629	728	475	226	261	209	146	178	163	145	189	55	68	79	41	130	105	24	52	37	43	30	8	54	20	21	23	13	6	9	15	18	9	12	6	15	4	4	3	13	3	5	11	0	4	4	1	2	7	1	5	3	0	0	2	2	0	0	1	0	1	0	2	1	0	1	0	0	2	0	1	0	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	9912	2840	1289	1255	925	485	499	396	315	348	282	301	317	151	135	147	81	197	175	57	89	58	60	54	42	89	31	31	47	20	21	20	19	29	18	20	9	31	6	4	6	26	7	8	12	6	7	11	6	4	5	2	4	3	3	0	5	3	2	0	1	1	2	1	4	1	1	2	1	1	4	0	2	0	2	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	6392	1675	646	709	510	239	279	234	160	200	165	177	189	67	70	88	41	129	115	32	58	34	37	29	15	70	14	22	17	12	9	9	13	19	11	8	3	16	3	2	2	19	4	5	10	2	5	5	5	2	3	1	4	2	0	0	1	2	0	0	1	0	2	0	2	1	0	2	0	0	2	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	9889	2836	1276	1261	892	498	466	386	309	328	285	286	311	142	125	142	78	195	165	56	80	49	58	60	49	79	28	30	41	22	26	23	21	28	16	24	11	39	7	6	5	25	7	8	7	7	8	15	9	2	6	1	1	1	2	0	4	7	4	1	1	1	2	4	1	0	0	2	0	1	3	1	1	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	6338	1654	664	727	512	247	252	217	161	196	164	173	192	68	65	81	35	126	103	31	49	22	30	33	20	56	11	20	16	11	11	11	13	15	11	13	5	22	1	2	2	16	4	4	6	2	5	9	8	1	4	1	1	1	0	0	1	5	2	0	1	0	2	3	0	0	0	2	0	0	2	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
