label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	north15_all	80	40316	12751	17384	9254	2621	1851	2347	954	742	862	906	272	270	366	130	112	143	65	48	43	21	15	16	12	13	7	17	6	6	3	1	4	2	3	0	9	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	21835	6033	10975	5827	1214	797	1430	422	366	496	552	132	147	209	64	39	99	27	28	30	11	8	5	3	5	1	8	3	0	1	0	2	2	1	0	7	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north16_all	80	40022	12879	17672	9352	2595	1815	2339	920	756	877	954	277	243	314	139	126	157	75	50	38	19	20	16	13	7	10	31	9	5	3	5	3	2	3	0	9	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	21726	6142	11315	5847	1172	790	1437	417	385	512	591	142	123	175	66	42	98	37	23	21	10	12	7	5	2	3	20	5	0	0	5	1	2	2	0	7	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	40220	12934	17794	9132	2574	1721	2338	914	744	879	992	290	228	303	135	132	155	70	48	39	20	21	18	11	7	11	30	6	2	4	7	2	1	2	1	2	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	21874	6177	11232	5743	1175	747	1407	418	379	544	602	155	119	184	69	49	108	31	23	22	10	11	9	5	3	3	20	3	0	1	7	0	1	2	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	40057	12881	17715	9192	2602	1714	2404	908	752	895	1051	284	202	307	114	116	157	59	41	42	20	26	17	11	6	9	28	4	5	2	8	0	1	2	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	21774	6236	11415	5780	1156	746	1431	410	374	563	677	146	102	206	57	43	96	28	18	22	8	12	11	6	4	2	19	2	1	1	7	0	1	2	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	39878	12903	17514	9101	2575	1730	2383	925	751	880	1026	287	230	331	122	110	127	46	33	38	23	21	19	13	7	6	19	1	5	2	7	0	1	3	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	21672	6182	11156	5728	1112	771	1474	420	362	561	668	147	114	201	60	45	78	22	17	21	7	10	10	6	4	0	8	1	1	1	6	0	1	3	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	39500	12910	17205	9154	2588	1809	2278	925	736	835	1061	284	261	325	115	92	139	52	40	37	19	18	19	14	13	4	11	2	7	2	3	0	0	2	2	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	21386	6215	11070	5746	1115	819	1416	418	373	512	676	144	126	192	55	39	76	26	23	21	7	9	8	5	6	1	6	2	1	1	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	58481	16069	7089	8925	2887	2041	1585	1312	875	687	461	445	349	180	210	127	78	136	43	44	35	33	24	12	11	29	11	10	5	5	5	4	6	0	3	3	0	0	2	5	1	1	0	0	1	0	1	0	0	0	0
0.03	south21_active	80	35658	8477	3515	5454	1377	972	832	746	458	381	231	276	220	91	128	77	42	96	20	24	17	21	12	3	7	15	5	2	1	2	3	4	4	0	2	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	58453	15871	7127	9065	2821	2000	1599	1382	855	679	441	458	350	187	193	122	74	168	62	49	39	25	26	12	9	30	15	11	5	7	2	2	5	0	3	2	0	0	1	5	1	1	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	35531	8360	3520	5585	1343	934	840	803	440	381	233	291	220	88	109	66	37	111	30	31	16	10	15	1	6	17	3	3	2	4	0	2	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	58222	15880	7134	9081	2798	1890	1594	1381	828	670	458	399	344	175	191	124	67	192	74	58	41	20	20	13	7	25	14	7	11	7	4	5	3	0	1	1	0	1	0	7	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_active	80	35484	8370	3507	5600	1310	869	824	750	427	372	239	237	216	81	107	63	30	121	44	43	17	7	13	2	4	16	3	1	5	4	1	2	3	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	58762	15850	7098	9170	2793	1915	1588	1395	787	656	452	408	368	166	208	111	71	176	95	43	35	24	23	13	6	9	14	12	10	7	3	3	0	2	0	0	1	1	0	2	0	0	0	0	1	0	0	0	2	0	0
0.03	south24_active	80	36013	8420	3405	5525	1334	901	812	759	418	372	236	233	230	76	125	53	38	109	64	32	15	11	18	3	0	5	3	5	5	4	1	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	2	0	0
0.03	south25_all	80	59140	15872	7133	9110	2785	1927	1525	1403	787	681	428	423	364	158	219	118	81	153	89	43	37	21	35	13	12	12	8	10	11	3	4	6	0	2	2	0	1	1	0	2	0	0	0	0	0	0	0	0	2	0	0
0.03	south25_active	80	36514	8431	3410	5596	1338	919	779	734	398	387	217	245	222	73	138	63	42	85	66	32	20	11	22	4	4	8	4	4	5	2	3	1	0	1	1	0	1	1	0	2	0	0	0	0	0	0	0	0	2	0	0
0.03	south26_all	80	59592	15778	7144	9154	2804	1893	1502	1428	799	699	418	449	382	167	238	121	77	122	91	42	36	28	34	11	13	12	8	12	6	2	5	5	0	2	3	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0
0.03	south26_active	80	36892	8356	3394	5609	1384	922	741	754	416	388	211	279	234	86	145	67	33	66	68	26	21	10	20	4	6	7	5	4	4	1	3	1	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	2	0	0
0.03	south27_all	80	59732	15706	7120	9085	2815	1935	1512	1377	800	722	407	458	372	159	259	116	84	114	109	52	37	36	37	8	12	15	8	11	9	2	7	3	1	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	36654	8352	3358	5639	1370	955	741	734	422	384	203	282	229	79	156	70	35	63	77	27	22	14	22	4	8	11	4	8	6	2	6	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	58670	15622	7126	9219	2794	1914	1483	1330	800	714	435	446	368	177	269	127	90	103	103	56	28	37	19	12	9	12	9	12	10	3	9	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	35512	8307	3395	5722	1355	964	744	700	416	366	199	264	228	94	153	77	36	53	66	26	15	15	10	6	6	8	6	8	6	1	7	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	58396	15520	7203	9258	2799	1975	1568	1293	849	752	430	434	380	168	266	131	87	99	100	64	31	32	33	19	12	12	6	18	9	6	10	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	35445	8326	3414	5798	1345	967	813	713	440	387	212	238	229	81	152	78	40	53	66	31	16	14	20	8	7	7	3	15	5	2	8	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	58129	15457	7299	9444	2802	2043	1569	1290	860	754	426	443	336	164	208	136	95	85	90	65	30	25	31	20	12	9	6	14	7	5	6	2	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0
0.03	south30_active	80	35434	8212	3473	5935	1320	993	828	697	443	418	205	225	194	74	96	86	45	50	67	34	15	10	20	11	7	6	3	12	5	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south31_all	80	59105	15791	7279	8829	2910	2043	1619	1310	782	756	447	446	358	201	200	152	83	140	75	45	28	34	33	15	10	17	6	12	10	2	5	2	3	2	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south31_active	80	36156	8507	3564	5466	1402	1013	855	732	370	445	234	264	223	96	110	93	41	79	44	20	11	20	26	11	4	10	4	12	9	1	3	0	2	2	0	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
0.03	south32_all	80	59112	15900	7218	8982	2870	2028	1601	1288	762	718	460	469	352	181	198	173	82	104	77	51	28	40	33	17	10	15	6	14	10	2	5	2	5	2	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south32_active	80	36188	8567	3488	5638	1366	994	836	721	375	394	245	282	217	86	125	108	42	61	42	26	11	26	24	13	5	11	5	12	9	0	3	0	2	2	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south33_all	80	58944	15933	7196	9243	2851	1951	1572	1250	760	693	442	408	350	178	209	172	81	97	80	45	31	31	35	15	9	13	1	12	11	3	6	2	6	5	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south33_active	80	36148	8549	3507	5929	1378	957	823	713	362	390	232	243	219	83	134	102	39	61	44	23	16	20	22	8	5	10	1	10	9	0	5	0	2	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south34_all	80	58765	15950	7219	9185	2829	1918	1539	1347	765	634	431	425	341	170	198	162	80	95	79	46	33	30	40	15	11	16	4	16	13	5	7	1	3	5	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	36278	8546	3495	5865	1364	935	799	791	364	333	236	248	211	78	127	88	39	60	49	26	17	24	25	9	6	13	4	12	11	0	5	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	59135	15908	7232	9118	2829	1942	1560	1433	798	627	411	430	344	173	186	118	79	76	73	47	33	27	33	12	12	17	7	25	6	3	6	2	3	3	0	3	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	36449	8489	3512	5778	1344	904	831	834	392	342	218	264	213	78	114	56	32	48	45	26	17	21	19	7	5	13	5	21	4	0	4	1	0	3	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	59113	15804	7165	8677	2861	1950	1574	1437	812	679	441	439	351	169	185	126	80	86	61	46	34	34	35	11	12	20	7	27	6	3	8	2	1	0	0	2	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	36516	8492	3492	5355	1378	894	820	832	413	380	223	254	213	75	103	59	35	52	34	25	16	25	24	6	5	15	5	23	4	0	5	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	58707	15822	7200	8788	2803	1971	1580	1458	794	700	438	437	366	168	169	131	63	97	62	42	35	26	26	9	12	20	8	27	7	0	8	2	1	0	1	2	1	0	2	1	2	1	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	36135	8508	3561	5364	1363	909	819	849	416	391	211	247	224	84	94	61	29	64	34	22	18	18	18	7	4	15	4	24	4	0	5	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	58597	15690	7126	8774	2887	1932	1541	1376	810	680	430	414	366	162	179	149	74	122	56	35	41	24	23	14	14	15	8	19	4	4	6	0	1	0	2	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	36082	8461	3523	5427	1450	906	804	797	441	394	213	229	218	86	96	71	40	83	27	16	24	15	16	5	6	11	4	18	2	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	58321	15717	7211	9097	2922	1902	1528	1421	839	652	409	435	337	162	182	160	80	126	55	38	40	17	18	14	15	13	11	6	7	6	2	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	35695	8442	3576	5703	1422	905	809	857	449	374	220	252	202	81	98	88	46	81	27	16	22	9	11	5	9	8	6	5	3	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	58529	15618	7168	9062	2993	1849	1540	1412	816	672	397	414	342	171	210	150	80	129	67	37	38	14	17	11	20	14	9	10	6	7	5	2	1	2	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0
0.03	south40_active	80	35913	8417	3490	5677	1462	878	812	826	414	382	231	250	216	84	114	81	46	90	35	17	19	6	8	3	12	6	5	9	4	2	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
