label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north6_all	80	33517	14031	13577	4675	3009	3753	1512	1988	716	555	459	292	250	422	148	88	119	61	116	73	33	29	14	14	12	4	10	3	12	3	0	3	1	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	8543	3925	10520	810	605	2873	646	1566	191	138	242	69	114	348	27	27	80	16	94	57	20	25	7	7	6	1	3	0	9	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	33627	14010	14539	4576	3034	3877	1546	2009	709	566	506	311	261	442	152	96	145	55	109	75	35	26	14	8	8	3	10	2	12	2	2	1	1	0	2	2	1	2	1	2	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	9254	4254	11671	887	609	3078	697	1630	183	158	293	69	126	368	30	32	96	14	90	59	27	22	8	3	7	2	1	0	10	0	2	0	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	33745	14071	15867	4526	3059	4161	1574	2143	692	567	601	322	257	394	140	106	116	47	120	107	36	26	23	10	11	3	7	7	5	1	5	1	2	0	2	2	1	1	0	2	0	2	0	0	0	0	1	0	0
0.03	north8_active	80	10055	4560	13166	956	617	3418	745	1797	169	180	386	76	125	330	29	42	87	12	102	93	25	22	17	5	7	1	0	2	3	0	2	0	2	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	34104	14102	16897	4545	3092	4332	1633	2252	666	585	670	324	252	411	140	112	110	48	115	101	35	37	21	14	9	6	6	8	5	3	6	0	3	3	2	2	1	0	0	2	0	2	0	0	0	0	1	0	1
0.03	north9_active	80	10956	5004	14267	1058	639	3610	835	1933	139	212	456	90	140	344	37	45	84	13	93	89	20	32	16	5	6	2	0	4	4	0	2	0	3	3	2	2	1	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north10_all	80	34485	14109	17570	4525	3058	4664	1682	2413	669	576	745	312	250	381	140	118	110	54	113	84	35	30	20	18	10	6	8	10	6	2	5	2	9	7	2	3	1	1	0	2	0	2	0	0	1	0	1	0	1
0.03	north10_active	80	11608	5265	15000	1064	658	3946	889	2110	125	221	496	92	136	325	45	52	91	15	99	75	20	25	13	6	7	3	0	5	5	0	1	0	9	7	2	3	1	1	0	1	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	33707	13579	13700	4528	2963	3544	1593	1858	739	548	555	313	257	372	124	128	114	67	82	73	43	52	11	11	14	9	4	7	3	4	0	0	4	1	1	0	4	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	8624	3939	10654	782	543	2743	664	1458	177	142	302	68	130	302	31	50	86	11	51	65	17	42	4	1	6	3	1	3	1	0	0	0	4	1	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	33817	13670	13525	4632	2954	3445	1629	1982	751	580	511	330	264	391	141	119	102	74	103	67	38	31	13	6	14	12	7	7	2	3	2	1	4	1	1	0	5	1	1	0	2	1	0	0	0	0	0	0	0
0.03	north12_active	80	8693	4037	10489	799	537	2639	703	1598	180	157	252	75	129	321	32	54	80	15	74	57	13	20	3	1	5	4	2	2	1	0	0	0	4	1	0	0	4	1	1	0	2	0	0	0	0	0	0	0	0
0.03	north13_all	80	33748	13744	13628	4613	3030	3418	1653	1915	760	580	492	299	281	353	145	128	108	66	106	62	44	35	9	6	14	11	9	5	2	1	4	1	5	1	0	0	6	1	1	0	1	1	0	0	0	0	0	0	0
0.03	north13_active	80	8654	4025	10631	787	560	2584	745	1502	190	145	274	59	132	291	26	55	86	15	76	49	18	27	1	1	5	7	3	1	2	0	2	0	5	1	0	0	4	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	33849	13672	13970	4521	3053	3567	1697	2065	769	597	477	317	282	400	150	103	109	62	94	96	45	43	12	6	14	13	8	4	3	2	4	1	1	0	0	0	3	1	1	0	1	1	0	0	0	0	0	0	0
0.03	north14_active	80	8950	4114	11073	802	640	2739	795	1688	189	159	267	71	132	344	28	40	76	17	75	84	24	37	5	1	4	7	2	2	1	1	2	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	33751	13560	13737	4517	3111	3793	1646	2062	757	588	513	302	269	390	148	101	109	61	61	82	45	47	13	12	17	12	7	5	5	3	3	1	2	1	0	0	4	0	1	0	1	0	0	1	0	0	0	0	0
0.03	north15_active	80	8741	3997	10924	836	655	2900	757	1662	178	151	293	70	135	336	23	30	72	23	43	72	24	36	9	2	6	8	2	2	2	1	3	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	33710	13616	13807	4574	3064	3916	1580	2061	742	564	469	307	229	449	142	103	120	70	86	80	40	49	19	16	17	11	1	3	4	2	3	1	3	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north16_active	80	8758	3987	10977	869	643	2997	743	1668	169	162	264	69	114	396	25	33	74	18	62	72	23	37	14	5	5	6	0	2	1	1	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	33534	13734	13815	4617	3076	3832	1541	2115	756	543	464	313	245	440	127	99	126	64	107	64	34	33	24	16	18	10	3	3	3	3	4	1	3	1	1	0	2	0	0	1	1	0	1	1	0	0	0	0	0
0.03	north17_active	80	8493	3957	10796	842	631	2924	686	1731	171	154	271	71	116	377	25	30	90	14	81	52	16	18	14	5	5	4	0	1	1	0	3	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	33644	13694	14092	4581	3088	3776	1576	1989	722	544	457	308	256	409	113	103	126	62	132	67	26	25	26	12	17	5	6	4	3	7	3	2	5	3	1	2	1	0	0	1	1	0	1	1	0	0	0	0	0
0.03	north18_active	80	8631	4013	11002	825	591	2883	691	1636	164	156	278	69	119	328	21	29	93	7	109	50	10	14	14	4	8	1	2	1	0	0	2	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	33777	13665	14573	4562	3068	3875	1642	2072	722	545	502	312	264	418	130	96	126	67	116	77	24	26	28	16	17	8	8	6	4	7	3	1	6	3	2	2	1	0	0	1	1	0	1	0	0	0	0	0	0
0.03	north19_active	80	9014	4233	11478	863	585	3009	703	1735	168	136	315	73	123	329	24	28	94	11	99	59	10	16	16	3	8	2	2	2	1	1	2	0	4	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	33949	13755	14917	4517	3046	3980	1624	2048	701	567	520	311	271	388	130	103	105	62	132	76	29	25	19	14	19	9	11	7	4	5	2	3	5	3	2	2	1	0	0	0	1	1	1	0	0	0	0	0	0
0.03	north20_active	80	9504	4429	11950	890	581	3132	699	1720	156	154	296	65	129	298	24	31	78	12	113	60	15	19	11	1	8	2	2	3	1	1	0	1	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	33645	24317	7768	4542	7289	2015	1622	1063	740	875	447	326	314	419	183	103	70	70	41	73	33	34	22	19	19	7	13	15	11	2	0	9	1	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	8147	18718	2913	1363	6350	595	692	351	194	651	133	69	169	365	116	26	22	16	12	55	10	19	5	1	18	1	12	10	11	1	0	6	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	33839	25174	7756	4584	7777	2059	1581	1080	738	901	438	323	305	446	195	96	85	69	43	91	38	31	17	22	15	7	13	15	7	4	3	11	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	8695	19750	3070	1477	6869	643	704	365	207	693	146	76	169	386	131	24	31	17	10	72	14	17	3	4	15	2	11	10	7	1	2	9	0	1	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	33809	25824	7828	4574	8185	2092	1629	1146	719	942	420	314	317	456	171	97	86	60	56	65	43	31	19	20	19	9	6	11	14	5	5	14	2	0	0	1	0	1	0	0	0	5	0	0	0	0	0	0	0
0.03	south23_active	80	8852	20287	3155	1482	7246	673	756	404	201	748	141	72	184	394	116	22	30	20	14	52	20	16	3	4	18	3	2	10	14	1	2	12	2	0	0	1	0	1	0	0	0	5	0	0	0	0	0	0	0
0.03	south24_all	80	33677	25821	7857	4680	8474	2105	1619	1103	751	962	410	317	293	527	185	95	90	55	62	69	42	19	13	21	21	11	5	7	21	4	5	12	2	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0
0.03	south24_active	80	8932	20304	3162	1509	7537	676	729	394	219	764	136	77	163	459	125	26	26	19	17	57	20	8	2	5	16	2	2	0	21	0	2	12	2	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0
0.03	south25_all	80	33546	25962	7929	4687	8369	2078	1638	1091	786	1033	397	301	298	475	169	98	83	62	61	67	38	17	17	16	27	13	7	13	19	3	4	10	2	1	1	0	2	0	0	1	0	5	0	0	0	0	0	0	0
0.03	south25_active	80	8808	20465	3161	1537	7416	693	721	400	239	819	121	72	162	410	112	31	24	22	16	53	18	9	4	1	18	3	3	7	19	0	2	10	2	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0
0.03	south26_all	80	33445	25961	7949	4711	8224	2126	1577	1043	789	958	395	317	300	480	194	104	76	73	50	65	32	23	22	18	22	12	3	14	18	2	2	10	1	2	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	8799	20693	3158	1553	7299	715	708	374	235	729	135	88	162	426	126	35	23	19	15	46	12	13	5	2	12	3	1	8	18	0	0	10	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_all	80	33603	25062	7864	4674	7664	2061	1551	1053	800	993	392	282	287	481	192	107	78	68	44	65	40	26	19	17	19	9	4	16	7	2	2	4	0	12	1	0	3	0	0	1	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	8490	19624	2983	1458	6665	692	682	361	225	750	126	69	158	421	119	36	26	17	14	44	19	12	5	2	8	2	1	12	6	0	0	4	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_all	80	33675	24162	7865	4678	7554	2031	1519	1082	752	928	383	304	281	406	200	103	78	67	47	56	44	33	18	14	14	7	12	8	2	3	3	4	1	12	2	0	3	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south28_active	80	8296	18550	2938	1408	6530	657	644	354	193	685	130	60	150	343	112	28	20	18	14	37	25	15	5	2	7	1	9	7	1	0	0	3	1	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_all	80	33560	22861	7656	4645	7117	1968	1549	1105	734	832	352	292	271	423	210	114	79	62	47	61	40	32	16	14	17	5	11	17	3	3	3	3	3	11	3	0	2	1	0	0	0	0	1	0	0	0	0	3	0
0.03	south29_active	80	7820	16875	2693	1299	6028	608	651	326	179	622	110	52	151	345	118	34	17	17	15	44	27	13	9	2	10	0	8	14	2	0	0	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	3	0
0.03	south30_all	80	33534	21806	7580	4616	6751	1993	1500	1101	721	849	384	308	258	402	196	108	76	55	47	44	29	35	19	15	14	4	10	18	8	4	2	1	3	10	2	0	1	1	0	0	0	0	1	0	0	0	0	3	0
0.03	south30_active	80	7467	15665	2609	1253	5665	571	578	310	162	623	122	56	139	319	108	31	15	13	10	30	17	14	12	5	11	0	9	13	7	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
0.03	south31_all	80	33784	25895	7855	4639	8270	2102	1606	1085	756	982	390	310	280	505	208	101	85	69	49	52	34	30	18	16	21	9	18	23	11	3	1	5	4	4	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	8861	20545	3120	1565	7282	656	711	385	235	781	116	78	157	447	143	33	18	25	19	34	15	23	7	6	16	0	16	20	8	0	1	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	33711	26016	7800	4620	8173	2112	1579	1051	749	1015	402	316	282	424	212	108	79	72	42	56	41	30	22	12	12	5	13	29	11	4	0	6	4	7	1	3	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	8976	20646	3055	1559	7235	674	708	348	232	788	122	81	162	372	159	34	21	29	18	36	20	20	9	6	9	0	10	25	7	0	0	5	2	7	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	33593	25965	7959	4613	8199	2086	1569	1104	753	1010	416	289	291	423	195	115	82	66	41	61	48	32	19	11	11	6	19	20	8	3	2	6	3	5	2	3	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	8932	20479	3194	1519	7305	682	728	361	235	782	137	73	159	375	137	37	24	25	14	36	28	20	10	4	8	1	15	16	5	0	0	5	1	5	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	33444	26275	7973	4576	8280	2110	1591	1146	759	1079	432	293	295	463	218	112	68	71	38	42	45	39	17	11	5	7	22	14	3	4	4	6	6	5	1	3	0	0	2	1	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	8848	20796	3240	1454	7400	682	709	392	223	830	153	72	180	410	154	38	19	30	10	22	24	25	9	2	3	2	19	10	0	1	0	5	3	5	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	33535	26116	7999	4562	8200	2108	1579	1157	739	1052	427	302	289	480	235	111	69	64	36	47	48	41	14	16	9	8	12	25	9	2	7	1	6	1	1	2	0	1	1	2	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	8717	20601	3294	1422	7293	671	711	403	212	807	152	71	181	419	146	38	17	25	9	32	31	23	8	4	6	4	11	21	7	1	2	1	5	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	33399	25877	7995	4547	8061	2049	1607	1143	714	1070	427	300	282	485	250	107	70	68	39	46	47	36	10	15	8	8	16	19	13	3	8	9	8	1	2	3	0	1	0	2	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	8719	20409	3249	1396	7140	654	713	433	199	797	151	73	183	425	155	37	15	23	13	38	27	22	5	3	6	4	14	17	9	1	3	9	5	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	33509	25703	7961	4533	7934	2036	1632	1065	710	1000	412	309	300	442	245	114	79	69	45	49	35	28	10	13	16	8	7	17	18	4	8	12	8	2	1	7	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	8785	20351	3240	1415	7022	664	722	406	206	736	134	79	192	384	150	40	18	18	16	36	20	15	5	5	11	3	4	17	13	0	3	12	5	2	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	33467	26040	7988	4562	8034	2060	1649	1038	724	992	428	311	325	377	246	121	78	62	42	68	29	25	14	13	22	10	10	12	10	3	6	13	6	2	3	7	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	8813	20566	3249	1449	7099	688	779	409	201	737	131	81	199	331	151	41	22	15	17	45	14	16	6	3	16	4	5	11	7	0	2	11	3	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	33557	26170	7945	4559	8177	2088	1602	1021	746	949	415	290	320	416	210	107	86	63	39	82	27	24	22	15	23	7	9	5	9	3	7	6	3	2	2	5	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	8890	20775	3177	1468	7212	674	733	397	194	704	139	69	186	368	144	39	25	18	13	53	10	15	9	3	17	2	3	4	8	1	3	4	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	33614	26237	8009	4673	8259	2119	1579	1041	739	971	437	296	312	460	184	102	78	57	35	86	28	24	19	12	22	7	9	7	9	2	3	6	2	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	8784	20867	3268	1483	7289	663	702	398	187	729	146	66	176	409	127	32	23	19	10	61	14	12	7	2	18	3	4	6	7	1	2	4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
