label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50
0.03	north10_all	80	65710	14664	8361	5220	5894	2946	1670	1514	764	816	462	338	314	159	183	97	69	114	48	31	51	28	23	14	6	10	5	5	14	3	0	1	1	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	40899	7561	4357	2720	3673	1797	885	834	367	444	238	162	180	74	108	56	32	59	14	14	27	15	17	11	3	3	1	2	10	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	66584	14962	8764	5211	5925	3169	1703	1471	768	756	510	333	302	186	191	105	78	100	53	34	51	44	22	13	8	14	12	9	9	3	4	0	1	1	2	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	41791	7780	4596	2713	3605	1962	867	841	369	426	294	161	164	88	101	49	36	60	26	13	33	25	8	7	4	8	9	5	6	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_all	80	66532	14902	8642	5207	5907	3150	1669	1499	754	720	507	321	346	164	170	96	87	83	52	38	52	46	53	14	5	14	15	10	8	4	5	1	1	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north12_active	80	41557	7706	4586	2749	3590	1929	833	878	367	383	260	157	185	81	86	47	37	47	26	17	33	31	13	7	1	12	11	6	6	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	north13_all	80	66702	14926	8430	5220	6077	2995	1647	1488	734	742	493	303	352	173	173	84	82	71	46	32	50	59	48	16	9	12	10	15	11	6	3	4	1	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	41515	7741	4477	2770	3793	1762	871	890	344	400	256	159	182	80	97	44	36	36	21	17	34	43	17	7	3	12	7	10	9	1	2	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	66418	14737	8403	5169	6212	2914	1606	1481	730	719	463	293	365	145	165	80	76	75	39	33	48	64	54	19	11	14	4	15	11	7	3	6	2	1	2	2	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	41347	7609	4446	2788	3946	1659	835	870	336	397	221	149	195	65	91	38	32	37	13	20	33	47	22	11	5	13	3	12	3	2	2	5	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	65896	14805	8261	5224	6210	2980	1631	1489	741	731	456	306	336	153	174	96	72	83	35	32	40	62	48	22	14	12	1	13	21	5	3	5	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north15_active	80	41033	7745	4350	2813	3897	1727	882	841	343	407	234	151	193	67	100	44	29	48	9	19	30	42	25	16	7	10	1	7	7	2	2	5	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	65578	14878	8322	5165	6202	2953	1621	1517	733	722	485	328	342	156	182	110	74	91	40	33	34	48	35	26	13	9	1	13	20	4	2	3	1	1	2	1	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0
0.03	north16_active	80	41051	7840	4342	2800	3796	1716	866	814	330	406	260	158	173	68	106	54	37	58	9	20	24	26	19	19	6	5	1	8	7	2	1	2	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	65833	14923	8324	5199	5982	2997	1668	1475	743	755	529	328	328	158	186	113	72	87	41	32	52	33	35	16	9	6	6	13	13	1	3	1	0	2	2	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	41285	7815	4415	2812	3617	1754	887	816	346	414	293	162	176	72	111	53	38	63	15	19	37	16	18	10	6	3	3	5	5	1	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	65449	15009	8353	5173	5927	2967	1613	1486	763	822	525	314	328	157	176	106	84	87	46	35	52	23	29	15	8	9	7	9	5	0	3	2	1	1	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	41078	7845	4484	2795	3578	1744	856	834	365	467	293	155	164	74	104	49	51	55	16	21	34	11	15	10	5	6	4	5	1	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	65596	14789	8503	5087	5916	3068	1649	1464	761	852	509	328	335	162	183	108	78	82	38	31	68	28	31	11	9	8	7	7	6	1	1	2	1	1	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	40983	7648	4536	2764	3609	1826	871	875	362	501	274	157	178	77	111	54	42	46	19	21	52	16	21	7	5	7	3	3	1	0	1	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	65497	14927	8546	5062	5929	3055	1619	1473	775	862	491	338	365	161	180	106	97	109	39	36	57	32	39	10	10	11	8	5	4	2	0	4	1	1	1	0	5	1	1	1	0	1	0	1	0	0	0	0	0	1	0
0.03	north20_active	80	40841	7710	4502	2739	3608	1837	844	877	380	508	262	150	217	80	106	51	50	61	16	20	39	14	24	6	5	10	5	2	1	0	0	4	0	0	0	0	5	0	1	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_all	80	65695	14503	8396	5086	6117	3032	1646	1470	692	721	542	308	352	169	179	98	86	114	52	40	43	32	29	23	10	6	16	18	8	3	4	4	1	2	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	41378	7556	4419	2633	3825	1754	863	824	329	436	275	157	171	83	95	47	42	66	28	20	19	18	18	15	5	0	7	7	7	1	1	4	1	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	65221	14612	8333	5109	6017	3004	1603	1426	699	736	546	323	368	167	173	97	84	104	51	42	49	32	36	19	8	12	11	11	15	3	2	4	2	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south22_active	80	41101	7573	4423	2696	3743	1764	836	799	347	439	285	163	191	81	101	44	47	66	25	20	25	16	19	11	3	5	8	2	9	1	1	4	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	65354	14855	8333	5212	5994	2913	1666	1435	687	744	514	328	325	179	169	103	79	117	47	32	46	49	39	14	7	21	12	11	17	5	1	4	3	2	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south23_active	80	41304	7643	4337	2737	3695	1686	916	800	350	411	278	163	179	76	103	50	43	76	19	14	24	23	21	8	3	13	8	2	10	2	1	4	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	66246	15021	8363	5089	6093	2921	1648	1493	687	756	507	341	337	166	168	92	79	116	38	29	37	48	27	13	8	19	12	13	19	4	2	0	2	1	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	south24_active	80	41704	7723	4353	2679	3749	1677	885	846	357	432	277	156	191	70	106	46	42	85	14	14	20	28	11	9	4	14	10	5	9	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south25_all	80	66221	15073	8374	5098	6226	3001	1632	1521	713	786	508	343	352	169	149	92	84	110	39	28	30	47	27	15	7	17	5	9	12	4	2	0	2	3	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	41510	7720	4387	2650	3916	1739	888	864	358	457	263	155	198	73	90	51	45	82	11	12	14	23	12	9	3	13	3	6	6	1	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_all	80	65772	14929	8606	5077	6190	3026	1586	1551	739	769	506	337	375	163	160	100	93	87	43	28	38	37	40	13	9	8	6	6	16	4	2	3	0	3	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	41054	7725	4526	2637	3969	1750	839	854	360	448	264	153	222	73	88	46	49	62	16	12	18	26	24	6	5	4	3	5	11	1	0	3	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_all	80	65364	14925	8770	5143	6039	3027	1591	1491	744	772	536	328	391	160	152	102	90	80	37	44	48	36	39	13	9	8	3	2	17	4	1	5	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	40912	7660	4690	2709	3916	1845	812	823	352	446	292	164	244	75	87	52	48	48	13	19	30	23	24	4	4	6	1	2	15	1	0	5	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	65288	14954	8723	5216	5829	2990	1698	1451	771	758	525	287	349	163	147	106	94	88	35	44	55	34	39	13	8	6	7	1	17	4	1	7	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	40757	7731	4653	2743	3755	1792	875	805	367	417	297	141	210	80	82	51	42	61	16	18	35	22	28	6	4	5	2	1	16	1	0	5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	66425	15012	8587	5211	5758	2957	1671	1498	778	773	512	285	316	161	140	111	84	96	30	44	50	43	30	17	5	7	9	2	13	3	2	10	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south29_active	80	41530	7795	4583	2741	3637	1784	866	854	390	456	280	155	181	87	80	54	35	57	16	17	34	31	20	10	1	4	3	1	12	0	1	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	66681	14917	8452	5241	5788	3001	1644	1478	760	785	522	288	310	152	152	113	83	93	41	34	44	47	31	17	8	5	11	3	18	4	2	6	1	2	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south30_active	80	42095	7834	4423	2710	3616	1790	888	834	374	467	274	154	175	80	86	53	40	57	20	12	28	35	20	11	2	3	5	2	18	2	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	66264	15023	8406	5123	6218	3201	1633	1514	712	754	453	351	345	150	172	104	82	104	60	38	54	36	44	12	18	8	17	2	11	5	5	2	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south31_active	80	41346	7682	4495	2640	3945	1936	892	859	332	440	246	161	210	68	88	55	46	58	27	15	27	23	34	5	5	6	5	1	10	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	65931	15055	8469	5109	6023	3123	1655	1569	736	744	490	343	341	137	161	100	94	102	53	35	47	43	38	16	16	10	18	2	7	4	3	4	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south32_active	80	41186	7724	4510	2733	3803	1843	910	887	352	436	283	170	206	63	88	49	54	56	20	18	26	35	29	8	5	6	4	1	6	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	65946	14998	8531	5248	6064	2959	1652	1582	788	768	495	326	347	152	158	96	99	87	45	35	49	44	42	16	12	12	14	4	8	3	3	3	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south33_active	80	41124	7758	4586	2878	3807	1682	917	906	390	463	285	162	205	67	84	46	55	45	14	17	23	32	29	8	3	7	3	2	6	2	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	66128	14998	8411	5311	6163	2998	1621	1537	749	779	472	338	370	157	151	93	105	94	46	39	59	36	36	19	10	10	13	5	9	5	1	3	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	41493	7782	4459	2917	3909	1687	852	926	375	491	250	172	225	67	77	47	55	51	16	18	40	25	26	8	3	4	5	1	7	3	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	66425	14883	8489	5282	6281	2971	1665	1569	737	770	479	328	377	169	161	98	96	94	37	41	61	30	30	14	10	21	14	9	5	5	0	4	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	41847	7707	4458	2868	4013	1669	872	946	379	467	243	172	222	75	79	54	49	60	16	20	36	18	19	5	4	6	9	5	2	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	66874	14839	8344	5226	6568	3036	1681	1575	723	750	462	300	390	167	176	99	113	127	40	39	61	20	45	18	9	21	10	11	6	7	1	2	0	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	42207	7639	4430	2800	4188	1751	905	940	364	452	221	148	234	77	98	55	58	82	17	20	40	10	32	8	3	6	8	6	2	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	66778	14816	8406	5144	6395	3052	1692	1570	735	726	478	295	347	162	189	101	108	146	35	45	59	31	40	12	7	23	9	9	6	4	2	1	2	0	2	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south37_active	80	42155	7571	4497	2690	4043	1766	910	906	348	427	251	137	203	70	109	50	57	100	16	23	41	16	24	6	3	8	7	6	3	3	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	66816	14679	8276	5184	6299	2997	1693	1579	773	746	481	307	350	143	190	105	102	155	38	35	53	32	39	17	5	13	9	8	3	4	2	2	2	1	3	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	south38_active	80	42023	7521	4460	2704	3913	1763	919	910	379	436	257	139	202	59	108	45	53	109	17	17	37	15	21	7	3	7	3	4	1	3	0	1	2	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_all	80	66524	14719	8372	5199	6033	2934	1674	1586	769	775	494	317	333	167	175	117	85	145	47	31	42	29	33	18	6	14	7	7	2	4	3	2	2	1	3	1	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south39_active	80	41613	7560	4490	2725	3705	1702	887	927	377	444	254	145	193	65	99	53	42	93	23	16	28	13	18	7	3	9	2	3	1	4	0	2	2	1	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south40_all	80	66383	14733	8321	5209	6080	2969	1643	1564	755	840	509	333	360	171	154	113	76	109	54	32	40	31	27	21	8	19	10	5	2	3	4	2	2	2	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	south40_active	80	41387	7558	4422	2761	3797	1725	858	935	372	482	271	148	205	63	81	59	36	67	20	14	28	9	13	12	3	16	5	2	2	3	2	2	2	2	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
