label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48
0.03	north1_all	80	63542	14167	10049	4760	3018	4172	1794	1611	1074	688	523	328	217	328	336	136	128	90	87	66	62	29	14	20	14	14	19	8	8	1	3	1	4	0	3	1	1	0	0	2	0	0	0	0	0	0	0	0	0
0.03	north1_active	80	50682	4811	6311	1243	687	3394	991	1164	717	414	297	107	70	265	290	109	98	56	76	52	53	20	3	6	3	7	16	5	3	0	1	0	3	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	63285	14283	10158	4673	3012	4011	1828	1696	1044	699	543	318	216	327	332	140	136	85	90	68	50	31	15	16	17	14	15	10	6	1	2	2	1	0	3	1	0	0	1	2	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	50257	4847	6354	1212	694	3246	1004	1201	707	433	311	108	72	269	275	110	104	50	78	52	43	24	5	4	5	7	14	7	3	0	0	0	0	0	2	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	64434	14448	10154	4598	3038	3856	1796	1709	1129	751	580	300	242	340	314	151	123	91	100	66	35	29	16	13	12	12	18	9	4	5	3	3	1	0	3	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north3_active	80	51367	4934	6341	1155	715	3122	1001	1209	783	476	350	100	72	279	257	124	87	53	87	53	28	23	6	3	4	6	16	6	2	2	0	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north4_all	80	64008	14579	10015	4623	3105	4000	1835	1659	1101	724	585	306	248	362	223	187	115	96	137	56	46	37	15	6	14	9	13	6	1	5	5	2	1	2	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	north4_active	80	51045	5015	6276	1202	709	3266	1028	1172	759	435	350	99	68	297	174	148	77	53	124	44	40	26	5	2	5	2	11	3	0	2	1	0	1	2	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0
0.03	north5_all	80	64172	14634	9957	4657	3091	3892	1804	1611	1109	751	582	313	259	363	203	197	136	87	163	49	49	39	18	6	12	7	23	8	2	5	4	2	1	2	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north5_active	80	51430	5007	6254	1224	689	3173	1020	1141	769	439	366	101	70	297	163	159	87	50	148	36	42	25	4	1	4	0	22	3	0	2	1	0	1	2	2	1	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north6_all	80	63386	14489	10033	4713	3110	3990	1815	1531	1063	717	567	329	244	333	210	195	127	85	139	47	53	47	16	10	15	6	34	10	1	2	3	1	1	2	2	1	2	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north6_active	80	50729	4940	6366	1250	702	3224	1042	1083	736	398	353	97	68	277	165	154	89	46	127	32	45	28	3	2	7	0	34	3	0	0	1	0	0	2	2	1	2	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north7_all	80	63425	14365	10134	4708	3071	3928	1816	1604	1073	714	538	337	238	287	270	226	131	77	121	49	54	43	18	12	13	4	28	13	3	3	1	1	5	2	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	50837	4851	6438	1244	732	3151	1047	1145	730	414	332	100	77	237	218	189	97	42	108	33	47	28	3	3	7	1	28	6	2	0	0	0	4	2	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	61784	14157	9960	4717	3038	3826	1827	1605	1046	721	493	316	229	316	268	198	118	82	117	49	55	39	16	11	14	6	40	8	3	3	0	3	5	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	48555	4594	6166	1213	718	2979	1013	1103	677	436	303	81	71	265	209	159	86	43	108	32	46	24	5	4	8	1	38	4	2	0	0	0	4	0	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	58633	14036	9637	4664	2976	3755	1767	1541	1076	694	513	309	239	298	263	190	113	81	125	48	66	36	18	11	14	4	19	5	3	2	1	4	5	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0
0.03	north9_active	80	44726	4288	5720	1114	700	2834	924	1052	677	413	307	78	68	228	215	147	80	41	111	28	59	23	6	3	9	1	14	3	2	0	0	0	5	0	0	0	0	1	2	0	6	0	0	0	0	0	0	0	0
0.03	north10_all	80	55428	13976	9100	4619	2911	3347	1694	1434	982	717	487	328	237	266	202	172	109	86	130	37	97	33	17	12	15	7	17	5	5	2	3	4	5	0	0	0	0	1	2	0	9	1	0	0	0	0	0	0	0
0.03	north10_active	80	40745	4062	5037	1033	663	2441	832	950	591	430	272	79	69	185	162	122	67	48	114	19	82	22	6	4	10	1	11	3	3	0	0	0	5	0	0	0	0	1	2	0	9	1	0	0	0	0	0	0	0
0.03	north11_all	80	63960	14465	9978	4618	3143	4235	1865	1653	1023	717	526	320	218	431	320	202	110	98	113	78	83	43	23	16	18	6	17	7	6	3	4	3	3	11	3	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north11_active	80	51387	4929	6323	1170	722	3426	1023	1193	687	452	332	98	78	355	285	171	85	63	102	62	73	29	9	8	10	2	16	4	1	2	2	0	3	11	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	63988	14529	9948	4714	3124	4228	1866	1641	1053	655	516	323	214	416	320	187	115	101	124	68	90	41	27	16	15	8	20	4	6	3	3	3	3	13	2	0	0	0	2	0	0	0	0	2	1	0	0	0	0
0.03	north12_active	80	51388	4988	6287	1191	692	3449	1062	1182	706	413	320	91	69	342	282	155	84	61	106	53	79	29	7	7	10	2	18	1	1	2	1	0	3	13	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north13_all	80	62636	14384	9907	4801	3098	3974	1801	1611	1017	668	483	316	227	391	321	184	157	95	95	65	94	32	21	20	11	7	21	3	6	3	3	2	3	16	2	0	0	0	2	0	0	0	1	2	1	0	0	0	0
0.03	north13_active	80	49539	4742	6178	1164	687	3160	1010	1130	652	409	285	79	65	315	288	150	112	57	76	49	83	22	5	7	9	1	18	2	2	1	1	0	3	16	2	0	0	0	1	0	0	0	0	1	1	0	0	0	0
0.03	north14_all	80	59147	14147	9574	4857	3073	3750	1710	1515	981	635	479	342	237	370	284	203	156	81	100	73	97	25	25	15	12	6	14	3	7	2	3	3	2	5	2	0	0	0	1	1	0	1	1	2	1	0	0	0	0
0.03	north14_active	80	45372	4432	5654	1125	677	2874	942	1023	603	356	261	84	66	293	242	164	105	39	82	52	81	15	8	3	11	1	12	1	3	1	1	0	1	5	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	north15_all	80	58303	13986	9395	4827	3085	3726	1678	1477	964	658	491	345	233	360	279	189	157	75	83	64	79	27	14	15	14	6	15	6	7	2	2	3	2	5	0	0	0	0	1	1	0	1	1	0	2	0	0	0	0
0.03	north15_active	80	44431	4219	5439	1068	706	2844	899	974	595	360	260	102	61	290	236	152	107	40	65	47	63	17	4	2	9	1	12	3	4	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	north16_all	80	59077	14109	9394	4754	3117	3784	1704	1438	960	681	523	347	231	344	248	198	123	61	79	58	51	22	13	24	15	7	5	7	7	3	2	4	9	0	1	0	0	0	0	1	0	1	0	0	1	0	0	0	0
0.03	north16_active	80	45354	4348	5414	1078	708	2934	939	921	588	378	286	99	63	265	205	164	85	33	63	41	38	16	3	8	7	1	3	3	4	1	0	0	8	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
