label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63
0.03	south22_active	80	10331	5820	1242	1850	900	752	357	433	201	153	138	170	109	53	80	33	48	31	37	20	20	28	6	4	9	2	6	5	2	7	0	10	3	0	2	3	1	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	16271	9035	2463	2802	1528	1225	670	722	364	285	244	291	180	108	139	62	90	49	72	34	40	36	12	14	16	4	14	9	2	2	3	5	4	0	1	3	1	2	0	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	10018	5746	1220	1754	871	760	356	427	196	147	126	173	102	50	76	31	46	29	35	20	20	24	6	6	9	1	7	4	1	2	2	5	3	0	0	2	0	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	15500	8733	2456	2723	1464	1159	645	661	369	298	247	267	153	104	139	66	108	50	64	42	37	31	11	13	20	6	11	8	4	3	4	3	3	0	2	2	0	0	1	1	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	9405	5449	1204	1674	836	698	341	374	186	154	126	146	80	45	77	29	56	27	32	24	18	17	8	6	11	2	5	3	0	2	3	2	2	0	1	1	0	0	1	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	14707	8321	2419	2538	1375	1157	652	637	348	290	257	240	145	116	127	68	114	51	44	35	30	20	10	11	21	11	7	9	5	3	5	1	1	2	3	1	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south25_active	80	8807	5158	1177	1545	775	672	356	369	170	147	125	135	66	55	75	29	62	25	24	21	13	7	9	5	11	4	2	5	0	2	5	0	0	1	2	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	14441	7861	2373	2506	1295	1130	650	660	365	293	252	244	145	119	138	62	132	57	51	32	29	26	12	16	17	14	7	6	5	7	4	3	3	2	3	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south26_active	80	8618	4829	1128	1493	726	654	358	371	189	159	119	141	68	58	77	27	90	26	29	17	12	12	7	8	9	6	2	5	1	4	3	1	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	14443	7922	2323	2453	1317	1161	638	655	357	277	235	242	145	106	125	61	143	49	52	29	29	28	16	14	18	15	4	11	5	7	4	4	3	2	4	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south27_active	80	8594	4929	1119	1470	727	665	344	389	176	149	120	146	67	51	67	29	97	23	30	15	14	14	6	7	10	8	2	9	2	4	2	3	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	14673	7891	2333	2490	1326	1145	606	703	336	287	232	272	158	90	131	50	147	56	66	30	34	30	16	14	16	15	2	11	6	7	5	6	3	0	1	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south28_active	80	8760	4898	1119	1527	713	665	310	402	169	143	122	168	78	43	66	24	94	26	44	11	21	19	5	7	12	8	2	8	3	4	3	5	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	15573	8334	2381	2576	1400	1179	627	707	345	279	225	283	161	96	125	51	131	65	82	28	33	24	15	9	17	9	3	10	6	6	3	5	1	1	2	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	9380	5291	1106	1589	787	669	321	394	175	136	135	176	77	47	63	29	77	32	49	13	24	17	5	3	12	4	2	6	3	4	1	5	0	1	2	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	16155	8728	2431	2809	1463	1229	629	696	360	279	239	324	179	105	138	59	135	64	76	29	33	21	13	7	19	9	3	9	10	12	4	4	1	1	4	1	1	1	2	1	0	0	1	1	0	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	9948	5538	1157	1713	837	709	335	391	196	131	133	197	94	54	71	32	85	34	46	15	22	16	5	2	15	4	1	5	5	11	2	3	0	1	2	0	1	1	1	1	0	0	1	1	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	16672	8985	2407	2635	1513	1247	670	658	394	291	259	282	162	93	125	51	127	46	62	28	40	39	18	14	20	4	7	11	5	18	6	6	10	1	3	0	3	0	2	0	0	1	0	1	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	10410	5722	1151	1650	834	733	342	412	210	154	146	180	95	38	73	26	78	20	37	12	22	25	6	5	12	2	4	6	3	14	2	5	6	0	3	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	15807	8469	2394	2556	1462	1295	680	636	375	308	252	283	159	101	137	52	127	49	70	25	35	35	20	14	21	4	9	16	5	15	3	5	9	1	3	0	1	0	2	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	9690	5265	1170	1552	795	785	356	398	201	165	126	184	96	41	80	21	80	21	42	11	15	24	9	6	12	2	3	8	4	10	0	4	4	0	3	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	15165	7985	2347	2455	1364	1222	652	613	363	269	241	248	175	103	148	63	138	52	71	20	31	41	23	15	18	5	7	8	3	11	3	5	15	1	2	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	9183	4954	1142	1436	744	748	356	360	190	141	114	155	105	46	90	25	94	25	40	10	15	28	12	8	10	3	2	5	3	8	0	4	9	0	2	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	15093	8053	2349	2416	1393	1234	666	586	344	265	267	248	179	111	135	68	122	49	71	27	26	39	20	14	17	7	10	10	2	10	6	4	13	1	2	2	3	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	9116	5067	1177	1442	771	765	360	338	178	132	129	150	105	50	81	25	84	26	48	15	11	25	11	10	9	5	2	5	1	7	1	3	7	0	2	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	15735	8444	2405	2602	1431	1260	655	645	347	266	262	280	172	127	130	70	120	46	63	30	22	37	17	12	20	6	11	10	5	3	6	4	12	2	3	3	4	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south35_active	80	9645	5482	1216	1554	785	763	359	379	188	144	132	162	100	69	80	28	84	25	42	16	9	28	11	9	11	4	2	7	4	2	1	1	9	0	2	0	4	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south36_all	80	16452	8869	2503	2701	1495	1289	649	694	344	284	286	274	194	127	127	62	103	47	72	31	29	36	17	9	18	9	10	11	6	8	6	8	10	3	5	2	2	1	2	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south36_active	80	10174	5839	1249	1620	848	763	352	429	170	161	160	157	118	69	85	28	72	30	48	14	15	25	11	5	11	7	3	7	4	6	2	2	8	0	1	0	2	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south37_all	80	16925	9172	2555	2864	1497	1328	651	768	357	318	273	290	189	127	147	54	86	46	67	32	30	30	21	11	24	8	6	11	5	8	8	8	5	2	5	3	4	2	2	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
0.03	south37_active	80	10505	6028	1297	1696	883	800	358	496	175	181	161	167	109	64	90	27	49	29	41	16	18	22	13	4	17	4	3	7	4	6	4	2	2	0	1	0	2	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0
0.03	south38_all	80	16904	9202	2590	2755	1442	1285	687	721	344	288	275	289	193	110	145	55	85	52	66	29	29	30	21	9	22	11	3	8	5	14	6	10	7	2	4	2	3	3	2	2	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	10422	5960	1304	1630	865	767	376	453	185	162	162	166	114	48	91	26	54	30	43	12	16	19	11	2	13	5	2	5	3	12	3	5	5	0	1	0	1	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	16887	9293	2567	2817	1493	1286	700	712	333	307	286	313	168	106	142	52	107	49	61	35	29	25	22	16	19	12	2	9	4	12	5	7	6	2	1	3	3	2	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	10320	6090	1275	1695	912	788	377	447	182	156	160	182	99	49	81	22	69	26	39	18	16	14	11	5	15	7	1	6	1	9	2	4	3	0	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	16805	9308	2543	2831	1498	1280	669	673	360	318	265	300	158	108	143	63	115	53	59	36	31	27	16	14	29	8	2	9	5	11	3	6	7	2	0	5	3	3	0	1	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	10212	6083	1270	1761	905	777	363	396	201	176	143	180	92	54	79	28	78	27	40	19	16	17	9	6	22	4	0	6	2	8	2	5	4	1	0	2	1	2	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
