label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61
0.03	south29_all	80	2367	812	378	300	357	262	164	124	64	37	67	120	79	20	25	20	20	21	29	14	7	16	5	6	2	3	4	3	4	3	3	29	3	1	2	6	1	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1438	446	189	180	237	140	86	76	37	23	35	81	46	12	13	11	13	9	17	8	4	7	2	3	2	1	2	1	1	1	1	29	3	1	2	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2433	805	387	275	365	222	157	125	67	46	66	139	73	16	28	23	19	20	44	5	4	19	5	5	4	4	3	3	5	3	1	29	3	1	2	0	2	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1513	457	192	152	229	120	81	81	37	29	39	88	46	8	13	12	10	9	33	1	2	10	2	2	3	3	1	1	2	0	0	29	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2382	833	379	307	353	244	135	104	66	50	52	88	74	27	23	12	10	14	34	6	6	25	4	12	2	2	2	3	3	2	4	8	2	3	3	1	2	1	1	0	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1457	470	192	171	229	143	68	56	35	26	34	55	45	13	7	9	5	5	22	5	3	16	1	7	1	0	0	1	1	0	4	1	1	1	0	1	2	0	1	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2495	854	368	325	378	251	141	121	73	39	60	99	67	23	31	10	17	17	61	6	8	28	6	11	2	5	4	3	3	1	5	10	3	3	3	1	2	1	1	1	0	1	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1507	475	181	183	242	151	76	65	34	20	39	63	41	10	18	7	8	8	41	6	5	20	1	6	1	1	1	1	1	0	4	4	2	3	0	0	2	0	1	1	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2481	823	372	320	395	279	140	123	82	49	62	96	87	29	28	14	17	18	59	6	9	18	9	8	2	4	8	2	2	2	5	5	2	2	3	1	2	1	1	3	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1511	449	191	183	261	171	83	67	38	21	38	55	63	13	16	7	7	7	45	6	4	10	2	5	1	1	4	1	1	0	3	4	2	2	0	0	2	0	1	3	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2464	813	380	300	416	256	120	109	73	51	76	110	83	30	29	15	21	19	56	11	8	21	8	5	5	4	8	2	3	3	4	5	2	2	2	1	3	0	0	3	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1505	450	192	169	271	168	77	54	32	26	49	63	60	12	18	7	9	14	40	8	2	13	3	3	3	1	5	0	1	1	2	5	1	2	2	0	2	0	0	3	0	1	0	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2390	825	362	284	447	243	109	103	75	65	71	103	79	31	27	14	18	18	40	10	9	17	5	5	4	3	7	3	2	3	2	2	1	1	2	1	1	0	0	4	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1451	462	180	162	287	152	72	57	31	36	47	61	57	13	17	6	9	13	27	6	1	14	2	4	2	0	5	0	1	1	1	2	0	1	2	0	0	0	0	4	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2446	861	364	280	426	238	103	109	70	71	78	109	80	25	26	15	15	20	39	13	9	29	6	7	5	1	5	5	3	6	1	3	1	0	2	1	1	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	1471	492	180	156	269	143	67	61	26	43	51	60	56	10	18	7	11	12	26	7	2	10	2	6	3	1	3	1	2	1	0	2	0	0	2	0	0	0	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_all	80	2451	840	360	272	396	241	123	117	65	69	74	102	105	30	28	13	17	13	46	11	10	30	6	6	3	3	6	4	1	3	1	2	1	5	1	1	0	1	0	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	1500	488	175	151	239	141	67	63	28	39	43	65	76	17	23	9	13	5	35	8	4	7	2	6	2	3	3	2	1	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south38_all	80	2429	839	378	280	361	252	164	145	64	62	70	85	112	29	27	12	16	15	53	14	12	41	6	6	2	5	5	5	4	5	1	5	0	5	2	1	1	1	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south38_active	80	1524	475	180	150	221	152	98	74	30	32	43	53	82	20	21	9	12	5	35	10	6	6	2	6	2	5	3	3	4	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south39_all	80	2289	816	377	288	337	248	168	142	58	61	60	82	101	29	27	9	13	15	42	14	10	31	9	4	2	5	6	5	5	3	1	11	0	6	2	1	1	1	0	3	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	3
0.03	south39_active	80	1459	465	176	154	203	141	98	84	28	29	38	56	74	20	21	7	9	7	31	12	4	6	5	3	2	5	3	4	4	0	1	6	0	6	0	1	0	0	0	1	0	0	0	0	4	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
0.03	south40_all	80	2311	807	383	293	384	267	170	149	58	56	58	72	94	24	31	8	23	21	37	13	10	33	6	7	2	4	6	3	4	2	2	11	0	1	1	2	1	1	0	2	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3
0.03	south40_active	80	1446	459	179	152	250	147	106	90	27	29	36	48	65	16	23	4	16	11	20	10	3	8	4	5	1	3	2	2	3	0	2	6	0	1	0	2	0	1	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
