label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61
0.03	north6_all	80	3996	2726	1538	1000	378	375	227	186	150	213	131	128	105	45	116	61	50	68	61	27	21	46	16	6	7	11	7	16	12	1	2	10	3	2	0	0	2	0	0	0	7	2	1	1	2	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2138	1659	890	608	178	169	115	80	68	135	72	77	61	21	82	29	37	41	47	13	8	27	9	4	4	6	4	9	6	0	1	4	3	1	0	0	2	0	0	0	7	2	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	4095	2904	1575	1095	405	381	206	170	157	213	123	133	85	49	113	69	54	84	81	33	21	36	12	10	6	9	8	17	18	0	2	6	4	1	1	1	1	1	0	0	7	3	0	0	2	5	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north7_active	80	2183	1803	950	679	193	187	98	79	72	132	62	81	46	22	76	36	40	54	58	19	10	19	7	6	4	5	5	10	12	0	0	3	3	1	0	0	1	0	0	0	7	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north8_all	80	4207	3202	1690	1212	419	375	227	166	156	240	131	128	99	53	144	54	50	73	111	33	32	47	10	14	8	9	9	28	22	1	3	5	6	2	5	5	0	1	0	0	0	5	0	0	2	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north8_active	80	2278	2036	1020	758	198	200	103	82	76	141	75	78	59	24	106	31	36	49	82	20	15	26	7	9	6	5	4	21	18	0	0	3	4	1	0	4	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_all	80	4325	3336	1849	1300	448	367	247	165	152	245	129	129	111	51	152	49	53	104	93	31	35	42	7	14	7	9	5	24	18	3	3	5	6	2	6	5	0	1	0	0	0	4	0	0	1	2	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	2327	2116	1121	841	226	188	105	79	77	152	76	81	74	23	112	33	34	82	65	20	17	23	5	7	5	5	2	17	13	2	0	2	3	1	1	4	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north10_all	80	4295	3273	1904	1244	438	394	257	187	142	255	106	114	117	47	166	51	38	113	107	28	41	51	9	12	6	10	5	27	11	3	3	8	4	3	19	4	1	1	0	0	0	4	1	0	3	4	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north10_active	80	2325	2030	1167	807	223	201	116	79	69	154	66	71	75	21	126	32	22	93	84	17	22	35	4	6	4	4	2	25	7	2	0	7	2	2	15	4	1	0	0	0	0	0	1	0	0	4	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	1
0.03	north11_all	80	4302	3418	1912	1191	422	386	242	195	174	228	136	123	99	44	133	59	53	106	65	23	21	35	14	16	5	7	7	28	12	2	5	10	2	4	5	7	5	1	8	1	2	0	2	0	1	1	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0
0.03	north11_active	80	2398	2207	1213	700	200	187	115	81	87	132	73	79	62	17	96	32	30	52	50	12	12	22	6	7	3	3	2	19	8	2	4	5	1	4	5	4	4	1	8	0	1	0	2	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	4253	3444	1861	1153	420	350	239	191	175	237	141	128	100	56	141	67	52	97	68	19	17	53	16	14	8	8	11	28	12	2	4	9	1	3	4	4	4	0	6	1	5	0	1	0	1	1	0	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0
0.03	north12_active	80	2334	2251	1172	685	208	175	118	83	90	147	76	82	57	27	93	39	33	46	41	13	9	40	7	6	4	3	3	17	8	1	4	6	0	2	0	3	4	0	6	1	4	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	4273	3232	1737	1092	419	347	239	183	161	220	156	128	104	57	142	63	49	80	78	18	21	45	14	14	10	9	7	22	10	2	2	9	0	5	5	4	3	0	6	1	4	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	2339	2062	1082	657	196	172	114	87	79	134	98	82	57	32	87	40	31	49	47	12	15	36	8	6	3	4	3	16	8	1	1	5	0	3	0	2	3	0	6	1	4	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	4150	3068	1715	1046	406	333	249	194	153	223	125	113	98	58	142	64	48	84	76	19	27	51	16	16	12	7	7	22	9	3	2	5	0	7	5	3	0	0	5	1	3	1	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north14_active	80	2260	1932	1067	608	184	169	131	95	78	123	72	76	56	33	88	40	28	49	46	10	16	37	8	7	5	2	3	16	5	0	1	2	0	5	0	2	0	0	5	1	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3925	2753	1589	967	399	345	237	191	154	203	116	97	102	53	131	52	42	86	65	27	32	50	14	17	13	8	3	13	12	3	3	2	3	6	3	6	1	2	1	1	2	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	2084	1658	978	581	181	175	119	90	75	115	61	60	56	25	71	31	25	52	36	13	18	35	9	7	5	3	2	10	6	0	1	0	1	5	2	4	1	2	1	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	4000	2771	1610	1016	410	361	233	197	150	206	110	120	106	55	115	51	30	81	61	28	26	41	17	14	12	7	5	8	16	5	4	3	3	6	2	6	1	3	1	0	3	0	3	0	0	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	2152	1666	981	610	193	192	123	89	72	115	59	75	60	28	64	28	18	58	29	14	12	27	12	7	6	3	2	4	9	0	2	0	1	4	2	5	1	2	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	4092	3099	1663	1032	429	376	226	184	159	237	117	134	98	51	126	57	31	98	73	26	23	49	13	12	10	8	5	12	21	8	5	2	3	7	5	6	1	4	1	1	4	0	2	1	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	2219	1852	1035	634	220	201	121	81	69	124	64	83	58	27	66	29	18	70	41	13	12	40	11	5	5	4	1	9	14	2	3	0	1	4	3	5	1	3	1	1	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	4247	3290	1768	1061	440	377	243	178	155	237	128	136	108	53	107	53	39	93	79	23	20	55	15	12	6	7	7	23	17	7	7	8	2	4	6	3	1	3	3	1	4	1	1	1	1	3	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north18_active	80	2342	2006	1107	645	218	201	134	81	59	135	80	80	65	28	58	27	19	64	50	9	10	45	11	7	2	2	4	19	12	2	3	5	1	1	4	1	1	2	2	1	3	1	0	0	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north19_all	80	4394	3544	1903	1119	465	391	254	172	163	263	136	142	115	64	126	50	45	107	77	26	18	57	12	18	5	8	7	32	16	6	7	8	1	3	4	3	3	2	3	1	4	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	2469	2176	1238	715	239	203	131	78	65	150	92	83	66	27	76	26	16	64	50	12	10	47	9	11	2	3	4	27	12	2	2	6	1	1	2	1	3	2	2	1	3	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	4328	3485	1950	1141	444	403	245	171	155	225	128	145	125	66	153	49	49	115	61	21	26	47	17	17	8	9	4	36	4	6	7	10	1	1	5	8	4	2	7	0	4	1	1	0	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north20_active	80	2430	2106	1248	702	219	200	130	82	65	128	82	93	77	27	94	28	16	60	38	7	14	37	10	11	1	4	3	30	4	4	1	7	1	0	3	4	3	2	4	0	3	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	3732	2404	2932	799	1313	891	368	500	248	125	151	160	193	66	154	42	29	109	26	28	24	22	6	15	13	17	15	6	10	13	6	3	0	10	9	2	5	2	1	1	8	2	1	1	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	1857	1373	1963	440	869	605	214	304	141	59	94	92	130	34	106	20	19	77	14	9	5	18	4	9	6	9	5	4	5	9	3	3	0	4	1	1	3	1	1	0	7	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_all	80	3715	2413	2970	791	1345	946	384	467	236	138	131	147	213	71	149	34	29	124	28	26	22	22	5	17	12	15	20	9	6	11	14	4	1	9	8	2	4	5	4	1	3	2	0	1	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1856	1428	2006	426	869	640	210	297	133	63	79	81	142	34	107	14	16	81	14	10	7	18	3	12	4	8	9	6	2	7	7	3	1	6	1	2	2	2	3	0	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3781	2461	2781	778	1339	964	389	496	271	134	139	137	229	68	164	32	33	120	23	27	24	15	8	15	14	11	24	8	5	10	11	6	2	8	7	3	4	5	10	5	1	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1887	1475	1860	422	846	628	221	330	170	63	86	78	148	31	109	12	19	66	11	13	12	8	4	10	8	8	17	6	3	7	4	5	1	6	0	3	2	2	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3754	2425	2782	761	1410	972	409	485	282	124	131	124	245	73	134	39	33	135	23	22	21	27	7	12	14	14	18	6	6	6	11	4	3	14	4	3	4	4	10	7	1	4	3	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	1915	1432	1874	391	925	629	245	318	179	64	75	73	156	33	84	13	16	77	10	12	12	14	3	8	11	10	14	3	4	4	5	2	2	10	1	2	2	1	9	0	0	3	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3830	2385	2792	736	1411	926	401	495	293	138	122	126	218	73	160	44	40	111	24	18	21	28	10	10	14	21	16	7	6	7	6	5	5	9	7	3	3	1	8	8	0	3	3	1	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_active	80	1962	1400	1858	382	993	616	264	322	204	76	67	71	135	33	98	17	24	58	12	8	11	16	5	5	10	14	12	4	4	5	1	3	4	6	5	1	2	1	8	0	0	3	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3870	2395	2849	718	1435	908	400	503	282	141	121	121	239	70	142	50	35	112	24	19	22	32	16	8	14	20	11	9	6	7	7	7	8	7	7	5	4	0	11	3	1	0	3	0	2	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_active	80	1979	1417	1920	366	998	608	262	309	191	73	60	66	147	36	91	20	22	63	10	4	9	17	7	2	9	13	7	4	4	5	2	5	8	5	5	2	3	0	11	0	1	0	3	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3840	2434	2916	726	1362	936	412	523	259	153	129	121	235	71	143	54	31	113	23	18	23	28	20	10	16	19	15	10	6	8	8	7	10	7	9	4	4	0	5	4	1	0	6	2	0	0	0	0	1	3	0	1	0	3	0	0	0	0	0	1	0	0
0.03	south27_active	80	1956	1421	1885	366	951	636	264	321	158	82	68	66	153	38	92	19	19	67	11	3	7	16	9	1	10	12	9	5	4	3	3	3	9	2	6	1	4	0	5	0	1	0	6	0	0	0	0	0	0	2	0	1	0	3	0	0	0	0	0	1	0	0
0.03	south28_all	80	3844	2451	2999	722	1311	901	417	507	242	143	141	123	267	72	125	44	35	92	24	25	24	21	21	13	16	15	22	10	6	8	7	7	9	7	5	3	2	0	6	2	1	0	3	2	0	0	0	0	2	2	0	1	0	3	0	0	0	0	0	1	0	0
0.03	south28_active	80	1920	1430	1933	368	880	587	251	314	145	78	76	54	177	35	81	16	19	53	12	9	8	10	8	2	12	11	15	3	4	2	3	3	7	2	1	1	2	0	6	0	1	0	3	0	0	0	0	0	1	2	0	1	0	3	0	0	0	0	0	1	0	0
0.03	south29_all	80	3846	2529	3008	722	1330	932	416	492	234	130	154	129	248	69	108	46	36	102	25	31	25	30	22	12	14	15	22	8	6	8	9	7	10	7	12	4	1	1	7	6	1	0	3	2	2	0	0	0	3	3	0	1	0	3	0	0	0	0	0	1	0	0
0.03	south29_active	80	1983	1464	1959	357	901	601	253	320	133	75	90	67	163	33	67	17	18	54	14	18	8	15	8	3	10	11	10	2	4	3	6	4	8	2	8	2	1	0	5	4	1	0	3	0	2	0	0	0	1	3	0	1	0	3	0	0	0	0	0	1	0	0
0.03	south30_all	80	3791	2410	2853	732	1300	903	379	481	229	127	162	126	240	72	135	44	34	97	28	36	19	28	20	11	7	13	25	6	6	6	5	4	6	4	12	3	2	1	3	6	1	0	3	1	2	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south30_active	80	1939	1424	1887	386	875	599	239	311	130	73	88	61	159	35	83	21	20	59	16	22	6	16	3	3	5	10	15	2	5	2	3	3	5	3	9	2	2	0	1	4	1	0	3	0	2	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0
0.03	south31_all	80	3894	2335	2750	723	1254	953	412	451	245	129	133	121	212	66	158	34	31	97	26	16	16	14	12	14	13	14	16	8	3	6	3	8	6	9	8	2	1	1	1	0	2	1	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	0	0	0
0.03	south31_active	80	1977	1338	1793	394	843	624	233	274	153	70	72	74	133	39	117	13	12	71	11	9	5	8	8	6	7	8	10	4	0	3	3	7	5	4	7	2	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
0.03	south32_all	80	3903	2367	2775	734	1277	892	391	454	253	148	124	135	233	76	147	39	28	112	24	22	12	18	12	16	11	12	13	7	2	4	3	8	5	7	8	3	1	3	1	0	1	1	1	0	4	0	0	1	0	2	1	0	0	0	0	0	0	1	1	0	0	0
0.03	south32_active	80	1951	1350	1804	405	868	577	207	289	153	73	63	89	153	46	109	17	15	87	7	11	3	6	9	8	7	6	8	4	0	3	3	7	2	5	7	2	0	3	1	0	0	1	1	0	3	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	3887	2434	2836	743	1346	869	411	523	242	158	124	138	237	76	132	33	40	106	20	24	13	17	13	21	10	13	23	6	5	5	2	6	5	5	19	3	4	3	0	0	1	1	1	0	5	0	0	0	0	2	1	0	3	0	0	0	0	1	0	0	0	0
0.03	south33_active	80	1973	1407	1830	402	921	574	234	353	148	72	65	90	169	46	94	16	17	83	6	13	4	5	10	13	6	7	14	4	4	4	1	4	0	5	6	1	2	3	0	0	0	0	1	0	3	0	0	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	3871	2510	2924	754	1319	862	456	550	226	154	127	141	240	81	122	34	40	86	19	24	15	20	12	17	8	10	27	4	6	5	6	3	6	6	18	3	3	3	0	3	0	1	1	0	5	0	0	0	0	2	2	0	3	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1972	1486	1936	409	900	567	268	370	143	70	64	95	175	47	85	16	12	69	8	13	2	4	10	12	3	7	19	3	4	4	1	1	0	6	5	1	2	3	0	3	0	0	1	0	3	0	0	0	0	1	2	0	2	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3895	2530	2986	749	1344	930	472	511	213	155	125	131	194	69	121	43	36	101	18	18	16	20	13	18	10	15	25	6	8	6	8	3	3	3	20	2	5	2	1	3	1	1	1	1	2	0	0	0	0	1	1	0	4	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1999	1482	1963	388	906	625	293	352	132	67	67	78	141	41	87	25	12	77	8	9	5	6	9	13	7	12	16	3	4	6	2	2	0	3	6	1	4	2	0	3	0	0	1	1	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3865	2475	3040	748	1331	935	451	532	205	141	116	134	216	68	121	40	26	105	21	15	20	20	13	13	12	14	19	6	6	9	8	2	3	5	15	2	3	3	1	4	1	2	0	1	4	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1975	1438	2038	378	908	632	286	371	127	61	63	76	157	38	80	24	5	78	9	10	8	9	7	11	7	9	8	4	1	8	3	2	0	5	2	1	2	3	0	3	0	1	0	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3844	2453	2827	744	1364	903	403	574	221	136	122	128	209	67	156	41	29	111	23	17	17	28	14	10	14	17	10	8	8	7	9	3	0	3	5	2	2	4	1	4	1	2	0	1	3	0	2	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south37_active	80	1957	1441	1869	380	924	624	259	385	137	58	66	66	150	32	116	23	12	80	12	10	9	20	6	6	8	11	6	5	3	6	6	3	0	2	3	1	2	4	0	3	0	1	0	1	1	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0
0.03	south38_all	80	3787	2400	2849	722	1351	874	358	642	235	129	136	143	236	62	148	31	35	99	24	17	13	31	14	12	11	11	14	9	9	12	6	6	2	17	3	1	2	2	0	3	1	3	0	0	3	1	2	1	1	1	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	1965	1392	1873	382	905	606	225	421	136	58	68	79	170	27	105	17	14	70	14	10	7	24	7	5	7	6	9	4	6	10	5	3	1	11	2	0	1	2	0	2	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	3759	2430	2759	745	1306	852	387	641	245	129	137	130	203	62	148	33	45	104	22	20	15	27	14	12	13	10	13	8	10	11	5	11	3	19	2	1	5	2	4	3	0	2	4	0	3	1	2	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	1979	1394	1745	412	870	584	241	416	144	57	73	71	126	25	103	16	23	77	13	12	9	23	6	6	7	5	8	3	5	10	4	5	2	12	2	0	2	2	4	2	0	1	4	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	3763	2410	2791	704	1373	836	390	596	258	152	129	117	198	54	125	34	52	110	17	13	19	33	14	14	10	7	13	11	8	11	4	9	5	18	4	0	5	2	4	0	0	1	5	0	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	1990	1394	1827	384	916	570	236	407	150	78	68	73	120	24	79	18	26	88	10	9	13	26	6	5	7	2	8	2	3	9	2	3	4	11	4	0	2	2	4	0	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
