label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56
0.03	north6_all	80	4595	3574	1052	644	1239	305	665	188	684	138	102	74	59	153	51	30	102	18	16	20	15	11	14	11	5	7	8	7	1	1	1	1	6	1	4	0	3	2	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2762	2930	524	303	1093	112	586	40	644	77	56	13	22	137	24	16	95	8	7	9	9	5	2	7	3	1	5	6	0	1	1	1	6	1	3	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	4580	3611	1059	647	1257	313	653	179	714	134	92	76	70	159	48	22	86	21	14	17	13	12	15	13	8	5	2	8	1	1	1	0	7	2	2	1	2	0	2	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0
0.03	north7_active	80	2738	2973	522	298	1108	116	574	39	673	78	54	16	26	138	25	8	79	11	5	11	8	6	3	9	2	2	1	7	0	0	1	0	6	2	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	4543	3643	1082	657	1328	323	620	181	685	176	86	82	66	137	39	27	85	21	16	17	12	13	13	21	11	4	3	2	1	2	0	2	6	4	2	2	2	0	2	0	1	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0
0.03	north8_active	80	2735	3006	542	312	1177	128	532	32	643	109	46	17	25	115	17	12	75	9	6	10	8	5	1	20	1	1	2	2	0	0	0	0	5	3	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	4677	3734	1113	637	1406	329	679	175	749	163	99	82	79	124	43	25	76	23	20	13	13	10	10	23	10	2	4	2	2	2	3	2	2	6	6	2	3	0	1	1	1	0	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0
0.03	north9_active	80	2802	3055	563	293	1259	137	580	34	698	96	46	14	31	97	21	12	63	10	7	6	8	3	1	22	0	1	2	2	0	0	3	0	1	4	6	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	4701	3727	1122	645	1366	319	683	191	728	164	111	90	71	141	54	35	74	15	21	16	18	11	7	17	8	4	11	4	1	1	3	4	2	8	5	3	2	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north10_active	80	2799	3042	582	304	1200	122	583	41	672	104	52	14	27	116	34	21	64	7	7	5	9	5	0	16	0	2	3	1	0	0	3	1	1	6	5	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	4524	3698	1092	668	1269	333	688	181	774	156	107	69	58	124	31	29	92	27	11	10	24	13	10	23	7	6	4	4	3	3	4	1	7	1	17	4	2	1	2	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north11_active	80	2649	3025	506	296	1122	121	594	41	718	102	52	12	20	106	16	14	84	14	6	4	18	6	0	20	4	2	0	3	1	2	2	0	7	0	16	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_all	80	4455	3699	1031	661	1331	301	650	196	747	161	113	71	66	143	26	32	99	27	10	10	26	17	7	13	4	9	4	5	2	1	3	1	4	0	11	4	2	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north12_active	80	2585	3043	475	304	1178	112	564	43	692	107	53	10	26	127	12	18	93	12	4	5	20	9	1	9	1	4	1	3	0	1	2	0	4	0	11	1	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north13_all	80	4413	3698	1032	705	1331	319	683	199	726	174	105	72	64	133	29	30	110	19	11	9	25	18	6	5	2	8	3	4	4	2	8	1	12	1	9	3	1	0	1	2	0	1	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0
0.03	north13_active	80	2538	3020	470	300	1171	126	607	42	676	108	48	11	29	115	12	13	102	10	3	6	17	8	2	1	1	4	1	2	0	0	5	1	12	1	8	1	0	0	0	2	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	north14_all	80	4352	3584	965	648	1412	311	694	190	790	169	95	72	65	123	29	32	137	17	16	6	17	15	8	13	6	10	5	5	4	2	6	1	15	1	3	2	1	1	1	2	0	2	0	0	0	0	2	0	1	0	1	0	0	0	0	0	0
0.03	north14_active	80	2518	2937	426	288	1239	115	628	36	742	98	46	11	31	102	11	11	132	8	7	4	10	6	4	9	1	5	1	4	1	0	4	1	15	1	1	0	0	1	0	2	0	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	4422	3464	1015	636	1383	297	691	178	770	160	98	62	59	122	29	30	128	17	18	10	17	12	10	24	5	5	8	5	4	4	6	3	14	2	2	1	0	2	1	2	1	2	1	0	0	0	2	0	1	0	1	0	0	0	0	0	0
0.03	north15_active	80	2585	2821	464	269	1210	107	619	34	720	96	48	10	26	102	10	9	114	9	11	4	9	7	4	17	1	2	3	4	2	1	4	1	13	2	0	0	0	1	0	2	0	2	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	4373	3185	1021	621	1342	311	613	165	651	141	103	54	61	99	37	26	106	15	18	12	11	13	13	24	5	7	8	6	3	2	4	4	12	1	2	2	0	2	0	0	1	2	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	north16_active	80	2466	2543	472	243	1171	93	541	37	609	85	42	10	23	79	16	7	94	4	11	6	4	7	5	17	1	3	3	6	2	1	4	1	11	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	4175	2961	1030	629	1103	300	556	189	507	140	102	58	57	86	39	25	85	20	13	22	14	12	13	22	2	4	4	4	2	2	1	3	5	1	0	1	0	1	0	0	1	2	2	1	0	0	1	1	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	2225	2284	466	241	930	89	470	44	469	82	36	13	17	71	18	7	68	4	8	6	8	5	3	13	1	1	3	3	1	1	1	0	2	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	4065	2830	1012	660	977	315	472	208	356	122	89	64	60	61	44	25	73	22	13	21	16	11	11	19	6	4	2	4	4	2	1	3	5	1	1	2	0	2	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2033	2087	441	263	813	92	377	55	318	62	27	16	12	45	19	5	59	4	5	6	10	4	2	14	2	1	2	3	2	1	1	0	3	1	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	4110	2744	1005	657	972	331	519	206	464	119	85	83	53	84	43	25	91	25	16	28	13	7	11	13	7	5	4	3	4	1	1	1	4	2	1	2	0	1	0	1	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	2064	2052	431	292	800	109	421	56	422	58	29	18	13	63	20	6	78	5	7	8	8	3	2	8	2	1	3	2	3	1	1	0	2	2	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4334	3084	1054	660	1091	321	558	205	554	118	96	81	49	100	39	38	98	24	19	27	8	7	11	11	9	6	6	0	4	1	5	2	2	2	4	2	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	2317	2393	497	311	928	114	470	48	516	63	41	14	12	80	23	16	84	6	9	8	3	3	4	9	3	1	5	0	3	1	3	1	2	2	4	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3915	2433	1317	710	462	1227	326	217	131	102	113	73	52	56	58	40	58	55	17	13	26	27	9	13	5	4	7	9	2	9	3	2	5	1	2	1	0	1	1	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0	1	0	0
0.03	south21_active	80	1772	1706	842	331	208	1115	200	105	28	19	44	22	11	15	33	16	43	43	5	4	14	22	2	1	1	0	3	6	1	9	3	0	3	1	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	0	0	0	0	0
0.03	south22_all	80	3838	2347	1241	678	448	1187	317	192	140	111	104	73	55	48	58	38	59	47	13	10	25	28	4	13	6	4	4	5	0	3	4	1	5	1	4	1	0	2	1	1	4	0	0	0	2	1	0	0	1	0	0	3	0	0	0	0	0
0.03	south22_active	80	1736	1644	800	315	199	1086	183	88	28	24	39	22	9	14	29	17	29	36	3	3	15	24	0	0	0	1	1	3	0	3	3	0	2	1	4	0	0	0	0	1	4	0	0	0	1	1	0	0	1	0	0	3	0	0	0	0	0
0.03	south23_all	80	3821	2584	1236	657	457	1146	316	205	124	104	102	73	57	46	56	40	54	51	15	14	17	34	3	15	5	5	4	9	1	7	6	1	6	5	4	1	0	2	1	1	5	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south23_active	80	1778	1881	821	317	215	1035	203	101	25	21	45	25	11	15	29	19	29	46	6	2	9	31	0	1	1	1	2	6	1	7	5	0	3	5	4	0	0	0	0	1	4	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	3951	2844	1311	695	461	1265	295	201	141	115	90	65	55	44	55	38	52	54	19	15	13	56	3	15	4	6	1	6	5	7	6	2	3	5	5	0	0	3	1	1	5	2	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south24_active	80	1902	2168	938	370	234	1150	195	93	28	21	43	24	10	19	31	15	30	49	9	2	8	54	2	3	1	1	1	4	4	7	4	0	1	5	5	0	0	0	0	1	4	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	4049	2981	1364	703	479	1352	336	203	151	95	83	67	59	43	48	40	46	69	18	14	12	70	5	14	5	4	1	7	6	7	6	2	2	4	2	1	0	3	1	1	1	2	2	0	1	0	0	0	0	0	0	0	1	2	0	0	0
0.03	south25_active	80	2007	2316	990	393	247	1241	229	101	29	17	36	29	13	19	33	17	39	60	9	2	5	69	3	3	2	0	1	6	5	7	3	0	2	4	1	0	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south26_all	80	4034	2981	1331	721	489	1396	346	208	160	89	80	63	56	37	49	34	49	57	17	13	12	65	8	10	7	4	0	6	6	8	7	1	1	4	2	3	0	1	2	2	0	2	3	9	1	0	0	0	1	0	0	0	0	2	0	0	0
0.03	south26_active	80	2024	2297	932	404	241	1282	235	99	33	18	37	30	18	15	31	15	42	50	8	4	6	64	5	2	3	0	0	4	5	8	5	0	1	4	1	0	0	0	1	2	0	2	2	9	1	0	0	0	1	0	0	0	0	2	0	0	0
0.03	south27_all	80	3925	2896	1355	735	502	1475	352	207	164	96	78	74	56	36	52	26	57	60	16	13	20	42	8	7	7	3	2	12	2	13	3	0	1	4	3	3	0	1	1	2	5	0	3	9	0	0	0	0	1	0	0	0	0	2	0	0	0
0.03	south27_active	80	1992	2218	917	390	260	1378	238	100	29	11	34	34	19	11	34	14	52	51	7	6	14	41	3	3	3	0	1	8	2	12	2	0	1	3	2	0	0	0	1	2	5	0	2	9	0	0	0	0	1	0	0	0	0	2	0	0	0
0.03	south28_all	80	3911	2882	1410	718	503	1441	346	220	145	97	73	76	50	40	52	22	57	80	16	19	24	21	7	4	6	3	3	15	2	27	7	1	0	8	3	3	0	1	1	2	5	0	2	9	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	1971	2209	950	372	267	1351	227	105	28	11	37	35	18	9	35	12	49	74	5	8	20	19	2	2	4	0	2	11	2	26	6	0	0	7	2	0	0	0	1	2	5	0	2	9	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	3872	2924	1350	748	491	1487	340	201	147	101	85	89	53	53	46	23	64	81	19	17	20	29	3	5	5	3	3	15	3	27	6	2	0	10	3	1	1	1	0	2	5	2	2	6	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_active	80	1928	2280	900	393	256	1386	218	98	28	15	47	41	11	14	27	11	54	76	6	6	16	27	0	2	3	0	2	10	3	26	6	0	0	9	2	0	0	0	0	2	5	2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3921	2981	1348	697	503	1497	332	197	138	107	87	92	49	56	54	32	73	73	13	16	19	35	2	11	5	4	3	10	3	31	7	3	2	12	5	0	1	1	0	0	0	8	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south30_active	80	1932	2297	934	365	265	1393	208	98	30	21	46	41	9	17	33	13	59	71	3	5	15	30	0	5	2	0	3	7	3	31	7	1	2	12	4	0	0	1	0	0	0	8	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3960	2386	1208	625	469	973	288	188	155	120	86	72	68	49	44	25	52	45	17	14	12	15	14	5	5	2	3	6	6	6	6	1	1	3	4	0	2	1	0	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1801	1608	718	291	204	851	159	81	39	30	38	28	18	17	23	7	37	40	2	4	9	11	6	3	1	0	2	1	5	5	5	1	0	3	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3903	2413	1277	624	451	1004	298	185	146	117	79	72	68	44	46	25	48	41	20	17	17	22	13	3	7	4	1	5	4	1	5	0	1	3	2	0	1	1	0	0	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1774	1679	777	288	193	895	171	88	37	24	28	28	17	18	24	7	37	35	6	4	12	21	7	1	1	1	1	1	3	1	4	0	0	3	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4058	2573	1318	686	459	1197	322	222	150	109	92	73	62	53	49	26	55	55	21	17	17	28	13	3	5	3	2	3	5	8	10	1	1	1	5	1	1	1	0	2	0	3	1	3	1	0	1	0	0	0	0	0	0	0	0	1	0
0.03	south33_active	80	1965	1903	842	335	213	1105	206	112	37	26	36	31	17	21	28	10	42	52	7	6	11	27	6	1	2	1	1	0	4	6	9	0	0	1	4	1	0	0	0	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_all	80	4122	2790	1430	718	501	1375	357	231	165	121	98	72	66	50	53	24	58	73	20	18	20	33	10	6	5	4	4	4	4	8	7	3	2	0	5	2	1	1	0	2	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	2077	2108	979	362	266	1290	233	119	40	23	40	29	17	20	34	8	47	72	8	3	14	32	4	2	3	1	2	1	4	6	7	0	1	0	4	1	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_all	80	4158	2915	1446	752	516	1499	361	237	175	119	103	67	62	56	54	27	63	74	20	17	20	24	13	4	3	5	6	4	4	8	8	4	1	0	6	2	1	2	0	2	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	2054	2207	1014	386	271	1412	245	126	36	22	47	29	18	20	34	10	52	72	3	4	16	22	6	1	2	1	4	1	4	6	8	0	1	0	4	1	0	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	4084	2880	1411	743	510	1574	346	201	147	123	105	64	57	51	51	32	61	65	21	15	19	21	14	6	6	3	6	5	0	16	9	4	2	0	1	1	1	3	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1988	2181	1002	396	273	1477	238	101	29	21	40	24	13	15	32	12	45	61	4	2	16	20	5	2	4	0	4	3	0	13	9	0	1	0	0	0	0	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4039	2971	1404	768	493	1466	355	201	132	128	98	62	51	46	49	34	63	52	21	15	15	28	16	4	6	4	7	5	1	24	2	3	2	1	2	0	0	3	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1
0.03	south37_active	80	1931	2306	955	412	251	1358	230	93	25	25	40	25	8	12	30	14	44	46	5	2	12	25	8	1	3	0	3	4	0	22	2	0	1	1	1	0	0	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south38_all	80	3999	3032	1439	746	487	1458	360	215	118	122	98	68	58	51	52	43	59	59	23	15	15	61	12	4	5	2	8	11	2	24	4	2	1	1	1	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south38_active	80	1952	2391	1001	386	264	1338	232	99	28	25	43	28	9	14	32	23	39	49	8	5	10	58	6	1	2	0	3	9	0	22	4	0	0	1	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south39_all	80	4100	3046	1489	730	480	1426	351	204	129	122	97	71	63	52	56	38	75	67	21	13	14	84	9	3	5	3	7	10	2	18	4	2	0	3	2	0	1	0	1	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south39_active	80	2054	2391	1034	390	261	1306	221	98	28	28	42	29	12	14	34	22	51	58	7	3	6	81	5	0	2	0	2	8	0	17	4	0	0	2	2	0	0	0	1	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
0.03	south40_all	80	4085	3034	1501	733	494	1495	333	221	139	132	101	78	60	58	51	38	79	83	19	17	21	89	8	6	4	3	6	16	3	10	4	1	1	2	2	0	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	2059	2383	1060	385	272	1390	203	109	31	38	42	36	17	18	33	21	62	71	3	5	13	87	4	4	1	0	3	12	2	9	4	0	0	1	2	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
