label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55
0.03	north17_active	80	3089	308	217	528	300	1136	99	127	761	141	51	71	137	48	32	62	12	40	11	51	6	3	5	3	1	2	1	2	0	4	0	3	13	3	0	1	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	4661	1365	853	761	492	1308	214	226	733	193	97	98	163	75	45	75	22	56	23	84	14	6	13	7	5	3	4	4	3	4	1	3	14	1	0	2	2	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	3070	296	223	521	278	1215	104	142	703	151	51	79	143	55	35	66	13	51	9	76	6	2	7	6	2	0	0	1	0	4	0	3	14	1	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	4676	1378	855	784	496	1287	226	221	788	191	107	118	145	67	46	102	22	61	19	72	13	11	9	6	5	4	6	5	3	5	3	1	14	2	0	2	2	0	1	0	1	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0
0.03	north19_active	80	3095	298	224	541	277	1197	106	136	757	149	67	92	124	49	31	93	12	52	5	65	6	4	6	6	2	3	0	2	1	4	1	1	14	2	0	2	2	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	4635	1389	873	749	480	1246	228	224	897	180	109	120	150	64	50	86	23	68	22	70	9	8	8	10	4	7	5	5	3	3	4	3	2	8	0	1	1	0	1	1	1	0	0	0	0	1	3	1	5	0	0	0	1	0	0	0
0.03	north20_active	80	3033	314	243	516	271	1157	104	131	858	144	64	85	131	47	35	76	11	59	8	66	3	2	5	8	1	6	0	1	1	1	1	2	2	8	0	1	1	0	0	1	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0
0.03	south21_all	80	4802	1413	798	804	472	1233	244	182	889	235	98	124	156	88	66	107	26	71	12	53	9	21	6	11	8	5	3	5	6	12	6	0	5	5	0	0	1	2	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	3148	291	216	506	271	1132	110	105	845	194	59	93	128	56	44	96	12	62	5	52	3	11	6	6	2	3	1	3	3	11	1	0	4	5	0	0	1	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4639	1442	801	816	489	1252	245	188	942	198	89	109	168	95	68	101	25	58	18	61	10	19	8	12	8	5	1	5	4	4	4	0	3	3	0	0	0	2	1	0	2	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0
0.03	south22_active	80	3083	301	211	536	279	1152	113	113	904	164	54	81	137	59	47	86	15	47	8	60	4	10	8	9	2	3	1	3	2	3	0	0	3	3	0	0	0	1	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0
0.03	south23_all	80	4595	1429	826	814	520	1309	245	199	959	191	101	100	155	93	56	106	23	60	15	78	7	20	12	12	8	3	1	3	2	5	1	0	3	1	0	0	1	1	0	0	2	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0
0.03	south23_active	80	3049	300	231	563	300	1200	116	119	910	152	63	78	131	63	35	89	8	49	6	77	4	8	6	9	2	1	0	2	0	4	0	0	3	1	0	0	1	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0
0.03	south24_all	80	4585	1411	866	789	520	1372	230	209	948	172	96	96	138	101	53	94	24	62	19	56	4	16	11	12	5	3	3	5	4	4	2	1	18	10	0	0	1	1	0	0	1	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south24_active	80	3039	300	258	553	305	1274	102	124	905	132	60	76	118	68	33	79	12	55	8	55	2	7	4	9	2	1	2	3	0	2	1	0	17	10	0	0	1	0	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south25_all	80	4616	1456	878	807	500	1340	230	202	977	192	106	88	112	83	51	76	26	61	15	62	6	12	14	12	6	4	6	5	5	12	2	1	25	10	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	3030	314	260	544	299	1243	111	120	936	150	59	71	99	56	32	61	7	57	6	60	4	5	6	9	2	2	2	2	2	10	1	0	24	10	0	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4641	1453	892	802	493	1284	224	194	922	203	105	101	119	80	39	63	27	46	14	61	7	14	8	12	8	3	6	4	6	13	2	2	30	11	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	3038	309	259	531	289	1188	105	116	881	167	46	74	108	57	23	53	9	44	5	59	4	7	5	9	2	1	2	2	2	11	1	1	29	10	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4595	1400	885	782	498	1341	219	183	965	190	108	119	130	62	52	59	24	47	16	66	8	15	9	11	8	4	4	1	7	10	1	4	27	10	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	3036	302	237	494	285	1256	96	111	928	147	47	83	118	45	36	49	5	42	4	62	5	8	5	9	3	2	0	0	2	9	0	1	27	9	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4608	1432	912	761	469	1293	216	190	828	200	111	112	145	71	54	72	24	42	20	101	9	15	9	10	5	5	4	2	4	5	1	3	7	1	3	2	1	1	0	1	0	0	3	0	1	0	2	6	0	1	0	0	0	0	0	0
0.03	south28_active	80	3023	303	225	503	273	1200	89	111	792	152	44	77	129	53	34	65	6	35	8	97	4	5	4	7	1	3	0	0	1	4	0	1	7	0	2	2	1	1	0	0	0	0	2	0	1	0	2	6	0	0	0	0	0	0	0	0
0.03	south29_all	80	4598	1437	905	849	448	1343	222	177	868	188	96	117	136	57	61	74	18	51	20	111	14	16	5	6	4	4	1	2	4	15	1	7	4	0	4	2	0	2	0	1	0	0	4	0	1	0	2	6	0	1	0	0	0	0	0	0
0.03	south29_active	80	3014	311	219	560	245	1258	106	104	829	142	43	81	120	41	40	69	7	41	11	106	4	6	1	3	2	2	0	0	1	15	0	5	4	0	2	2	0	1	0	0	0	0	4	0	1	0	2	6	0	0	0	0	0	0	0	0
0.03	south30_all	80	4591	1454	903	863	436	1337	229	178	844	211	106	98	117	52	53	87	19	62	18	119	11	12	4	6	4	7	1	2	4	16	0	7	3	0	4	3	0	2	0	1	0	0	2	0	1	0	2	6	0	0	0	0	0	0	0	0
0.03	south30_active	80	2996	299	233	593	237	1244	115	111	803	159	55	74	102	38	33	83	7	53	11	114	2	4	1	2	2	5	1	0	1	16	0	5	3	0	2	2	0	1	0	0	0	0	2	0	1	0	2	6	0	0	0	0	0	0	0	0
0.03	south31_all	80	4685	1437	863	833	474	1358	230	211	805	201	99	145	156	82	55	87	22	52	18	69	8	11	12	20	7	8	3	1	2	3	1	2	16	9	0	0	2	0	0	0	0	0	3	1	1	0	1	0	3	0	1	0	0	0	0	0
0.03	south31_active	80	3082	311	228	555	247	1259	105	117	775	146	54	120	137	56	36	71	5	36	4	62	2	5	3	18	5	6	0	0	0	2	0	0	16	8	0	0	2	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	0
0.03	south32_all	80	4697	1451	823	847	504	1267	237	226	808	216	105	116	153	80	56	79	22	45	14	63	12	9	11	14	8	7	5	3	1	4	1	3	17	5	0	0	1	1	0	0	0	0	3	1	0	0	1	0	3	0	1	0	0	0	0	0
0.03	south32_active	80	3060	311	213	569	280	1155	105	131	781	158	54	92	137	49	38	66	5	31	4	57	5	8	4	13	6	4	0	0	0	2	0	0	17	4	0	0	1	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	0
0.03	south33_all	80	4670	1446	829	839	485	1209	234	227	864	213	96	104	171	85	51	74	27	36	19	70	12	11	11	11	7	7	5	3	2	5	1	2	10	2	0	0	1	1	0	1	0	0	3	1	0	0	0	0	3	0	1	0	0	0	1	0
0.03	south33_active	80	3056	314	223	559	276	1106	104	145	829	163	47	74	155	54	34	60	8	31	9	65	5	8	4	9	6	3	0	1	0	3	0	0	10	1	0	0	1	0	0	1	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	0
0.03	south34_all	80	4710	1482	846	820	511	1207	213	235	842	245	93	101	147	80	56	80	24	41	16	67	11	12	7	12	8	4	7	3	1	4	2	1	2	3	0	0	1	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south34_active	80	3052	311	230	547	287	1114	98	153	799	204	42	73	132	56	38	72	7	36	8	65	5	8	2	11	6	0	1	1	0	3	2	0	2	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4699	1512	877	772	484	1195	218	223	836	252	87	100	131	66	62	74	21	56	19	71	9	9	8	16	6	4	6	3	2	4	3	1	0	2	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south35_active	80	3013	312	245	512	264	1109	106	148	791	213	43	68	110	43	42	69	8	49	8	69	4	5	2	13	4	1	2	3	1	3	3	0	0	1	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4789	1474	876	759	474	1141	241	221	852	235	84	110	123	65	66	73	20	64	18	95	11	8	13	17	6	6	8	3	2	3	4	1	0	2	0	1	0	0	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	3111	277	240	515	266	1056	112	126	810	194	37	75	100	46	44	65	7	55	6	89	6	4	4	15	3	2	3	3	1	2	4	1	0	1	0	1	0	0	0	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	4731	1482	868	733	483	1281	271	224	888	193	85	117	126	62	70	53	27	54	17	76	14	6	13	13	6	6	4	3	4	2	3	2	2	2	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	3120	312	263	510	271	1181	127	130	843	153	42	82	98	41	50	45	9	46	3	70	5	2	4	11	4	2	2	3	3	1	3	2	1	1	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	4665	1429	862	770	502	1319	276	229	942	203	95	114	145	70	64	51	28	48	14	75	17	8	10	9	6	7	3	2	4	1	2	7	2	3	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_active	80	3072	320	254	543	290	1219	129	120	900	154	44	80	107	50	50	43	9	41	3	68	4	2	3	6	5	3	1	2	3	0	1	7	1	2	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south39_all	80	4606	1455	833	849	494	1419	255	217	983	209	88	119	128	74	60	57	26	35	14	55	14	10	6	9	8	4	4	0	5	3	2	7	5	3	1	1	2	0	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south39_active	80	3027	337	238	605	292	1304	119	124	939	161	46	89	98	50	47	52	8	29	5	52	2	4	3	8	5	2	0	0	2	2	1	7	4	2	0	1	1	0	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	1	1	0
0.03	south40_all	80	4590	1487	814	833	486	1423	245	195	850	242	76	118	135	67	49	63	27	38	14	59	13	13	8	8	4	3	5	1	3	3	2	5	17	3	1	2	2	0	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	3016	329	227	566	291	1325	120	106	818	194	38	85	111	42	37	58	12	28	6	57	4	5	2	6	2	1	1	0	1	2	0	5	17	2	1	1	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0
