label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81
0.03	south32_active	80	16925	6022	3723	2345	4743	1897	945	984	1524	632	381	588	293	404	309	232	303	306	118	150	112	85	154	89	41	38	19	47	35	22	20	15	39	14	9	10	21	8	7	4	1	0	17	2	2	2	1	6	2	2	0	1	4	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	31272	12505	7663	5162	7182	3268	2027	1763	2267	1122	797	983	579	701	503	424	475	417	206	237	231	147	217	156	71	78	40	66	75	49	51	25	42	25	19	18	27	11	16	7	4	5	11	7	3	2	1	7	3	0	2	4	6	1	0	2	0	4	1	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	15617	5882	3524	2376	4371	1741	893	898	1401	589	387	548	274	403	275	237	244	260	111	127	127	68	144	83	33	39	19	47	42	27	30	14	32	12	11	13	16	7	8	3	1	1	10	5	1	2	1	6	2	0	0	3	3	1	0	1	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	29877	12267	7256	5117	6561	3126	1987	1698	1951	1094	793	965	545	616	505	394	438	422	221	230	194	147	193	154	57	77	42	55	67	53	54	29	38	21	14	17	27	9	18	6	9	7	9	7	2	4	2	8	5	0	2	4	6	1	0	2	1	4	2	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	14420	5658	3194	2339	3926	1589	863	818	1205	569	395	537	247	328	248	205	228	256	117	127	105	71	121	77	28	38	20	32	32	28	35	17	28	12	8	11	15	6	7	4	5	4	7	4	1	3	2	5	4	0	0	3	3	0	0	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	29114	12153	7140	5174	6104	3028	1923	1727	1821	1040	835	858	510	571	491	374	363	395	228	215	161	119	178	143	60	69	40	57	66	58	56	16	34	17	16	15	25	16	12	3	10	6	6	7	2	2	2	7	3	1	4	3	3	3	0	1	1	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	13789	5606	3167	2413	3614	1476	826	851	1107	520	400	486	241	305	240	197	201	242	118	124	88	54	113	73	26	30	20	29	34	35	35	7	23	8	8	10	11	10	5	2	6	4	5	4	1	1	2	4	2	0	1	2	1	2	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	29306	12330	7179	5057	6065	3071	1904	1718	1929	1013	844	873	517	563	494	369	356	367	228	233	157	131	158	121	63	78	50	52	58	61	52	27	35	18	15	14	22	17	11	2	12	8	5	7	2	3	2	7	3	3	5	4	1	3	0	1	1	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	13915	5737	3179	2388	3568	1534	839	838	1179	508	399	476	237	320	233	189	210	231	116	137	85	75	97	60	24	31	18	23	33	42	36	13	17	10	8	9	9	10	3	1	7	6	4	3	1	1	2	4	2	1	2	3	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	29887	12184	7196	5019	6250	3173	1889	1789	2038	1087	845	912	504	582	498	430	427	378	237	211	164	136	177	126	68	79	55	59	53	55	59	29	42	18	19	22	19	25	11	4	8	8	8	7	5	6	3	6	3	6	3	2	1	2	2	1	1	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	14406	5617	3287	2342	3711	1636	829	880	1206	547	402	495	219	309	244	230	255	226	117	118	86	83	120	64	22	36	20	29	33	38	44	11	20	8	9	16	8	15	4	2	5	5	7	4	2	3	3	3	1	1	2	1	1	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	30567	11940	7250	4893	6606	3232	1914	1806	2201	1144	813	948	517	636	505	477	433	419	221	222	163	130	164	126	74	82	48	59	57	43	70	30	58	20	16	26	22	19	9	6	6	9	10	6	8	9	6	3	1	6	1	4	1	1	2	1	1	6	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south38_active	80	15106	5470	3357	2265	3965	1713	824	896	1307	575	379	524	218	332	258	272	247	254	109	128	88	75	116	59	31	44	18	25	38	29	48	12	22	8	8	18	9	13	4	3	4	5	9	4	5	3	6	0	0	1	1	2	1	1	1	0	0	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south39_all	80	31198	11810	7382	4815	7036	3267	1969	1885	2299	1162	805	1003	531	697	479	498	499	407	211	230	172	126	179	122	76	75	53	58	58	46	85	31	51	20	19	30	18	22	6	10	5	8	10	7	6	10	9	7	2	3	1	2	0	2	2	1	1	6	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south39_active	80	15711	5283	3472	2159	4314	1696	843	936	1348	593	352	573	228	355	259	294	304	230	111	124	90	69	114	65	35	42	23	25	38	28	57	10	22	4	7	17	7	16	2	5	4	4	9	4	4	3	8	3	1	0	1	1	0	1	1	0	0	5	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0
0.03	south40_all	80	32260	11890	7544	4769	7446	3428	2020	1949	2492	1199	775	1051	553	794	522	475	532	471	201	265	165	143	159	143	81	77	56	55	65	48	73	24	54	22	22	25	15	26	5	10	7	9	15	3	7	9	13	5	1	2	0	2	0	2	1	1	0	6	0	0	1	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0
0.03	south40_active	80	16527	5423	3615	2132	4643	1864	882	975	1559	601	339	618	259	423	290	282	336	284	104	147	85	75	88	80	43	42	25	32	41	27	44	6	20	8	7	8	8	21	2	5	5	5	10	0	4	2	11	3	1	0	0	1	0	1	1	0	0	5	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	3	0	0	0
