label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78
0.03	north7_active	80	45677	3383	3104	6365	7214	2735	3353	3287	1412	595	356	183	545	140	339	380	569	63	61	307	116	47	21	169	147	79	98	114	66	10	21	4	9	33	1	21	3	11	3	3	6	13	3	2	10	3	2	8	1	4	0	0	0	1	1	0	1	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	57057	14204	8719	8712	8687	4312	4220	3894	2015	1226	962	737	847	529	589	542	667	247	213	333	174	149	108	237	162	110	123	146	89	40	50	17	28	32	13	28	9	16	9	5	10	20	7	4	20	5	7	9	3	4	1	1	1	1	2	0	4	3	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	north8_active	80	44827	3366	3023	6275	7276	2863	3309	3331	1374	580	314	184	529	139	339	363	567	66	64	274	98	60	25	199	131	89	97	133	73	11	22	3	9	28	1	22	3	8	3	2	4	18	5	4	18	2	4	7	1	2	1	0	0	0	1	0	3	3	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	57212	14082	8756	8742	8764	4264	4118	3934	2016	1263	967	707	874	516	579	545	677	249	224	367	175	158	111	245	158	115	90	154	88	38	51	14	27	33	15	43	13	14	12	6	12	20	8	4	30	4	7	4	1	4	1	1	1	1	1	0	3	4	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	45013	3259	3060	6267	7400	2803	3210	3374	1393	612	330	173	548	129	335	377	564	55	71	303	104	68	28	210	128	91	65	136	74	14	23	3	9	29	1	38	4	4	8	3	6	18	5	4	28	2	4	1	0	2	1	0	0	0	0	0	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	57568	14132	8756	8701	8811	4206	4055	3900	2010	1249	970	742	825	545	547	550	690	254	229	370	196	160	101	219	152	143	117	138	75	36	55	18	26	28	18	36	14	18	10	6	8	13	11	6	24	4	6	4	3	2	4	1	1	1	1	0	3	2	0	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	45279	3316	3094	6259	7477	2754	3156	3332	1385	589	322	170	502	142	296	385	585	50	74	304	115	68	27	184	122	119	90	116	59	14	27	5	9	23	1	32	6	4	6	2	4	12	8	5	21	1	4	2	0	0	3	0	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	55604	14209	8585	8765	8383	4048	3983	3829	2030	1284	973	793	864	496	523	482	652	279	199	396	184	140	112	207	181	121	117	99	81	36	55	24	27	21	27	44	11	25	7	16	13	9	4	10	6	6	4	2	2	2	3	2	1	0	1	3	2	0	0	0	0	0	1	0	1	0	0	0	0	1	0	2	0	0	0	1	0	0	0
0.03	north11_active	80	43189	3443	2937	6250	6949	2602	3056	3177	1366	593	365	217	541	149	282	291	551	60	57	336	98	59	18	182	150	97	97	78	67	6	37	8	8	15	4	38	1	19	3	3	13	5	1	8	4	5	4	1	0	2	2	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0
0.03	north12_all	80	50815	14216	8619	8125	7688	3851	3688	3594	1936	1270	935	773	836	492	494	448	608	270	190	389	150	148	110	195	174	119	116	89	69	38	53	27	33	24	23	34	12	14	10	15	15	9	4	7	8	2	3	4	3	3	2	4	1	0	0	2	3	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north12_active	80	37476	3662	2591	5442	6151	2336	2668	2866	1225	531	301	208	474	126	254	245	491	55	47	320	69	47	15	164	137	96	94	74	52	5	26	7	8	17	4	29	1	10	5	3	14	6	2	5	6	1	3	3	0	3	1	3	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north13_all	80	49729	14351	8624	7769	7218	3689	3550	3393	1762	1271	923	765	810	494	476	454	533	287	204	337	164	161	112	189	175	121	116	110	89	41	41	27	29	30	23	26	14	10	11	17	14	10	5	9	8	4	4	5	3	3	1	9	1	0	0	0	3	1	4	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	36052	3747	2514	5077	5621	2144	2517	2631	1063	500	277	208	459	137	256	255	410	55	59	270	75	50	17	163	137	92	100	92	68	8	16	5	7	23	2	24	1	8	4	4	11	8	4	5	5	2	2	3	0	2	1	9	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	50120	14276	8663	7768	7546	3716	3584	3278	1814	1251	931	755	803	493	503	472	571	285	210	307	170	159	115	201	155	125	100	123	89	41	42	29	32	27	17	25	17	12	11	15	14	9	11	4	8	4	4	7	3	3	2	9	1	0	0	0	5	1	4	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	36589	3735	2571	5014	5978	2149	2607	2580	1110	536	282	186	456	144	280	272	453	59	64	238	72	50	27	169	118	91	87	106	67	6	20	4	7	19	1	22	2	8	3	3	8	8	6	2	5	2	2	5	0	2	1	9	0	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	54601	14308	8628	8297	8357	3948	3920	3693	1936	1294	931	764	834	504	495	499	644	249	207	326	197	142	113	220	156	144	126	108	93	40	45	34	22	38	19	28	20	11	8	12	12	13	12	5	4	4	3	6	4	1	2	6	0	0	0	0	3	1	4	2	2	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	41873	3520	2910	5704	6910	2467	3050	3061	1270	598	300	187	508	159	310	311	541	52	69	275	103	53	33	188	115	112	108	92	73	11	28	7	5	27	3	22	4	5	1	3	5	5	7	2	2	1	1	4	0	0	1	6	0	0	0	0	2	0	3	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	57362	14297	8727	8721	8896	4066	4196	4013	2087	1292	1006	760	897	511	520	515	774	249	203	343	218	144	109	253	128	153	120	117	85	35	44	36	21	36	16	33	20	15	11	11	11	12	14	6	5	4	3	8	3	2	1	1	0	0	1	0	3	0	0	2	1	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	45316	3433	3168	6223	7563	2618	3341	3440	1423	640	335	187	599	160	331	330	685	58	65	287	117	60	36	224	88	125	98	103	70	13	32	7	4	27	2	28	5	5	3	3	4	4	6	2	2	1	2	6	0	0	0	1	0	0	0	0	3	0	0	1	1	1	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	57310	14226	8630	8636	9034	4084	4258	3993	2081	1304	962	771	889	474	522	505	784	252	207	360	215	146	107	263	154	148	122	87	87	33	45	33	20	35	18	45	15	14	10	4	8	14	10	8	5	4	3	9	4	3	1	0	0	1	1	0	1	0	0	2	0	1	0	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	45187	3382	3132	6224	7704	2614	3385	3441	1436	620	332	184	569	138	328	346	680	61	60	295	107	61	33	235	113	128	96	73	72	15	27	5	4	29	3	34	3	6	3	1	2	5	5	1	2	0	2	7	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	1	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	57389	14327	8642	8648	8924	4016	4235	4156	2078	1320	996	748	899	487	516	471	724	254	204	315	183	163	111	227	175	130	116	89	94	46	40	30	22	39	17	59	17	16	9	6	6	13	12	6	12	6	4	11	2	3	4	0	1	2	1	3	1	0	0	1	0	1	0	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	45298	3461	3095	6261	7601	2545	3381	3567	1448	629	353	195	586	138	329	318	622	60	57	245	93	65	35	203	135	106	85	75	81	21	19	3	7	33	4	51	1	7	4	2	2	6	8	0	9	1	2	9	0	0	3	0	1	2	0	3	1	0	0	1	0	1	0	3	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	57191	14475	8654	8553	8815	3996	4111	4168	2137	1300	977	749	905	466	534	473	670	257	195	352	179	153	123	224	201	107	112	91	91	47	35	23	27	44	18	59	16	19	9	11	3	11	8	7	11	4	9	11	3	4	5	1	2	2	2	4	1	1	0	1	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	45113	3470	3089	6138	7488	2531	3275	3577	1483	645	362	191	591	128	333	317	565	61	52	285	98	61	34	205	164	81	83	77	77	18	10	2	9	40	5	52	1	7	3	4	1	7	6	2	8	1	8	10	1	1	4	0	1	2	1	4	1	0	0	1	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	57611	14353	8689	8636	8900	3970	3987	4176	2123	1284	964	729	881	500	560	447	658	260	207	345	173	166	129	196	220	94	113	108	88	46	43	34	30	44	16	55	14	25	11	10	5	7	8	4	11	6	7	7	2	4	7	3	3	4	2	4	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	45415	3503	3070	6211	7583	2492	3178	3584	1491	627	364	205	571	137	327	296	570	64	54	282	102	63	34	171	191	68	83	92	77	16	12	6	11	37	7	52	2	10	5	4	1	4	6	2	10	2	6	6	1	3	4	1	1	4	1	4	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	32947	16492	8765	6175	7035	5108	2296	2170	2244	1175	1519	751	880	559	438	702	301	299	214	186	197	142	232	107	124	77	57	55	53	35	87	31	32	32	40	22	12	11	11	8	12	4	6	5	8	4	5	4	3	4	3	4	7	3	2	0	2	3	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	11651	8427	3211	2781	5484	3853	738	1195	1638	271	1124	155	552	231	106	543	79	120	60	37	120	41	191	42	95	47	14	29	26	16	76	10	21	3	31	16	2	6	7	3	3	1	2	2	5	3	3	3	1	4	3	2	7	2	1	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	33046	16422	8692	6157	7134	5072	2319	2101	2239	1137	1478	744	826	561	426	655	287	305	201	171	189	151	201	101	121	77	59	57	59	31	102	26	21	25	42	40	15	15	9	10	13	5	10	5	7	4	5	3	2	5	5	5	7	3	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	11634	8411	3252	2770	5540	3800	758	1154	1656	255	1090	168	532	236	104	491	74	127	65	34	114	45	157	36	90	47	13	31	28	13	77	10	13	6	33	34	2	8	6	3	3	1	2	2	5	3	2	2	1	4	5	4	7	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	32908	16262	8646	6179	7180	4903	2270	2036	2295	1137	1489	735	844	573	428	606	293	318	194	172	175	146	231	103	130	90	67	55	68	32	100	26	27	23	40	35	16	17	12	10	11	2	10	6	8	6	4	2	1	7	5	3	2	1	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south23_active	80	11543	8234	3161	2754	5546	3631	750	1099	1714	259	1115	164	528	235	124	453	75	127	49	36	90	43	175	36	104	53	9	33	30	16	73	8	16	9	32	29	3	9	7	0	2	1	2	3	6	5	2	0	1	5	5	3	2	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	32541	15887	8637	6026	6892	4646	2286	2077	2223	1103	1406	773	790	534	431	586	278	305	209	160	170	135	213	93	104	91	68	44	58	33	59	30	31	23	45	58	18	19	12	8	12	2	15	3	10	7	5	2	1	7	3	4	2	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south24_active	80	10831	7625	2959	2564	5190	3336	700	1094	1656	250	993	170	469	204	116	410	65	116	42	35	76	34	164	33	86	56	15	22	25	14	35	9	13	11	34	51	3	11	7	0	2	1	3	2	7	6	2	0	1	5	3	3	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	32543	15874	8639	6006	6778	4647	2338	2114	2238	1108	1405	762	781	552	441	550	273	294	216	159	168	126	212	84	102	87	68	37	51	42	57	31	30	24	45	46	13	16	8	6	9	6	13	3	9	7	4	1	2	8	4	4	2	1	1	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south25_active	80	10934	7662	2945	2558	5100	3359	684	1138	1670	256	992	180	447	208	109	384	68	117	39	36	79	30	163	30	76	56	18	18	23	18	48	8	12	8	32	42	2	8	4	0	2	3	3	3	5	5	1	0	1	7	4	3	2	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	32756	15873	8669	6107	6761	4802	2333	2118	2184	1103	1378	787	780	538	438	585	269	287	221	165	176	140	221	86	100	85	70	44	47	44	49	28	30	27	33	41	19	17	6	9	9	6	10	3	7	4	4	2	3	5	4	3	2	3	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	10958	7656	2978	2628	5156	3498	679	1140	1601	247	982	189	435	196	106	414	66	113	39	28	82	34	179	31	72	63	21	18	23	18	39	6	14	6	18	38	3	13	1	1	2	2	3	3	4	2	2	0	1	2	4	2	1	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	32799	15920	8735	6169	6697	4780	2326	2128	2185	1095	1352	736	820	573	446	570	284	262	198	164	174	145	195	81	118	77	67	52	48	41	46	24	28	27	27	31	26	14	8	9	10	8	6	3	2	3	2	4	2	4	4	3	3	3	0	1	0	3	3	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	10950	7659	3043	2666	5054	3479	636	1129	1558	245	969	167	478	200	102	412	62	103	36	27	90	34	153	27	81	54	19	19	20	16	33	6	17	5	18	28	5	7	3	1	3	2	1	2	1	2	1	2	0	2	4	2	1	0	0	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	32779	16058	8689	6096	6717	4611	2334	2131	2151	1145	1342	751	811	548	430	575	293	261	199	151	177	153	196	85	108	86	71	62	42	45	43	20	33	30	32	24	21	18	8	12	9	6	2	5	4	5	3	6	4	3	0	1	2	5	0	1	1	4	3	1	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	10915	7642	3035	2657	5089	3315	648	1099	1523	269	946	171	471	173	99	430	68	110	36	17	91	35	157	26	78	58	19	25	16	25	31	5	23	5	24	20	5	10	4	2	2	0	0	2	2	4	1	3	1	0	0	1	0	0	0	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	32872	16088	8705	6141	6896	4701	2365	2126	2276	1166	1355	747	830	545	418	553	273	258	209	154	176	168	170	99	106	100	62	53	40	48	52	21	32	32	38	20	16	18	5	14	7	5	2	5	7	8	2	4	4	1	0	3	2	4	0	1	1	5	2	1	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	11265	7817	3117	2765	5283	3410	693	1102	1613	265	957	172	524	200	101	401	65	110	49	27	101	40	133	28	72	67	18	21	21	22	39	5	24	5	31	18	4	12	3	4	1	1	0	1	6	6	0	3	1	0	0	1	0	1	0	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	33338	16700	8830	6414	7426	5019	2422	2210	2487	1204	1518	759	847	557	402	593	258	271	217	175	195	148	215	103	140	103	64	53	56	61	52	17	32	30	31	34	13	14	13	13	5	5	3	3	11	8	4	3	4	2	0	2	2	4	1	1	1	2	1	1	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south30_active	80	12406	8786	3396	3123	5928	3828	771	1214	1885	307	1126	195	551	218	95	444	75	131	55	38	119	36	188	30	108	72	18	28	35	30	40	3	25	5	25	32	8	11	9	5	2	2	0	0	9	6	0	2	2	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	33763	16978	9079	6344	7735	5310	2367	2292	2440	1102	1515	777	876	566	458	612	294	268	174	205	216	116	225	113	148	98	62	62	84	51	77	31	21	20	36	39	11	18	14	7	10	8	5	5	9	2	4	4	2	2	6	10	0	2	2	3	2	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
0.03	south31_active	80	13001	9168	3551	3129	6179	4105	779	1269	1907	252	1154	212	584	231	132	464	86	128	42	53	128	36	180	40	115	68	17	40	45	30	70	9	10	6	27	33	4	13	11	0	5	1	2	3	2	2	1	1	0	0	4	10	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
0.03	south32_all	80	33167	16494	8802	6332	7257	5064	2317	2233	2348	1135	1461	767	815	575	473	589	297	260	193	200	197	120	240	102	104	98	65	64	75	48	70	32	19	21	33	28	13	13	12	8	11	13	5	4	8	4	3	5	3	2	6	8	0	1	2	3	1	0	1	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	11836	8396	3211	2923	5663	3787	721	1152	1754	274	1059	189	505	206	122	432	84	130	43	48	107	34	197	37	74	66	20	40	36	25	62	8	11	7	22	21	3	6	8	0	6	2	2	2	2	3	0	1	0	0	4	7	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	32440	15992	8625	6217	6921	4686	2248	2109	2257	1171	1441	758	795	535	414	573	288	248	204	199	182	121	192	98	105	88	58	58	54	52	61	33	27	19	30	32	14	11	15	8	5	11	5	4	4	7	2	3	3	1	7	3	2	0	0	2	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	10947	7812	2897	2680	5210	3392	632	1054	1642	273	1018	157	489	179	96	399	69	106	37	46	88	30	150	40	73	59	15	34	31	28	50	7	18	6	22	24	3	7	10	1	1	3	2	1	2	4	0	1	0	0	5	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	32894	16627	8926	6348	7350	5063	2231	2148	2292	1174	1489	743	838	563	401	603	301	276	225	196	197	124	228	95	130	94	62	61	60	55	54	33	41	24	33	36	20	9	22	10	5	11	2	6	6	10	2	1	2	0	4	3	6	0	1	3	0	0	0	3	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	11938	8675	3344	2924	5765	3780	666	1129	1703	283	1072	165	538	216	95	460	78	127	48	43	111	31	198	45	103	56	17	27	39	30	44	11	25	5	25	26	5	4	14	3	2	4	1	4	3	4	0	0	0	0	2	2	5	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	33181	17122	9064	6502	7766	5271	2218	2188	2331	1173	1638	777	887	537	390	700	289	302	232	200	205	133	209	108	170	91	61	63	73	57	73	42	42	21	30	51	18	5	23	11	9	8	4	8	5	9	2	1	2	0	3	4	6	0	1	1	0	0	1	3	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	13003	9420	3632	3190	6304	4084	730	1289	1810	282	1265	185	590	215	104	558	77	139	50	42	126	37	177	44	144	55	13	33	49	31	65	13	25	3	22	42	3	4	15	3	2	3	0	5	3	4	0	0	1	0	2	3	5	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	33917	17706	9208	6626	8292	5619	2300	2225	2551	1147	1754	775	962	564	428	746	293	318	217	189	209	130	224	104	178	94	58	71	76	50	70	44	47	20	48	53	15	12	21	10	11	6	7	7	3	11	3	0	3	1	4	4	4	0	2	1	0	0	1	2	1	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	14069	10226	3978	3430	6892	4471	839	1351	2042	298	1387	211	661	243	109	610	88	154	56	43	134	36	193	45	160	60	12	40	52	30	61	13	26	1	43	46	4	8	16	3	2	1	1	5	2	6	0	0	2	0	4	3	4	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	34067	17712	9185	6640	8082	5608	2383	2231	2600	1146	1753	769	962	556	451	761	318	299	209	188	185	144	241	105	169	98	60	77	60	59	67	41	43	19	41	52	13	13	15	14	11	5	9	6	7	9	5	1	5	7	2	5	4	1	2	1	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0
