label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north12_all	80	7147	9182	1525	1364	643	606	738	212	190	271	82	150	95	117	106	27	31	46	10	5	46	16	1	6	1	1	0	0	0	1	0	0	0	0	0	25	0	0	0	0	0
0.03	north12_active	80	2916	8264	414	895	135	399	645	91	101	225	13	125	73	99	97	11	23	40	8	3	46	7	0	6	0	1	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0
0.03	north13_all	80	7149	9296	1515	1399	649	603	756	213	175	254	81	169	99	97	99	26	31	34	10	6	50	18	3	6	3	1	0	0	0	1	0	0	1	0	0	25	0	0	0	0	0
0.03	north13_active	80	2908	8371	421	926	143	394	653	96	98	214	14	145	72	78	92	9	22	27	6	2	50	9	0	6	1	1	0	0	0	1	0	0	1	0	0	25	0	0	0	0	0
0.03	north14_all	80	7232	9347	1505	1403	641	618	734	214	167	243	76	165	95	103	104	20	36	35	8	8	38	5	6	0	4	0	1	1	0	1	0	0	1	0	1	25	0	0	0	0	0
0.03	north14_active	80	2972	8410	408	913	147	409	629	97	93	208	17	144	69	87	97	9	29	28	4	4	38	4	1	0	3	0	1	0	0	1	0	0	1	0	0	25	0	0	0	0	0
0.03	north15_all	80	7253	8460	1502	1355	645	613	715	211	167	232	74	137	85	76	113	18	26	26	12	11	23	7	6	1	5	0	1	3	0	2	0	0	1	0	1	0	0	0	0	0	0
0.03	north15_active	80	2928	7470	396	847	146	395	599	97	84	198	27	119	56	63	104	5	23	21	3	7	22	6	1	1	3	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	7277	7595	1533	1245	632	557	626	189	187	214	76	119	71	86	93	16	33	23	8	12	11	12	4	1	6	2	3	4	0	2	0	0	0	0	2	2	0	0	0	0	0
0.03	north16_active	80	2766	6558	368	759	144	359	507	79	84	174	25	98	43	72	81	4	30	16	1	6	10	10	1	1	2	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0
0.03	north17_all	80	7187	6876	1544	1215	655	508	569	169	183	175	75	99	70	64	88	20	37	28	13	11	10	16	2	1	4	4	2	6	0	2	1	0	0	0	1	2	0	0	0	0	0
0.03	north17_active	80	2618	5796	338	720	167	312	457	70	73	137	21	75	47	52	76	5	31	21	4	6	8	15	0	1	1	1	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0
0.03	north18_all	80	6975	6433	1546	1167	668	474	521	178	159	170	94	91	68	65	76	28	30	19	13	8	7	15	1	2	2	4	3	3	0	1	2	0	0	0	1	2	1	0	0	0	0
0.03	north18_active	80	2444	5344	331	708	180	282	419	68	59	125	22	68	48	54	67	7	24	15	4	4	6	14	0	2	0	1	0	2	0	0	1	0	0	0	0	2	1	0	0	0	0
0.03	north19_all	80	7081	7052	1558	1165	692	505	572	193	156	183	88	112	74	56	57	30	28	24	13	13	17	20	2	1	3	7	1	2	1	1	3	1	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	2591	6012	351	718	183	305	472	67	64	132	16	85	59	41	51	8	20	19	5	6	15	19	0	1	1	3	0	2	0	0	2	1	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	7171	7903	1553	1181	690	555	680	196	161	195	86	110	79	74	89	27	43	17	10	14	14	15	1	1	4	5	1	0	1	1	2	1	2	0	0	0	1	0	0	0	0
0.03	north20_active	80	2766	6880	376	743	168	358	573	74	75	155	13	83	61	60	82	5	31	15	3	9	13	14	0	1	2	3	0	0	0	0	2	1	2	0	0	0	1	0	0	0	0
0.03	south21_all	80	7225	9596	1591	1403	631	631	702	242	174	327	86	124	91	115	99	18	69	26	8	14	15	10	3	6	2	1	1	0	2	0	1	0	3	0	0	0	1	0	0	0	0
0.03	south21_active	80	3071	8633	462	936	134	426	601	112	88	289	22	108	77	106	92	6	58	19	7	11	14	7	1	4	2	1	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south22_all	80	7170	9407	1580	1345	632	612	690	245	161	285	88	163	81	96	92	22	64	29	4	11	14	10	4	4	3	0	3	0	2	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south22_active	80	3091	8446	445	893	133	386	584	101	76	246	26	144	65	89	85	6	52	22	4	9	13	9	2	2	2	0	2	0	2	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south23_all	80	7237	9132	1547	1338	640	612	692	233	157	256	83	175	65	104	128	26	46	24	3	10	14	11	4	1	3	2	3	0	2	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south23_active	80	3004	8178	440	854	146	392	585	91	71	214	29	156	49	92	118	5	39	17	3	6	14	10	2	0	2	0	2	0	2	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south24_all	80	7197	7944	1556	1279	600	583	637	223	152	230	95	176	63	84	110	24	44	19	4	11	10	15	3	7	4	2	3	0	0	0	1	1	0	0	0	2	0	0	0	0	0
0.03	south24_active	80	2780	6901	419	779	142	350	514	77	74	185	26	154	49	69	95	5	36	11	3	7	9	14	2	5	3	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south25_all	80	7087	6962	1503	1212	574	550	553	224	157	230	96	163	61	91	136	22	40	22	7	10	11	12	2	6	1	4	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0
0.03	south25_active	80	2597	5863	380	692	150	328	431	75	73	180	25	140	48	73	119	5	32	15	3	6	9	11	0	5	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0
0.03	south26_all	80	7036	6700	1530	1175	553	520	517	223	161	198	95	135	67	87	98	19	29	25	11	8	9	8	3	8	2	3	1	2	1	1	0	1	0	0	0	2	0	0	2	0	0
0.03	south26_active	80	2559	5576	370	666	136	307	397	72	81	153	17	109	49	67	81	8	20	16	3	5	5	8	1	6	1	2	0	2	0	1	0	0	0	0	0	2	0	0	1	0	0
0.03	south27_all	80	7099	7360	1537	1228	572	538	566	223	169	232	87	131	80	106	83	19	24	26	12	4	19	4	4	11	1	4	2	4	1	2	0	0	0	1	0	0	0	0	2	0	0
0.03	south27_active	80	2782	6304	368	726	139	332	448	72	79	188	15	110	59	94	67	6	18	19	3	3	14	4	1	8	0	3	0	2	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_all	80	7197	8256	1548	1296	572	576	737	222	174	252	84	118	81	113	70	23	23	17	11	11	19	13	6	10	1	3	1	4	2	2	0	1	0	1	0	0	0	0	2	2	0
0.03	south28_active	80	3000	7264	387	848	135	355	617	79	85	211	11	102	57	103	58	10	17	11	4	8	15	11	3	7	0	3	0	2	0	1	0	0	0	0	0	0	0	0	1	2	0
0.03	south29_all	80	7232	8965	1514	1319	649	614	811	261	166	289	78	123	99	95	70	23	33	18	13	11	25	11	6	8	2	1	1	4	4	1	0	1	0	1	0	3	0	0	0	2	0
0.03	south29_active	80	3050	7996	380	885	139	389	700	100	79	249	10	109	78	88	57	12	29	12	6	8	21	8	4	6	1	1	0	2	0	0	0	0	0	0	0	3	0	0	0	2	0
0.03	south30_all	80	7239	8971	1489	1336	688	603	830	254	172	333	81	135	110	82	83	24	51	16	13	13	25	14	4	6	2	0	2	0	3	0	0	1	0	0	0	3	0	0	0	2	0
0.03	south30_active	80	3000	8008	363	906	162	379	708	105	81	289	8	116	95	71	72	13	36	11	8	8	24	10	3	3	2	0	1	0	0	0	0	0	0	0	0	3	0	0	0	2	0
0.03	south31_all	80	7341	9239	1550	1330	598	567	789	243	198	273	85	152	92	102	113	21	32	23	5	10	24	12	1	5	0	6	1	1	1	3	1	1	0	0	1	0	1	0	0	0	0
0.03	south31_active	80	3105	8264	451	867	118	376	679	96	105	232	22	135	68	84	105	10	26	21	3	8	22	9	0	3	0	4	0	1	1	1	0	0	0	0	1	0	1	0	0	0	0
0.03	south32_all	80	7309	9154	1551	1270	628	582	756	244	196	259	86	149	94	80	103	21	22	26	7	8	27	15	2	4	2	10	2	1	1	3	1	1	0	0	1	0	1	0	0	0	1
0.03	south32_active	80	3070	8206	458	833	132	394	639	95	99	218	24	125	65	62	98	9	16	23	3	6	25	13	0	4	1	8	0	1	1	1	0	0	0	0	1	0	1	0	0	0	1
0.03	south33_all	80	7180	8151	1535	1227	644	552	656	231	197	206	84	135	82	79	67	22	19	18	8	7	21	13	5	4	3	4	3	0	1	2	1	0	0	1	2	0	1	0	0	0	1
0.03	south33_active	80	2813	7174	415	769	140	358	532	95	106	169	22	109	57	60	64	8	14	16	2	2	20	9	0	4	1	4	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1
0.03	south34_all	80	7069	7223	1557	1170	633	529	598	234	192	171	83	121	65	72	73	19	20	12	7	5	10	10	4	1	3	5	3	0	1	0	0	0	0	1	1	0	0	1	0	0	1
0.03	south34_active	80	2539	6195	386	697	143	337	472	91	98	131	23	97	44	52	69	7	18	11	1	1	10	7	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south35_all	80	6889	6120	1544	1113	613	516	566	231	179	199	77	121	56	80	68	18	20	13	7	6	9	10	3	4	1	2	1	3	1	0	1	0	3	1	1	0	0	1	0	0	0
0.03	south35_active	80	2294	5021	357	620	150	311	430	82	87	152	26	100	34	56	65	4	17	11	1	0	9	8	0	3	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
0.03	south36_all	80	6997	6159	1553	1098	594	534	588	225	181	220	80	108	60	85	67	19	23	16	4	5	12	16	2	5	3	2	1	4	1	0	2	0	5	0	1	0	0	1	0	0	0
0.03	south36_active	80	2402	5026	345	609	160	332	441	79	88	170	22	94	34	62	59	4	18	13	1	0	12	14	0	2	1	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south37_all	80	7055	6797	1553	1110	651	578	657	220	171	238	70	122	77	97	73	19	34	35	2	8	11	17	2	8	3	3	0	5	3	0	2	0	5	0	0	0	0	1	0	0	0
0.03	south37_active	80	2618	5671	373	646	163	358	504	79	77	186	17	102	48	75	58	4	25	27	1	4	11	15	0	3	2	2	0	2	2	0	0	0	4	0	0	0	0	0	0	0	0
0.03	south38_all	80	7265	7806	1530	1181	626	602	656	196	180	251	73	123	81	101	97	20	37	32	3	6	15	20	3	6	3	2	0	4	2	1	2	1	2	1	0	6	0	0	0	0	0
0.03	south38_active	80	2887	6753	396	723	147	393	521	78	95	200	13	100	53	85	78	4	28	23	2	4	15	18	0	2	2	2	0	2	2	0	0	1	1	0	0	6	0	0	0	0	0
0.03	south39_all	80	7396	8652	1568	1278	627	626	660	206	163	278	73	157	79	102	114	21	37	37	9	10	15	16	4	5	2	4	1	2	3	1	1	1	3	1	0	6	1	0	0	0	0
0.03	south39_active	80	3081	7668	435	804	122	404	542	90	84	238	16	132	58	85	100	8	31	30	6	5	15	14	0	1	1	3	0	2	2	0	0	1	2	0	0	6	0	0	0	0	0
0.03	south40_all	80	7246	9008	1598	1311	598	599	710	214	171	315	68	139	76	94	110	20	39	32	13	11	10	10	4	3	2	4	1	0	1	1	0	1	1	1	0	6	2	0	0	0	0
0.03	south40_active	80	3066	8059	480	839	108	388	583	99	87	276	15	116	57	81	99	8	32	24	9	4	10	10	0	1	1	1	0	0	0	0	0	1	1	0	0	6	0	0	0	0	0
