label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40
0.03	north8_all	80	2274	1713	542	299	283	127	70	135	70	77	36	18	16	9	17	17	10	6	3	0	3	2	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	1088	1043	283	135	153	56	29	85	42	44	20	8	10	5	10	15	5	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	2314	1751	576	311	270	127	90	119	70	92	30	24	19	9	13	11	6	6	3	0	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	1129	1046	294	147	155	52	40	75	42	55	17	12	10	3	7	8	3	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	2420	1892	579	302	274	139	102	123	77	93	29	25	22	11	16	9	5	4	0	1	4	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1170	1135	303	144	163	63	46	72	46	55	14	12	11	3	10	5	2	3	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	2396	1899	593	320	325	134	69	142	84	56	38	17	20	7	23	10	10	5	3	0	3	1	0	4	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north11_active	80	1223	1180	287	153	168	59	29	84	51	38	25	11	10	3	13	6	5	3	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_all	80	2448	2076	602	308	324	145	73	138	73	66	44	21	18	10	25	11	9	5	2	1	4	1	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	north12_active	80	1272	1309	297	151	178	64	37	80	43	44	28	12	8	5	14	6	4	3	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_all	80	2491	2138	587	307	334	149	84	143	80	81	49	19	16	10	22	13	6	6	2	2	3	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_active	80	1292	1391	296	154	196	76	35	89	44	49	32	8	9	6	13	9	2	2	1	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	2467	1974	596	298	302	148	89	126	90	93	47	20	14	10	27	17	5	5	4	3	2	0	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0
0.03	north14_active	80	1245	1266	297	159	189	75	39	82	51	58	30	7	8	6	15	10	2	1	3	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north15_all	80	2453	1787	583	307	280	156	95	108	93	103	47	24	12	10	28	14	3	5	4	3	1	1	1	2	2	0	0	2	1	0	0	0	0	1	0	0	0	0	2	0	0
0.03	north15_active	80	1192	1099	305	158	166	89	42	68	59	70	32	7	7	5	19	9	1	1	3	0	1	1	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north16_all	80	2393	1659	546	307	272	146	103	102	82	94	43	27	11	8	26	22	3	7	4	3	0	1	1	2	1	0	0	3	1	0	1	0	0	0	0	0	0	0	2	0	0
0.03	north16_active	80	1151	954	285	151	149	76	44	64	51	71	25	9	6	3	17	15	1	3	3	0	0	1	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north17_all	80	2320	1677	515	303	302	151	111	115	81	104	34	29	11	7	19	15	1	7	2	2	1	1	2	1	1	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	1139	962	269	140	178	75	54	74	51	75	18	12	6	2	10	12	0	5	0	0	1	1	1	0	1	0	0	3	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	2320	1809	537	299	337	142	112	119	73	94	36	30	13	10	16	18	2	8	1	0	1	0	2	2	0	0	0	2	1	0	2	1	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	1179	1095	283	139	193	66	52	76	45	69	18	11	7	2	6	14	1	7	0	0	1	0	2	1	0	0	0	2	1	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	2370	1952	577	308	349	135	108	129	77	108	29	28	18	13	18	13	2	5	2	0	2	0	2	7	0	1	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	1245	1214	305	141	205	69	51	81	48	75	12	10	12	4	6	10	1	5	0	0	1	0	2	5	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	2436	2084	611	319	340	160	98	142	87	125	36	30	24	12	31	11	4	4	2	0	2	1	3	8	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1257	1349	332	153	189	82	46	97	59	75	19	8	16	4	15	7	3	3	1	0	0	0	3	7	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2566	2211	606	321	344	155	119	170	123	125	43	21	24	6	18	41	8	9	8	0	0	1	3	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
0.03	south21_active	80	1318	1405	310	145	210	80	59	117	73	85	25	15	14	3	13	25	4	7	4	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_all	80	2598	2176	628	311	320	143	121	155	110	103	45	19	25	7	14	37	8	7	8	2	2	1	3	10	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south22_active	80	1336	1394	340	151	180	73	64	105	63	78	23	13	13	4	9	26	3	5	3	2	2	0	3	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_all	80	2588	2084	631	299	318	146	108	123	87	100	45	17	31	9	9	27	7	6	6	2	5	1	1	14	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
0.03	south23_active	80	1359	1310	353	140	180	65	60	84	48	77	30	10	14	6	5	16	2	4	1	2	4	0	1	10	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south24_all	80	2656	2191	646	293	312	146	97	99	95	100	49	18	29	10	11	12	4	7	5	3	5	1	0	13	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south24_active	80	1408	1404	362	146	168	63	53	65	53	72	30	9	14	9	8	11	0	5	1	3	4	0	0	9	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2549	2208	642	294	332	143	100	107	116	105	46	23	28	16	10	10	3	12	3	2	4	1	0	14	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	1346	1394	357	137	191	61	47	65	60	80	29	10	13	14	8	8	0	11	1	2	3	1	0	9	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2487	2285	636	283	338	140	103	118	116	94	44	19	22	11	15	12	3	10	2	2	1	1	0	8	1	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south26_active	80	1294	1427	341	141	196	56	46	75	68	68	24	9	12	10	11	8	0	9	0	2	1	1	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2393	2179	609	294	316	158	110	152	99	94	43	21	22	10	11	14	4	10	2	2	3	1	0	8	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south27_active	80	1209	1353	317	147	192	62	48	107	55	74	18	10	13	8	7	11	1	9	1	2	3	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2451	2207	602	324	324	165	112	160	101	90	48	18	19	7	13	18	3	6	6	3	2	0	4	8	0	0	0	0	0	0	0	0	10	0	1	1	0	0	0	0	0
0.03	south28_active	80	1241	1367	301	174	202	77	55	101	55	65	27	10	13	5	6	15	1	4	4	3	2	0	4	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
0.03	south29_all	80	2424	2194	608	326	329	161	111	150	89	97	52	18	24	8	8	14	6	8	6	3	2	0	4	11	1	0	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0
0.03	south29_active	80	1253	1370	312	163	208	81	57	97	46	78	29	8	16	4	3	11	6	3	4	3	2	0	4	5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
0.03	south30_all	80	2490	2206	629	335	327	156	112	155	85	114	55	19	27	11	13	15	7	8	7	5	0	1	4	5	1	1	0	0	0	0	0	0	9	0	0	1	0	0	0	0	0
0.03	south30_active	80	1305	1407	317	158	202	87	59	93	48	85	32	6	16	7	8	8	5	4	5	4	0	1	4	3	0	1	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
0.03	south31_all	80	2514	2328	607	318	345	138	103	155	96	111	53	19	25	14	21	23	6	4	4	2	3	0	2	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south31_active	80	1252	1468	325	166	215	69	47	89	63	74	36	11	16	8	10	18	2	3	3	0	2	0	0	5	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south32_all	80	2485	2302	615	343	328	141	94	128	91	103	51	21	23	11	19	23	7	7	4	3	3	1	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1237	1469	330	166	190	67	43	82	62	68	33	10	16	5	9	20	2	6	3	1	2	1	0	6	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2497	2276	612	329	328	139	82	127	79	104	50	26	23	14	16	22	8	4	3	3	3	1	0	5	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1255	1436	328	152	190	69	40	81	47	70	34	11	13	9	10	18	4	4	2	1	2	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2490	2254	608	299	327	124	83	130	86	99	43	23	23	11	17	26	9	8	4	1	1	1	0	6	1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1247	1449	334	142	191	60	39	90	54	72	26	12	10	7	10	19	4	7	3	1	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2494	2272	627	301	341	156	90	112	101	107	48	20	25	9	18	17	9	4	8	1	1	1	0	4	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1300	1439	355	149	202	81	41	72	62	76	30	12	10	6	11	11	3	3	7	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2531	2277	587	292	316	141	91	119	119	120	41	20	22	8	24	19	7	6	7	1	3	0	0	2	2	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1332	1433	332	146	195	72	38	82	80	86	19	13	10	4	13	8	3	4	7	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2533	2266	573	305	310	152	95	110	128	128	43	21	20	10	21	14	9	11	8	1	4	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1350	1429	305	144	185	69	46	76	81	94	23	11	8	5	12	5	5	7	8	0	3	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2526	2301	560	285	343	151	96	130	126	118	27	24	28	10	21	20	9	10	4	1	3	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	1327	1473	289	128	204	69	50	93	71	81	13	11	14	4	11	12	4	5	4	0	2	0	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	2533	2220	603	283	315	167	94	126	109	109	34	26	24	10	24	23	10	9	3	0	2	2	1	4	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_active	80	1298	1450	311	129	187	77	53	89	61	71	24	13	12	6	19	17	6	4	3	0	1	2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	2499	2140	657	293	311	172	93	130	104	96	33	26	27	6	23	20	11	4	2	1	4	2	1	3	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	1274	1393	354	131	193	88	46	86	52	61	22	12	15	3	15	16	6	1	1	0	3	2	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
