label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	north19_active	80	3606	2240	994	465	815	236	297	147	323	107	165	78	126	52	62	56	38	91	59	32	26	19	31	18	18	10	8	13	7	14	8	9	7	9	7	9	3	4	5	2	6	2	3	3	2	3	1	0	3	1	2	1	1	1	2	0	0	3	1	2	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6507	3802	1805	930	1259	509	560	345	503	248	315	175	203	102	128	94	70	136	91	76	51	35	54	30	32	15	19	23	17	22	15	20	12	10	12	9	12	8	7	6	6	5	3	3	6	5	4	0	4	2	2	1	1	3	2	0	0	4	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	3622	2275	964	450	789	220	303	151	312	130	184	78	117	48	68	48	34	88	58	39	26	22	33	20	18	8	7	13	7	12	9	11	7	5	4	6	5	5	5	1	5	2	1	2	1	3	2	0	2	1	2	0	1	1	2	0	0	4	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	4676	2618	2382	1237	825	840	441	945	318	209	387	157	383	127	188	204	100	168	63	82	32	70	101	49	36	25	27	16	19	20	9	6	10	12	16	5	3	5	12	5	22	9	2	4	4	7	6	2	1	1	0	2	1	4	2	3	0	0	1	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	2160	1313	1428	672	426	500	196	614	152	92	213	82	251	55	120	136	44	107	32	35	13	51	79	33	21	12	11	9	11	10	7	2	8	3	10	5	1	3	6	5	13	6	2	2	3	5	3	1	0	1	0	2	0	4	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4623	2591	2345	1286	839	803	411	979	326	212	392	167	390	111	175	210	101	174	64	77	34	70	112	45	31	25	27	15	16	23	9	5	15	8	10	5	2	5	12	5	11	6	2	5	7	6	5	3	1	1	0	4	1	1	0	3	0	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	2101	1292	1373	691	410	484	175	651	159	95	222	89	256	46	114	143	46	112	37	32	14	46	88	28	18	12	10	8	8	15	7	1	11	4	4	3	1	4	6	4	2	4	2	2	6	5	3	2	0	1	0	4	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4646	2550	2300	1320	811	768	421	952	343	215	426	177	395	114	171	215	94	163	68	68	48	73	108	49	32	31	26	14	15	20	11	6	12	7	18	6	2	4	11	6	9	5	1	6	9	8	4	1	1	0	0	4	0	1	0	3	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2117	1297	1321	689	397	450	191	657	184	101	254	87	261	46	106	149	45	101	37	32	18	46	72	30	21	15	13	9	8	12	9	1	10	5	15	3	1	3	5	5	5	4	1	2	8	4	2	1	0	0	0	4	0	1	0	1	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	4566	2576	2290	1238	824	756	427	957	328	229	442	192	355	111	185	188	86	139	67	67	44	74	110	58	32	29	21	18	15	17	11	8	10	7	19	9	4	5	13	5	5	6	1	6	10	4	5	1	1	0	0	2	0	2	1	1	1	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2120	1334	1302	641	391	413	199	652	171	115	279	90	242	46	112	132	37	92	32	34	21	37	72	40	21	14	11	12	7	9	7	2	7	6	17	6	2	4	7	4	5	5	1	3	8	1	4	1	0	0	0	2	0	1	0	0	1	0	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	4669	2678	2280	1192	822	789	434	914	315	224	449	177	355	138	184	180	83	142	60	65	53	68	91	66	36	27	20	19	15	16	13	6	9	6	26	7	7	8	7	4	11	4	1	8	7	4	4	1	0	0	1	2	0	3	3	1	2	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2151	1371	1288	623	398	419	218	624	157	112	272	76	234	64	109	121	32	96	27	37	28	34	53	39	23	11	12	12	6	8	7	2	5	5	22	3	2	5	5	3	8	3	1	6	6	1	3	1	0	0	0	1	0	0	2	0	1	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	4687	2731	2347	1224	841	754	450	896	310	235	432	160	320	137	202	188	85	141	47	63	51	74	98	65	39	22	22	24	17	12	10	5	15	7	15	7	6	7	5	4	10	4	1	6	3	6	3	3	2	0	1	1	0	3	3	1	3	0	0	2	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2176	1396	1364	675	399	414	222	595	161	111	262	75	210	69	120	125	37	105	20	32	26	33	69	39	23	9	14	15	8	7	4	2	8	5	12	4	1	4	4	2	6	3	1	4	2	2	3	2	1	0	0	0	0	0	2	1	1	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	4741	2739	2352	1227	845	771	450	840	298	224	448	137	350	131	182	202	77	152	42	53	46	57	92	68	33	21	24	22	20	16	15	2	27	9	20	6	7	10	5	4	8	4	3	5	2	5	4	3	2	1	2	1	1	4	3	3	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2151	1417	1417	688	406	440	224	534	152	107	265	72	234	64	100	119	39	108	23	25	19	26	62	39	18	8	17	11	8	10	8	2	18	6	12	2	2	5	4	1	4	2	2	4	2	3	2	2	1	0	0	0	0	1	3	3	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	4695	2703	2364	1253	827	792	467	819	345	215	436	125	338	128	184	232	69	162	45	49	45	58	98	55	41	26	29	23	16	14	15	6	25	11	28	5	5	10	8	6	4	3	4	3	4	4	4	3	2	2	1	1	1	1	3	3	2	1	0	1	2	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	2125	1424	1430	707	414	491	238	509	192	96	270	65	225	68	99	138	38	111	24	20	14	29	64	36	24	10	17	10	9	8	10	4	18	7	20	3	2	5	8	2	1	2	2	1	3	2	1	1	1	1	0	0	0	1	3	3	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	4673	2709	2285	1246	814	816	477	848	344	191	431	132	339	132	157	216	68	161	48	44	30	75	90	50	57	27	27	22	16	19	17	10	27	11	22	9	5	5	8	4	8	3	4	8	5	2	5	1	3	2	2	2	2	2	4	2	0	1	0	1	1	2	0	0	0	0	3	2	0	0	0	2	0	0	1	0	0	0	1	1	0	0	0	1	1	0	0	0	0
0.03	south29_active	80	2089	1442	1374	670	415	489	236	521	187	85	254	58	217	72	91	111	34	106	24	21	11	33	60	32	37	13	16	8	8	11	12	5	22	8	13	6	3	2	8	1	2	2	2	6	3	2	0	0	1	1	1	0	0	1	3	2	0	0	0	1	1	2	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
0.03	south30_all	80	4608	2697	2262	1205	786	815	455	887	365	208	408	145	334	136	183	199	70	147	57	53	29	71	87	60	62	30	25	21	14	15	18	13	22	9	26	10	4	6	9	7	15	3	5	8	6	1	4	1	2	6	1	2	2	1	3	1	0	1	0	1	1	2	0	0	1	1	3	2	0	0	0	2	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south30_active	80	2052	1431	1331	646	403	480	217	539	213	91	236	64	221	72	114	95	27	98	28	26	10	39	58	40	40	16	11	11	9	9	12	5	15	5	15	5	1	1	9	3	4	3	2	6	4	1	0	0	0	2	1	0	0	0	2	0	0	0	0	1	1	2	0	0	0	1	0	2	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0
0.03	south31_all	80	4747	2699	2207	1243	756	806	440	1030	360	223	456	143	378	123	173	222	78	148	61	69	46	54	106	37	40	30	26	25	18	17	13	9	16	11	13	9	7	2	13	1	15	5	1	1	3	9	1	4	8	3	1	4	2	2	2	2	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2156	1392	1322	716	379	472	201	694	169	98	289	66	257	59	106	131	39	91	36	45	20	31	65	21	29	12	8	9	9	8	7	5	7	7	7	7	2	1	10	1	11	3	1	1	2	5	1	2	6	0	1	4	0	2	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	4655	2732	2264	1244	788	794	444	954	331	216	462	161	360	121	179	217	80	157	51	62	46	64	111	47	40	31	29	30	16	17	17	9	12	10	22	6	9	2	10	2	23	5	1	3	4	10	1	5	5	3	1	3	2	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2098	1423	1358	715	377	457	199	626	162	99	305	75	252	63	100	127	38	90	31	35	22	38	79	28	27	16	10	16	6	11	9	6	5	5	17	5	2	1	7	2	12	2	1	2	2	6	1	2	4	1	1	3	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	4627	2687	2312	1268	782	761	433	936	330	216	486	169	354	109	166	230	84	159	47	47	41	64	107	39	43	31	29	29	14	13	15	9	8	11	27	3	8	5	7	1	22	4	1	4	3	6	0	4	4	3	2	4	2	1	1	0	0	0	2	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	2056	1414	1392	697	388	435	195	600	170	93	316	74	239	58	94	138	39	91	29	21	23	43	72	22	24	19	13	15	7	8	7	6	5	6	22	2	4	4	5	1	9	2	1	2	0	4	0	2	2	1	1	3	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4678	2663	2367	1242	775	774	426	982	334	222	446	181	340	115	166	211	89	169	49	51	37	70	100	39	49	25	28	27	8	14	17	10	8	8	30	6	7	7	4	4	15	2	2	6	3	5	1	4	2	2	3	3	2	2	2	1	0	0	2	0	0	2	2	0	1	1	5	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
