label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43
0.03	north8_all	80	12876	4074	2411	1733	862	836	1311	782	421	167	123	130	215	98	39	29	28	25	37	12	12	10	9	6	4	1	7	10	3	1	3	2	1	1	0	0	0	0	0	0	0	0	0	1
0.03	north8_active	80	8294	1535	1271	1017	209	520	1165	672	345	76	57	89	191	76	10	8	19	9	32	4	4	4	6	0	1	0	7	10	2	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north9_all	80	13624	4061	2501	1766	878	906	1441	848	435	168	128	146	246	111	47	28	27	22	52	10	12	6	9	8	3	3	7	11	4	0	4	1	1	2	0	0	0	0	0	0	0	0	0	1
0.03	north9_active	80	9072	1648	1386	1059	206	602	1295	744	352	75	58	103	233	91	13	8	21	6	47	3	5	3	6	0	1	1	7	10	3	0	3	1	0	2	0	0	0	0	0	0	0	0	0	1
0.03	north10_all	80	13885	4008	2584	1699	898	886	1456	836	471	169	132	149	269	80	45	40	29	17	40	8	11	3	11	10	4	2	5	13	3	1	3	1	0	2	1	0	0	0	0	0	0	0	0	1
0.03	north10_active	80	9454	1661	1427	1054	216	602	1331	738	391	82	64	100	256	64	15	9	18	6	37	2	4	1	7	2	1	1	5	12	3	0	2	1	0	2	1	0	0	0	0	0	0	0	0	1
0.03	north11_all	80	14061	4174	2543	1649	817	904	1456	929	428	189	143	132	201	107	32	27	28	21	83	16	7	5	3	3	1	3	4	1	3	0	2	0	0	3	1	0	0	0	0	1	0	0	0	0
0.03	north11_active	80	9684	1735	1386	999	220	608	1333	823	345	59	69	98	174	84	17	9	21	9	79	3	4	2	1	2	0	1	3	1	2	0	2	0	0	3	1	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	14167	4204	2572	1630	833	902	1479	856	455	208	144	141	208	90	34	31	26	26	54	11	7	6	4	6	1	3	8	11	1	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0
0.03	north12_active	80	9729	1751	1372	985	230	626	1351	749	372	71	61	101	185	72	15	9	14	10	53	2	3	2	2	2	0	1	7	11	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	13752	4097	2520	1585	836	882	1346	802	442	192	149	130	201	76	30	32	32	21	36	14	7	6	3	5	2	1	7	10	1	0	2	0	0	3	0	0	0	0	0	1	0	0	0	0
0.03	north13_active	80	9208	1663	1324	929	225	623	1215	692	360	69	60	87	181	61	12	11	17	6	33	4	3	2	2	1	0	0	7	10	1	0	2	0	0	3	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	13013	3990	2457	1544	835	785	1247	696	426	176	149	128	190	72	36	34	27	19	26	12	6	4	4	5	2	0	7	12	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north14_active	80	8239	1576	1218	851	226	530	1106	577	332	68	59	82	174	57	10	8	12	6	20	3	4	0	2	1	0	0	7	12	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	12254	3953	2421	1489	825	744	1042	671	345	162	128	112	200	72	43	30	26	20	31	18	9	3	2	3	3	4	4	4	1	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0
0.03	north15_active	80	7421	1461	1177	783	211	464	888	548	248	61	50	69	178	50	15	11	14	9	21	4	5	0	0	0	0	0	3	4	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0
0.03	north16_all	80	11888	3881	2346	1505	827	730	984	615	324	174	103	114	173	74	51	27	32	17	36	15	10	6	3	0	3	5	3	2	1	0	0	0	1	2	1	1	0	0	1	0	0	0	0	0
0.03	north16_active	80	6985	1342	1105	747	229	440	843	497	215	57	41	59	157	54	22	7	17	8	27	3	6	2	1	0	0	0	2	2	0	0	0	0	1	2	1	1	0	0	0	0	0	0	0	0
0.03	north17_all	80	12611	3956	2376	1509	833	810	1086	691	340	181	113	127	162	99	52	34	34	21	45	12	11	5	2	0	4	5	6	1	3	0	0	0	0	2	1	2	0	0	1	0	0	0	0	0
0.03	north17_active	80	7888	1422	1136	816	234	522	939	584	235	59	49	75	142	74	23	11	20	12	36	1	8	2	1	0	0	0	5	1	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0
0.03	north18_all	80	13122	4080	2434	1622	846	871	1337	692	431	191	113	122	187	99	53	29	37	19	64	14	14	10	3	1	4	1	5	0	2	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0
0.03	north18_active	80	8452	1538	1232	928	227	573	1171	617	328	58	53	74	167	76	21	8	24	9	56	2	8	3	1	0	1	0	5	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	13785	4068	2497	1674	875	883	1370	839	491	201	124	126	194	112	40	32	46	23	70	12	11	9	2	2	6	1	5	0	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north19_active	80	9213	1651	1316	1003	218	608	1214	752	385	75	64	82	174	90	16	8	32	8	66	2	7	2	1	0	1	0	5	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	13910	4133	2563	1690	868	881	1459	919	488	194	136	128	219	102	34	34	40	27	59	13	14	10	2	3	6	1	1	1	1	3	1	1	0	1	0	1	0	2	0	0	0	0	1	0
0.03	north20_active	80	9351	1713	1336	992	201	598	1306	816	395	75	63	96	193	86	12	9	26	9	55	3	10	4	1	1	2	0	1	0	1	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0
0.03	south21_all	80	9401	11313	2931	1564	861	1060	890	341	218	585	125	256	140	209	152	30	18	23	18	13	6	4	3	11	3	6	1	1	3	7	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south21_active	80	2485	9917	1900	834	208	790	705	140	74	536	40	219	110	188	142	21	10	7	14	3	4	2	1	7	2	5	0	1	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9378	11318	2905	1564	871	1019	850	319	224	547	120	270	136	218	136	34	27	23	21	14	6	8	6	8	4	4	0	1	4	13	1	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south22_active	80	2510	9892	1887	854	199	754	659	141	77	485	31	236	108	197	121	21	19	6	17	6	4	3	2	5	4	3	0	0	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9337	11223	3029	1518	854	979	855	330	228	526	128	276	107	222	135	32	26	21	22	16	11	8	9	7	3	2	0	2	3	10	1	0	1	1	2	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2502	9819	1965	812	189	728	671	152	78	465	32	250	84	199	119	16	18	5	13	6	6	3	5	6	3	2	0	1	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	9460	11243	3009	1507	840	1035	846	315	235	515	120	271	101	197	131	45	29	22	19	15	10	9	8	7	4	2	1	2	3	8	2	0	2	1	2	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2508	9827	1919	786	186	792	665	152	77	449	29	247	76	175	114	24	21	6	7	5	6	3	5	6	3	2	1	1	1	8	0	0	1	0	2	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	9511	11144	2967	1567	883	1068	860	314	234	496	108	272	106	186	144	54	25	18	18	17	12	6	6	5	5	3	2	2	1	8	3	6	3	1	2	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2491	9734	1855	813	195	816	683	156	74	439	29	243	77	166	128	31	14	4	7	6	6	4	3	4	4	2	1	1	1	8	1	1	2	0	2	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	9559	11180	2853	1557	913	1048	850	310	224	499	112	274	104	186	126	53	28	18	14	11	9	6	6	4	3	3	2	1	2	4	3	6	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2493	9779	1809	795	222	804	663	148	73	445	31	241	77	172	112	33	16	4	7	4	5	2	4	2	2	2	1	0	1	4	1	1	2	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	9573	11061	2831	1589	927	1033	857	316	224	500	108	250	105	201	134	40	31	25	14	11	10	5	7	5	4	2	1	1	2	3	3	6	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2467	9679	1791	814	238	782	673	152	74	443	28	215	74	191	122	22	18	7	8	5	6	2	4	3	3	1	0	0	1	3	1	1	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	9515	11082	2816	1563	905	1036	895	323	220	522	103	213	106	199	123	42	25	22	12	11	13	3	15	4	3	1	2	1	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south28_active	80	2458	9710	1811	789	250	779	704	145	81	470	26	189	78	188	115	21	15	6	4	6	9	0	7	2	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	9557	11210	2923	1543	862	1026	901	331	219	519	102	235	121	222	112	50	30	25	18	12	18	3	17	3	2	2	1	1	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_active	80	2482	9800	1899	800	233	797	727	140	73	456	19	206	94	209	102	28	19	8	7	7	16	1	9	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	9505	11119	2957	1589	859	1038	864	358	211	509	108	244	130	187	120	53	31	16	23	16	19	3	17	2	3	4	2	2	2	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	2451	9709	1940	867	229	793	706	166	73	445	25	219	105	172	110	28	15	4	8	6	17	1	8	1	3	3	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	9521	10277	2820	1572	825	1017	790	314	236	471	105	251	111	178	174	39	26	14	30	12	8	5	1	7	3	1	1	1	2	10	0	2	1	0	0	0	0	0	0	0	2	0	0	0
0.03	south31_active	80	2475	8870	1752	803	190	745	605	133	67	413	27	216	85	161	160	21	15	2	16	8	7	0	1	6	2	1	0	1	0	10	0	2	1	0	0	0	0	0	0	0	2	0	0	0
0.03	south32_all	80	9643	11241	2872	1573	801	1075	789	307	220	529	98	316	119	203	171	39	30	16	33	15	22	5	1	6	4	4	1	1	2	10	0	3	1	0	0	0	1	0	0	0	2	0	0	0
0.03	south32_active	80	2592	9889	1846	833	186	790	612	137	65	477	31	279	92	184	156	20	17	2	19	8	18	1	1	6	3	3	0	1	0	10	0	3	1	0	0	0	0	0	0	0	2	0	0	0
0.03	south33_all	80	9717	11253	2887	1584	803	1117	832	329	221	516	103	290	115	148	175	37	35	16	30	15	24	7	3	1	7	5	1	0	1	14	0	3	0	0	0	0	2	0	0	0	2	0	0	0
0.03	south33_active	80	2582	9879	1888	864	174	816	647	147	68	463	28	258	87	130	156	18	20	3	15	9	20	2	2	1	4	4	0	0	0	14	0	3	0	0	0	0	0	0	0	0	2	0	0	0
0.03	south34_all	80	9581	11292	2897	1620	820	1077	802	350	214	489	100	346	113	166	147	33	27	20	30	9	24	8	10	3	6	4	3	1	1	15	0	3	1	0	0	0	2	0	0	0	2	0	0	0
0.03	south34_active	80	2508	9954	1883	894	183	769	628	147	64	439	29	315	83	145	131	14	15	5	18	5	20	2	8	1	4	3	2	0	0	15	0	3	1	0	0	0	0	0	0	0	2	0	0	0
0.03	south35_all	80	9557	10890	2917	1640	828	1027	881	345	220	464	102	304	116	179	143	29	27	19	20	8	17	6	12	3	6	3	4	1	2	13	1	1	2	0	0	0	1	0	0	0	0	1	0	0
0.03	south35_active	80	2551	9539	1874	922	177	743	710	145	69	408	33	274	88	162	128	16	17	5	10	5	13	2	7	1	3	2	2	0	0	13	1	1	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	9619	10697	2913	1607	835	1012	909	331	233	481	103	309	118	175	143	31	27	18	18	6	12	5	14	7	7	3	6	1	3	11	1	1	2	1	0	0	0	0	0	0	0	1	0	0
0.03	south36_active	80	2584	9347	1826	876	181	753	734	143	70	418	35	275	88	160	130	17	16	6	8	3	8	1	8	3	6	3	4	0	0	11	1	1	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	9603	10674	2928	1552	848	962	901	305	251	494	116	305	132	181	140	31	38	17	18	5	10	6	10	9	6	3	3	1	3	10	2	0	2	1	1	0	0	0	0	0	0	1	0	0
0.03	south37_active	80	2586	9332	1862	855	191	713	733	121	81	425	41	271	98	166	128	20	28	4	9	2	5	1	5	6	4	3	2	0	0	10	1	0	2	0	0	0	0	0	0	0	0	1	0	0
0.03	south38_all	80	9661	10438	2895	1502	838	995	853	327	256	519	118	305	137	167	126	42	36	22	20	5	12	5	9	8	4	6	2	1	2	4	1	0	0	1	2	0	0	0	1	0	0	1	0	0
0.03	south38_active	80	2543	9093	1810	806	197	732	698	135	85	453	37	266	104	155	118	28	27	4	10	3	8	2	6	6	3	6	2	0	1	4	0	0	0	0	1	0	0	0	1	0	0	1	0	0
0.03	south39_all	80	9685	10625	2876	1477	912	1001	882	346	253	546	130	269	133	203	113	44	44	21	18	5	14	6	14	7	1	6	2	1	3	3	1	0	0	0	2	0	0	0	1	0	0	1	0	0
0.03	south39_active	80	2589	9323	1840	810	204	738	712	138	80	492	37	229	100	189	103	29	32	4	9	3	8	3	12	6	0	6	2	0	3	3	0	0	0	0	1	0	0	0	1	0	0	1	0	0
0.03	south40_all	80	9556	10728	2874	1439	926	1019	842	371	232	530	138	237	113	213	129	49	36	20	13	11	18	5	13	7	0	7	0	3	4	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0
0.03	south40_active	80	2578	9418	1890	750	196	754	679	153	71	476	38	193	85	199	118	30	22	4	8	7	11	3	9	7	0	6	0	1	3	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0
