label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	south34_all	80	6444	3913	2179	1074	1040	461	696	691	209	191	141	59	106	30	43	29	30	17	8	5	15	6	4	7	3	3	1	1	2	0	3	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	3195	2348	1274	594	639	244	446	478	121	110	71	22	61	15	25	18	11	9	4	2	10	6	0	4	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	6454	3973	2242	1080	1039	467	646	737	206	180	137	58	105	40	47	25	24	14	10	6	15	5	6	11	2	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	3188	2368	1314	568	630	248	427	485	112	105	78	21	68	23	26	15	9	5	5	2	13	5	1	7	2	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_all	80	6441	3937	2199	1138	1078	473	689	694	202	180	146	54	95	39	44	19	36	11	7	5	20	6	4	11	5	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	3185	2307	1278	596	667	262	470	470	110	105	86	23	59	23	24	12	17	4	4	2	17	6	2	7	4	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	6536	3961	2177	1134	1126	503	718	663	218	189	150	46	108	39	40	17	37	13	16	4	19	5	5	9	5	3	4	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south37_active	80	3207	2297	1255	598	703	277	488	443	125	111	84	19	73	23	20	9	21	4	11	1	17	5	4	6	4	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	6552	4016	2164	1172	1174	492	719	612	230	210	155	47	121	30	41	16	34	16	18	1	20	17	5	6	3	3	3	0	1	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south38_active	80	3182	2338	1240	624	746	271	487	414	131	136	92	18	86	13	22	7	20	7	10	1	16	17	3	5	2	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	6633	4014	2176	1130	1122	474	683	603	244	214	161	51	129	32	40	20	34	16	25	3	17	20	4	4	3	4	1	0	1	1	1	0	0	0	1	0	0	1	0	0	0	0
0.03	south39_active	80	3199	2340	1268	637	680	248	428	410	126	135	109	17	90	9	19	8	19	10	13	1	13	19	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	6535	4011	2212	1145	1096	480	686	591	249	202	162	55	126	37	42	23	23	21	15	6	19	20	4	5	3	4	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south40_active	80	3207	2342	1273	657	655	257	439	395	136	122	115	20	85	13	24	8	8	10	5	3	14	18	3	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
