label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41
0.03	north6_all	80	8767	7318	4792	1469	1183	557	742	437	393	236	210	114	121	58	56	48	30	16	29	14	4	9	11	8	15	4	3	1	4	1	0	0	1	3	0	0	3	0	0	0	1	2
0.03	north6_active	80	4328	4540	3156	814	667	291	462	261	256	150	128	63	75	35	30	18	23	5	18	10	1	6	2	5	12	0	3	0	2	0	0	0	0	3	0	0	3	0	0	0	0	2
0.03	north7_all	80	8818	7308	4757	1426	1169	562	752	441	374	224	198	118	119	57	61	48	36	15	33	23	5	3	13	6	13	4	2	2	1	2	0	0	2	0	0	0	3	0	0	1	1	2
0.03	north7_active	80	4370	4546	3121	783	656	294	466	266	235	127	122	70	74	32	29	20	22	5	19	16	1	1	5	3	10	0	2	0	0	1	0	0	1	0	0	0	3	0	0	0	0	2
0.03	north8_all	80	8901	7380	4792	1419	1145	581	724	467	355	218	195	114	122	51	53	53	34	12	20	24	10	7	12	5	9	3	4	1	1	2	1	0	1	0	0	0	3	0	0	1	0	2
0.03	north8_active	80	4394	4627	3191	744	678	307	441	281	210	132	131	66	81	29	26	29	18	4	9	14	4	4	5	2	7	0	4	0	0	1	0	0	1	0	0	0	3	0	0	0	0	2
0.03	north9_all	80	8906	7391	4708	1407	1166	622	729	461	375	239	186	110	172	58	57	52	34	13	31	25	11	8	11	5	7	5	6	1	1	3	2	1	1	0	0	1	3	0	0	1	0	0
0.03	north9_active	80	4401	4687	3072	735	693	324	456	281	225	148	123	61	117	28	27	35	16	4	19	15	6	4	7	2	3	3	6	0	0	1	0	0	1	0	0	0	3	0	0	0	0	0
0.03	north10_all	80	8986	7387	4652	1377	1197	591	702	442	401	235	178	99	192	55	53	50	30	16	30	27	10	12	9	7	6	4	7	2	0	3	2	2	0	0	0	1	0	0	0	1	0	0
0.03	north10_active	80	4436	4655	3055	746	712	301	454	284	248	152	121	52	129	27	22	35	19	6	20	17	6	5	6	4	3	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	8715	7154	4683	1544	1221	534	819	424	392	301	174	112	144	61	51	59	44	11	22	11	11	7	11	9	7	5	4	1	6	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	4266	4536	3056	873	719	272	527	271	245	179	104	61	84	34	29	31	29	7	12	3	2	5	7	5	6	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	8726	7255	4805	1544	1177	524	766	437	376	291	156	111	147	59	53	62	43	19	27	10	13	11	12	10	3	4	2	1	6	3	0	1	0	2	0	0	0	0	0	0	0	0
0.03	north12_active	80	4347	4604	3117	887	707	268	488	272	225	188	85	62	92	33	30	36	23	9	19	4	3	8	9	8	2	2	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	8840	7350	4872	1539	1123	524	785	459	360	254	177	106	174	60	37	68	47	18	26	15	9	11	10	11	4	3	4	0	5	2	1	1	0	2	0	0	0	0	4	0	0	0
0.03	north13_active	80	4346	4684	3128	887	664	269	491	284	226	161	100	57	97	30	19	48	30	6	18	8	3	7	6	7	3	1	1	0	2	0	0	1	0	0	0	0	0	0	4	0	0	0
0.03	north14_all	80	8797	7372	4845	1512	1124	522	768	464	367	233	197	110	170	57	41	72	39	19	17	22	5	14	16	11	4	4	6	2	3	1	2	1	0	1	0	1	0	0	4	0	0	0
0.03	north14_active	80	4285	4640	3115	871	659	261	504	282	238	149	123	57	102	27	23	54	21	8	12	12	3	8	12	7	2	3	3	0	0	0	1	1	0	0	0	1	0	0	4	0	0	0
0.03	north15_all	80	8808	7566	4735	1525	1147	563	818	447	342	255	213	101	183	59	32	60	37	19	18	25	5	13	17	6	5	5	8	2	0	2	2	1	0	2	0	1	0	0	4	0	0	0
0.03	north15_active	80	4268	4752	3080	847	667	280	535	274	198	158	139	53	119	25	22	47	21	12	12	15	3	8	13	3	2	4	2	0	0	0	1	1	0	2	0	1	0	0	4	0	0	0
0.03	north16_all	80	8733	7276	4657	1501	1167	554	802	395	356	259	230	103	159	57	36	50	29	23	17	26	5	11	14	8	12	3	8	2	0	1	1	0	0	2	0	1	0	0	4	0	0	0
0.03	north16_active	80	4304	4547	3044	811	680	277	527	226	204	163	149	49	96	27	21	32	13	15	9	16	4	5	10	7	7	3	2	0	0	0	1	0	0	2	0	1	0	0	4	0	0	0
0.03	north17_all	80	8623	6907	4424	1412	1123	534	771	390	310	264	209	96	152	56	36	48	31	22	20	17	8	11	13	17	10	3	5	2	6	2	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north17_active	80	4252	4363	2899	738	643	255	517	218	174	164	135	46	96	25	21	29	13	13	14	12	7	4	10	17	6	3	2	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north18_all	80	8487	6545	4187	1377	1114	549	736	404	294	245	178	97	140	52	33	55	27	19	25	11	7	11	6	17	10	0	2	1	9	1	1	1	1	1	0	0	0	0	0	0	0	0
0.03	north18_active	80	4105	4110	2707	684	656	253	489	212	182	154	116	47	87	27	17	31	12	9	16	5	5	6	3	17	5	0	1	1	9	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north19_all	80	8519	6691	4136	1374	1157	538	722	426	317	218	170	84	148	56	38	51	24	17	21	7	8	11	5	14	3	1	2	2	10	1	1	1	1	2	0	0	0	0	0	0	0	0
0.03	north19_active	80	4119	4250	2667	682	686	246	475	233	194	134	112	41	100	28	24	29	15	5	11	4	5	7	3	13	0	1	2	2	9	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	north20_all	80	8558	7053	4478	1457	1131	521	700	448	338	195	196	81	158	58	42	57	23	16	22	12	7	8	5	14	3	3	3	3	8	1	1	1	1	2	0	0	0	0	0	0	0	0
0.03	north20_active	80	4141	4438	2900	754	672	242	445	247	217	117	129	40	110	31	29	37	15	4	10	5	2	4	2	13	0	2	2	2	7	0	1	1	0	1	0	0	0	0	0	0	0	0
0.03	south21_all	80	8764	7446	4708	1594	1222	605	722	410	447	261	176	112	131	44	48	60	43	18	26	19	4	8	8	14	13	5	5	2	1	0	2	2	1	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	4408	4814	3045	852	719	298	433	269	284	184	100	61	82	23	22	41	24	10	13	15	2	4	2	13	10	4	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	8747	7389	4686	1609	1264	599	773	422	436	241	187	100	135	54	53	62	43	12	20	22	3	7	8	17	8	8	6	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	4387	4717	3025	879	723	296	468	261	256	163	107	59	80	26	29	45	32	6	12	15	3	4	2	16	4	6	6	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	8795	7224	4706	1569	1323	574	768	422	425	240	196	89	150	54	49	64	35	14	17	17	9	10	6	12	5	10	4	1	2	2	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	4396	4540	3048	888	779	286	472	252	251	160	116	56	92	27	30	44	25	6	11	9	7	7	2	12	3	8	3	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	8905	7242	4873	1482	1292	548	736	461	417	216	194	95	174	61	47	56	42	17	16	11	13	12	3	7	4	8	3	2	2	2	1	0	1	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	4450	4524	3243	856	752	268	455	279	265	141	114	59	104	28	32	36	27	5	8	4	9	9	2	7	0	7	2	1	2	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	8824	7075	4849	1497	1229	553	756	464	409	239	211	93	181	54	52	54	39	20	28	14	15	12	4	5	3	3	2	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south25_active	80	4411	4355	3260	871	713	268	453	284	260	158	127	55	122	26	34	31	16	8	18	8	11	10	3	5	0	3	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south26_all	80	8843	7152	4845	1431	1182	558	742	465	413	252	213	110	161	59	64	56	41	24	26	12	12	12	4	7	3	0	1	3	0	0	0	0	0	3	0	0	0	2	0	0	0	0
0.03	south26_active	80	4313	4484	3260	803	673	260	448	286	282	154	128	56	118	28	42	32	18	8	15	7	8	9	2	6	0	0	0	2	0	0	0	0	0	2	0	0	0	2	0	0	0	0
0.03	south27_all	80	8714	7213	4917	1471	1154	535	777	484	429	251	221	105	148	65	71	60	46	19	24	13	12	8	4	9	0	1	1	3	2	0	0	0	0	2	0	0	0	2	0	0	0	0
0.03	south27_active	80	4232	4503	3245	815	658	249	485	304	295	153	133	52	115	31	44	35	26	7	17	6	7	5	2	8	0	0	0	2	2	0	0	0	0	1	0	0	0	2	0	0	0	0
0.03	south28_all	80	8770	7295	4888	1509	1129	503	742	488	442	242	206	88	110	69	72	57	41	16	25	9	8	6	5	11	1	2	0	1	5	1	0	0	0	2	4	0	0	2	0	0	0	0
0.03	south28_active	80	4251	4585	3216	830	646	236	486	302	282	147	121	42	76	32	44	34	28	6	20	3	4	4	1	10	0	1	0	1	5	1	0	0	0	1	2	0	0	2	0	0	0	0
0.03	south29_all	80	8781	7370	4839	1505	1109	499	717	492	429	234	211	85	106	67	60	58	43	10	13	10	4	7	6	9	1	3	6	1	7	1	1	1	0	0	4	0	0	0	0	0	0	0
0.03	south29_active	80	4287	4601	3202	828	643	242	445	298	272	137	123	48	66	37	36	39	30	3	11	5	2	6	2	9	0	2	6	1	6	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south30_all	80	8874	7288	4801	1520	1134	498	733	475	410	219	194	91	152	69	45	52	40	7	14	16	3	12	5	8	3	5	6	0	5	1	2	1	0	0	4	0	0	0	0	0	0	0
0.03	south30_active	80	4398	4535	3119	860	668	239	464	270	249	132	116	53	103	35	29	37	23	3	11	12	2	9	1	8	2	5	6	0	4	1	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south31_all	80	8856	7267	4625	1460	1274	573	842	455	442	264	193	101	134	50	48	42	56	15	19	25	6	13	18	5	4	5	3	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	4374	4510	3010	806	777	270	539	268	287	177	105	56	87	24	32	28	38	7	13	14	2	7	9	3	3	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8780	7324	4468	1446	1265	581	769	491	406	248	186	99	135	49	54	44	44	20	19	23	10	10	16	5	7	5	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	4326	4595	2919	778	792	280	486	289	264	159	94	56	87	30	32	29	28	8	10	14	5	5	6	3	6	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	8794	7395	4499	1487	1235	571	764	486	418	216	194	103	128	55	55	54	39	24	17	12	9	7	18	14	11	2	3	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south33_active	80	4372	4634	2938	797	765	293	482	298	260	135	96	61	77	35	36	35	29	10	8	7	5	3	5	8	9	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	8864	7386	4595	1533	1230	561	740	465	406	202	214	101	161	44	70	57	37	22	20	19	9	11	18	12	11	2	2	1	4	2	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south34_active	80	4414	4621	3028	834	760	284	485	281	240	120	117	61	114	24	44	39	24	9	11	13	4	4	7	7	9	2	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	8964	7478	4645	1557	1229	524	783	480	400	234	214	125	152	51	74	56	40	15	16	21	8	9	14	11	15	1	3	1	4	1	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south35_active	80	4516	4708	3029	816	727	246	518	284	220	134	121	71	105	29	47	39	28	7	9	16	4	3	6	6	5	1	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	8864	7344	4674	1524	1220	544	839	479	379	222	208	122	169	47	72	53	37	18	23	19	8	9	9	9	9	2	6	3	4	2	0	0	1	0	0	0	0	1	3	0	0	0
0.03	south36_active	80	4417	4663	2989	835	684	256	560	286	199	131	129	66	111	25	44	34	22	9	11	15	2	3	5	2	0	0	6	2	2	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	8755	7323	4814	1513	1204	554	860	461	350	256	200	117	151	42	62	55	39	13	25	16	11	6	7	8	9	2	6	3	3	1	0	0	1	0	0	0	1	1	3	0	0	0
0.03	south37_active	80	4323	4638	3106	847	679	260	577	288	185	153	129	59	94	25	35	37	26	4	12	11	3	3	4	4	0	0	6	2	2	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	8698	7395	4790	1509	1219	582	831	467	349	227	173	114	164	50	50	57	30	23	29	9	11	6	6	8	1	5	7	3	1	2	0	0	1	0	0	0	1	0	3	0	0	0
0.03	south38_active	80	4310	4733	3049	853	686	286	539	306	184	143	115	62	108	33	29	37	19	9	13	3	4	2	3	5	1	1	7	2	1	1	0	0	1	0	0	0	1	0	0	0	0	0
0.03	south39_all	80	8747	7360	4835	1606	1259	565	766	434	365	226	167	114	149	43	42	64	34	19	28	11	7	8	8	12	5	5	2	0	3	1	0	2	0	0	0	0	1	0	0	0	0	0
0.03	south39_active	80	4322	4619	3107	925	733	274	484	289	216	138	109	68	102	25	22	48	18	7	18	5	2	2	4	10	3	3	2	0	3	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south40_all	80	8785	7386	4766	1608	1265	555	757	462	378	218	171	120	155	48	45	58	40	17	34	12	4	7	8	13	7	5	2	0	4	2	0	2	0	3	1	0	1	0	0	0	0	0
0.03	south40_active	80	4358	4683	3099	919	749	276	454	288	229	152	125	70	100	29	28	43	23	7	24	7	2	1	5	11	4	3	2	0	3	1	0	1	0	2	0	0	1	0	0	0	0	0
