label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55
0.03	north19_all	80	53444	22554	10074	4194	3041	1903	3355	2187	942	594	643	664	377	177	242	201	169	179	93	46	43	42	41	34	35	10	8	11	11	3	3	1	5	0	2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	32241	13560	5731	1920	1495	870	2193	1375	475	266	405	450	206	79	141	141	99	113	60	23	29	21	23	13	28	3	4	8	7	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	53503	22452	10003	4184	3023	1882	3401	2162	918	564	623	675	383	182	235	222	211	181	77	44	39	41	37	40	41	11	8	7	10	13	7	0	2	0	2	1	1	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	32091	13513	5710	1917	1492	880	2247	1335	468	260	385	442	218	73	129	160	129	123	42	22	21	20	18	22	32	3	2	5	6	4	3	0	1	0	1	1	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	67038	16160	7465	5493	4300	1918	1413	1842	1531	1011	538	445	395	209	185	106	144	160	92	65	46	19	43	12	10	20	11	8	7	4	8	1	4	5	1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south21_active	80	42331	8826	3637	2832	2386	860	654	1150	1000	631	281	239	211	110	103	42	79	108	56	36	21	6	20	6	4	13	6	3	3	1	6	1	3	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south22_all	80	64802	15739	7353	5358	4117	1912	1451	1798	1541	937	518	435	368	195	183	108	129	159	79	61	59	19	50	11	10	12	9	7	6	5	10	3	4	5	3	1	3	0	2	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south22_active	80	40799	8396	3535	2705	2292	846	668	1061	1020	574	266	224	189	104	103	43	69	111	48	31	32	5	30	4	4	5	5	1	3	2	7	3	3	2	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0
0.03	south23_all	80	62084	15516	7116	5215	3879	1936	1403	1694	1525	947	498	457	345	194	182	121	136	154	73	39	60	18	49	12	10	10	7	9	8	4	10	2	1	3	4	3	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	38688	8207	3358	2612	2129	868	644	985	983	570	265	234	168	99	96	52	68	108	45	22	29	5	30	6	5	7	3	2	4	2	7	2	0	2	3	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	61451	15353	7248	5049	3827	1949	1418	1638	1560	1022	486	492	315	198	197	127	108	158	66	41	66	19	48	13	9	9	10	7	2	5	3	3	1	0	4	3	3	0	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	38194	8075	3469	2460	2136	870	657	917	955	615	248	252	171	97	97	57	53	113	41	21	40	7	26	9	3	6	4	3	1	3	1	2	1	0	3	2	3	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	63407	15798	7405	5238	4021	1868	1397	1618	1592	1057	480	475	333	211	204	127	116	145	73	45	61	22	56	13	14	17	11	9	7	5	2	2	1	0	2	4	0	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	39414	8453	3606	2629	2273	868	658	927	970	626	253	234	170	106	103	63	56	89	46	20	30	10	36	8	7	14	5	4	4	3	0	1	1	0	1	3	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	66327	16166	7579	5373	4220	1906	1423	1742	1590	1084	493	449	332	210	207	139	106	138	76	59	59	24	54	12	16	16	16	8	7	8	3	1	1	0	1	2	2	1	4	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	41575	8748	3713	2743	2423	849	690	1019	947	610	259	228	187	112	113	72	56	69	43	26	32	9	37	6	9	12	8	6	4	5	0	0	1	0	1	2	2	1	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	66695	16281	7546	5445	4337	1896	1453	1756	1659	1077	501	421	362	211	171	135	117	127	80	46	61	30	54	10	16	21	13	6	12	8	9	0	1	0	2	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	41867	8807	3673	2795	2460	831	700	1042	1031	606	265	203	193	108	87	66	71	60	51	21	31	10	40	4	7	14	9	3	6	4	5	0	1	0	1	2	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	67537	16590	7557	5397	4238	1931	1474	1725	1642	1077	530	424	386	202	180	130	112	119	67	57	62	26	45	13	16	21	15	4	8	7	9	1	1	1	3	0	4	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	42718	8907	3682	2833	2431	818	702	1016	1016	627	290	217	220	106	92	66	73	56	46	33	32	7	32	5	7	14	9	2	4	4	5	0	1	1	2	0	4	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	68098	16509	7506	5368	4252	1944	1447	1712	1647	1022	556	413	390	220	176	123	131	175	68	63	79	25	46	16	12	23	13	4	8	5	10	2	2	3	2	0	5	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south29_active	80	43226	8895	3676	2831	2409	844	687	988	1068	592	307	210	223	114	95	60	85	95	44	38	47	7	31	7	6	13	8	2	3	3	6	0	1	3	1	0	4	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_all	80	68520	16543	7568	5260	4213	1927	1461	1728	1636	1030	580	439	344	217	189	121	136	202	81	80	73	31	49	15	14	23	17	8	4	2	7	4	2	5	1	0	4	0	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	43478	8969	3657	2780	2375	860	673	989	1041	615	329	242	192	117	105	58	80	109	49	48	45	9	35	6	6	11	8	4	2	1	5	2	1	4	1	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south31_all	80	67099	16296	7310	5407	4036	1980	1442	1812	1592	1049	521	453	339	211	163	125	106	136	103	60	60	25	35	23	16	19	15	15	12	5	3	3	7	2	2	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south31_active	80	42061	8916	3453	2901	2275	901	718	1088	969	633	293	253	206	103	91	62	59	71	54	30	40	8	14	12	4	12	7	9	8	3	2	2	4	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	63689	15754	7138	5238	4019	1975	1386	1636	1497	967	502	447	330	193	171	125	118	134	117	68	38	19	40	20	12	16	14	13	10	4	2	4	0	2	0	3	2	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south32_active	80	39696	8440	3363	2753	2211	924	673	967	913	577	267	246	197	99	87	59	62	63	56	38	18	9	19	9	4	11	3	9	5	2	2	3	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south33_all	80	61116	15345	7142	5062	3900	1962	1354	1543	1469	920	520	432	314	199	158	126	122	128	103	70	43	23	43	20	10	8	15	8	8	7	1	4	0	4	0	1	3	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south33_active	80	37857	8075	3325	2583	2144	888	630	878	873	514	267	227	160	106	77	55	57	58	60	38	22	14	29	9	3	4	3	6	5	3	0	3	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
0.03	south34_all	80	59249	14957	7112	4951	3814	1977	1355	1510	1467	905	499	410	318	201	153	120	121	100	100	63	55	26	38	14	12	7	12	6	7	10	4	3	1	3	1	0	3	2	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0
0.03	south34_active	80	36372	7764	3258	2509	2089	907	603	795	890	509	254	208	157	104	67	56	54	54	61	28	30	12	29	6	6	2	2	6	4	5	3	2	1	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
0.03	south35_all	80	61659	15411	7242	5154	3987	1966	1390	1658	1522	960	534	410	344	216	160	143	126	139	106	57	61	22	36	11	13	13	5	1	5	8	5	3	1	4	2	2	2	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south35_active	80	38445	8122	3333	2639	2213	877	608	912	978	549	283	217	177	114	67	63	58	83	65	26	38	8	29	5	8	3	1	1	4	4	4	2	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	64189	15850	7387	5300	4023	2001	1452	1719	1634	966	525	420	352	203	158	140	132	141	87	50	61	28	34	18	22	14	5	6	8	6	9	3	1	4	3	2	2	3	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south36_active	80	40272	8415	3523	2756	2273	910	647	975	1074	574	270	241	177	110	62	64	71	89	53	25	39	7	20	10	14	7	3	3	7	4	5	2	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	66883	16367	7539	5449	4142	1999	1470	1786	1628	1086	543	425	359	206	171	135	129	181	98	52	61	25	28	18	22	14	6	8	11	5	7	2	1	2	2	2	1	2	1	0	2	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1
0.03	south37_active	80	42490	8796	3576	2874	2341	904	681	1073	1082	686	277	245	187	118	74	59	71	129	48	27	42	5	15	11	15	7	2	5	5	3	3	2	1	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	67270	16302	7559	5531	4036	1967	1457	1762	1701	1105	537	395	372	206	174	132	135	191	85	50	56	28	37	17	22	14	6	9	11	4	13	4	3	2	2	0	1	1	1	2	2	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1
0.03	south38_active	80	42399	8794	3599	2869	2274	912	681	1049	1124	679	277	235	203	110	79	58	66	144	36	30	36	10	13	10	12	11	2	5	5	4	9	4	0	2	1	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	67240	16132	7574	5402	4000	1938	1390	1762	1762	1173	529	423	353	206	181	114	134	194	85	56	48	32	37	13	19	18	12	7	12	4	14	3	5	1	2	0	0	1	2	2	2	2	0	0	0	0	0	0	0	0	1	0	0	1	0	1
0.03	south39_active	80	42306	8700	3650	2853	2173	894	660	1064	1104	687	271	250	196	104	98	50	68	148	39	33	29	13	15	4	8	12	5	4	3	3	9	3	1	1	1	0	0	1	1	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	67503	16195	7552	5322	3981	1992	1334	1736	1814	1131	557	426	369	196	190	114	142	211	90	52	48	33	53	17	13	22	14	7	14	4	12	3	6	1	2	0	1	1	3	2	0	2	0	1	0	0	0	0	0	0	1	0	0	1	0	1
0.03	south40_active	80	42356	8828	3654	2824	2143	915	623	997	1085	641	285	247	218	94	103	60	80	160	51	29	27	17	32	6	4	15	9	3	2	2	8	2	1	1	1	0	0	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
