label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52
0.03	north12_all	80	70457	12258	9243	5159	3405	1884	2464	1577	1275	1281	749	413	576	258	169	257	67	75	95	55	34	22	37	17	15	13	9	17	6	11	3	6	8	0	1	3	1	2	1	2	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north12_active	80	44429	5631	5054	2703	1774	842	1499	967	780	759	427	203	362	143	83	167	24	28	53	30	19	13	20	6	8	5	8	11	2	8	3	5	4	0	1	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north13_all	80	70688	12265	9259	5175	3449	1931	2537	1604	1290	1234	762	416	537	265	178	273	79	66	103	64	36	20	42	23	16	13	6	17	7	10	3	6	3	1	1	3	0	5	2	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north13_active	80	44449	5538	5048	2709	1770	872	1526	988	814	766	447	204	348	151	92	179	34	29	60	36	21	9	22	8	9	5	5	10	4	6	2	5	1	1	1	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north14_all	80	69217	12246	9114	5068	3434	1967	2549	1561	1264	1246	724	406	461	285	185	260	84	74	108	70	41	22	45	17	14	13	8	15	9	6	4	6	7	1	1	3	0	6	3	2	0	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north14_active	80	43506	5559	4969	2651	1745	890	1510	935	786	792	438	203	290	154	97	164	41	31	57	33	23	9	27	7	9	4	4	7	5	3	2	4	7	1	1	2	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_all	80	66469	12251	8955	4940	3406	1943	2470	1534	1256	1223	627	406	461	261	186	267	88	76	130	78	50	27	39	21	10	10	9	10	8	5	7	6	9	1	1	1	0	6	3	1	1	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	41353	5559	4835	2526	1700	885	1428	922	749	787	363	205	313	152	102	169	43	34	72	43	27	13	23	8	5	3	4	5	5	2	4	5	8	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	64230	12175	8767	4790	3355	1927	2324	1505	1186	1208	649	429	518	263	185	234	82	75	138	74	40	23	35	19	13	10	11	7	6	1	8	4	9	1	2	1	0	6	3	1	1	2	0	0	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	39460	5534	4718	2356	1669	862	1369	884	677	773	369	222	336	137	91	155	41	35	77	39	21	12	21	7	6	5	6	1	4	0	4	3	8	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	61163	12224	8668	4607	3300	1897	2163	1491	1144	1172	671	411	491	234	178	207	74	78	133	79	31	27	37	19	13	12	10	5	4	0	6	6	15	1	2	0	0	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north17_active	80	37386	5583	4556	2253	1669	852	1265	839	647	741	374	207	328	127	82	139	36	37	78	46	13	15	23	6	4	7	7	1	1	0	3	3	13	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_all	80	61474	12219	8778	4659	3289	1901	2131	1511	1125	1109	716	393	533	238	172	199	82	72	117	82	27	33	28	17	12	13	10	7	3	2	1	10	6	1	3	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north18_active	80	37865	5543	4657	2269	1647	864	1245	858	653	690	400	191	342	132	78	140	41	32	75	47	13	17	19	5	4	7	7	2	0	2	0	7	5	0	2	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	63600	12211	9000	4795	3404	1966	2155	1546	1125	1096	729	388	513	290	171	267	83	70	142	75	30	37	32	14	14	15	13	9	3	4	1	9	9	2	5	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_active	80	39402	5556	4812	2385	1774	910	1284	856	647	667	392	183	311	162	89	191	37	28	87	39	14	20	18	8	7	8	6	1	0	3	0	6	5	0	5	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	66068	12236	9070	4954	3443	1931	2316	1630	1157	1094	734	394	548	293	186	282	87	67	162	78	29	33	35	15	11	12	15	12	4	6	0	6	3	3	5	1	0	1	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	41301	5520	4953	2515	1797	882	1404	931	685	668	404	200	350	166	100	197	39	31	105	47	15	16	11	8	7	6	7	3	1	3	0	5	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	60500	12544	8748	4797	3223	1936	2192	1580	1175	1054	649	403	526	285	208	229	79	66	98	70	38	28	31	14	15	12	16	10	5	7	3	13	4	2	1	2	6	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south21_active	80	37366	5715	4754	2316	1588	884	1272	892	659	641	386	207	334	170	94	132	37	31	70	43	22	11	20	6	3	4	8	4	4	4	2	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_all	80	58862	12566	8537	4664	3133	1940	2144	1489	1151	1010	653	405	482	279	225	220	65	72	97	66	38	30	39	15	16	11	18	10	5	5	2	9	4	2	0	0	4	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south22_active	80	36190	5723	4545	2218	1508	915	1207	815	656	623	359	212	308	155	99	128	34	37	65	36	24	11	24	7	5	4	8	4	3	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south23_all	80	56580	12730	8207	4545	3163	1958	2099	1438	1095	1045	643	413	444	270	206	199	73	60	116	71	29	30	38	14	20	15	18	6	7	6	2	8	5	1	0	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	34414	5900	4330	2172	1522	942	1155	813	628	643	339	207	283	153	86	125	35	28	73	45	14	11	23	7	8	5	6	2	2	4	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	54414	13039	7984	4449	3097	2018	2101	1362	1088	977	621	358	453	273	179	162	83	61	111	68	32	26	37	13	14	17	10	5	11	4	1	9	6	1	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	32807	6144	4152	2113	1495	970	1163	767	618	589	325	175	292	148	78	86	44	29	66	39	13	9	25	6	6	6	3	2	2	3	0	2	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	55132	13019	8018	4542	3137	2084	2108	1414	1107	1042	643	358	419	240	181	179	85	58	123	64	31	35	30	17	17	17	9	6	13	6	1	2	5	3	2	3	2	0	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south25_active	80	33525	6117	4172	2158	1572	989	1163	783	635	640	331	172	249	134	75	97	41	25	72	34	12	18	21	8	9	7	3	2	4	3	1	2	3	2	0	0	1	0	0	0	3	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south26_all	80	60523	12680	8450	4821	3273	2043	2215	1529	1141	1106	659	353	492	256	183	210	84	71	142	74	42	34	32	17	14	13	13	7	15	8	1	1	4	4	2	3	3	0	0	1	3	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south26_active	80	37512	5846	4440	2406	1631	964	1244	838	675	676	356	163	306	154	95	128	44	28	80	50	16	17	22	9	7	7	7	2	5	3	1	1	1	2	0	0	2	0	0	1	3	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south27_all	80	66024	12340	8953	4984	3364	1982	2352	1605	1213	1136	673	355	474	252	205	239	85	72	154	83	40	34	36	17	14	10	13	7	9	7	1	2	2	4	3	3	3	1	0	1	3	0	2	0	0	0	0	0	2	0	0	0	0
0.03	south27_active	80	41329	5573	4887	2546	1702	914	1340	916	733	712	380	169	276	161	111	146	40	24	74	61	17	18	22	7	9	5	8	3	4	3	1	2	1	1	1	0	2	1	0	1	3	0	1	0	0	0	0	0	2	0	0	0	0
0.03	south28_all	80	69555	12262	9284	5109	3462	1960	2451	1642	1253	1195	721	372	492	268	215	236	92	79	148	77	36	38	33	19	10	7	11	11	9	7	2	2	5	3	2	3	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	43934	5478	5125	2651	1764	916	1466	960	758	737	426	179	293	171	119	143	43	30	72	59	16	22	22	9	6	3	6	6	4	2	1	1	3	1	1	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	67001	12270	9161	4903	3382	1937	2438	1607	1159	1111	692	378	515	262	203	252	99	78	104	64	34	40	29	18	11	7	10	13	7	4	2	3	5	2	2	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	1	0
0.03	south29_active	80	42022	5571	5027	2520	1714	906	1469	936	680	694	434	179	317	163	111	155	46	33	43	46	19	24	23	9	3	3	6	8	4	2	0	2	3	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	63500	12393	8898	4847	3292	1926	2313	1596	1122	1054	660	386	530	243	179	232	97	80	102	59	31	36	20	20	11	10	6	18	10	4	3	2	4	4	1	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	1	0
0.03	south30_active	80	39533	5608	4825	2475	1645	897	1386	928	687	661	418	191	331	138	94	147	48	32	45	39	15	22	14	12	2	4	0	11	4	3	0	1	3	3	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	63774	12047	9019	4865	3258	1888	2277	1519	1127	1083	686	419	501	282	182	203	74	60	116	76	38	23	36	17	14	13	9	12	4	2	6	1	4	3	2	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0
0.03	south31_active	80	39793	5504	4844	2465	1714	892	1339	869	620	674	401	231	308	158	100	129	45	30	72	41	20	12	18	8	7	5	2	4	3	1	2	1	3	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	65179	12089	8948	4936	3395	1927	2260	1607	1187	1094	691	396	553	278	191	241	85	64	129	69	36	28	35	13	12	11	8	10	4	1	8	2	4	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south32_active	80	41121	5559	4822	2490	1784	928	1307	942	668	687	394	211	316	156	90	157	41	30	85	31	22	13	16	6	8	3	2	4	2	1	3	1	3	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	66740	12146	9185	5071	3437	1924	2340	1628	1228	1252	663	377	584	281	200	258	90	63	117	69	35	33	39	14	12	10	11	13	5	1	8	3	6	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	42265	5578	4974	2620	1831	916	1367	953	705	814	339	187	351	162	105	166	42	28	76	31	19	16	12	6	7	5	6	5	2	1	4	1	4	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	68373	12047	9249	5120	3462	1899	2386	1734	1211	1273	683	365	546	287	203	255	94	73	94	75	29	32	36	23	14	7	10	11	10	4	6	4	4	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	43281	5518	5085	2634	1839	894	1412	1017	696	810	370	184	328	168	97	166	43	32	66	38	17	20	10	10	6	2	8	6	5	3	2	1	2	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	68740	12205	9387	5168	3551	1934	2518	1729	1248	1395	676	411	529	267	218	232	83	62	97	79	39	30	35	27	16	11	22	12	8	4	2	4	4	0	2	2	0	3	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_active	80	43562	5541	5186	2699	1867	888	1544	1012	710	878	385	205	341	159	103	140	42	26	68	39	24	20	13	14	4	4	12	6	4	3	1	2	2	0	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	68762	12235	9471	5164	3516	1987	2570	1714	1239	1356	675	424	559	246	207	242	94	68	109	75	44	30	38	31	21	11	21	8	5	4	1	3	2	0	2	2	1	3	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south36_active	80	43143	5562	5252	2689	1827	905	1561	1032	711	845	415	209	358	145	103	153	45	29	75	41	27	21	23	18	7	3	11	2	3	3	0	2	0	0	1	1	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	69395	12326	9459	5155	3556	1949	2587	1739	1257	1312	708	450	595	271	197	231	95	72	126	59	43	42	35	26	21	12	21	11	5	7	0	3	11	1	2	2	1	2	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south37_active	80	43721	5604	5226	2720	1850	904	1575	1036	753	833	428	233	377	162	90	135	40	30	89	36	25	24	22	15	8	5	11	5	3	4	0	1	7	0	1	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	68916	12256	9531	5098	3489	1944	2469	1696	1228	1249	700	422	606	302	179	278	90	76	144	69	41	40	37	21	16	8	11	8	4	11	0	8	12	3	1	0	2	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	43509	5640	5311	2679	1825	898	1495	1033	727	812	425	237	384	182	99	158	35	29	99	50	20	19	22	12	7	4	10	3	2	8	0	7	8	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	66527	12288	9175	4992	3431	1876	2237	1611	1160	1130	686	387	605	318	153	256	77	74	117	52	36	43	34	14	6	8	8	8	9	14	1	8	13	3	2	0	2	0	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	41918	5621	4997	2573	1761	862	1330	967	693	731	402	215	400	187	81	151	34	26	74	41	14	20	20	7	2	5	6	3	3	10	0	7	9	2	0	0	0	0	3	0	0	0	1	1	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	63485	12424	8956	4830	3350	1892	2143	1538	1126	1056	641	379	599	277	145	237	83	71	118	64	39	33	28	11	5	9	7	5	7	12	1	10	3	3	2	0	2	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	39747	5653	4863	2415	1752	862	1271	907	630	653	371	210	397	161	72	142	37	22	88	49	15	15	19	6	2	3	4	2	1	7	0	9	3	2	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0
