label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north20_active	80	1783	767	569	436	348	302	382	50	100	74	24	33	23	24	29	18	13	5	3	3	0	3	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3288	1223	1964	1258	323	211	229	182	131	80	42	50	78	31	18	10	55	13	8	8	8	6	1	1	4	2	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	1578	565	1231	801	166	103	125	111	78	46	21	26	59	22	7	8	45	6	3	5	7	2	1	1	3	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3343	1224	1912	1266	327	216	227	176	129	77	46	56	68	35	18	8	52	21	8	5	4	4	0	2	3	2	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	1623	546	1214	830	167	110	125	103	79	39	25	29	46	27	5	5	40	12	3	3	3	1	0	1	3	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3339	1272	1990	1305	327	234	217	178	133	81	52	51	77	36	23	10	41	21	14	4	5	5	0	3	4	4	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	1635	555	1284	872	152	120	123	108	83	41	23	29	51	25	10	3	28	15	9	2	3	2	0	1	3	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3361	1283	1980	1287	325	248	224	176	142	84	57	42	101	31	23	11	34	20	11	3	5	4	3	4	3	4	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	1679	566	1298	858	151	132	128	103	91	41	27	21	70	19	11	3	20	16	9	2	4	2	1	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3334	1301	1990	1339	304	234	233	177	140	79	59	36	90	30	25	12	25	14	10	7	2	4	3	3	3	6	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1665	562	1298	885	148	123	131	109	86	35	32	16	56	16	15	3	18	8	7	4	1	2	1	1	1	4	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	3269	1255	1898	1351	303	235	233	175	142	71	61	39	82	32	20	10	38	13	11	9	4	3	3	4	4	4	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1597	570	1205	883	153	115	128	103	88	35	37	19	53	17	15	3	32	6	6	5	2	2	1	1	2	2	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	3224	1251	1944	1318	311	228	220	174	141	67	59	32	58	41	13	10	57	12	8	8	4	3	2	2	8	2	5	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south27_active	80	1564	571	1248	822	163	106	124	99	80	35	37	15	42	23	7	5	51	5	2	4	3	2	1	1	3	2	5	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south28_all	80	3166	1236	1843	1146	317	225	203	170	141	63	53	34	53	42	16	6	56	13	8	8	8	4	2	2	8	1	4	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south28_active	80	1534	596	1138	704	166	100	116	92	81	32	25	16	36	18	9	3	49	6	3	3	7	2	1	0	3	1	4	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
0.03	south29_all	80	3139	1223	1715	993	307	220	193	144	137	67	57	34	64	35	14	9	52	12	7	3	8	4	3	3	8	1	1	2	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0
0.03	south29_active	80	1498	593	1059	608	161	110	119	77	79	34	27	15	48	13	8	4	42	7	5	0	7	2	1	2	3	1	1	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0
0.03	south30_all	80	3008	1241	1534	917	289	233	214	137	115	56	59	34	69	29	18	14	28	13	5	6	6	3	4	3	9	4	1	2	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	1447	602	934	555	140	119	128	75	73	28	25	17	49	10	8	4	18	7	3	3	5	1	2	2	7	4	1	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	3217	1267	1779	1241	345	238	213	146	133	67	51	39	61	28	11	14	39	14	6	10	14	6	5	4	0	2	4	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
0.03	south31_active	80	1573	599	1133	783	170	122	109	65	82	33	28	19	39	17	6	2	18	10	5	4	11	4	3	3	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south32_all	80	3271	1246	1914	1251	365	231	206	142	131	67	48	41	63	28	16	11	34	11	9	10	12	6	7	4	0	1	3	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1
0.03	south32_active	80	1601	600	1216	811	181	120	109	60	77	34	25	20	43	15	6	3	24	6	6	6	10	2	6	4	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_all	80	3314	1269	1968	1251	379	231	201	156	125	77	47	46	71	29	20	11	32	12	13	12	9	4	5	5	1	2	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1631	589	1222	810	182	115	112	75	74	36	23	22	49	15	8	5	20	7	9	10	8	1	5	4	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3364	1256	2012	1285	357	238	218	164	121	64	48	42	83	21	15	9	30	13	10	12	7	5	5	3	1	3	1	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1674	568	1229	843	183	119	121	91	69	29	27	19	53	9	6	5	19	8	4	10	4	3	5	1	1	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3348	1288	2013	1340	344	228	221	172	105	66	46	45	85	19	15	9	29	13	16	11	7	4	0	2	2	2	1	0	0	0	2	0	0	2	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	1670	581	1222	870	175	121	123	107	62	32	26	20	61	8	7	6	18	7	11	10	4	3	0	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3332	1292	2058	1367	344	225	229	155	114	56	48	47	76	21	14	9	37	13	13	18	7	7	1	1	4	2	0	0	0	1	2	0	0	2	0	1	0	0	1	0	0	0	0
0.03	south36_active	80	1663	578	1297	874	168	113	128	95	67	32	29	25	49	11	7	5	13	6	9	8	3	4	0	0	3	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3298	1239	2086	1314	348	226	216	157	125	67	48	47	64	31	16	17	37	10	15	11	7	8	1	0	4	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0
0.03	south37_active	80	1595	559	1364	838	165	118	118	87	72	44	32	26	45	17	8	8	13	3	9	1	4	5	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3255	1225	1973	1231	326	235	228	137	115	70	48	51	76	38	15	18	30	13	12	11	6	6	2	1	3	1	3	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south38_active	80	1558	555	1274	782	139	121	126	65	67	44	29	27	56	24	7	10	7	3	5	1	4	3	1	0	3	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3242	1221	1761	1151	321	231	210	138	122	66	51	47	59	36	16	19	15	12	11	14	5	8	2	2	3	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1559	550	1125	721	148	114	107	61	66	43	26	21	38	22	8	10	8	4	4	4	4	5	1	1	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3097	1272	1610	1036	319	233	185	135	119	66	60	35	52	27	18	15	20	12	11	6	3	5	1	5	2	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1444	575	1000	664	162	111	87	58	67	44	30	13	32	17	11	7	13	5	5	3	1	4	1	4	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
