label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42
0.03	north1_all	80	5022	3132	1366	716	513	547	258	248	472	224	326	57	42	33	23	27	22	15	7	10	1	12	4	4	3	3	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north1_active	80	1550	2134	676	252	245	415	53	152	417	165	298	14	17	11	3	11	6	1	0	7	1	11	2	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north2_all	80	5042	2896	1290	695	477	523	256	230	385	200	225	55	41	36	27	29	17	16	11	7	1	11	2	5	4	1	2	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north2_active	80	1403	1871	590	219	213	369	39	138	330	140	201	10	13	11	3	12	6	3	2	4	1	9	1	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north3_all	80	4984	2837	1281	765	493	505	259	204	323	184	178	53	41	34	33	27	10	13	10	7	2	8	3	4	3	1	2	0	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0
0.03	north3_active	80	1301	1807	582	220	189	339	42	114	283	133	153	9	11	12	7	8	5	5	3	4	1	6	1	4	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north4_all	80	4962	2868	1278	770	496	547	254	185	329	162	166	48	37	24	32	30	11	16	11	11	3	12	2	3	2	1	3	0	0	1	3	1	0	0	2	0	0	0	0	0	0	0	1
0.03	north4_active	80	1295	1837	573	237	189	368	57	101	289	116	141	13	11	7	7	13	2	6	5	9	0	10	1	3	0	0	1	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0
0.03	north5_all	80	4956	2916	1276	783	486	537	249	192	301	156	174	47	38	27	26	24	15	18	8	15	3	9	4	1	3	1	4	1	0	1	2	1	0	0	3	0	0	0	0	0	0	0	1
0.03	north5_active	80	1262	1845	602	234	176	364	62	97	263	114	145	16	12	11	5	12	2	5	4	7	0	8	2	1	0	0	2	1	0	0	2	1	0	0	3	0	0	0	0	0	0	0	0
0.03	north6_all	80	4879	3106	1287	742	496	545	240	245	393	174	235	59	46	35	28	31	20	15	7	15	4	11	4	0	3	1	5	2	0	0	2	1	0	0	1	0	0	0	1	0	0	0	1
0.03	north6_active	80	1314	2038	647	244	199	372	61	137	352	132	201	22	17	12	9	19	2	2	3	8	0	11	2	0	0	0	4	1	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0
0.03	north7_all	80	4934	3417	1360	725	465	544	231	235	448	202	293	67	54	36	25	31	20	13	7	12	7	18	5	3	3	1	5	2	0	0	2	0	0	0	1	1	0	0	1	0	0	0	1
0.03	north7_active	80	1493	2379	716	257	217	377	67	134	402	164	265	23	20	12	8	19	2	1	2	6	1	18	2	2	0	0	4	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_all	80	5011	3672	1395	747	509	597	228	261	541	209	338	64	54	35	27	29	19	11	12	9	8	14	6	3	2	1	6	1	0	0	1	0	0	1	2	1	0	0	1	0	0	0	0
0.03	north8_active	80	1652	2670	778	273	248	445	71	164	497	167	314	26	19	13	8	15	3	2	3	3	1	14	1	2	2	0	5	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north9_all	80	5142	3853	1394	755	510	628	249	253	546	200	381	56	55	31	23	29	19	9	17	11	6	12	6	5	2	1	4	0	4	0	5	0	0	1	1	1	0	0	1	0	0	0	0
0.03	north9_active	80	1803	2913	792	288	247	460	72	166	505	157	357	22	19	12	5	11	5	1	4	6	1	12	1	3	2	0	3	0	4	0	5	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_all	80	5105	3725	1336	792	522	632	252	242	564	214	337	49	60	37	26	27	17	6	17	13	2	9	5	6	3	1	3	1	4	0	5	0	0	2	1	0	0	0	0	0	0	0	0
0.03	north10_active	80	1786	2789	747	307	247	473	68	160	515	171	318	16	19	17	6	10	3	1	6	7	0	9	0	3	2	0	2	0	4	0	5	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_all	80	5130	3397	1382	724	493	629	252	220	537	238	333	70	49	41	19	30	28	10	12	6	7	10	3	5	4	3	0	4	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north11_active	80	1634	2447	764	235	240	479	62	140	485	181	312	17	17	12	11	19	4	3	4	6	2	8	1	3	1	1	0	2	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north12_all	80	5108	3100	1341	725	486	573	238	220	474	215	328	61	46	41	22	22	23	15	9	8	7	9	2	2	3	2	0	6	2	2	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north12_active	80	1513	2053	653	220	223	420	50	132	428	156	308	14	13	10	10	15	1	7	4	6	2	7	1	1	0	1	0	2	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0
0.03	north13_all	80	5052	2872	1326	758	462	506	230	204	312	180	251	56	55	32	25	19	15	13	7	9	6	7	5	2	5	2	0	5	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	north13_active	80	1355	1780	615	204	183	351	42	115	264	126	235	12	14	8	7	11	1	7	2	7	1	5	0	1	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north14_all	80	4996	2846	1300	765	507	494	249	202	315	174	266	46	50	34	26	19	18	14	8	10	8	9	5	3	3	1	1	3	1	2	0	1	0	1	0	0	0	0	0	0	1	0	0
0.03	north14_active	80	1343	1789	590	215	198	334	61	116	274	123	248	8	11	7	6	11	1	7	3	5	1	9	0	1	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north15_all	80	5024	3013	1344	761	519	493	243	204	356	185	294	45	42	32	24	18	18	13	7	8	6	10	6	5	3	3	1	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1404	2017	692	226	192	340	64	109	312	141	271	12	10	13	4	12	1	4	2	2	1	10	0	2	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	5011	3272	1321	769	544	558	274	225	444	222	335	35	38	36	21	21	15	14	12	9	4	15	3	3	2	6	2	2	3	0	0	0	1	2	1	0	0	0	0	0	0	0	0
0.03	north16_active	80	1561	2327	690	263	231	414	81	134	401	178	308	12	6	18	3	11	2	2	2	3	0	15	0	1	1	3	0	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	5070	3555	1350	787	532	606	263	255	524	240	390	48	35	38	26	22	17	16	14	11	3	25	3	6	2	7	2	3	4	0	1	0	1	2	1	0	0	0	0	0	0	0	0
0.03	north17_active	80	1719	2609	748	288	235	466	82	159	481	200	366	17	7	21	3	10	2	4	3	5	1	25	1	3	1	2	0	1	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	5051	3687	1361	806	561	679	240	253	538	246	406	53	37	28	28	23	14	16	15	10	3	30	2	6	4	5	2	2	3	0	1	0	1	1	2	0	0	0	0	0	0	0	0
0.03	north18_active	80	1765	2749	721	311	255	540	76	160	494	202	383	18	5	13	4	12	2	4	3	4	1	30	1	3	0	2	0	1	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	5100	3595	1363	803	561	688	233	261	568	268	412	56	41	29	31	21	15	15	12	9	3	34	2	6	5	4	5	2	3	1	1	1	1	0	2	0	0	0	1	0	0	0	0
0.03	north19_active	80	1767	2640	713	325	277	550	68	175	527	226	388	16	5	11	8	11	5	4	5	3	1	33	1	3	0	1	3	1	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	5083	3652	1376	782	554	686	256	232	624	246	443	54	41	26	22	16	17	13	14	8	3	32	2	3	6	1	4	2	0	1	1	1	1	0	2	0	0	0	1	0	0	0	0
0.03	north20_active	80	1768	2741	744	329	269	537	71	161	587	212	423	15	6	13	8	9	3	2	4	1	0	30	1	2	0	0	3	1	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0
0.03	south21_all	80	5045	3559	1412	773	521	673	221	274	633	210	536	69	44	32	23	26	14	12	11	13	5	19	5	3	4	2	1	0	3	1	4	2	0	0	0	1	0	0	0	0	0	0	0
0.03	south21_active	80	1735	2678	804	301	249	532	60	180	592	188	508	27	20	10	10	16	6	5	8	9	1	18	1	1	3	0	1	0	3	0	4	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south22_all	80	5014	3594	1427	756	524	681	232	273	619	219	480	60	39	34	23	21	12	12	11	10	5	30	6	1	2	1	1	0	4	1	2	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	1744	2698	814	300	256	530	67	183	582	188	449	21	21	9	9	12	4	5	8	5	0	29	1	0	1	0	1	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4993	3687	1431	722	542	648	237	251	658	226	438	67	38	33	29	21	10	11	10	10	7	22	6	4	3	1	1	1	3	2	5	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	1788	2779	793	278	277	503	74	173	624	195	412	23	20	9	10	9	2	5	5	6	1	21	1	0	2	0	1	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5023	3803	1395	705	589	644	234	242	646	238	419	53	42	31	30	19	7	9	10	11	6	22	6	4	3	1	0	1	2	4	5	1	0	1	1	0	0	1	0	0	0	0	0
0.03	south24_active	80	1823	2861	748	283	300	507	75	160	618	193	396	20	19	8	8	7	1	3	2	9	2	22	0	1	2	0	0	1	1	2	4	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5164	3662	1381	729	583	661	237	231	651	225	370	57	38	29	37	23	11	8	13	10	7	33	6	5	2	1	0	1	2	3	4	0	1	1	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	1830	2724	748	299	289	508	70	147	617	183	350	22	11	10	9	11	3	3	2	9	2	33	0	2	1	0	0	1	2	2	3	0	1	1	0	0	0	0	0	0	0	0	0
