label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159
0.03	north19_active	80	2732	655	375	355	271	222	707	230	109	299	144	65	81	109	45	62	182	75	49	54	89	31	79	103	39	17	16	40	19	26	19	17	13	5	22	14	21	14	13	5	33	28	14	7	17	23	2	4	6	6	9	6	3	5	1	4	10	4	3	3	1	3	1	2	1	0	0	19	1	0	4	4	3	1	3	2	1	0	0	0	0	0	2	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0
0.03	north20_all	80	4516	1288	779	654	487	401	1140	348	201	439	248	139	151	185	80	103	278	104	94	116	135	46	133	145	68	26	36	57	30	49	28	28	26	21	50	24	29	29	21	14	47	36	26	13	22	30	11	13	18	8	12	4	8	14	12	9	11	7	4	5	3	8	6	2	2	1	1	19	1	1	4	3	3	1	3	1	1	4	0	3	1	0	2	2	1	2	1	0	1	2	1	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	2	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_active	80	2715	638	389	372	254	213	742	203	91	301	134	66	89	107	37	51	197	56	58	73	88	24	80	100	37	13	20	34	16	28	17	17	11	5	31	13	18	14	13	9	37	27	13	8	13	21	5	4	6	3	8	4	4	6	6	6	7	3	0	3	2	5	1	2	1	0	1	15	1	0	4	3	2	1	2	1	1	3	0	1	0	0	2	1	0	1	0	0	1	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	2245	1226	773	838	577	358	284	652	370	288	173	318	364	118	96	169	151	70	57	67	79	48	49	38	41	43	94	41	75	34	21	22	23	17	30	28	39	18	22	25	10	11	11	19	21	8	13	25	8	20	5	9	45	3	19	4	18	5	31	4	4	4	9	4	1	16	3	3	3	2	3	1	4	4	7	3	1	1	2	10	2	1	9	2	2	0	1	0	1	3	2	0	0	1	0	2	4	0	0	0	2	1	0	1	3	0	0	0	0	0	2	2	0	0	0	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_active	80	1004	609	380	462	316	192	127	440	226	169	92	193	242	65	53	103	94	37	24	43	48	21	30	19	16	21	70	23	36	18	11	9	9	7	21	14	27	10	17	14	7	4	5	13	9	6	8	18	4	17	1	6	35	0	10	1	10	2	27	1	0	4	2	4	0	13	2	2	2	0	1	0	1	2	6	2	1	0	1	5	2	1	8	1	2	0	0	0	1	2	1	0	0	0	0	1	4	0	0	0	2	1	0	0	3	0	0	0	0	0	2	2	0	0	0	0	4	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	2279	1244	782	855	591	351	263	633	355	266	169	306	346	125	103	169	173	73	65	57	73	46	65	38	46	53	73	47	76	33	19	18	20	16	23	33	37	21	23	22	8	12	10	18	12	6	12	29	7	19	6	8	28	6	19	10	12	3	31	2	9	8	7	3	1	16	6	3	4	1	4	1	3	3	11	4	1	0	2	10	1	1	10	1	3	0	0	0	0	4	1	0	0	2	1	1	1	0	1	0	2	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	4	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south22_active	80	1019	616	396	469	338	188	118	437	218	156	95	188	251	75	52	108	104	40	27	36	45	19	42	16	23	33	49	25	45	15	13	5	11	6	12	16	28	13	18	13	7	6	5	10	4	5	7	16	3	14	1	6	21	2	12	5	9	0	26	1	4	5	3	3	0	13	3	2	3	0	1	1	0	2	9	3	0	0	2	9	1	1	9	1	2	0	0	0	0	2	0	0	0	0	1	0	1	0	1	0	2	1	0	0	3	0	0	0	0	0	0	2	0	0	0	0	4	1	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	2291	1257	775	837	611	353	258	630	348	239	178	333	400	119	108	152	137	74	67	66	83	44	55	47	45	42	80	44	73	37	22	18	21	18	22	32	35	26	26	19	8	7	10	17	6	6	11	29	7	33	7	4	26	8	17	12	10	4	18	3	8	17	6	4	2	8	8	2	4	1	3	1	1	2	13	4	1	1	3	6	1	1	3	0	4	0	1	0	0	4	1	1	0	1	1	1	1	0	1	0	2	0	0	0	3	0	0	0	1	0	0	1	0	0	0	0	4	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south23_active	80	1001	597	387	463	359	188	106	443	222	139	96	228	267	69	48	95	75	40	27	36	51	24	33	25	23	30	50	23	44	16	15	5	11	8	11	17	26	16	19	11	6	5	4	11	2	4	7	19	4	23	3	4	18	3	8	8	8	0	15	2	5	14	3	4	0	4	4	1	3	0	1	1	0	2	11	2	0	1	2	6	1	1	3	0	1	0	0	0	0	2	0	0	0	0	1	1	1	0	1	0	2	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	4	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2394	1231	748	763	585	376	271	556	338	248	166	299	339	117	104	149	136	77	66	69	78	48	56	45	56	43	80	39	61	33	24	15	20	21	19	32	33	26	20	15	9	8	10	12	5	11	7	25	9	30	9	2	25	5	19	11	7	3	16	4	7	20	5	3	1	7	8	2	2	1	1	2	0	1	11	5	1	1	3	5	0	2	4	0	3	0	3	0	0	1	2	1	0	1	1	2	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1073	598	365	405	329	184	124	383	201	137	89	212	229	62	47	101	78	39	31	35	47	26	35	23	30	28	47	23	34	15	17	6	12	12	5	17	23	15	13	9	4	3	4	9	2	6	5	17	5	16	3	2	15	3	12	8	7	0	15	2	6	15	1	2	0	4	3	1	2	0	0	2	0	1	10	3	0	1	2	5	0	2	4	0	0	0	2	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2519	1239	749	723	515	354	300	462	288	248	151	256	269	107	90	148	112	82	64	72	74	49	37	45	49	34	81	41	48	28	27	18	21	22	24	28	34	25	18	13	12	7	10	12	8	15	4	17	7	25	7	2	21	5	19	8	3	2	13	8	6	16	7	3	2	2	8	0	1	0	1	1	0	1	6	3	1	1	1	2	0	1	4	0	3	0	4	0	1	1	2	1	0	1	1	2	0	1	1	0	1	2	0	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1155	591	368	370	278	165	136	304	150	141	71	187	169	49	41	96	66	43	32	33	42	29	22	24	25	18	42	26	26	12	16	11	10	13	7	12	21	13	13	7	5	1	3	8	3	8	2	14	4	15	4	1	12	2	14	6	3	0	10	3	5	11	2	2	0	1	3	0	0	0	0	1	0	1	6	1	0	1	0	1	0	1	4	0	0	0	2	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2620	1251	754	650	479	320	330	400	269	225	136	195	197	110	73	133	98	77	59	68	61	45	38	39	41	38	50	38	50	26	26	27	22	23	20	26	35	17	16	15	13	8	11	8	7	16	3	15	7	18	9	4	13	3	12	5	3	2	8	10	1	7	6	3	2	1	5	1	2	0	0	1	0	0	1	4	2	1	0	1	0	1	4	0	0	0	3	0	1	1	2	1	0	1	0	2	0	1	0	0	0	3	0	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1274	626	364	308	247	148	157	261	133	120	59	125	132	50	33	75	55	39	25	32	27	22	24	19	16	17	26	29	24	14	12	17	11	15	8	11	22	8	13	5	6	0	3	4	3	9	1	11	3	8	4	3	7	1	9	3	3	0	6	5	1	5	3	2	0	0	2	1	1	0	0	1	0	0	1	1	0	1	0	0	0	1	4	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2526	1213	806	695	452	331	312	441	332	221	146	231	259	108	71	140	98	78	62	73	64	48	39	38	28	47	41	43	50	17	23	29	25	23	18	24	37	12	12	16	13	8	9	14	8	10	3	25	6	15	9	5	16	4	8	6	4	5	3	8	4	1	7	2	2	4	4	1	5	1	0	1	3	0	0	3	3	1	0	2	0	0	4	0	0	0	3	0	2	1	1	2	0	1	0	1	0	2	1	0	0	3	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1219	598	391	343	243	146	146	273	180	127	62	142	163	52	35	80	52	36	29	39	21	24	23	15	9	24	23	29	25	8	10	18	10	11	7	8	26	6	12	7	8	0	3	6	3	6	0	20	3	9	3	4	10	2	6	4	2	3	1	4	2	1	4	1	1	3	2	1	3	1	0	1	2	0	0	1	1	0	0	0	0	0	4	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2385	1189	796	748	509	336	296	576	384	251	166	263	341	112	78	136	120	69	67	83	70	54	42	40	27	43	38	45	58	23	28	25	25	19	19	25	41	6	16	17	12	12	5	11	7	7	7	31	9	16	8	7	16	4	8	7	6	5	7	5	4	9	7	3	2	5	4	1	6	3	2	1	3	0	1	2	3	2	0	1	0	0	0	1	0	0	0	1	2	0	0	2	0	1	0	0	0	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1137	600	388	392	291	157	138	364	225	147	82	168	241	54	40	83	64	32	35	42	29	27	22	14	7	25	18	32	26	14	11	12	11	8	9	12	34	3	13	8	9	2	3	5	2	3	2	26	4	12	2	5	12	2	5	4	3	4	4	4	2	8	5	2	2	3	3	1	4	2	0	1	2	0	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2261	1198	811	820	566	358	273	690	445	276	178	292	392	113	84	157	135	75	76	89	60	53	39	44	25	45	69	60	59	28	26	27	25	21	30	27	54	6	12	19	14	10	9	15	11	3	6	33	10	19	7	7	26	4	7	10	7	7	13	4	5	14	6	3	4	7	6	1	7	3	3	1	4	0	1	3	2	3	0	2	0	0	0	1	0	1	0	1	3	1	0	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1051	599	390	468	338	171	124	425	284	173	90	180	274	53	47	93	76	37	46	46	24	27	21	20	8	28	42	44	28	16	12	13	11	11	14	15	48	3	8	13	11	3	4	6	5	0	2	26	5	17	2	5	21	2	5	5	4	5	9	2	2	12	5	2	2	3	5	1	5	2	0	1	3	0	1	0	2	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2321	1193	776	860	631	380	269	685	436	287	154	284	405	109	88	154	161	87	84	77	79	50	35	40	29	45	80	62	74	29	30	21	26	18	34	30	47	8	15	17	13	15	11	11	12	5	8	20	12	18	7	4	20	8	10	5	9	4	18	6	4	22	5	4	5	5	5	3	8	3	3	1	2	1	1	3	2	5	1	1	1	0	0	3	0	1	0	1	3	1	0	1	1	1	0	0	0	0	2	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south30_active	80	1063	593	384	482	367	196	126	419	265	171	83	185	274	55	46	83	97	38	44	39	38	25	14	24	14	28	51	47	47	17	14	11	11	10	19	16	39	2	10	9	10	8	6	6	6	1	2	14	7	17	2	2	13	3	6	1	6	3	14	4	1	12	5	1	2	0	5	1	5	1	0	1	1	1	1	0	2	3	0	0	1	0	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2376	1203	773	842	562	391	268	576	378	235	164	289	326	122	97	165	153	84	68	68	84	42	52	45	34	39	99	52	51	39	25	16	29	12	32	24	53	26	11	15	17	6	8	16	8	8	9	30	7	15	9	5	19	5	9	5	12	7	6	7	0	8	11	1	2	5	5	2	3	4	0	2	0	2	4	7	9	0	1	4	1	2	1	0	7	1	6	0	0	2	0	2	0	0	0	0	1	2	0	0	0	0	1	0	1	0	3	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1042	568	346	499	323	176	119	373	234	130	92	188	203	62	55	97	96	42	30	27	55	26	30	22	16	19	79	40	36	23	9	8	15	5	16	18	40	15	3	8	9	1	4	9	4	5	5	12	4	10	6	3	14	3	1	2	7	3	2	3	0	4	4	0	1	2	0	1	1	3	0	2	0	0	3	6	9	0	1	0	0	1	0	0	5	1	4	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	2381	1172	760	839	574	369	242	578	362	233	169	275	363	108	99	178	150	86	71	64	76	42	48	40	40	37	118	54	69	39	26	15	26	13	28	27	41	16	12	13	22	6	5	15	13	7	9	35	9	18	8	5	25	5	8	5	6	8	9	8	2	9	13	2	2	2	5	2	2	4	0	3	0	2	3	14	2	0	2	2	1	1	0	1	4	1	3	0	0	4	0	2	0	3	0	0	0	2	0	0	0	0	2	0	0	0	3	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1015	554	342	492	308	175	103	363	221	139	100	181	231	61	53	109	94	50	33	31	48	28	27	21	16	19	92	39	47	23	8	5	17	5	14	23	29	9	3	7	11	0	3	9	10	5	7	17	3	13	6	3	18	3	3	3	3	3	5	4	1	4	7	0	1	0	0	1	0	3	0	2	0	0	2	13	2	0	1	0	0	0	0	0	3	1	1	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	2383	1196	770	858	606	367	261	620	386	264	173	268	418	101	98	150	154	83	67	67	75	45	49	43	44	42	120	47	82	39	26	19	18	16	28	23	45	17	16	12	19	7	7	7	15	8	8	23	6	14	8	3	22	4	26	9	12	5	18	4	3	7	16	2	2	2	4	4	3	3	1	5	0	2	3	14	2	0	3	2	0	0	0	1	4	2	3	0	2	3	0	3	1	4	0	0	1	1	1	0	1	0	1	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1025	578	355	509	326	176	114	404	233	165	97	190	278	64	52	92	103	47	28	31	42	24	28	21	18	21	79	32	55	21	11	6	8	5	16	19	34	9	5	6	9	0	4	4	9	4	7	19	1	7	5	2	16	3	23	8	9	2	11	2	1	5	10	0	2	0	1	1	0	2	1	3	0	0	3	13	1	0	2	0	0	0	0	0	3	2	1	0	0	1	0	3	0	3	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	2367	1187	741	827	567	336	259	582	377	268	176	248	390	93	105	158	126	85	64	66	59	43	51	43	40	34	120	39	89	32	19	20	15	22	27	32	39	11	17	16	23	10	8	15	14	10	7	18	5	17	3	4	26	3	28	10	14	6	17	3	4	3	16	2	1	5	2	3	1	0	3	3	0	1	4	13	1	1	2	2	0	0	0	1	2	1	4	0	2	2	0	2	1	5	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1062	560	352	487	297	160	118	370	229	161	92	167	254	55	52	95	84	43	27	33	28	22	26	25	15	15	81	23	57	19	7	4	5	8	13	23	24	4	7	9	11	1	4	8	9	5	5	16	1	6	2	1	21	2	28	9	11	3	11	2	1	2	9	1	1	3	1	0	0	0	3	1	0	0	4	13	0	0	1	0	0	0	0	0	2	1	0	0	0	1	0	2	0	4	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	2542	1193	775	790	534	312	294	504	323	247	161	234	338	105	94	142	110	88	59	68	71	55	49	39	35	32	96	34	56	21	20	23	15	23	24	34	32	14	19	16	19	11	14	14	13	12	11	18	7	16	4	8	14	6	28	8	12	5	18	6	4	4	9	4	2	6	1	2	1	0	4	3	3	0	4	1	2	3	1	0	0	0	1	1	5	1	3	0	3	0	1	1	1	2	0	1	2	1	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south35_active	80	1226	570	365	443	271	145	128	308	193	138	77	145	215	56	49	85	75	46	26	35	38	25	28	21	14	15	57	19	28	9	8	10	3	7	11	22	20	7	10	10	9	4	6	7	6	5	4	14	4	4	2	4	11	4	27	7	11	2	8	3	1	2	6	1	1	4	1	0	0	0	3	1	0	0	4	1	1	1	1	0	0	0	0	0	3	1	0	0	0	0	1	1	0	2	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	2522	1187	789	745	520	325	296	518	293	248	134	252	330	110	96	142	107	82	57	59	71	53	49	38	31	23	85	38	67	22	21	20	20	25	22	33	43	10	18	13	19	12	16	13	10	12	12	10	7	17	5	11	16	8	14	9	10	6	19	6	4	6	7	5	4	7	0	1	5	1	3	2	3	2	3	4	1	3	1	0	0	0	2	1	5	1	3	0	3	0	1	0	0	2	0	1	3	2	1	3	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south36_active	80	1228	554	361	402	271	170	128	295	176	138	63	148	211	52	51	86	72	41	26	27	36	23	29	21	15	12	58	20	40	13	11	9	8	10	8	17	23	6	10	9	13	6	5	5	5	5	4	5	4	7	2	5	13	6	10	6	8	3	6	3	2	2	5	1	2	4	0	0	2	1	2	1	0	1	3	4	1	1	0	0	0	0	0	0	3	1	1	0	0	0	1	0	0	2	0	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	2549	1156	764	753	521	334	276	533	303	249	139	256	288	113	104	147	116	91	76	55	71	61	53	40	30	28	86	42	80	27	21	20	20	28	23	31	46	15	12	11	22	8	15	16	7	10	10	10	9	21	4	11	14	10	14	12	9	5	18	6	5	6	8	4	6	3	0	3	7	2	1	1	4	2	2	4	1	2	1	1	0	0	2	3	5	0	2	0	1	0	1	0	0	0	0	0	2	2	0	3	0	0	0	1	0	0	0	1	3	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south37_active	80	1218	536	368	425	288	174	114	297	176	147	63	137	179	53	56	96	76	48	38	22	38	29	28	17	16	13	68	23	55	20	10	11	10	14	14	20	30	6	6	7	14	6	4	9	4	3	3	5	5	14	1	6	10	7	10	6	7	3	5	2	3	2	7	0	2	1	0	2	4	1	0	1	1	1	2	4	1	1	0	0	0	0	0	2	2	0	2	0	0	0	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	2416	1140	740	792	560	356	244	614	374	286	154	285	358	106	105	168	154	88	80	64	75	53	62	42	32	40	93	51	89	28	24	15	17	26	24	29	55	20	15	12	24	7	11	16	5	7	9	13	7	23	5	7	22	8	12	10	13	7	16	3	4	8	10	4	5	5	0	4	7	2	0	1	2	3	2	4	1	0	1	1	0	1	2	2	5	0	3	0	0	0	0	0	0	0	0	1	1	2	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1114	551	350	452	324	187	101	375	227	181	75	162	247	50	57	113	105	47	37	27	43	28	37	13	16	21	67	33	65	22	12	6	9	14	17	18	40	8	9	9	16	5	2	11	2	1	2	8	2	13	2	3	16	5	8	5	11	5	8	2	3	4	8	0	2	3	0	3	4	1	0	1	1	1	1	3	1	0	0	0	0	0	0	2	2	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
