label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165
0.03	north18_active	80	1577	504	382	165	343	151	1184	1074	1284	102	123	463	247	289	128	59	38	96	40	24	142	39	69	15	39	25	34	68	70	122	13	116	19	9	14	12	68	40	15	8	16	18	7	6	22	7	46	17	7	4	1	39	4	5	1	4	5	0	26	5	4	2	2	2	0	4	2	3	0	0	15	2	3	9	0	3	0	1	1	3	0	1	0	0	0	0	1	1	3	0	0	0	4	0	0	0	2	0	0	1	0	4	2	1	0	0	3	1	0	0	0	2	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	3739	1731	1156	793	697	507	1304	1199	1259	266	239	501	297	370	184	139	92	133	82	90	186	79	87	51	66	79	56	86	119	143	29	149	38	32	34	30	75	48	20	24	32	21	15	18	29	13	46	18	13	7	11	40	8	10	6	9	8	6	18	6	10	8	3	1	1	8	3	5	5	4	14	4	2	13	3	1	1	1	4	4	3	3	0	2	0	0	2	3	6	0	0	1	4	0	0	1	4	0	1	2	0	4	1	0	1	0	2	1	0	0	3	1	1	0	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north19_active	80	1554	476	387	188	371	146	1190	1078	1198	108	114	421	213	315	128	63	33	88	41	29	158	46	54	10	38	25	34	65	106	137	13	133	21	5	20	16	70	36	16	10	20	10	7	2	19	8	43	13	10	2	1	37	3	3	3	3	5	0	17	5	6	4	1	1	0	5	2	3	3	1	11	3	0	13	2	0	0	0	1	3	2	1	0	0	0	0	1	1	6	0	0	1	4	0	0	0	2	0	0	2	0	4	1	0	0	0	2	1	0	0	3	1	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	3684	1740	1125	786	724	521	1322	1244	1243	272	233	457	296	338	179	135	94	130	85	83	174	76	88	49	65	55	55	102	123	162	33	121	38	22	37	33	65	62	24	27	33	21	15	18	25	17	51	22	11	7	12	45	8	10	8	12	8	4	14	6	7	6	2	2	2	7	5	4	5	4	6	4	2	15	3	1	3	1	4	1	3	3	0	1	0	0	1	3	6	0	0	2	0	0	0	1	4	1	2	1	0	3	1	0	1	0	1	0	1	0	3	0	1	0	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1516	496	376	189	379	175	1209	1129	1172	107	119	369	225	292	114	59	37	87	40	31	145	47	54	10	38	24	34	76	109	151	11	112	16	5	24	13	60	46	14	14	20	8	7	3	16	10	48	18	9	3	2	42	1	2	5	4	5	0	13	5	4	3	0	0	1	5	2	1	3	2	4	3	1	14	2	0	1	0	1	0	3	1	0	0	0	0	0	1	6	0	0	2	0	0	0	0	3	1	0	1	0	3	1	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3583	1672	1135	824	666	500	1115	827	1076	265	204	443	277	293	170	114	112	136	102	81	186	83	99	64	52	55	59	59	88	132	24	69	31	29	27	27	58	44	23	27	19	18	12	11	21	15	54	26	18	10	10	51	5	5	5	5	6	2	19	5	5	8	4	3	0	2	3	3	6	4	8	2	2	5	2	3	1	3	4	1	2	2	3	0	8	4	0	2	3	2	1	2	0	2	2	2	0	2	0	0	0	1	2	4	0	0	0	0	0	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1332	461	348	222	326	131	960	711	969	89	73	342	201	237	113	49	48	86	43	23	155	48	53	17	19	26	29	43	68	117	4	62	16	11	15	17	52	37	13	17	14	5	5	6	17	13	46	21	12	6	3	46	2	2	2	2	3	0	16	3	2	2	3	2	0	1	3	0	5	2	4	1	1	2	1	1	1	1	0	0	2	1	1	0	7	4	0	0	3	1	0	1	0	2	1	1	0	1	0	0	0	1	1	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3565	1627	1128	814	699	484	1111	875	1113	256	209	449	297	295	161	120	114	139	105	98	159	76	106	61	63	56	57	55	94	115	22	71	37	30	27	28	52	43	25	27	16	18	8	13	25	17	35	21	14	7	11	47	4	6	6	5	8	2	11	6	5	6	3	3	2	2	3	3	3	6	10	1	0	2	2	3	3	2	4	0	0	1	3	0	7	1	0	2	4	3	1	2	0	2	2	1	0	2	1	0	0	1	0	4	0	0	1	0	0	0	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1318	460	335	237	341	127	958	756	1001	93	74	333	205	230	108	50	42	85	44	31	127	45	52	16	25	25	32	40	81	106	3	62	17	10	15	17	45	36	15	14	10	4	0	7	21	12	28	15	9	5	4	41	2	3	3	1	5	0	9	3	1	3	3	1	1	1	2	0	3	2	5	1	0	2	1	1	2	1	0	0	0	0	1	0	7	1	0	0	2	1	0	1	0	2	0	0	0	1	1	0	0	1	0	4	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3566	1575	1084	752	699	486	1090	821	1084	247	233	421	319	295	162	127	113	127	89	99	150	73	97	52	70	55	57	56	91	125	20	98	38	26	39	24	51	41	26	26	20	20	13	15	26	14	41	25	14	5	13	37	10	11	9	6	7	4	9	9	8	7	3	3	2	3	4	3	1	7	7	1	0	1	2	5	3	2	4	1	1	0	2	0	1	1	0	1	4	4	1	0	1	2	3	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1335	439	299	217	340	130	939	704	977	92	88	316	222	229	98	55	41	73	40	31	120	40	52	14	28	27	30	39	84	114	2	86	17	8	24	12	43	32	16	13	12	7	1	8	23	6	33	20	7	2	4	34	3	4	5	2	5	0	9	4	5	2	1	1	1	1	2	0	1	2	4	1	0	1	1	2	2	1	0	0	1	0	1	0	1	1	0	0	2	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3573	1651	1035	750	686	502	1070	878	1113	230	263	439	300	280	158	118	104	120	96	92	130	71	87	49	70	55	53	59	84	144	26	113	34	29	42	28	59	42	26	28	24	20	13	12	29	17	37	28	16	5	8	26	7	8	11	11	13	5	7	9	9	6	3	5	3	2	6	6	3	7	5	1	0	0	2	3	3	3	2	2	1	0	2	0	1	1	1	1	4	5	0	1	3	0	3	0	1	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0
0.03	south24_active	80	1345	460	291	229	335	137	923	759	997	88	114	343	210	223	94	50	27	69	41	27	100	41	48	11	31	26	28	42	73	131	5	98	10	6	26	12	51	31	14	15	16	11	2	6	20	6	29	22	6	2	3	24	2	3	6	3	7	0	7	1	5	1	1	2	1	1	3	2	3	3	2	1	0	0	2	1	2	1	0	0	1	0	0	0	1	0	0	0	2	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0
0.03	south25_all	80	3541	1710	1064	767	680	474	1102	934	1084	223	256	444	269	255	154	108	109	129	92	79	121	75	80	46	61	61	44	69	70	140	32	110	36	22	40	35	45	45	24	18	27	29	17	10	21	17	40	27	15	5	6	30	9	9	10	9	10	4	6	8	10	6	3	4	2	2	5	5	2	6	6	4	2	0	3	2	4	2	3	2	2	1	4	0	0	2	1	1	4	3	0	2	3	2	3	0	1	0	2	0	0	1	0	2	3	1	0	0	0	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	south25_active	80	1339	498	305	225	342	123	943	793	949	82	124	344	196	198	85	53	33	79	39	19	94	42	52	11	25	32	25	53	57	125	7	96	12	6	23	20	35	30	14	10	17	18	5	4	11	4	30	23	7	2	1	29	3	4	6	3	3	0	5	3	6	1	1	2	0	1	3	3	2	2	1	2	2	0	2	1	1	1	1	0	2	1	1	0	0	0	0	0	4	1	0	0	1	1	0	0	1	0	0	0	0	1	0	2	3	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	south26_all	80	3466	1757	1093	738	658	479	1034	905	1029	217	241	414	245	243	151	115	108	136	92	63	119	87	78	53	54	49	44	70	67	139	34	133	36	22	37	34	45	39	22	17	33	21	17	13	28	16	34	30	16	7	7	29	7	6	6	7	11	4	4	8	7	2	5	4	2	2	4	5	2	4	5	6	4	0	5	0	5	2	3	2	2	2	3	0	1	2	1	1	3	3	0	2	4	2	2	0	2	0	2	0	0	1	0	2	3	1	0	0	1	0	0	0	0	3	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	south26_active	80	1249	485	317	200	320	118	888	771	901	64	108	325	186	192	78	47	39	85	42	17	93	43	54	14	25	25	23	58	52	122	9	121	14	4	26	16	38	28	10	7	19	13	5	4	18	6	25	27	10	2	1	26	3	4	2	1	3	0	3	3	4	0	2	3	0	1	3	4	2	2	1	2	3	0	3	0	3	1	1	0	1	2	1	0	1	0	0	0	3	1	0	0	2	1	0	0	1	0	0	0	0	1	0	2	3	1	0	0	1	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
0.03	south27_all	80	3501	1738	1161	737	661	427	1075	994	1086	230	219	395	262	275	165	106	115	134	100	70	151	86	82	56	53	43	45	74	73	122	38	130	34	28	33	33	43	34	23	19	30	21	17	12	21	14	34	27	14	6	8	25	8	6	5	7	16	5	9	8	7	1	6	5	2	1	4	4	1	1	6	6	4	0	6	0	4	1	1	11	2	2	2	2	2	3	1	1	4	0	0	2	3	2	2	0	2	0	2	4	0	1	0	2	3	1	0	0	1	0	0	0	0	3	0	1	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south27_active	80	1327	488	339	175	339	95	931	849	973	77	94	298	205	224	86	50	42	80	46	24	121	39	49	15	26	22	27	59	59	105	11	121	14	9	20	17	36	27	12	8	17	11	4	3	18	5	28	23	10	1	2	21	3	3	1	1	9	0	6	3	3	0	3	3	0	0	3	4	1	0	3	1	3	0	3	0	2	1	1	10	1	2	1	2	1	1	0	0	4	0	0	0	2	1	0	0	1	0	0	4	0	1	0	2	3	1	0	0	1	0	0	0	0	3	0	0	0	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south28_all	80	3653	1696	1161	730	681	435	1124	983	1191	245	216	411	274	332	176	109	103	127	99	71	184	97	84	53	54	38	53	74	64	113	36	122	30	36	30	24	60	50	18	26	28	10	15	16	34	14	25	29	13	9	10	22	7	6	7	4	13	7	8	9	6	5	5	4	2	3	2	2	1	5	3	5	4	1	4	1	3	1	1	12	3	3	0	4	4	2	3	0	11	1	0	1	3	0	1	0	2	0	2	4	0	0	0	1	0	4	0	0	1	0	0	3	0	1	0	0	0	0	0	1	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south28_active	80	1427	465	346	158	369	105	998	867	1099	93	88	315	212	279	101	55	39	74	55	20	147	51	53	15	28	17	31	58	55	96	9	108	17	14	19	11	51	45	9	7	18	2	4	3	31	5	21	24	9	1	4	19	2	4	2	0	10	0	5	2	2	0	2	1	1	1	2	2	0	0	3	1	3	1	1	1	2	0	0	11	0	1	0	4	2	1	0	0	11	0	0	0	2	0	0	0	1	0	1	4	0	0	0	1	0	4	0	0	1	0	0	3	0	1	0	0	0	0	0	1	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
0.03	south29_all	80	3712	1698	1146	770	705	481	1228	1055	1238	268	236	397	283	318	183	112	103	145	121	91	228	93	98	55	55	48	69	97	87	132	42	119	24	36	30	23	85	57	24	29	29	14	14	15	25	15	22	24	15	11	8	21	8	5	6	5	15	5	8	7	7	6	3	5	4	3	1	2	1	5	5	4	0	6	1	1	4	2	2	13	3	3	0	4	5	3	3	0	12	1	2	1	4	1	3	0	1	0	1	4	0	1	0	1	0	4	2	0	0	0	0	3	0	1	0	0	0	0	0	1	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south29_active	80	1509	485	346	191	385	121	1095	940	1152	110	104	309	223	256	114	56	37	92	74	29	189	55	64	12	27	23	40	78	79	114	9	109	11	13	17	14	75	52	18	7	20	6	5	5	21	3	18	18	8	2	3	17	2	2	3	0	12	0	6	2	2	0	2	1	2	1	0	0	0	0	5	1	0	5	0	1	2	0	0	12	0	1	0	4	3	1	0	0	12	0	0	0	2	1	0	0	1	0	1	4	0	1	0	1	0	4	2	0	0	0	0	3	0	1	0	0	0	0	0	1	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south30_all	80	3809	1740	1102	726	688	512	1434	1077	1255	284	247	400	302	339	170	122	96	140	125	99	232	94	117	54	53	42	72	105	114	192	38	105	26	32	30	26	108	75	23	28	28	20	15	13	34	17	26	32	15	16	11	49	6	3	9	6	11	9	9	13	8	6	2	3	7	5	2	4	2	6	4	3	4	6	0	3	3	4	3	11	3	3	1	3	3	2	3	0	13	1	2	0	1	1	3	0	2	1	1	0	0	1	1	2	0	5	2	0	0	0	0	3	0	0	0	0	0	1	0	1	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south30_active	80	1579	488	353	186	373	141	1299	957	1169	134	119	323	238	270	108	64	35	96	76	33	189	65	78	11	27	21	45	76	104	176	9	94	12	9	21	19	98	54	17	9	19	11	4	6	29	4	24	27	6	5	6	47	1	1	5	0	8	0	7	7	2	0	2	0	4	1	1	0	1	1	4	1	3	5	0	1	1	1	0	10	1	1	0	2	2	0	0	0	12	0	0	0	0	1	0	0	2	1	1	0	0	1	1	2	0	5	2	0	0	0	0	3	0	0	0	0	0	1	0	1	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0
0.03	south31_all	80	3496	1722	1043	770	596	470	641	483	560	250	216	272	164	202	143	123	93	95	83	87	107	87	59	54	50	47	42	52	57	77	40	42	22	24	27	29	26	27	28	20	32	22	15	10	11	13	23	18	7	4	7	13	9	7	10	9	6	5	9	5	3	4	8	2	3	1	7	3	5	3	2	3	5	4	2	7	1	1	1	1	2	1	3	5	7	4	0	0	2	2	0	1	5	0	2	0	1	0	1	0	0	0	1	1	2	0	2	0	0	0	0	1	0	2	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south31_active	80	927	405	238	206	230	96	454	333	434	64	70	172	81	127	64	36	29	57	31	21	64	31	27	15	17	23	19	29	38	55	11	30	2	7	14	6	16	17	15	5	24	3	4	2	5	7	22	11	2	1	3	13	2	4	3	4	2	3	4	2	1	1	2	0	1	1	4	1	3	2	1	2	0	4	1	3	0	0	0	0	0	1	2	1	3	1	0	0	2	0	0	1	4	0	2	0	0	0	1	0	0	0	1	1	2	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3466	1709	1014	746	609	450	636	510	538	252	232	259	177	221	153	125	112	92	84	91	108	88	56	52	45	53	44	68	64	78	39	52	26	28	32	28	34	30	27	22	27	24	18	13	13	12	32	21	8	5	5	18	12	7	7	11	6	5	5	4	4	4	6	2	3	4	5	3	3	4	0	4	4	3	5	9	2	2	2	3	0	1	3	2	4	1	1	0	2	1	0	0	5	0	2	0	0	0	0	0	0	0	1	1	2	0	2	0	1	1	0	0	0	3	0	0	2	1	0	0	4	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	899	416	228	211	244	93	446	362	428	66	86	158	87	136	66	35	34	47	33	22	67	27	24	14	15	23	18	38	45	62	10	40	4	9	13	8	18	20	13	7	22	5	4	2	7	6	31	12	2	1	1	17	3	3	4	4	1	2	3	0	1	1	2	0	1	3	3	1	2	2	0	1	1	3	4	4	1	0	0	2	0	1	2	0	1	1	0	0	2	0	0	0	4	0	2	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3521	1653	1029	744	617	472	652	528	520	252	226	264	191	218	131	125	96	97	98	99	119	76	70	50	49	54	46	67	72	57	37	55	26	26	30	25	37	37	25	23	20	21	11	13	13	11	32	17	7	5	4	17	11	8	8	13	7	6	5	4	4	4	6	4	3	6	2	4	2	5	2	4	5	4	5	4	2	1	2	5	0	3	3	2	4	1	2	2	3	3	1	0	1	0	2	0	1	0	1	1	0	0	2	0	0	0	2	0	1	1	0	0	0	3	0	0	1	1	1	1	4	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	897	435	219	223	232	104	466	376	413	68	87	139	108	137	65	35	31	54	33	29	78	21	27	15	13	19	16	39	50	47	7	40	7	4	14	12	20	24	11	7	16	5	1	5	8	4	30	12	4	0	1	16	1	4	3	3	2	3	3	0	1	2	3	0	2	4	1	1	1	2	1	0	2	3	4	3	1	0	0	3	0	2	1	0	2	1	0	1	3	0	0	0	0	0	2	0	1	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3532	1674	1097	729	602	514	624	539	487	235	209	260	225	220	128	108	87	118	85	88	118	63	74	44	43	52	52	78	65	55	35	62	25	30	26	27	43	37	24	25	21	14	14	17	18	11	27	15	7	7	4	13	12	10	8	13	12	6	6	1	3	4	7	3	4	9	3	2	2	7	2	6	5	2	4	3	2	1	3	4	0	3	4	1	5	1	2	2	1	3	1	0	0	1	1	0	1	0	1	1	1	0	2	0	0	1	2	0	1	1	0	0	0	3	0	0	0	2	1	1	4	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	934	421	212	208	226	117	439	383	375	59	79	143	136	138	65	29	23	59	28	25	78	24	26	16	10	17	19	44	45	44	7	49	7	7	11	14	28	25	10	9	15	4	2	7	12	6	24	10	4	0	2	11	1	3	4	2	4	3	3	0	1	1	3	0	3	4	1	1	0	1	1	0	2	1	3	2	1	0	0	3	0	2	2	0	2	1	0	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	2	0	0	0	0	0	0	2	0	0	0	1	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3513	1691	1043	725	594	523	611	558	532	240	202	272	218	203	124	111	89	119	88	74	113	65	76	48	49	43	54	65	69	72	34	68	30	28	24	30	40	30	26	23	12	12	14	16	19	20	16	17	13	9	4	8	10	10	9	7	13	11	5	1	7	7	5	5	7	7	9	5	2	7	3	4	7	4	4	0	1	0	2	4	1	3	3	0	4	0	2	2	3	4	1	0	0	1	1	0	1	1	1	2	1	0	2	0	0	1	1	0	1	0	0	0	0	1	0	0	0	2	1	1	3	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	932	424	206	212	226	114	423	397	401	63	69	164	139	131	61	32	20	62	29	25	77	27	27	19	10	14	23	38	40	58	9	56	9	9	9	18	29	19	11	10	5	5	3	8	13	10	12	11	7	0	2	7	1	2	3	0	6	5	2	0	2	2	1	0	3	3	3	2	1	1	1	0	2	2	4	0	0	0	1	2	0	2	1	0	2	0	0	1	1	0	0	0	0	0	1	0	1	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3580	1708	1018	761	591	505	715	617	623	257	210	263	220	229	132	128	98	125	81	81	118	68	86	52	50	31	54	62	61	99	38	78	26	28	33	28	74	40	24	21	20	12	16	19	18	20	14	17	17	12	5	5	8	10	6	3	11	10	17	4	8	6	6	3	8	6	10	4	2	6	2	3	5	4	3	0	0	2	4	3	1	3	3	2	2	0	2	2	2	5	1	0	0	3	0	0	1	1	0	2	1	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
0.03	south36_active	80	1030	443	216	195	223	107	529	449	505	64	77	182	133	162	64	49	28	61	28	26	79	33	32	20	13	12	25	39	39	81	7	65	9	9	16	16	60	29	12	10	12	7	5	8	12	12	11	9	7	1	2	4	0	2	2	0	6	4	13	0	2	2	1	0	2	2	4	2	1	0	1	0	0	3	3	0	0	0	1	2	0	2	2	0	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south37_all	80	3686	1732	1005	808	642	459	914	802	883	259	232	360	240	275	154	130	117	137	71	80	108	72	90	52	63	43	60	87	72	183	37	78	25	28	33	34	103	38	21	21	21	16	20	18	20	19	13	27	22	11	6	6	8	9	8	3	13	9	15	8	7	6	8	4	7	6	13	5	2	3	5	1	6	8	3	0	1	2	4	3	1	1	1	3	1	1	2	0	2	3	0	0	0	3	1	1	1	1	0	1	2	1	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	13	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
