label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127
0.03	north6_all	80	24452	16593	10294	5285	3340	4705	4179	2776	1764	2622	1886	1619	750	1679	1300	474	899	388	378	588	535	289	241	200	242	234	261	192	149	137	107	197	125	143	56	53	117	52	54	79	57	37	50	38	53	34	22	42	20	26	11	22	22	15	14	19	12	7	13	30	10	7	4	8	13	4	4	13	3	3	2	7	3	5	4	4	5	1	0	1	2	1	2	5	3	1	1	2	1	2	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	north6_active	80	12594	9695	6027	2693	1562	2840	2699	1607	916	1704	1139	1016	363	1010	798	210	575	178	179	353	334	161	107	88	129	138	140	122	72	67	64	108	76	78	30	19	67	23	23	45	27	21	26	8	29	16	12	16	9	22	8	7	14	11	9	9	8	3	7	20	3	2	2	1	9	2	3	11	0	2	0	3	3	4	2	1	2	1	0	1	2	0	1	0	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	24435	16603	10297	5234	3391	4625	4108	2844	1762	2578	1824	1605	718	1614	1174	509	963	398	381	574	559	310	238	207	226	223	278	194	155	139	109	191	95	138	61	57	115	50	51	95	54	40	64	32	46	40	26	43	16	33	12	24	28	26	8	12	13	6	13	12	10	5	6	6	10	2	3	3	4	3	2	8	4	6	0	3	3	1	0	1	1	2	2	6	1	1	1	0	1	2	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	12486	9714	6029	2689	1598	2778	2641	1658	902	1651	1083	1021	327	984	672	231	609	182	196	353	351	169	117	87	125	125	161	117	79	70	61	117	55	75	30	25	71	23	21	64	25	23	42	7	19	24	15	24	8	27	7	9	18	19	4	6	7	1	9	7	2	2	3	0	6	0	3	2	0	2	0	4	2	3	0	1	0	1	0	1	1	0	1	2	0	0	1	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	24362	16569	10346	5189	3378	4547	4006	2805	1704	2510	1818	1527	694	1609	1139	513	956	408	402	551	549	315	243	196	240	215	272	207	148	120	117	212	109	141	79	52	95	56	47	72	52	46	65	36	42	36	24	36	25	21	10	22	24	34	5	10	13	7	28	14	9	6	7	6	7	0	5	3	3	5	3	7	4	4	0	0	4	1	0	4	0	2	1	6	2	1	1	0	1	2	1	0	2	0	0	1	0	1	0	0	1	0	2	0	0	0	3	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	12486	9735	6061	2615	1617	2731	2495	1663	873	1596	1086	946	317	1059	740	228	602	189	193	337	347	174	120	91	150	116	175	135	80	63	71	142	62	84	34	25	63	31	17	48	25	26	44	12	14	21	14	22	11	11	5	8	12	27	1	4	8	1	23	7	2	2	5	1	5	0	3	2	1	3	1	4	1	1	0	0	0	1	0	4	0	0	1	2	2	0	1	0	0	1	1	0	2	0	0	1	0	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	24338	16698	10540	5207	3322	4591	4039	2942	1737	2603	1797	1569	653	1606	1108	541	1046	411	410	533	490	320	240	204	244	226	254	201	134	124	117	205	106	124	77	47	87	53	44	64	57	46	65	31	45	31	37	39	21	23	8	21	17	35	5	14	12	8	28	13	9	11	11	5	3	3	4	3	3	7	2	7	5	3	0	1	5	3	1	6	0	2	1	2	2	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	1	1	4	0	0	0	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	12431	9843	6182	2619	1550	2724	2525	1770	902	1608	1047	959	280	1001	708	231	647	187	210	304	312	170	116	84	152	113	170	128	65	67	62	144	53	81	28	27	58	26	20	44	26	22	51	17	15	18	25	28	9	13	3	10	7	27	2	3	5	2	22	6	4	7	8	2	2	1	2	2	1	3	2	4	2	1	0	0	0	3	1	5	0	0	1	2	2	0	1	0	0	0	0	0	2	0	0	1	1	0	0	0	1	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	24378	16847	10767	5224	3321	4572	4022	2954	1732	2671	1784	1467	700	1718	1177	512	929	394	388	534	464	342	249	210	251	223	257	227	124	115	112	183	113	114	81	52	79	53	41	65	47	43	54	43	44	33	48	42	19	21	8	14	18	35	7	19	15	11	28	12	8	12	10	4	2	4	5	4	2	6	2	4	4	3	0	1	5	3	1	7	2	1	1	0	2	1	1	0	0	0	0	3	0	0	0	1	2	0	1	0	2	1	4	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	12414	9843	6310	2611	1575	2712	2484	1832	899	1718	1015	843	314	1110	789	221	589	179	202	283	286	186	119	88	164	107	167	144	65	55	62	129	53	74	29	31	49	30	19	41	21	23	38	22	18	11	33	34	7	9	2	8	4	31	6	5	7	5	21	8	4	8	8	2	2	2	2	3	1	2	2	1	2	2	0	0	0	3	1	5	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	24509	16500	10613	5316	3320	4656	3860	2943	1855	2421	1731	1617	723	1670	1135	503	1018	364	322	431	485	317	209	184	253	239	237	165	154	119	105	182	110	144	73	65	112	61	51	74	47	39	41	49	32	29	19	51	20	23	18	20	32	29	18	7	11	12	13	19	7	9	3	9	10	4	4	6	4	2	7	4	1	2	4	2	3	3	4	6	1	1	2	1	1	0	0	0	1	0	2	1	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	12440	9647	6268	2792	1550	2731	2395	1714	1007	1543	1038	1006	316	1041	661	237	672	173	163	241	298	164	103	84	150	134	152	98	83	81	59	112	57	86	33	30	75	35	20	51	25	21	30	28	20	16	9	27	9	12	11	11	19	16	10	4	5	8	11	12	3	7	3	5	8	2	3	1	2	2	6	3	0	1	2	2	2	2	1	1	0	1	1	1	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	24351	16586	10486	5195	3318	4659	3836	2912	1837	2353	1702	1588	715	1646	1131	541	1038	345	339	445	482	311	203	168	246	224	237	185	155	123	110	169	122	113	63	72	94	61	38	84	46	30	35	34	39	29	24	44	14	25	19	24	29	27	19	13	13	8	19	14	6	7	4	6	6	8	7	8	1	2	11	5	0	3	6	1	4	3	6	5	0	0	1	2	0	0	0	0	1	0	2	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	12296	9775	6209	2711	1499	2798	2352	1752	982	1451	978	972	309	1048	681	265	678	175	179	246	287	169	95	71	130	130	137	115	77	78	56	103	60	72	27	33	61	35	12	52	24	17	22	18	25	18	13	21	7	15	12	12	19	19	12	8	7	4	15	6	2	7	4	3	5	7	5	1	1	1	11	4	0	2	4	1	2	2	1	0	0	0	1	2	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	24238	16693	10338	5106	3320	4631	3836	2942	1749	2517	1780	1480	734	1696	1177	528	1016	359	346	490	498	326	207	161	244	246	239	194	151	130	102	161	127	86	72	73	97	58	41	67	35	30	44	37	34	19	17	50	18	21	13	23	23	24	13	17	15	7	20	10	9	9	10	5	12	7	6	12	2	1	7	5	0	3	6	1	4	2	4	0	0	1	0	3	0	2	0	0	2	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	12169	9920	6131	2658	1455	2767	2317	1779	935	1564	1030	895	327	1073	718	250	673	179	177	283	280	179	97	71	121	146	141	122	74	79	54	108	64	44	34	37	57	33	15	39	22	18	33	26	25	9	11	31	10	13	9	11	14	19	8	10	5	5	15	7	3	7	7	2	10	5	3	5	2	0	7	4	0	2	4	0	1	2	2	0	0	1	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	24527	16815	10332	5157	3319	4574	3847	2923	1741	2570	1861	1458	742	1725	1265	500	985	363	374	497	568	319	245	181	237	250	240	192	147	115	105	176	118	89	72	69	80	68	39	69	36	26	46	34	35	19	20	61	19	22	10	16	18	25	9	15	16	10	11	16	8	11	10	5	13	8	6	13	2	2	6	2	0	3	6	1	3	1	5	0	0	1	0	4	0	2	0	0	1	0	1	0	0	0	2	0	1	2	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north14_active	80	12295	9936	6178	2654	1520	2732	2293	1728	941	1600	1066	886	329	1102	810	229	582	165	193	308	335	172	121	83	123	146	146	120	74	58	58	104	64	41	32	37	51	35	13	43	20	17	30	24	29	10	11	41	8	12	7	8	9	17	5	9	7	6	6	8	3	8	7	2	9	6	3	6	1	0	6	1	0	2	4	0	0	1	2	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	24555	16976	10312	5273	3374	4695	4058	2939	1710	2678	1846	1547	740	1763	1256	467	931	375	376	468	581	318	246	194	226	271	249	190	138	107	111	168	120	101	71	69	90	68	45	52	34	34	54	54	43	20	22	66	17	20	8	12	17	15	6	17	12	11	15	14	10	15	10	3	14	6	7	9	3	4	1	2	0	3	3	2	3	0	2	0	0	1	3	5	3	3	0	2	3	0	2	0	2	0	3	1	1	2	0	0	1	1	0	0	0	0	0	1	0	2	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
0.03	north15_active	80	12386	10028	6115	2749	1596	2799	2438	1697	935	1693	1064	916	339	1104	801	201	532	167	190	285	333	164	127	101	131	157	162	110	73	46	54	88	65	58	34	34	53	34	19	34	20	18	33	42	32	11	13	47	5	12	5	4	8	7	3	10	6	5	10	8	4	12	6	1	10	4	3	5	1	2	1	1	0	2	2	0	0	0	1	0	0	1	3	3	3	1	0	2	2	0	0	0	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	24481	16755	10515	5277	3390	4748	4163	2919	1731	2631	1819	1502	766	1731	1200	500	881	381	369	468	546	329	262	203	228	249	244	160	144	94	116	192	124	113	72	48	85	66	42	54	28	34	61	52	51	22	22	53	17	23	7	13	20	21	7	18	12	11	12	10	7	10	6	4	6	4	4	3	3	3	2	2	0	3	1	4	2	0	1	2	0	0	3	3	3	2	0	2	2	0	1	1	2	0	4	1	0	2	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0
0.03	north16_active	80	12289	9896	6202	2702	1629	2850	2545	1712	949	1640	1047	875	344	1126	736	214	515	163	171	294	330	165	138	107	143	134	156	76	69	39	62	104	59	71	34	21	53	31	16	34	15	18	38	37	35	11	13	33	9	16	5	6	12	6	2	10	6	6	9	5	3	9	2	3	3	1	2	3	0	2	2	2	0	1	0	2	0	0	0	1	0	0	3	1	3	1	0	2	1	0	0	1	2	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	24367	16732	10549	5308	3427	4842	4115	2991	1766	2621	1787	1476	764	1759	1193	510	868	393	352	493	549	334	237	205	225	255	253	161	141	114	119	192	122	111	77	56	98	61	46	69	27	36	64	65	53	17	20	47	18	23	8	16	13	21	11	16	8	9	15	10	9	12	6	3	8	5	4	3	4	3	8	7	0	3	2	3	3	1	3	2	0	0	3	3	3	1	0	2	3	0	1	1	2	0	2	1	0	1	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	12233	9877	6122	2742	1628	2901	2538	1799	956	1625	1074	873	348	1127	721	217	502	174	157	301	329	176	120	105	148	140	155	83	67	51	58	105	65	76	33	24	64	31	19	47	15	19	39	41	35	9	12	28	8	16	5	6	10	7	4	9	3	4	12	5	3	9	3	2	5	2	2	1	1	3	8	6	0	1	0	2	2	1	1	1	0	0	3	1	3	1	0	2	1	0	0	1	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	24542	16615	10442	5197	3370	4878	4140	2941	1826	2666	1799	1464	758	1747	1179	513	884	407	390	551	534	349	226	197	225	247	267	159	146	115	120	173	129	124	73	59	80	52	43	81	30	33	63	57	43	23	17	41	20	35	16	22	16	30	13	19	10	13	9	5	10	10	6	4	8	7	4	10	2	4	10	7	2	5	2	2	4	1	3	3	2	0	3	2	1	1	0	3	1	0	0	1	2	0	1	1	0	0	0	1	4	0	0	1	0	0	1	0	0	0	1	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	12374	9867	6109	2654	1596	2889	2489	1783	975	1677	1124	864	338	1100	716	240	526	172	176	316	320	194	105	90	134	128	159	87	74	55	63	101	68	86	35	31	50	25	20	58	20	16	43	34	24	11	10	25	11	24	9	10	11	18	5	10	2	7	5	4	4	5	3	3	5	3	1	5	1	3	10	6	2	2	0	2	3	1	1	1	0	0	3	1	0	1	0	2	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	24603	16824	10313	5145	3394	4878	4033	3036	1825	2558	1741	1508	750	1777	1270	486	963	418	406	576	474	319	209	201	228	243	258	179	140	126	95	176	127	113	65	66	84	58	36	87	32	36	65	60	35	21	20	26	20	31	15	19	19	26	11	15	12	12	11	3	14	11	4	4	6	5	6	11	2	2	11	6	2	5	4	1	4	1	3	3	2	0	0	2	1	1	0	1	3	2	1	1	0	0	0	0	0	0	0	1	3	0	0	1	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	12430	10026	6084	2649	1623	2911	2399	1898	990	1568	1086	900	338	1151	771	239	567	183	199	320	295	174	91	88	129	126	154	106	73	60	50	120	82	75	27	36	51	30	15	65	21	20	46	37	15	10	11	18	10	18	7	6	10	20	5	8	4	7	5	1	7	6	3	2	3	3	4	6	1	1	11	5	2	3	1	1	3	1	1	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	24669	16804	10342	5196	3407	4928	4051	2986	1836	2620	1716	1572	710	1718	1275	472	1018	392	396	614	455	305	204	182	215	252	263	179	146	120	103	167	130	120	67	64	83	55	36	89	35	38	61	60	27	26	28	23	19	43	19	22	33	35	8	19	13	9	9	8	13	10	6	5	3	5	6	10	2	1	6	2	2	5	4	1	5	0	3	4	3	1	1	2	2	1	1	1	3	2	1	1	0	0	0	0	0	0	0	1	3	0	0	1	1	0	1	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	12527	9935	6163	2675	1624	2962	2352	1878	994	1619	1040	948	318	1122	802	237	627	176	198	333	260	168	93	74	112	135	143	99	74	53	50	114	92	79	30	34	47	25	21	58	23	16	42	44	11	12	14	16	9	23	9	10	10	29	3	9	7	5	1	2	6	7	4	3	2	3	5	7	0	0	6	1	2	3	2	1	3	0	0	3	0	0	1	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	47948	11375	8351	4384	5238	3473	2464	2518	2381	1101	1181	1781	1782	711	948	525	384	568	711	292	268	381	214	171	168	451	140	184	119	114	114	88	106	101	72	93	91	68	128	62	56	41	39	34	45	62	37	22	26	18	32	21	25	10	16	26	4	12	21	7	17	5	14	2	2	3	6	1	10	3	8	3	2	1	1	2	2	1	3	0	1	2	1	1	0	0	1	3	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_active	80	29905	5813	4537	2058	3028	1870	1276	1405	1470	472	585	1098	1049	378	596	264	155	315	430	143	138	220	98	84	76	302	66	97	60	54	70	44	55	55	40	40	63	39	98	25	32	18	19	16	24	49	15	9	14	7	22	10	22	6	13	20	2	5	16	6	12	1	10	1	0	0	2	1	10	2	3	2	1	0	1	0	1	1	2	0	0	1	1	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south22_all	80	48708	11372	8355	4409	5172	3558	2418	2408	2414	1064	1196	1768	1938	702	943	514	389	587	663	297	294	383	221	183	160	410	126	201	120	128	132	100	99	100	68	97	84	61	109	68	60	37	44	38	41	48	31	28	29	19	44	17	38	8	14	22	8	13	18	11	10	3	12	4	2	4	8	2	7	5	4	4	1	2	4	1	5	0	3	0	1	2	0	2	0	1	1	1	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
0.03	south22_active	80	30392	5832	4571	2092	2953	1919	1263	1370	1481	450	613	1110	1177	363	572	265	172	345	389	142	158	238	99	88	69	273	60	122	67	56	73	57	50	53	46	47	57	37	82	32	36	17	24	14	22	41	13	16	18	9	37	12	35	4	11	18	4	6	15	6	6	1	9	1	1	2	4	1	7	4	1	2	0	1	1	0	1	0	2	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south23_all	80	49124	11475	8421	4389	5081	3484	2419	2534	2458	1086	1203	1691	1997	706	968	496	398	558	646	284	299	393	231	178	158	340	127	194	131	142	136	110	107	79	71	89	98	56	81	81	52	33	58	38	37	39	29	37	30	21	43	17	35	12	15	11	9	9	18	17	10	6	12	4	1	2	8	3	2	4	2	3	1	3	4	2	8	1	5	2	2	0	0	1	0	2	1	2	1	1	0	1	1	1	0	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
