label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180	Otu181	Otu182	Otu183
0.03	north16_active	80	6544	1906	464	279	637	1228	1818	139	187	131	90	56	113	93	39	61	41	30	82	75	109	249	320	27	20	13	24	16	44	160	51	71	30	77	9	25	55	60	7	10	15	33	34	6	5	80	9	25	16	34	5	2	10	3	28	2	3	3	11	6	10	3	6	6	1	5	15	1	5	1	1	21	1	1	21	6	29	0	1	5	1	2	9	1	1	2	2	5	0	0	0	1	0	0	10	1	7	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	8580	3082	1493	1076	1066	1440	2023	440	414	377	291	256	251	222	181	196	160	146	148	124	164	307	302	84	80	79	64	70	69	188	78	80	47	98	46	33	75	75	30	34	21	43	39	29	15	98	14	30	27	44	14	15	18	6	37	11	7	9	24	14	15	12	10	11	2	8	16	6	10	5	1	20	7	8	8	8	29	5	6	6	0	4	9	4	2	5	2	7	4	1	2	2	0	1	13	2	9	1	3	2	3	2	1	2	0	1	0	1	2	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	6596	1928	447	276	652	1150	1847	124	176	142	98	62	110	112	33	72	41	38	79	79	104	254	268	21	18	16	19	16	35	163	55	64	32	86	9	21	65	62	10	12	15	37	34	8	0	91	9	19	17	36	4	5	13	0	31	1	4	5	15	4	13	3	7	8	0	5	14	1	8	1	0	17	3	1	8	7	28	2	3	5	0	2	8	2	1	3	1	5	0	0	0	1	0	0	13	1	9	1	0	1	1	2	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	8673	3089	1496	1088	1046	1450	1981	465	406	371	281	264	277	231	185	204	156	168	170	117	170	269	300	75	73	84	59	63	65	189	79	70	47	122	43	36	72	79	25	40	25	67	48	29	16	101	11	41	26	29	12	16	13	8	33	14	7	8	28	13	12	9	11	22	2	5	15	5	9	2	1	37	11	8	9	7	37	8	7	0	3	6	6	4	4	4	2	7	6	0	2	2	0	2	9	1	7	2	4	1	1	2	1	4	0	1	1	1	3	0	0	0	0	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	6671	1963	448	289	650	1163	1814	141	180	146	88	60	118	114	33	69	38	47	97	72	116	228	263	18	15	23	16	12	33	167	54	56	32	107	6	22	65	68	7	14	16	58	39	8	0	94	3	31	15	23	4	6	11	0	30	4	3	6	18	4	11	2	8	19	1	2	13	0	8	0	0	34	5	0	8	5	37	3	3	0	1	3	5	3	4	3	0	5	0	0	0	1	0	1	9	1	7	2	0	1	0	2	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	8603	3086	1468	1081	1044	1420	2048	470	406	351	280	263	285	228	192	195	154	176	153	115	165	261	280	76	74	80	61	58	66	209	87	73	48	115	40	40	59	72	21	41	21	65	49	23	21	106	21	39	22	34	12	19	14	9	39	13	12	8	20	12	11	7	13	21	5	6	9	6	11	4	5	28	9	8	9	7	21	9	8	6	4	5	2	11	4	5	2	5	3	1	2	1	0	3	9	5	4	3	4	1	0	2	3	5	0	0	1	2	3	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north19_active	80	6654	1964	428	300	674	1128	1893	145	164	146	92	59	122	109	38	66	37	48	92	65	117	224	254	22	16	22	20	12	37	179	61	62	34	97	5	24	55	62	7	15	12	50	41	5	3	101	10	30	13	27	4	9	12	2	34	4	3	6	15	6	9	1	8	18	1	3	6	0	10	3	2	27	4	1	6	5	21	3	2	6	2	3	2	9	3	3	0	3	0	1	0	1	0	1	8	4	3	2	0	1	0	1	0	3	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north20_all	80	8579	3130	1465	1078	1052	1343	1990	466	431	348	263	254	274	236	211	194	145	165	153	113	147	257	295	76	70	86	65	72	68	191	96	83	52	95	35	34	55	73	24	36	21	70	55	18	22	111	23	34	22	27	10	16	11	13	31	12	14	11	15	10	11	7	14	23	5	5	11	3	7	8	8	25	11	7	15	11	40	7	4	10	7	5	3	10	4	5	1	6	3	1	1	1	1	3	4	5	3	3	2	1	0	2	3	6	1	0	1	1	2	0	0	1	1	10	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north20_active	80	6600	1970	446	309	678	1059	1841	158	174	140	86	58	120	113	41	67	39	43	95	61	106	210	269	31	16	21	23	23	37	168	76	71	36	76	6	23	50	64	8	12	10	50	44	2	8	106	10	29	10	22	3	10	8	3	28	5	5	7	11	5	7	2	7	21	1	3	8	0	7	5	4	23	6	2	12	8	40	1	0	10	3	4	3	9	3	2	0	4	0	1	0	0	1	2	3	3	2	2	0	1	0	1	0	4	1	0	0	0	1	0	0	0	0	10	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	south21_all	80	8731	3091	1529	1068	1063	1425	1910	496	411	320	311	279	251	254	179	163	153	144	144	138	188	275	280	79	57	72	61	60	78	178	82	105	66	99	44	38	52	77	34	37	27	81	45	27	23	66	14	29	18	35	12	17	18	11	42	12	16	14	21	14	16	5	7	14	8	4	25	6	14	2	6	18	1	7	30	16	19	5	2	7	3	4	6	10	6	2	3	9	5	2	4	3	1	2	1	0	11	2	2	2	1	3	0	0	0	2	5	1	2	1	1	1	1	2	2	0	0	1	0	1	1	0	1	2	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
0.03	south21_active	80	6815	1943	462	283	672	1179	1727	131	159	123	107	71	107	121	45	68	36	24	81	98	129	239	255	21	17	17	19	23	40	160	65	84	44	86	15	27	33	65	10	11	9	74	34	9	10	58	7	22	11	30	2	8	9	3	35	3	10	11	15	3	13	3	4	13	3	2	21	1	11	0	5	16	1	3	28	15	18	2	1	5	2	2	4	8	5	0	2	8	4	0	3	0	1	1	1	0	10	2	0	1	1	2	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
0.03	south22_all	80	8741	2981	1464	1045	1045	1441	1922	500	426	330	310	264	245	234	207	167	154	142	154	151	184	286	283	75	61	77	65	60	69	210	85	97	79	72	32	44	64	69	38	45	27	63	50	25	16	63	19	17	17	47	13	17	14	14	39	13	13	9	9	12	26	5	6	19	7	3	19	5	14	2	6	19	6	9	21	21	18	5	3	7	2	4	6	9	4	0	4	15	5	0	5	3	1	1	1	0	8	2	3	2	1	4	0	0	2	1	5	2	2	3	1	0	1	2	1	0	0	1	1	1	1	0	1	2	0	0	0	0	1	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
0.03	south22_active	80	6805	1880	455	279	665	1189	1744	145	151	125	111	65	114	106	45	66	40	24	93	106	118	251	258	22	15	17	27	22	36	191	67	75	53	60	15	30	39	63	9	15	14	59	41	7	7	52	7	9	9	39	2	8	5	1	33	3	10	8	2	1	21	3	4	18	3	3	16	2	10	0	4	16	3	3	19	20	16	1	1	5	2	1	4	8	3	0	3	14	4	0	3	1	1	1	1	0	7	2	0	1	1	3	0	0	0	0	1	1	1	1	0	0	0	2	1	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0
0.03	south23_all	80	8671	2986	1447	1070	1042	1431	1882	477	401	358	310	266	246	240	210	156	166	137	159	153	168	274	306	68	59	77	68	63	80	204	71	105	62	79	40	37	76	67	39	41	28	45	53	28	23	97	22	19	22	49	15	19	13	18	40	10	16	11	10	11	22	8	8	14	9	4	22	5	11	5	7	23	5	11	10	18	17	6	3	6	2	2	7	3	8	1	2	10	5	1	6	3	2	1	7	0	10	2	3	2	2	2	1	1	3	1	4	2	3	3	1	0	2	3	1	0	0	1	1	2	1	0	1	2	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south23_active	80	6699	1840	457	273	668	1169	1712	151	144	150	108	71	113	113	39	63	45	21	98	96	112	231	273	21	13	17	24	19	44	183	52	82	41	68	18	24	48	60	9	11	17	41	42	10	10	86	6	12	9	42	4	8	5	2	38	3	9	10	5	2	19	4	5	11	4	4	17	1	9	1	4	20	2	2	9	17	15	2	1	5	2	1	6	3	5	0	1	9	4	1	3	1	1	1	6	0	9	2	0	1	1	2	1	0	0	0	0	1	1	1	0	0	0	3	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
0.03	south24_all	80	8627	3048	1410	1056	1121	1404	1865	491	411	358	307	264	257	238	207	172	162	135	157	159	134	312	321	77	70	74	70	62	75	206	80	93	60	71	47	39	74	59	33	35	28	47	51	26	23	92	27	29	21	34	16	21	9	17	37	7	15	12	18	12	17	12	8	13	10	4	13	8	11	5	5	23	5	9	12	10	11	6	3	5	3	5	3	3	7	1	1	6	4	2	5	2	3	1	7	0	5	2	3	3	1	3	1	2	3	0	4	2	1	3	0	0	2	3	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	south24_active	80	6685	1896	414	275	715	1137	1702	178	165	154	120	67	112	105	41	56	43	19	99	92	83	269	290	15	14	19	28	22	34	186	60	72	38	60	22	28	49	46	14	9	19	42	42	7	12	81	9	24	9	29	5	6	3	1	36	1	5	9	12	2	15	5	6	9	4	2	8	2	9	2	2	18	2	0	12	8	10	2	1	4	1	3	3	3	4	0	1	6	2	1	2	1	1	1	6	0	4	1	0	2	0	2	1	1	0	0	1	1	0	1	0	0	0	3	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_all	80	8730	3148	1445	1071	1111	1401	1951	466	395	375	320	264	264	245	215	183	171	140	151	172	142	309	347	88	83	72	77	64	82	182	86	97	54	76	47	31	66	66	33	28	29	41	46	20	31	93	26	31	24	20	14	18	10	14	36	5	12	13	19	11	8	13	6	19	10	8	17	11	10	8	3	17	3	8	14	16	12	6	3	3	2	3	2	3	10	3	1	6	1	2	5	0	4	1	9	0	2	1	2	2	1	2	1	6	1	1	2	0	1	0	0	0	1	1	1	1	1	0	0	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south25_active	80	6738	1987	413	290	697	1138	1778	163	164	164	128	70	109	110	41	56	47	24	93	96	83	271	318	22	16	20	29	20	38	160	62	75	38	62	21	20	47	50	16	9	15	37	37	4	11	86	10	27	9	16	6	5	4	1	33	0	3	6	15	1	8	6	4	15	3	1	10	4	9	2	0	13	0	0	14	15	10	2	1	2	0	2	2	3	7	1	1	6	0	1	1	0	2	1	8	0	2	0	1	1	0	1	1	5	0	1	1	0	0	0	0	0	0	1	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	8846	3137	1460	1088	1106	1390	1903	477	399	378	289	265	266	232	200	185	151	133	144	144	155	289	363	95	86	74	74	70	83	124	84	86	67	75	44	25	51	73	30	37	33	44	45	17	26	59	20	28	31	32	13	13	14	10	45	6	6	12	16	12	7	12	8	22	10	10	11	14	5	9	5	13	4	12	18	14	9	6	4	2	3	3	1	3	6	2	4	2	1	4	4	0	3	0	10	1	0	3	1	3	2	2	1	6	2	1	2	0	0	0	0	1	1	0	1	1	1	0	0	3	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south26_active	80	6843	1983	436	297	677	1139	1723	148	177	153	107	72	113	109	48	53	39	26	89	75	85	246	334	21	19	17	30	26	44	106	62	70	52	60	19	15	39	58	14	10	15	40	32	3	9	52	9	25	13	28	7	6	7	0	38	1	2	4	14	3	7	6	6	21	2	2	6	4	4	2	1	9	1	1	18	12	7	3	4	2	1	2	1	3	5	1	0	2	0	1	1	0	1	0	8	1	0	1	1	1	0	1	1	5	1	1	1	0	0	0	0	1	0	0	1	1	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	8947	3010	1500	1095	1074	1357	1977	463	410	385	289	259	243	235	190	174	162	144	150	150	154	276	305	95	92	77	80	79	78	128	93	89	66	78	37	34	51	81	28	36	34	32	33	16	23	65	18	21	25	29	11	12	23	5	46	8	9	12	10	11	5	7	9	27	9	12	14	14	5	8	6	22	5	9	23	17	19	5	4	4	1	0	2	3	5	3	4	2	3	2	2	3	2	3	10	1	1	4	1	6	3	1	1	5	1	1	1	1	0	0	2	1	0	2	0	0	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	6914	1906	461	298	663	1122	1794	143	177	136	102	66	110	117	42	50	40	32	92	78	89	239	276	29	25	23	27	29	42	111	67	74	50	59	16	16	40	68	11	7	16	29	21	3	7	58	9	16	10	25	5	4	17	0	38	2	7	6	9	2	5	3	7	25	1	4	10	6	4	1	2	20	2	2	23	15	17	2	4	4	1	0	1	1	4	1	0	2	1	0	1	0	1	0	9	1	0	1	1	4	0	1	0	5	1	1	1	1	0	0	2	1	0	2	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	8749	3026	1528	1070	1070	1407	1982	460	396	392	284	253	233	246	183	155	162	158	148	144	151	254	290	92	82	69	79	82	67	139	92	89	69	78	38	38	54	75	23	38	29	36	33	16	16	68	16	22	24	47	11	9	21	5	37	12	12	8	10	13	4	10	10	22	7	10	15	11	9	5	5	30	8	6	22	13	16	6	4	4	1	2	2	4	8	3	4	4	3	2	1	3	2	3	11	2	1	7	0	6	4	1	1	2	2	1	0	1	2	0	2	1	0	2	1	0	0	0	0	0	0	3	1	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	6667	1893	501	307	669	1163	1795	140	156	140	97	57	108	120	40	48	44	35	88	84	90	211	260	22	22	18	29	33	36	121	66	75	49	64	14	16	43	65	7	7	14	31	20	3	6	61	7	16	11	38	4	4	18	0	29	2	11	5	7	4	2	5	7	20	2	7	10	5	8	1	3	28	3	2	22	11	16	4	4	3	1	0	1	2	8	1	0	4	1	0	1	0	1	0	10	1	0	2	0	4	1	1	0	1	2	0	0	1	1	0	2	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	8719	3084	1512	1047	1103	1364	2089	449	391	368	284	271	239	260	193	181	170	147	160	156	134	242	321	87	70	78	66	76	70	179	80	90	58	72	34	51	59	72	18	33	26	43	34	18	19	67	14	30	15	33	7	10	24	7	35	12	16	12	23	10	4	11	7	36	9	8	21	7	11	7	5	26	6	5	21	14	25	5	3	4	1	4	3	8	8	3	2	3	3	0	1	3	1	3	5	2	1	5	0	5	3	1	2	2	2	1	0	2	2	0	2	1	0	2	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	6636	1936	465	290	711	1109	1920	131	161	142	106	64	113	121	44	61	47	31	89	95	92	204	290	21	17	26	16	29	36	155	56	75	37	61	12	25	43	59	7	6	13	35	21	4	8	61	6	24	7	25	1	1	23	1	31	1	15	9	19	3	1	5	6	33	2	6	17	3	7	3	4	23	2	3	21	12	25	4	1	3	1	1	2	5	8	1	0	3	1	0	1	0	0	0	5	1	0	1	0	4	1	1	1	1	1	0	0	1	1	0	2	1	0	2	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	8568	3092	1466	1028	1133	1439	2125	459	401	374	298	271	239	264	185	196	160	149	158	160	130	257	316	90	66	80	73	74	68	195	92	86	69	77	34	48	56	76	20	33	32	54	46	16	26	77	16	30	14	46	11	12	18	13	32	13	17	13	26	9	15	16	9	32	9	9	20	7	16	6	6	14	4	6	24	20	27	5	6	3	5	8	5	6	8	4	0	4	1	0	1	2	1	0	4	2	4	9	1	1	3	2	1	2	2	2	1	1	3	0	0	0	0	0	3	0	0	1	0	0	1	2	0	0	2	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	6522	1978	422	290	710	1162	1953	128	162	150	111	60	107	130	48	59	46	30	83	101	86	222	285	21	14	23	18	25	34	171	62	71	33	67	10	24	39	59	6	8	17	42	27	5	11	70	7	25	6	40	2	3	17	1	28	1	15	11	21	2	12	9	7	30	2	7	16	3	13	3	4	12	1	3	23	16	24	3	4	2	1	3	4	5	8	1	0	4	0	0	1	0	0	0	4	1	4	5	0	0	1	2	1	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	8810	3154	1561	1018	1142	1415	1956	492	414	351	317	249	238	265	174	172	172	145	170	162	180	251	321	83	79	72	69	67	54	207	78	119	72	103	38	43	56	88	40	22	26	41	66	34	21	83	20	38	21	41	12	17	15	16	18	13	17	18	9	11	7	6	13	35	2	8	32	5	12	3	4	6	4	6	27	32	9	2	5	16	3	3	9	7	3	4	0	6	3	6	6	0	1	3	0	0	7	4	1	3	1	3	2	0	3	3	1	2	0	0	1	0	0	1	6	1	0	0	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	6749	2008	478	273	707	1124	1786	150	160	148	113	61	97	122	44	52	44	35	97	87	124	223	296	26	15	14	37	28	25	186	51	96	45	88	7	24	47	72	16	5	11	34	52	18	12	79	4	34	6	36	6	6	5	2	17	3	12	4	9	5	5	5	12	30	1	6	30	1	8	1	3	1	1	1	22	31	9	0	2	15	2	3	6	5	1	1	0	6	2	1	4	0	0	2	0	0	7	4	0	2	0	2	1	0	3	3	0	0	0	0	1	0	0	0	6	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	8804	3193	1555	1026	1149	1424	1999	481	417	343	316	253	213	246	200	154	187	138	169	148	169	261	333	75	69	63	81	65	66	211	89	115	65	90	39	40	61	92	33	21	28	41	67	39	19	75	20	33	20	45	14	14	11	18	19	14	19	21	6	13	11	6	15	37	4	3	23	6	10	6	6	19	3	4	33	31	33	6	5	15	4	4	7	5	3	4	1	3	4	3	4	0	0	2	0	2	7	6	3	2	1	2	1	0	3	4	2	1	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	3	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	2	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	6728	2017	488	287	741	1146	1833	154	158	139	105	54	84	117	53	47	61	30	90	73	122	227	307	24	16	16	41	29	34	188	65	94	46	79	8	24	47	76	14	5	9	30	57	20	7	72	8	30	6	40	7	5	4	1	16	3	12	6	5	4	7	4	13	32	2	2	21	3	8	3	4	14	1	0	31	30	33	3	3	13	2	3	4	3	1	2	0	3	2	1	2	0	0	1	0	2	7	6	0	2	0	1	0	0	3	3	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
