label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71
0.03	north7_active	80	37402	6253	2331	5713	1332	1611	5064	902	428	195	693	338	596	375	668	97	206	46	103	41	278	210	69	48	61	58	41	10	44	8	7	4	9	6	30	4	15	0	1	2	4	0	0	0	1	3	1	1	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	51046	14762	8060	8176	3873	3264	5644	1860	1251	932	1029	688	813	564	796	287	338	190	184	120	293	216	123	85	95	73	60	30	50	27	17	23	9	10	39	7	14	5	6	2	7	1	1	2	1	3	1	2	1	7	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	north8_active	80	37687	6147	2285	5701	1366	1674	5021	940	438	195	660	337	636	375	697	110	215	39	90	36	263	191	68	50	68	52	41	14	43	7	7	5	7	5	35	3	14	1	2	1	6	0	1	0	1	3	1	2	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north9_all	80	50966	14710	8051	8086	3905	3209	5372	1907	1252	965	967	687	855	567	760	278	359	207	186	146	274	215	116	93	86	76	55	31	34	22	18	22	17	10	35	9	7	8	4	9	7	1	2	4	1	3	0	3	1	6	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0
0.03	north9_active	80	37606	6259	2277	5637	1394	1612	4776	962	432	186	608	339	678	372	657	105	246	43	97	43	240	190	70	64	62	57	33	14	30	4	6	4	9	1	31	5	7	3	3	8	6	0	1	0	1	3	0	3	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north10_all	80	50979	14865	7984	8038	3930	3172	5310	1869	1258	983	993	695	925	545	782	278	335	190	178	145	234	146	109	89	110	70	45	28	25	22	19	21	20	15	21	5	12	8	5	9	6	1	5	3	4	3	0	3	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0
0.03	north10_active	80	37575	6336	2286	5630	1349	1592	4701	951	436	187	628	337	739	352	670	103	220	40	91	42	203	124	67	58	84	57	31	13	20	4	6	4	9	6	17	2	11	4	2	8	5	0	3	0	0	3	0	3	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	north11_all	80	45031	14573	8273	7280	3851	3057	4812	1755	1208	962	1034	688	758	557	700	307	313	178	227	141	218	187	117	79	71	66	61	29	24	26	13	17	18	14	30	8	10	6	7	8	9	0	5	2	3	0	1	2	1	2	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	30552	5542	2105	4651	1118	1416	4170	778	378	264	624	295	539	327	597	92	175	43	117	36	190	152	62	46	55	44	40	11	16	7	0	3	5	9	26	4	8	1	2	0	9	0	3	1	1	0	1	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	45269	14456	8106	7243	3837	2975	4708	1739	1214	975	984	710	733	523	716	308	300	161	199	134	225	233	139	82	82	66	56	24	37	29	14	14	20	13	28	7	10	8	10	10	1	3	4	1	6	0	3	2	4	3	1	0	0	0	1	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	30750	5430	2028	4649	1132	1375	4070	752	379	245	607	322	517	308	612	87	169	36	98	42	196	196	76	45	66	42	37	9	32	6	0	3	9	7	25	3	8	3	2	2	1	0	2	0	4	0	1	2	1	2	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	46749	14522	8062	7475	3926	2927	5168	1723	1206	992	1038	693	787	568	718	299	283	176	185	136	252	222	125	69	62	64	56	21	35	21	17	13	19	12	28	10	10	9	11	9	3	3	6	2	4	4	3	0	4	3	1	0	1	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	32514	5727	2102	4989	1211	1359	4516	773	396	232	662	328	570	341	628	86	179	39	90	44	226	188	68	34	49	45	32	9	26	5	1	2	11	5	26	6	8	5	3	5	2	0	3	0	4	4	1	0	1	2	0	0	0	0	0	5	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	49365	14541	8118	7812	3885	2958	5392	1724	1251	989	1105	725	802	543	734	308	274	188	193	129	249	255	121	67	66	77	58	26	48	26	22	16	17	8	17	14	6	11	9	13	5	5	3	3	3	6	3	0	5	3	1	0	1	0	0	3	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	35929	6158	2299	5433	1310	1459	4781	849	446	214	733	359	611	348	658	97	185	38	103	51	220	229	73	36	49	59	34	6	27	5	4	1	10	3	16	7	5	5	1	5	4	2	1	1	3	6	1	0	1	2	0	0	0	0	0	3	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	50440	14811	8156	7930	3825	2958	5685	1757	1266	973	1129	690	849	545	710	299	271	216	189	130	225	189	120	62	66	87	60	31	37	26	20	14	14	8	15	12	4	11	7	10	5	6	3	3	3	7	3	0	3	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	37010	6386	2393	5526	1298	1481	5061	859	462	198	763	323	654	343	630	102	191	44	97	50	189	167	76	37	47	70	33	7	16	8	5	2	6	5	13	7	3	3	2	4	4	2	2	1	2	7	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	50362	14749	8195	7970	3773	3055	5627	1763	1257	952	1116	687	879	528	747	280	285	215	182	126	212	195	117	56	76	103	70	32	35	29	19	18	16	13	10	9	8	8	5	6	4	4	3	2	4	4	1	0	1	0	0	4	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	37095	6405	2402	5483	1313	1549	5036	884	460	197	750	331	682	334	661	102	184	46	98	48	172	171	80	31	56	84	46	8	15	11	5	5	8	10	5	5	7	1	2	1	4	2	1	1	2	4	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	50736	14936	8197	7966	3761	3118	5497	1784	1228	952	1093	701	857	554	791	265	321	203	171	130	191	233	124	70	80	96	64	30	34	26	21	15	20	12	13	3	9	4	6	5	4	4	2	1	4	2	2	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	37427	6438	2453	5530	1305	1586	4898	861	458	182	732	340	667	342	687	102	208	44	99	45	149	215	78	41	60	80	36	9	25	10	4	6	9	11	5	2	8	1	4	2	3	2	1	0	2	2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	50802	14713	8203	8000	3829	3132	5350	1780	1251	950	1048	661	888	553	792	282	344	187	170	128	214	220	131	86	72	79	71	35	37	19	22	12	23	7	27	6	11	6	7	6	2	2	3	1	2	1	1	0	0	2	0	3	0	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	37487	6360	2398	5600	1351	1587	4706	863	458	181	693	320	691	369	671	110	226	40	105	37	175	194	81	46	50	65	51	10	29	6	4	4	9	6	21	2	8	3	3	3	1	0	1	0	1	1	1	0	0	2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	51280	14659	8185	7861	3848	3099	5448	1805	1251	945	973	658	848	559	805	292	322	181	173	143	207	208	118	102	70	62	59	39	41	21	22	13	18	5	26	9	7	7	8	8	2	2	1	1	3	0	1	0	0	8	0	0	1	0	0	0	11	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_active	80	37815	6292	2372	5485	1377	1534	4801	860	462	179	614	306	640	351	681	111	226	39	104	41	172	186	75	56	47	49	39	10	32	4	4	4	7	3	20	2	4	3	4	5	1	0	0	0	3	0	1	0	0	7	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	50295	14744	8232	7769	3913	3123	5514	1795	1240	931	963	659	838	538	831	287	332	174	198	144	204	184	102	109	64	78	62	37	41	19	21	15	15	6	29	11	3	9	7	8	2	1	1	2	3	1	0	1	1	8	1	0	2	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	36888	6381	2386	5431	1422	1592	4867	858	459	191	601	326	623	340	711	106	236	34	127	39	162	158	69	57	43	64	44	6	32	4	6	3	6	2	24	4	1	5	2	5	2	0	0	1	3	1	0	0	0	7	0	0	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	49743	14950	8234	7927	3854	3126	5526	1864	1260	973	1021	678	862	521	768	284	332	178	175	166	343	182	99	85	90	89	61	28	55	31	16	17	19	8	31	8	9	6	4	6	4	0	2	0	2	4	0	4	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	36499	6433	2394	5536	1307	1562	4930	949	476	211	656	317	657	329	644	106	222	44	90	51	312	146	62	47	67	72	38	9	42	5	3	7	10	3	28	5	4	2	2	4	3	0	0	0	2	1	0	4	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_all	80	49548	15016	8329	7826	3866	3114	5308	1815	1262	953	972	722	841	505	753	302	344	175	188	166	319	210	99	102	89	76	64	38	52	22	21	16	24	10	23	10	12	5	1	10	3	0	1	1	3	4	0	6	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	36224	6419	2383	5412	1350	1538	4702	939	479	200	623	337	636	321	635	101	240	42	102	43	281	170	65	60	70	67	40	12	38	4	4	5	12	4	20	6	7	2	0	8	3	0	0	1	2	1	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	49721	14905	8234	7641	3889	3110	5512	1758	1260	932	1028	748	815	525	797	317	316	193	207	166	306	213	96	107	95	61	70	34	46	15	25	16	17	14	24	9	11	7	1	9	4	1	2	1	4	1	0	5	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	36263	6334	2350	5295	1380	1510	4915	916	439	202	671	329	610	315	684	99	218	41	115	46	265	173	58	61	75	52	44	10	35	3	5	3	6	5	22	6	5	3	0	8	4	0	0	1	3	0	0	4	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	49650	14905	8267	7791	3885	3173	5570	1722	1268	914	1105	761	851	519	850	324	325	191	202	149	303	219	102	102	78	59	69	29	37	11	27	10	17	15	14	6	7	7	5	10	4	1	2	3	4	6	1	2	1	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	36220	6334	2359	5474	1388	1542	4959	900	442	182	753	350	629	308	739	101	224	36	117	46	265	182	58	56	60	47	48	9	27	3	6	0	7	5	13	3	4	2	0	8	4	0	1	3	3	2	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	49676	14801	8254	7849	3783	3159	5669	1724	1244	916	1118	723	902	593	909	311	276	186	195	150	257	206	104	79	69	58	65	28	38	16	22	16	19	16	17	7	14	10	5	5	1	4	2	5	4	5	1	5	2	1	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	36265	6269	2381	5502	1342	1575	5076	893	423	180	764	335	663	364	795	98	181	35	108	53	220	173	63	34	56	47	44	7	30	3	5	2	7	8	15	3	10	3	0	4	1	0	1	3	3	2	0	3	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	49965	14730	8240	7884	3707	3213	5482	1807	1288	935	1120	701	888	586	894	291	284	175	178	139	202	224	128	74	82	59	64	26	44	24	18	15	16	11	13	9	14	6	6	6	1	4	1	4	4	5	1	7	4	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	36509	6240	2377	5509	1282	1645	4885	938	438	184	735	330	659	358	771	98	192	35	83	50	173	197	87	35	70	44	46	8	31	5	5	4	5	6	12	5	12	1	0	5	0	0	1	2	3	2	0	6	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	50155	14767	8168	7893	3677	3108	5352	1843	1310	971	1049	674	813	605	844	262	311	177	168	149	200	203	120	79	94	45	56	27	45	29	11	16	11	17	26	8	20	5	4	8	2	7	1	2	3	2	0	9	3	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south27_active	80	36700	6267	2321	5521	1289	1579	4760	956	447	191	678	304	598	383	725	92	218	37	77	51	167	178	86	45	76	34	40	6	34	6	2	4	4	9	24	5	18	1	1	8	0	0	1	0	2	0	0	7	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	50514	14851	8119	7944	3695	3042	5252	1817	1307	983	1037	687	769	568	841	270	321	181	195	149	223	205	111	83	124	64	51	28	45	26	13	17	17	13	21	8	12	5	5	8	2	5	1	1	2	0	0	7	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south28_active	80	37076	6323	2321	5591	1291	1514	4671	935	444	203	671	316	569	361	731	102	212	35	101	52	185	181	80	42	99	46	33	4	31	7	4	4	9	5	18	5	10	2	2	7	0	0	1	0	2	0	0	6	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	49702	14758	8047	7797	3769	3026	5072	1758	1282	1012	1057	707	717	531	809	287	332	188	205	160	220	206	109	91	114	52	51	21	45	24	16	18	21	12	28	10	12	8	8	11	2	5	1	2	1	2	0	7	2	0	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south29_active	80	35996	6227	2249	5470	1264	1452	4466	888	436	201	698	333	536	337	701	111	215	36	109	52	179	174	75	55	88	33	33	3	32	7	5	5	10	7	26	7	10	1	2	8	0	0	1	1	1	2	0	6	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	47265	14515	8100	7514	3745	2980	4600	1720	1245	980	1036	686	739	508	790	268	325	176	219	145	236	179	108	92	113	64	41	28	26	19	22	15	18	9	21	15	15	9	8	10	5	3	0	2	1	3	0	8	1	0	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	33019	5773	2136	5058	1128	1325	3944	822	391	199	660	304	534	308	673	92	200	35	112	48	192	147	77	46	83	43	24	7	16	5	4	3	9	2	19	12	11	1	2	6	3	0	0	1	1	3	0	8	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	49638	14960	8059	7878	3852	3202	5410	1773	1212	1009	1144	661	805	517	837	291	313	196	205	133	246	247	116	96	81	92	62	41	42	16	27	21	28	18	18	10	21	4	4	4	13	5	3	1	3	2	1	2	3	2	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	36268	6274	2290	5550	1284	1636	4787	892	419	212	755	321	578	331	743	111	188	44	108	29	213	221	72	69	65	76	42	20	28	5	9	4	19	6	12	8	19	0	1	3	10	1	2	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	49941	14956	8210	7880	3878	3209	5338	1836	1209	994	1118	668	788	501	835	282	332	194	227	129	257	231	99	88	92	70	68	43	50	17	25	22	18	10	11	11	22	6	2	5	11	4	7	3	3	3	3	5	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south32_active	80	36551	6315	2340	5440	1298	1619	4712	929	410	215	729	309	580	310	741	117	211	44	116	30	221	201	65	56	78	49	48	17	38	2	7	6	8	5	4	4	19	0	0	3	8	1	5	2	0	2	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south33_all	80	50227	14860	8198	7987	3788	3203	5284	1851	1210	960	1092	656	815	516	817	291	333	194	217	129	242	218	96	79	92	74	59	48	64	19	28	24	13	6	8	12	28	5	5	5	13	5	8	2	2	4	2	4	2	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south33_active	80	36801	6367	2336	5488	1301	1665	4614	915	409	221	710	302	621	315	718	123	209	39	118	33	211	185	59	47	79	62	37	16	52	5	8	5	7	4	4	4	25	0	0	3	10	1	6	2	0	3	1	3	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south34_all	80	50051	14745	8206	7804	3815	3216	5363	1834	1246	946	1059	652	794	529	879	274	328	171	214	133	249	224	98	71	98	94	48	39	59	22	31	21	12	11	24	11	17	4	5	1	5	3	9	4	2	3	2	3	2	3	1	1	0	0	0	0	0	0	2	0	1	0	0	0	1	1	0	1	0	0	0	0
0.03	south34_active	80	36788	6386	2361	5375	1329	1708	4696	911	447	223	705	297	612	329	777	120	210	31	125	33	222	195	69	37	86	82	28	7	48	5	8	5	9	7	19	2	15	0	0	0	4	0	7	3	0	3	1	3	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south35_all	80	50238	14818	8132	7915	3820	3190	5364	1785	1326	980	1088	648	845	546	885	297	319	182	213	128	251	204	99	83	83	87	43	42	56	25	27	17	17	17	24	11	20	6	4	1	9	4	7	3	1	1	1	0	1	3	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_active	80	36854	6349	2383	5471	1361	1708	4696	930	488	234	744	295	647	340	779	137	206	36	123	32	225	179	62	50	64	77	22	9	43	5	5	3	13	10	20	5	17	0	0	0	8	1	5	2	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	50475	14776	8160	7804	3897	3118	5441	1749	1306	977	1110	635	782	574	843	278	303	177	204	119	271	225	113	77	94	76	47	45	35	26	29	20	18	19	23	6	17	7	1	2	11	8	4	2	1	0	4	0	1	0	1	1	0	0	1	4	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
0.03	south36_active	80	37118	6368	2366	5470	1376	1638	4758	888	460	203	764	283	593	382	739	114	199	36	106	35	242	195	65	48	76	64	27	15	23	2	8	3	13	10	20	3	14	0	0	1	11	3	2	1	0	0	4	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south37_all	80	48286	14556	8248	7634	3849	3076	5202	1710	1297	984	1120	673	760	529	769	296	272	179	201	123	255	195	107	87	95	80	48	39	34	28	26	18	20	17	16	10	20	6	2	2	8	8	5	3	0	1	4	0	0	1	1	2	0	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0
0.03	south37_active	80	34139	5903	2192	5146	1278	1497	4522	844	428	214	721	271	544	339	665	99	176	40	107	36	220	164	56	53	75	66	27	13	24	1	8	4	12	9	12	5	17	0	0	1	7	3	2	1	0	1	4	0	0	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south38_all	80	46146	14469	8227	7388	3834	3022	5009	1685	1252	1008	1083	692	683	491	698	280	286	189	192	125	224	183	103	83	94	59	52	36	33	22	26	18	20	14	8	9	20	5	5	3	4	6	5	4	1	3	4	1	0	4	1	1	0	1	2	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0
0.03	south38_active	80	31561	5490	2029	4864	1148	1372	4291	796	372	237	651	267	465	310	584	77	175	42	91	33	180	150	50	46	73	42	32	11	23	2	11	3	11	5	6	5	19	1	1	2	3	2	2	3	0	3	3	1	0	3	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south39_all	80	43784	14271	8072	7067	3710	2922	4749	1670	1192	988	1031	688	715	448	706	269	296	183	193	140	181	168	91	83	86	53	50	31	27	17	32	18	24	14	14	6	16	7	7	2	4	4	5	5	2	6	3	1	2	4	1	2	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0
0.03	south39_active	80	28583	5114	1834	4443	1007	1254	4041	737	345	251	574	253	482	241	593	64	181	42	92	36	138	141	49	42	66	34	31	11	18	3	11	4	13	5	11	2	14	2	2	1	2	0	2	3	0	6	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south40_all	80	42701	14360	8149	6815	3698	2890	4328	1722	1168	954	991	696	707	491	730	261	307	179	188	141	199	166	67	82	77	56	57	25	37	17	25	20	30	14	12	3	14	7	6	4	4	1	4	3	3	5	3	1	3	4	0	1	0	1	1	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0
0.03	south40_active	80	27360	5017	1828	4178	937	1226	3631	722	325	233	563	257	480	251	616	70	183	39	93	37	157	140	37	45	58	39	37	8	21	5	6	3	13	4	9	0	11	2	2	3	3	0	2	2	1	5	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
