label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70
0.03	north7_active	80	24546	5494	3616	2445	1567	1920	926	1331	764	439	960	476	406	204	144	128	150	135	102	106	49	46	27	49	30	44	16	26	27	32	23	14	13	12	4	5	5	5	0	2	3	0	6	3	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north8_all	80	40954	11826	7454	4904	3348	3333	1904	2083	1334	884	1472	801	714	413	273	282	263	224	178	180	92	87	54	79	71	68	37	41	40	35	33	22	19	12	7	13	5	6	3	1	8	2	7	7	1	2	0	0	0	1	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	23230	5364	3482	2400	1549	1826	895	1213	741	447	873	460	381	218	129	127	141	129	98	104	41	43	22	48	37	33	16	29	22	26	23	16	13	7	4	8	2	5	1	1	3	0	7	4	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	39131	11559	7307	4824	3204	3216	1915	1993	1314	889	1428	771	634	406	270	285	263	234	185	174	87	79	53	78	78	57	35	43	34	21	39	13	17	7	6	7	8	10	4	3	5	1	7	7	2	2	1	0	1	1	2	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_active	80	21832	5243	3329	2303	1424	1693	909	1115	709	447	861	433	329	197	128	135	125	138	104	98	43	37	21	52	47	25	16	31	15	15	22	8	12	5	4	5	4	9	1	3	5	0	7	4	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	38924	11511	7294	4845	3238	3148	1888	1960	1342	856	1423	765	659	388	307	287	251	238	179	171	82	69	61	76	69	66	33	38	33	18	33	17	13	12	7	6	8	7	3	2	4	1	2	6	12	2	1	0	1	2	4	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north10_active	80	21670	5241	3337	2296	1486	1649	912	1075	723	426	882	421	359	189	148	152	114	151	96	89	44	29	24	46	43	38	15	28	16	8	17	12	9	7	4	6	3	6	1	2	2	0	1	3	11	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	44099	12188	7704	5126	3472	3580	2033	2132	1398	948	1543	924	712	392	288	318	279	235	183	149	90	71	59	118	79	65	24	57	54	39	53	33	18	22	7	23	4	7	5	2	15	4	5	2	2	5	11	0	0	2	2	0	1	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north11_active	80	25635	5711	3798	2537	1707	2021	1045	1248	741	467	995	582	397	195	153	163	158	127	95	99	45	32	39	76	51	41	12	42	28	26	24	25	10	16	4	4	2	3	2	1	10	3	3	1	2	5	11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	44330	12332	7817	5094	3507	3593	2031	2111	1417	956	1557	939	714	401	317	277	239	263	178	162	110	69	61	110	82	59	30	64	59	45	48	39	15	24	7	14	6	6	7	4	8	3	9	3	4	0	8	1	7	2	3	0	5	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0
0.03	north12_active	80	25707	5787	3839	2538	1734	2055	1035	1238	760	474	1036	583	405	200	169	138	136	159	104	109	51	33	37	76	54	37	14	44	33	27	26	26	7	15	5	11	4	2	3	1	5	2	8	2	3	0	8	1	6	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	44190	12253	7745	5071	3548	3634	2013	2182	1378	1008	1537	966	740	397	323	290	232	304	178	176	117	70	73	81	78	62	32	68	57	43	50	27	12	27	11	19	6	6	7	6	7	5	7	5	2	0	10	4	8	0	3	0	5	0	1	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	25599	5653	3861	2563	1737	2103	999	1243	749	503	981	582	418	185	162	153	127	200	104	115	53	28	41	53	52	34	15	42	35	25	28	14	4	21	8	16	5	4	4	3	5	3	6	3	1	0	8	2	7	0	0	0	5	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	44627	12374	7744	5005	3553	3621	1930	2228	1349	949	1635	927	748	391	312	272	242	336	166	188	137	70	79	109	77	63	37	63	46	38	50	25	8	24	10	19	8	8	5	6	5	3	6	5	4	0	3	5	8	0	3	0	4	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	26006	5758	3830	2579	1715	2084	939	1225	705	454	1055	565	452	192	164	142	122	216	91	124	62	30	35	72	47	27	19	37	28	27	35	13	2	19	6	16	5	4	3	3	3	2	5	3	3	0	0	3	7	0	2	0	4	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	44265	12447	7678	5121	3548	3633	1960	2265	1382	928	1620	917	726	401	301	288	231	388	169	172	123	77	83	125	76	70	36	71	60	35	42	27	8	26	9	18	10	7	3	7	6	4	5	3	3	2	4	4	3	0	2	0	4	0	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	25806	5842	3786	2630	1736	2060	955	1301	763	431	1036	550	434	201	151	151	119	256	90	105	52	31	38	70	40	36	20	43	34	19	27	16	4	21	6	10	7	4	2	4	3	3	3	1	3	1	0	2	3	0	2	0	4	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	44304	12561	7742	5150	3589	3566	1906	2212	1393	900	1570	855	686	400	291	269	249	341	167	199	115	80	81	146	67	70	37	60	55	39	38	21	8	18	8	11	11	10	2	5	6	3	2	0	16	3	4	1	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2
0.03	north16_active	80	25828	5918	3731	2673	1767	2018	947	1285	754	426	1022	508	407	192	146	146	123	222	90	120	46	32	35	83	33	39	22	37	33	25	29	12	6	15	5	3	7	4	1	4	3	1	0	0	16	2	0	1	0	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
0.03	north17_all	80	43930	12513	7885	5278	3562	3605	1930	2118	1443	927	1550	880	652	422	307	292	261	313	186	199	101	85	76	156	54	60	41	60	57	28	45	23	10	12	12	23	9	8	2	4	8	3	2	3	15	3	1	0	0	1	0	0	0	2	2	1	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2
0.03	north17_active	80	25583	5880	3773	2696	1747	2117	940	1272	795	455	1024	540	388	212	142	159	144	193	101	110	36	42	39	102	29	43	25	43	36	15	33	13	7	8	8	12	6	3	1	2	6	2	0	1	14	2	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2
0.03	north18_all	80	42602	12175	7762	5137	3458	3418	1990	2027	1374	940	1571	823	618	417	309	307	245	284	190	178	86	82	74	134	48	55	46	55	49	32	46	19	12	10	13	23	9	5	1	2	7	3	2	3	16	2	0	0	0	1	2	1	0	2	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	2
0.03	north18_active	80	24515	5631	3694	2539	1646	1973	979	1182	727	445	1015	495	354	207	144	165	128	166	106	89	35	41	39	101	30	38	26	34	35	25	36	9	7	8	8	13	7	2	1	0	6	2	1	1	15	2	0	0	0	0	1	0	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2
0.03	north19_all	80	41210	11919	7595	5027	3386	3319	1968	1984	1336	893	1527	829	628	386	298	283	231	246	188	186	82	89	83	117	35	56	48	54	40	31	56	26	13	15	10	16	8	5	1	4	6	4	3	3	4	2	1	0	1	1	3	1	1	2	2	2	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0
0.03	north19_active	80	23380	5491	3596	2455	1570	1916	941	1124	708	437	1007	493	348	190	143	146	129	142	102	103	37	50	47	94	25	36	22	35	26	23	48	14	5	8	5	12	5	3	1	3	5	4	3	1	2	2	0	0	0	0	1	0	0	1	2	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0
0.03	north20_all	80	39876	11843	7445	4822	3335	3180	1939	1948	1301	865	1356	803	599	381	314	272	222	238	181	188	77	82	68	104	44	68	38	69	40	32	49	24	17	13	8	16	7	7	2	8	9	5	3	3	3	2	1	0	1	1	5	1	2	1	2	3	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
0.03	north20_active	80	22234	5380	3533	2306	1524	1809	931	1093	669	420	873	490	316	193	161	153	119	132	99	107	39	42	36	76	29	47	17	45	24	22	39	13	7	5	3	14	4	5	1	7	2	3	3	0	2	2	0	0	0	0	1	0	0	1	2	3	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south21_all	80	48636	12217	8033	4608	7700	2236	2885	2567	2412	988	746	605	561	326	318	573	371	331	234	156	111	213	104	61	96	60	34	43	43	28	16	20	25	12	16	12	5	7	5	2	5	8	3	3	3	6	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	29168	5717	3964	2106	4814	1031	1678	1616	1483	500	357	285	284	130	140	361	237	190	128	88	50	163	63	33	58	31	17	29	30	11	10	11	16	2	11	5	3	1	4	1	0	8	0	2	0	6	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	48180	12200	8068	4621	7632	2314	2883	2657	2441	997	761	617	537	354	302	544	380	330	254	158	104	228	99	72	111	64	35	42	37	25	20	24	29	10	10	11	4	6	5	1	8	4	1	3	3	0	4	1	0	0	7	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	28894	5674	3961	2121	4793	1069	1713	1665	1537	493	370	283	258	137	132	343	242	205	139	81	50	179	64	41	72	40	18	23	21	5	12	13	18	3	6	5	2	1	4	0	5	3	0	2	0	0	3	0	0	0	7	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	48351	12222	7937	4562	7470	2362	2863	2631	2378	1011	785	602	556	363	286	575	383	300	222	175	113	243	114	69	110	59	29	50	28	29	22	21	38	13	14	13	9	6	4	3	9	3	2	2	1	0	5	1	7	0	7	2	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	28947	5726	3849	2085	4699	1073	1678	1633	1500	521	373	281	285	154	122	362	228	185	128	93	56	161	78	39	74	36	14	29	15	13	16	12	25	7	9	10	4	2	4	2	5	2	0	0	1	0	4	0	7	0	7	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	48252	12264	7912	4492	7522	2332	2840	2534	2400	981	742	608	547	341	282	633	406	330	212	177	104	226	115	71	105	59	27	51	33	38	34	20	32	12	17	14	8	3	3	4	9	2	1	2	1	0	6	1	10	0	7	2	0	0	1	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	28888	5720	3867	2025	4769	1038	1683	1600	1553	515	366	293	270	153	130	400	252	198	128	97	53	142	74	41	74	36	13	26	19	25	23	13	17	9	9	11	3	1	3	2	5	1	0	1	1	0	5	1	10	0	7	2	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	48205	12179	7956	4545	7585	2265	2874	2533	2491	1004	741	613	575	352	287	683	431	334	191	171	108	249	152	68	123	56	27	52	46	44	43	17	21	13	15	16	7	6	1	5	5	0	3	3	1	4	7	1	19	2	7	1	0	0	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	28830	5651	3894	2065	4760	991	1682	1596	1547	539	353	297	284	160	130	454	274	207	122	89	55	154	102	35	82	24	12	27	26	31	31	10	12	10	9	11	3	3	0	4	1	0	0	1	1	4	6	1	19	2	7	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	48065	12134	7803	4559	7583	2222	2903	2539	2452	1001	733	617	588	331	287	726	427	324	201	188	112	260	178	58	117	59	29	55	42	44	42	15	18	10	11	16	6	6	1	4	7	2	2	2	1	4	6	1	19	3	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	28722	5564	3840	2080	4863	974	1730	1570	1498	535	352	298	287	157	134	459	289	190	119	95	54	167	114	34	79	28	14	27	26	30	30	10	8	6	5	8	2	3	0	2	4	2	0	1	1	4	6	1	19	3	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	48055	12171	7853	4527	7588	2204	2949	2550	2404	1012	776	582	585	336	289	716	430	318	201	183	116	262	188	62	107	71	37	53	39	36	45	18	22	11	8	11	6	11	2	5	7	3	6	3	2	6	2	0	10	3	1	1	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	28462	5623	3882	2085	4852	969	1747	1562	1408	525	389	260	307	154	116	464	286	174	116	105	56	180	113	33	72	38	21	24	24	22	33	9	9	7	2	3	2	7	0	2	4	2	4	2	2	6	1	0	10	3	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	48215	12070	7815	4576	7540	2211	2900	2624	2452	1011	821	566	595	322	279	695	431	301	213	180	114	236	165	67	99	64	42	52	39	36	42	18	22	14	8	19	8	8	3	6	10	5	6	5	5	2	4	0	1	4	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	28514	5576	3823	2116	4760	977	1710	1623	1490	521	394	264	316	142	108	431	280	176	115	108	53	161	93	36	69	42	26	28	26	21	32	10	9	6	2	12	2	7	1	3	8	3	4	3	3	2	1	0	1	3	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	48504	12169	7907	4587	7698	2199	2919	2711	2549	1034	821	566	585	312	280	631	410	303	190	152	112	177	130	69	99	60	40	63	32	31	39	17	25	14	11	17	10	6	4	3	9	3	7	4	8	2	4	0	2	2	0	1	0	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	28858	5608	3928	2112	4839	932	1724	1636	1591	549	413	248	317	146	112	403	230	182	109	94	54	124	70	37	69	41	23	39	20	15	27	7	12	5	5	13	4	5	3	1	6	1	5	3	4	2	0	0	1	1	0	1	0	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	48600	12115	7793	4631	7652	2176	2871	2746	2695	1063	805	601	590	327	308	640	416	306	182	143	105	198	130	75	100	58	39	61	36	23	40	14	25	15	14	16	8	8	4	2	16	4	7	4	7	2	3	0	2	2	1	3	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	29024	5633	3899	2123	4827	950	1666	1663	1739	585	404	283	313	149	132	429	230	197	107	88	49	111	61	37	68	43	23	44	21	13	26	6	16	4	5	14	4	6	3	1	6	1	4	3	3	2	0	0	1	0	1	1	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	47757	12226	7971	4634	7466	2273	2897	2574	2491	1039	681	587	558	323	295	726	382	296	228	169	103	180	165	52	117	55	35	56	42	27	22	15	13	10	16	12	7	12	8	5	10	0	3	3	1	0	2	6	4	0	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
0.03	south31_active	80	28603	5651	3945	2146	4803	980	1631	1570	1515	560	329	278	311	145	131	496	252	161	124	112	54	117	91	28	62	30	22	26	35	15	15	7	8	4	9	11	4	8	3	1	2	0	1	0	1	0	0	5	3	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south32_all	80	46745	12128	7816	4624	7218	2294	2871	2453	2497	1037	688	575	576	324	294	730	376	297	180	188	100	180	155	56	96	54	34	64	48	38	35	18	18	9	18	10	7	12	5	5	7	0	3	5	0	3	1	2	5	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	27818	5593	3815	2088	4607	996	1646	1488	1505	561	334	269	318	145	136	482	236	160	95	132	56	117	86	32	43	32	17	36	34	23	23	11	12	3	8	8	3	9	1	1	3	0	1	1	0	0	0	1	4	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	45211	11885	7803	4551	6918	2263	2785	2395	2312	1032	679	545	622	325	279	637	349	288	179	151	100	168	162	54	90	38	33	76	48	40	37	14	18	8	19	8	7	5	5	0	10	1	5	3	0	4	0	2	5	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	26584	5375	3771	2030	4307	996	1596	1401	1334	564	332	250	335	150	127	392	207	160	87	99	48	120	90	26	44	17	16	45	31	23	23	9	14	3	7	4	1	3	1	0	2	0	1	1	0	0	0	1	4	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	43641	11737	7569	4419	6687	2299	2691	2319	2211	988	683	564	604	360	294	573	353	275	195	159	100	159	141	56	76	42	33	64	46	38	38	17	21	10	19	9	10	3	4	1	14	1	4	3	0	4	1	2	6	0	1	0	0	1	1	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	25315	5264	3647	1954	4123	1077	1519	1320	1271	527	326	257	315	177	136	376	218	158	102	105	43	95	81	29	44	23	11	46	22	24	23	10	14	4	8	2	2	2	1	1	1	0	1	1	0	0	1	1	4	0	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	42785	11535	7276	4407	6569	2350	2696	2261	2119	966	659	594	554	366	299	541	328	274	167	146	102	148	138	52	76	45	27	51	41	30	52	11	19	14	15	8	8	2	3	1	11	1	3	3	2	2	2	1	3	0	1	1	0	1	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	24628	5142	3489	1945	3993	1101	1558	1304	1261	501	304	272	297	179	128	342	202	168	90	86	47	91	79	24	37	23	7	30	17	18	40	6	14	7	6	0	2	1	1	1	1	0	1	1	1	0	2	0	1	0	1	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	42963	11483	7251	4458	6594	2343	2642	2288	2130	974	690	580	510	363	299	564	332	273	178	161	98	166	108	58	80	50	34	44	39	32	45	11	19	14	14	6	9	2	3	1	12	1	2	1	2	0	2	1	3	0	1	1	0	2	1	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	24577	5107	3446	1982	3981	1098	1503	1340	1336	469	321	262	280	177	122	355	202	172	93	101	42	103	60	28	38	26	18	22	16	17	41	5	12	7	6	1	4	1	2	1	6	0	2	0	1	0	2	0	1	0	1	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	43893	11496	7347	4525	6943	2338	2665	2355	2297	1001	693	609	524	314	307	576	354	299	136	178	90	155	96	65	79	49	39	52	35	27	41	14	21	14	15	12	9	1	2	1	8	2	2	1	2	1	1	1	2	0	1	1	0	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	25105	5173	3534	1976	4206	1060	1515	1416	1444	471	348	279	283	143	117	367	212	196	71	108	42	96	63	29	34	24	21	30	15	15	37	6	15	8	7	1	5	0	2	1	8	1	2	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	45613	11767	7672	4543	7190	2251	2756	2438	2436	1054	719	602	524	299	301	605	342	293	161	178	103	185	108	62	76	44	35	67	32	27	44	15	23	11	15	9	10	3	3	4	7	3	2	1	2	1	1	2	1	0	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	26503	5371	3673	2012	4412	998	1574	1468	1435	495	369	290	268	142	122	382	200	181	77	108	54	114	75	29	40	22	23	44	18	15	34	8	16	6	4	1	6	0	2	4	7	1	2	0	1	0	1	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	47135	11932	7847	4586	7572	2250	2854	2513	2615	1044	698	630	574	323	297	624	382	284	167	177	121	178	114	55	81	57	39	64	31	24	33	19	17	9	14	9	10	3	5	7	7	2	0	1	2	1	0	3	1	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	27661	5455	3824	2028	4684	991	1628	1512	1559	518	359	320	303	142	134	407	247	170	83	94	68	113	78	24	44	26	25	44	18	15	23	9	12	6	4	2	7	0	2	6	7	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	48584	12201	7966	4544	7664	2221	2950	2549	2673	1063	739	650	564	350	297	575	444	277	203	174	128	199	135	56	87	60	29	76	39	25	24	22	25	11	10	13	10	3	4	7	2	1	0	1	3	3	0	5	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	28941	5694	3917	2031	4796	1013	1670	1552	1644	547	376	333	300	150	132	371	299	170	99	82	68	134	84	28	47	32	18	48	23	17	14	10	14	7	3	6	7	0	1	6	1	0	0	0	2	1	0	3	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
