label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72
0.03	north12_active	80	44021	17742	15618	1204	5554	774	1023	578	283	1308	1266	1052	999	68	160	456	368	37	63	83	240	31	146	29	43	46	21	13	23	40	1	16	14	9	13	12	0	4	0	8	3	0	1	3	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	56604	23202	18133	5429	6991	2829	2294	1638	1205	1672	1459	1181	1138	387	341	538	455	172	148	143	268	99	151	69	59	52	32	30	36	48	16	21	14	14	15	16	6	11	1	8	3	10	7	1	5	6	0	2	0	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	44433	17825	15436	1243	5540	766	1044	592	293	1304	1201	945	983	72	154	441	353	40	67	74	236	32	129	28	25	39	19	12	28	39	2	11	11	12	12	12	5	4	0	6	2	6	6	1	1	4	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	56846	23206	18428	5299	6915	2801	2221	1612	1198	1659	1478	1082	1147	387	355	518	497	162	144	155	288	93	138	54	75	61	32	31	54	40	15	25	37	21	20	17	8	6	2	11	6	11	7	6	2	5	0	1	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	44736	17884	15713	1231	5471	773	998	623	298	1298	1216	841	973	73	170	425	396	44	67	82	250	25	112	21	33	45	19	10	40	31	2	14	31	16	16	13	7	3	0	7	2	9	6	2	0	4	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	56838	23154	18267	5339	6745	2820	2247	1645	1257	1674	1420	1191	1187	393	359	561	497	176	164	143	284	97	146	62	78	66	28	39	64	27	13	21	35	29	20	6	9	5	1	7	7	11	7	6	1	7	0	1	1	2	1	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	44739	17853	15538	1257	5343	775	1013	598	297	1303	1159	944	1011	75	175	449	404	41	74	66	250	28	122	24	41	49	16	16	48	20	3	11	30	24	16	5	7	3	0	4	3	10	6	1	0	7	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	56732	23256	18139	5338	6865	2849	2251	1682	1295	1787	1397	1279	1182	420	369	516	474	182	168	157	242	101	140	65	86	72	37	40	63	28	19	21	51	30	26	6	8	3	3	6	8	7	11	6	1	8	0	0	2	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	44646	17893	15426	1222	5470	815	1001	593	329	1410	1131	1029	995	88	190	397	386	44	82	68	210	33	122	23	46	55	19	20	48	19	6	12	42	23	21	4	5	2	0	3	3	4	9	1	0	8	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	56411	23402	18012	5409	6802	2850	2274	1673	1252	1815	1378	1307	1168	420	379	529	408	190	184	159	229	101	146	78	75	82	40	41	57	43	23	16	36	22	20	7	7	7	4	3	8	5	5	2	1	8	0	0	1	1	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	44205	17913	15309	1249	5378	831	1044	572	304	1420	1119	1060	1002	90	183	420	319	42	76	67	200	39	127	31	43	66	19	18	42	31	7	8	25	17	15	3	3	5	0	2	3	2	4	0	0	8	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	54462	22791	17256	5331	6599	2832	2282	1664	1265	1780	1347	1288	1010	418	383	460	374	188	194	141	197	100	136	79	70	83	35	41	56	57	23	22	45	17	15	8	13	7	6	4	4	3	5	2	0	4	1	0	1	2	1	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	41768	17047	14530	1314	5132	751	1013	526	315	1373	1078	1041	851	102	180	370	286	40	78	58	164	41	116	31	40	70	16	14	46	45	7	13	33	14	10	4	8	4	1	3	1	0	4	1	0	4	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	51556	21730	16464	5316	6101	2814	2255	1634	1217	1567	1330	1166	987	409	390	475	350	187	174	133	187	93	151	73	55	63	38	39	35	49	27	20	38	17	17	8	12	7	6	3	3	1	4	1	1	1	1	0	0	4	0	1	0	3	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north19_active	80	38279	15727	13599	1350	4552	691	920	492	316	1161	1037	911	818	102	158	388	257	38	61	56	143	32	119	29	32	51	17	9	25	40	8	11	28	13	10	3	8	4	2	3	1	0	3	1	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	48844	20392	15332	5304	5723	2750	2226	1579	1210	1383	1271	1000	951	386	373	473	337	214	171	148	179	86	137	68	44	46	45	31	26	44	22	20	28	11	19	6	10	2	6	4	3	2	2	2	1	0	1	0	0	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north20_active	80	35177	14133	12380	1432	4142	648	853	438	312	972	962	768	769	101	137	378	235	51	53	56	134	26	104	27	22	31	20	7	17	38	7	11	20	8	13	4	6	1	4	3	1	0	2	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	65355	18772	14470	9322	8290	3507	2374	2285	1465	958	971	751	1252	427	297	629	285	263	164	159	130	98	91	53	51	83	73	65	23	58	26	15	29	19	7	9	3	22	5	5	14	4	2	4	2	1	1	3	1	0	0	1	0	1	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south21_active	80	54341	12075	11369	7376	7050	2234	1213	1538	848	295	606	417	1096	137	67	534	184	185	82	97	34	29	50	20	19	64	58	50	10	44	18	5	11	14	1	7	1	22	3	3	5	0	1	4	1	1	1	1	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	65172	18707	14538	8974	8265	3479	2354	2379	1507	937	929	763	1199	389	322	685	274	277	166	171	121	99	85	62	48	64	66	73	31	46	21	12	24	12	6	12	4	23	5	5	5	3	1	4	3	2	2	3	1	1	0	1	2	3	0	0	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0
0.03	south22_active	80	54167	12072	11350	7028	7045	2189	1175	1637	870	300	577	426	1038	134	69	582	183	200	81	111	34	34	42	18	16	49	55	56	16	37	12	6	9	10	2	9	1	23	1	3	4	0	0	4	1	2	2	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
0.03	south23_all	80	64743	18832	14578	9218	8555	3491	2399	2293	1508	947	973	759	1248	414	338	627	304	285	168	174	112	97	79	62	53	66	64	98	27	32	24	16	20	13	9	13	4	8	9	4	5	5	2	4	2	3	1	2	1	2	1	0	2	3	2	0	4	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0
0.03	south23_active	80	53783	12237	11443	7246	7345	2215	1200	1611	852	312	614	433	1075	145	76	529	214	195	82	115	35	34	38	22	15	49	56	79	12	21	11	6	6	11	5	10	1	6	3	1	4	0	1	4	0	3	1	0	0	1	0	0	1	0	2	0	4	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0
0.03	south24_all	80	64631	18890	14562	9267	8474	3597	2385	2275	1499	970	965	738	1173	409	327	639	310	304	168	179	110	92	90	56	56	89	62	97	33	20	22	19	14	13	16	11	6	11	7	5	2	6	4	2	3	4	1	1	0	2	1	0	2	2	2	0	0	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0
0.03	south24_active	80	53727	12259	11368	7245	7250	2262	1184	1604	811	321	595	410	998	150	67	536	219	219	85	123	35	35	43	17	18	71	52	82	17	16	9	9	3	13	8	6	1	8	3	3	2	2	1	2	0	4	1	0	0	1	0	0	1	0	2	0	0	0	0	2	0	0	0	0	0	1	0	0	2	0	0	0	0
0.03	south25_all	80	64993	18894	14407	9515	8308	3591	2391	2197	1492	1001	1003	708	1193	409	312	599	305	326	161	174	94	85	93	59	53	85	58	85	31	19	23	20	12	14	18	7	3	14	5	6	5	6	4	0	5	4	0	1	1	2	2	1	1	1	2	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south25_active	80	53957	12178	11280	7498	7059	2231	1159	1536	826	312	628	391	1030	146	70	499	211	241	78	107	27	29	55	20	18	68	42	73	15	12	8	7	6	14	10	1	0	10	3	4	3	2	1	0	1	4	0	0	0	2	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	65126	18767	14383	9640	8375	3598	2371	2198	1511	1003	1005	718	1178	404	300	629	294	334	168	160	98	78	97	58	49	94	66	72	27	39	26	20	11	19	16	5	4	17	3	7	5	5	3	1	5	5	2	1	1	3	2	1	0	1	2	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south26_active	80	54079	12087	11287	7673	7082	2225	1111	1487	824	318	618	392	1023	142	65	529	194	262	85	93	25	28	54	18	16	78	49	61	15	28	9	6	6	17	8	0	0	14	1	4	3	3	1	0	1	4	2	0	0	3	1	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	65611	18762	14160	9848	8217	3630	2358	2173	1547	969	991	697	1208	402	327	639	314	303	176	160	100	87	103	67	53	88	67	71	31	42	28	18	15	19	11	5	7	16	3	3	5	2	3	1	3	6	3	1	1	2	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	south27_active	80	54538	12095	11142	7835	6923	2243	1091	1441	895	292	613	373	1047	143	80	538	198	242	91	94	32	31	51	22	17	73	51	60	16	31	11	3	7	13	6	0	0	14	0	1	3	1	2	0	1	2	3	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	65436	18535	13916	9840	8206	3677	2309	2228	1497	980	967	729	1207	420	318	667	340	297	180	168	107	81	106	67	54	71	58	76	28	48	26	16	16	19	7	6	5	12	3	4	4	3	2	2	3	6	3	1	1	3	0	0	1	1	0	0	0	1	0	0	0	4	0	0	1	0	0	0	0	1	0	0	0
0.03	south28_active	80	54362	11901	10883	7846	6886	2293	1085	1475	874	289	595	370	1055	139	76	564	220	234	95	88	33	28	51	21	13	59	45	66	12	38	10	2	7	11	3	1	0	11	0	1	3	1	2	1	1	1	3	0	0	3	0	0	1	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0
0.03	south29_all	80	63223	18216	13575	9419	7898	3599	2242	2162	1497	977	956	756	1138	427	313	620	304	273	176	170	114	83	104	60	65	63	64	63	22	42	23	21	17	17	7	10	6	13	3	4	4	5	4	1	2	4	3	1	1	3	0	0	1	0	1	0	0	0	0	1	0	5	0	0	1	0	0	0	0	1	0	0	0
0.03	south29_active	80	51790	11385	10305	7345	6547	2159	1059	1360	848	259	581	387	981	133	84	521	194	203	97	88	38	28	49	18	14	50	44	57	6	37	8	3	8	8	2	3	0	11	0	2	4	2	3	1	1	0	3	0	0	3	0	0	1	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_all	80	59813	17679	12896	8845	7344	3525	2208	2047	1402	983	963	752	1113	432	306	585	283	231	184	156	123	87	98	53	70	57	56	56	29	40	19	17	15	11	7	15	5	10	2	8	3	4	4	1	2	1	2	1	1	2	1	0	1	0	1	0	0	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	48152	10546	9547	6622	5962	2025	1024	1223	780	263	564	379	931	126	86	475	176	155	91	75	39	27	53	14	16	41	33	49	7	37	9	5	8	4	1	5	0	8	0	5	3	1	3	1	1	0	2	0	0	2	0	0	1	0	1	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_all	80	65382	18533	14350	9534	8203	3540	2289	2251	1502	1027	1102	753	1083	459	355	643	291	296	148	174	109	96	99	51	45	72	66	94	22	56	18	12	13	14	13	9	9	15	6	4	4	5	5	3	0	0	6	1	1	1	1	1	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	54428	11662	11139	7499	6992	2209	1117	1510	857	306	695	411	926	192	90	541	180	212	79	120	35	29	52	10	13	57	44	85	11	51	8	3	7	4	9	4	2	12	3	4	0	1	3	0	0	0	5	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	65347	18482	14146	9486	8061	3642	2298	2297	1499	986	1081	735	1049	435	359	652	300	281	167	189	110	109	109	47	55	83	59	115	29	44	22	14	15	11	10	10	7	10	5	3	4	2	2	3	0	0	6	2	0	1	1	0	1	0	3	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	54374	11599	10937	7452	6842	2287	1126	1540	822	291	693	400	888	175	86	548	201	201	96	125	33	31	55	10	17	68	43	105	12	38	11	4	6	3	5	3	2	8	2	3	0	0	1	1	0	0	4	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	65138	18507	14031	9504	8010	3654	2318	2324	1476	976	1018	739	1073	393	364	680	321	300	171	190	120	114	116	46	60	72	55	135	30	29	25	16	16	8	7	13	11	9	6	1	6	0	2	3	0	1	6	5	2	1	1	0	0	1	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	54266	11714	10868	7470	6739	2305	1094	1571	813	279	661	406	906	146	93	575	221	218	85	120	41	34	52	9	18	58	41	127	13	21	13	2	6	2	2	5	2	7	2	1	1	0	1	1	0	1	4	2	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	65533	18730	14057	9619	7968	3586	2298	2327	1456	954	963	740	1089	436	358	657	334	289	186	216	122	112	124	55	66	72	49	108	34	28	24	12	16	13	9	11	12	3	6	3	3	1	1	3	0	1	2	5	2	1	0	0	3	1	3	0	1	1	0	0	1	1	2	0	0	0	0	0	0	0	1	0	0
0.03	south34_active	80	54507	11991	10972	7599	6694	2226	1117	1572	829	282	611	392	915	156	78	564	233	210	98	139	44	35	62	14	21	59	40	101	12	19	14	3	5	5	1	5	3	3	1	2	1	0	1	3	0	1	1	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	65110	18766	14234	9625	8017	3573	2342	2257	1491	960	911	701	1069	425	311	561	334	304	175	199	138	108	99	54	57	81	53	103	34	29	16	11	13	16	11	8	8	4	6	4	3	3	1	4	0	1	1	4	3	1	0	1	3	2	2	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0
0.03	south35_active	80	54219	12076	11081	7581	6731	2224	1145	1511	876	307	572	356	898	140	69	474	240	222	85	124	48	36	52	16	19	66	42	99	13	20	9	2	4	5	3	4	2	3	1	3	1	0	0	3	0	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	64919	18905	14338	9625	8162	3595	2360	2258	1537	993	937	683	1079	449	320	597	328	298	170	181	139	93	95	64	48	88	41	60	31	45	22	12	10	12	9	5	5	6	5	6	5	3	4	4	0	3	0	3	1	0	0	2	3	1	1	0	1	0	0	0	1	0	3	0	0	0	0	1	0	0	1	0	0
0.03	south36_active	80	54001	12158	11146	7610	6891	2241	1168	1542	940	330	570	334	922	159	70	517	232	217	94	113	44	30	52	22	21	75	28	54	12	36	13	7	2	5	4	3	2	3	0	5	1	0	3	3	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0
0.03	south37_all	80	64979	19061	14615	9477	8222	3654	2405	2278	1573	981	928	679	1063	462	320	602	313	296	167	177	131	95	73	57	56	108	46	52	18	61	18	13	10	12	13	9	6	5	4	6	5	2	5	4	0	3	3	2	2	1	0	2	0	1	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	54065	12189	11380	7493	6942	2256	1217	1533	943	350	532	348	912	170	66	520	222	223	90	112	34	28	41	16	20	91	34	45	7	53	11	7	1	4	6	1	1	2	0	5	1	0	3	2	0	1	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	63756	18685	14327	9374	7992	3569	2352	2318	1596	983	934	688	1056	452	328	593	322	306	188	181	124	96	61	62	48	95	36	57	17	65	27	16	14	16	13	10	6	4	2	5	6	1	4	3	1	3	3	2	2	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
0.03	south38_active	80	52557	11771	11069	7368	6681	2173	1162	1521	959	339	506	335	890	148	81	515	211	227	89	113	30	27	28	16	18	79	27	46	5	56	17	10	2	6	5	2	1	1	1	4	1	0	3	2	0	1	3	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	60837	18210	13568	8945	7594	3449	2279	2211	1550	969	889	692	1079	455	339	525	301	305	195	184	108	88	63	56	46	93	37	58	19	65	20	14	15	13	11	16	6	5	5	8	6	3	4	2	2	2	3	3	1	1	1	1	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	49222	11084	10314	6893	6249	2027	1081	1398	900	310	452	328	905	154	73	448	189	228	84	108	20	21	26	14	10	79	29	47	7	58	11	8	2	5	3	5	2	3	2	7	1	1	1	1	0	0	3	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	57725	17671	12882	8662	7145	3406	2250	2154	1509	953	905	687	1016	455	348	516	296	298	216	173	110	81	80	63	47	71	44	55	22	51	25	14	19	14	7	17	5	4	5	8	4	5	4	1	2	2	3	4	0	2	1	1	0	1	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
