label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66
0.03	south31_active	80	39054	8387	3158	1389	1012	2051	778	842	641	1516	1550	575	100	506	176	426	225	121	71	68	42	146	68	40	25	11	65	20	5	10	65	2	4	6	2	12	6	3	3	2	5	0	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	52491	16715	8704	5433	3743	3504	2138	1731	1337	1756	1818	858	499	680	343	498	317	220	142	133	106	201	101	78	44	39	84	31	25	27	54	10	16	13	11	16	12	7	7	4	3	2	1	4	2	0	4	1	0	1	4	0	1	7	0	2	1	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	38654	8562	3172	1397	1015	2059	809	808	629	1430	1589	574	109	510	174	421	217	127	56	73	38	167	71	47	30	14	61	16	4	10	49	1	7	11	8	13	8	5	4	1	3	1	1	3	1	0	4	1	0	0	3	0	1	7	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	52977	16805	8801	5392	3848	3497	2164	1710	1359	1828	1901	862	480	669	372	536	312	217	148	138	98	188	84	75	51	34	93	25	28	25	44	11	15	13	18	19	6	10	5	4	4	2	1	3	3	0	4	0	0	0	4	0	1	7	0	3	1	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	39068	8547	3196	1414	1020	2049	816	801	659	1483	1677	590	103	503	182	457	205	136	54	61	37	157	58	45	30	14	74	13	12	8	39	2	11	11	13	15	5	5	3	1	4	1	1	2	2	0	4	0	0	0	3	0	1	7	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	53661	16617	8793	5388	3834	3471	2156	1725	1313	1802	1980	859	485	701	390	617	326	205	147	141	93	182	105	64	65	38	93	23	34	26	14	9	16	11	17	11	7	9	6	4	2	3	0	2	2	0	5	1	2	0	4	0	1	7	0	3	0	0	0	0	0	0	0	1	0	0	0
0.03	south34_active	80	39685	8453	3162	1405	1006	2032	795	791	646	1486	1751	583	104	517	196	528	212	136	46	70	29	153	73	32	31	17	79	12	13	6	9	2	10	9	14	6	5	2	3	1	2	1	0	2	1	0	5	0	1	0	3	0	1	7	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	54039	16435	8889	5386	3766	3456	2219	1740	1309	1844	1946	828	485	709	383	604	313	200	136	148	79	184	95	62	68	41	84	27	40	28	20	12	12	10	21	16	3	6	3	2	2	2	0	0	1	0	2	2	2	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0
0.03	south35_active	80	40164	8278	3132	1399	986	2034	808	785	614	1523	1717	557	111	531	196	517	202	140	46	72	23	160	65	35	30	16	73	12	11	5	10	5	7	6	17	11	1	1	2	0	2	0	0	0	1	0	2	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
0.03	south36_all	80	53815	16475	8798	5443	3762	3433	2110	1736	1293	1819	1977	808	504	668	396	568	301	177	137	161	84	189	99	58	76	41	76	27	37	27	30	15	8	16	10	19	3	6	3	0	3	1	0	0	0	0	2	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
0.03	south36_active	80	40044	8334	3181	1438	993	2011	750	782	592	1490	1747	543	109	484	207	491	189	115	47	84	23	167	67	29	33	12	69	12	10	4	18	5	4	10	9	13	1	2	2	0	2	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south37_all	80	53937	16538	8719	5445	3728	3376	2175	1718	1314	1862	1958	811	508	695	371	563	299	188	136	164	91	170	79	69	68	37	85	26	33	29	39	17	9	16	12	20	2	7	3	0	2	4	0	1	2	0	0	1	1	2	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1	0
0.03	south37_active	80	40215	8384	3195	1497	1023	1994	764	749	599	1519	1724	551	115	511	212	498	196	121	51	96	27	145	58	37	33	11	77	9	8	5	27	5	4	10	9	15	1	3	2	0	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0
0.03	south38_all	80	53122	16419	8602	5452	3831	3314	2149	1680	1374	1915	1953	808	502	631	391	565	288	208	140	163	100	170	75	60	65	36	91	22	30	31	37	18	8	18	12	21	5	7	1	1	2	3	1	1	3	0	0	0	0	2	0	0	1	0	0	0	0	0	3	0	1	0	0	0	0	0	0
0.03	south38_active	80	39462	8359	3173	1502	1086	1926	764	749	647	1562	1716	540	103	466	231	499	195	125	48	88	39	141	57	33	37	8	80	7	10	9	30	3	3	11	7	18	4	2	1	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
0.03	south39_all	80	53044	16605	8607	5399	3824	3268	2143	1647	1415	1943	2032	869	470	661	391	579	311	228	138	145	111	160	73	60	60	39	90	23	30	25	35	17	10	13	10	19	7	7	5	2	1	3	1	2	3	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
0.03	south39_active	80	39479	8496	3148	1477	1046	1910	761	721	679	1617	1796	600	101	502	233	516	224	134	48	83	36	134	58	30	36	10	79	11	10	7	30	2	5	6	3	17	6	2	2	0	1	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
0.03	south40_all	80	52735	16683	8638	5380	3830	3251	2149	1675	1398	1975	1980	803	467	652	375	586	318	241	140	137	119	198	90	63	58	40	89	31	25	24	42	16	12	12	11	16	8	9	7	3	4	1	1	2	5	1	0	0	0	1	0	0	0	0	0	0	0	0	3	0	2	0	0	1	0	0	0
0.03	south40_active	80	39262	8548	3119	1452	1037	1889	766	764	665	1635	1723	524	88	506	208	513	229	145	44	73	42	174	66	37	35	9	80	14	6	11	35	3	4	6	4	13	5	2	3	0	4	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0
