label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69
0.03	north14_active	80	12153	14723	4318	2076	5991	1129	924	743	589	343	1064	330	375	138	147	103	109	76	128	74	155	72	37	18	10	10	58	32	11	29	5	36	8	6	6	4	1	9	2	3	13	9	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	26944	23946	8538	4577	9103	2380	1892	1526	1182	776	1660	637	646	320	300	209	213	155	225	148	219	118	78	53	34	32	87	54	23	52	10	31	27	8	10	7	6	16	3	3	1	11	2	2	1	1	0	0	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	12079	14734	4334	2102	5836	1113	929	727	587	349	1020	327	331	130	144	101	117	72	138	78	145	67	46	21	13	13	56	36	11	29	5	20	18	6	7	3	1	11	2	2	0	10	0	1	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	27045	23997	8517	4596	9114	2387	1864	1535	1173	801	1789	658	655	315	292	187	203	159	237	168	205	127	91	62	38	31	85	50	26	38	12	19	29	5	11	8	5	9	4	7	1	13	1	1	1	1	1	1	0	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	12012	14834	4310	2077	5857	1107	883	745	578	350	1123	346	340	125	138	88	109	72	146	80	125	77	47	27	16	14	59	35	12	29	5	9	20	3	8	4	1	7	3	6	0	12	1	0	0	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	27033	23890	8448	4563	9099	2326	1941	1529	1170	828	1740	666	655	315	305	206	196	165	249	172	190	132	82	65	39	31	68	44	23	28	12	17	32	6	27	8	4	6	9	11	1	4	1	0	0	1	1	1	0	1	0	4	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north17_active	80	11996	14650	4281	2051	5850	1072	951	780	571	370	1107	369	357	133	150	93	100	79	165	81	120	66	45	28	16	16	41	27	11	20	4	8	22	4	26	5	0	5	8	5	0	3	1	0	0	0	1	1	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north18_all	80	27408	23682	8191	4545	9172	2367	1953	1556	1142	805	1648	659	617	306	306	191	206	168	236	149	195	134	84	65	38	31	65	29	24	30	15	9	35	4	26	8	3	6	7	13	12	3	1	0	0	0	1	1	0	2	0	1	0	0	2	1	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north18_active	80	12188	14243	4098	2030	5842	1089	972	824	536	367	1055	359	337	140	145	84	100	78	155	67	139	68	45	26	20	13	37	16	13	20	5	6	20	2	25	6	1	4	7	6	2	2	1	0	0	0	1	1	0	1	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north19_all	80	28369	21753	7802	4659	8436	2331	1913	1478	1113	781	1444	632	605	326	289	197	199	175	212	143	171	127	65	55	42	31	53	28	26	23	15	14	22	4	26	7	7	4	8	11	13	4	1	0	1	0	0	2	0	3	1	3	0	0	1	1	0	1	0	0	0	2	1	0	0	0	0	0	0	0
0.03	north19_active	80	13017	12692	3802	2130	5307	1088	971	778	498	353	928	317	321	156	129	88	100	81	142	60	123	73	36	21	18	13	29	15	13	13	5	8	11	2	26	4	5	2	7	5	2	3	0	0	0	0	0	2	0	2	1	2	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	north20_all	80	29102	19851	7304	4760	7532	2317	1785	1390	1099	779	1320	559	523	336	283	217	196	171	186	117	161	115	63	50	43	28	47	27	28	31	21	14	13	6	13	6	9	5	10	6	13	3	1	0	3	0	0	1	0	2	1	3	0	0	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0
0.03	north20_active	80	13709	11317	3468	2160	4595	1097	874	709	466	355	797	259	277	159	112	102	89	74	122	55	117	71	35	21	21	9	22	12	16	24	11	10	4	2	12	3	6	2	9	3	2	3	0	0	2	0	0	1	0	1	1	2	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
0.03	south21_all	80	27826	20837	7611	4588	7345	2218	1855	1437	1125	751	1417	556	555	324	276	235	215	150	187	121	159	135	66	60	43	21	42	45	47	33	16	25	13	17	13	4	4	5	2	5	9	3	1	2	9	1	0	2	1	1	1	1	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	12638	12398	3702	2106	4478	1001	839	689	548	330	913	292	282	141	133	120	88	63	93	69	97	81	28	27	15	7	23	22	22	27	7	10	8	10	9	4	1	1	2	3	5	1	0	0	1	0	0	2	0	1	0	1	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	27859	20906	7582	4520	7397	2231	1843	1425	1109	731	1537	592	570	332	276	234	208	145	188	134	163	142	71	61	47	20	56	47	31	33	20	24	12	14	11	5	8	5	3	5	9	3	2	2	9	2	0	2	4	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	12657	12409	3652	2049	4608	997	844	683	530	314	962	301	289	141	138	113	94	64	109	65	98	94	23	27	15	8	35	23	13	24	8	8	7	9	4	4	2	1	1	4	6	1	1	0	2	2	0	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	27863	20634	7539	4538	7520	2217	1816	1434	1104	752	1482	559	602	330	274	245	210	145	204	127	183	108	71	55	43	23	52	39	36	39	15	26	10	17	15	7	10	3	2	4	9	4	4	1	4	2	0	2	8	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	12645	12222	3614	2035	4680	1002	817	695	524	313	920	293	305	147	142	123	98	61	114	61	115	66	22	27	17	10	35	17	17	24	3	13	3	12	6	2	3	1	0	2	9	1	3	0	2	2	0	2	7	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	27960	20535	7601	4482	7331	2198	1794	1425	1093	736	1475	581	587	339	275	235	180	140	192	140	183	92	76	54	46	25	57	42	27	44	16	19	17	16	16	7	12	5	4	2	8	4	4	2	2	3	1	1	7	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south24_active	80	12802	12047	3680	2009	4559	980	811	702	511	297	940	298	311	155	136	108	87	59	109	68	110	59	23	24	19	10	43	21	14	27	3	9	7	9	6	2	5	0	1	1	6	1	3	1	2	2	0	1	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	28177	20325	7693	4532	7342	2175	1757	1456	1099	728	1378	574	580	335	287	217	168	142	188	133	183	91	83	56	40	31	48	34	31	50	15	16	15	14	12	10	11	5	5	1	8	4	3	2	1	1	1	1	4	4	0	0	1	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	12866	11830	3729	2004	4555	957	806	730	522	313	856	278	329	143	138	96	75	58	108	62	118	57	37	25	20	11	36	19	16	30	3	10	6	9	6	4	8	1	1	0	4	1	2	1	1	0	0	1	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	27978	21095	7775	4515	7819	2238	1787	1501	1143	733	1389	593	588	324	282	215	186	151	183	145	184	101	73	50	39	41	45	45	35	44	14	10	14	11	16	9	11	7	3	5	8	3	4	3	3	2	1	1	0	4	0	0	1	1	0	0	0	0	0	1	0	0	1	1	2	0	1	0	0	0
0.03	south26_active	80	12733	12400	3811	2032	4886	1000	832	744	524	324	852	276	343	145	130	91	79	66	103	70	101	59	38	23	15	16	29	29	21	27	6	5	6	6	5	4	8	2	1	0	3	1	2	1	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0
0.03	south27_all	80	27567	21970	8000	4478	8504	2283	1787	1509	1163	751	1498	617	623	349	288	236	197	156	209	174	179	107	59	45	31	52	34	39	39	39	10	6	10	6	20	9	12	17	1	5	8	0	4	3	4	3	7	0	0	1	0	0	2	1	0	0	0	0	0	1	0	0	1	1	2	0	1	0	0	0
0.03	south27_active	80	12466	12978	4002	2066	5319	1039	859	766	539	346	932	307	366	164	137	103	74	78	111	91	94	68	36	21	11	22	18	25	20	24	5	2	3	1	10	6	10	14	0	0	2	0	1	1	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0
0.03	south28_all	80	27127	23098	8135	4503	8873	2336	1859	1549	1226	752	1627	619	631	344	288	236	208	158	224	174	189	99	70	50	29	49	44	51	37	32	6	18	6	6	31	5	7	17	2	6	6	0	3	3	5	7	6	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	2	1	1	0	0	0
0.03	south28_active	80	12058	13782	4065	2075	5613	1097	903	782	589	339	1024	319	360	169	142	101	88	84	117	95	89	58	32	24	11	22	25	35	18	20	4	8	4	1	9	3	6	15	0	0	4	0	1	1	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0
0.03	south29_all	80	26823	24100	8226	4552	9048	2311	1811	1556	1224	748	1732	607	624	334	283	225	209	152	226	174	191	109	77	51	25	43	47	43	48	36	10	19	9	6	36	5	6	18	2	4	8	1	4	2	2	7	7	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	11865	14592	4134	2103	5809	1093	878	805	623	337	1133	323	332	153	140	99	93	78	134	95	100	60	42	25	8	20	29	29	13	29	5	8	7	1	8	4	5	16	1	1	7	0	1	1	2	7	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	26548	24283	8115	4598	9008	2334	1815	1503	1228	795	1714	621	616	315	287	184	196	153	224	170	188	126	82	53	17	26	56	50	41	38	10	31	12	5	31	6	3	16	2	6	7	2	6	0	11	8	7	3	0	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	11662	14791	4070	2084	5852	1086	909	770	642	358	1096	330	328	149	136	80	91	77	126	90	103	70	44	29	5	10	35	39	13	33	4	8	7	2	6	1	3	10	1	2	6	0	3	0	11	7	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	27976	20844	7600	4593	7462	2169	1741	1423	1094	761	1385	573	583	299	254	214	191	139	196	114	140	96	80	55	45	25	43	49	31	34	9	19	9	8	12	6	7	9	4	4	4	1	1	1	2	2	1	1	1	6	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	12682	12247	3597	2062	4766	955	808	674	499	348	861	289	360	129	109	95	79	57	116	50	84	65	47	21	20	9	25	20	12	9	4	13	6	3	7	5	3	3	1	4	3	1	0	0	2	1	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	27845	21004	7679	4613	7535	2170	1777	1430	1068	752	1315	587	563	294	261	206	187	159	207	116	159	92	75	60	48	24	33	37	30	32	9	26	11	11	22	7	6	10	2	0	6	2	1	1	2	1	0	5	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
0.03	south32_active	80	12604	12235	3673	2121	4801	965	827	687	478	338	790	294	332	123	110	92	82	68	126	55	91	63	47	26	21	9	19	15	13	11	4	16	7	6	13	5	1	6	0	0	3	1	1	0	2	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	27758	21104	7653	4573	7525	2214	1786	1404	1094	754	1304	590	570	305	266	217	181	165	179	124	169	89	59	56	47	32	36	39	35	36	13	24	13	10	21	6	8	7	3	1	6	1	2	2	4	1	0	5	1	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1
0.03	south33_active	80	12491	12284	3650	2061	4815	1010	820	687	511	340	801	301	329	135	110	96	71	80	106	63	88	56	33	23	18	13	26	19	21	22	7	13	9	5	13	3	1	4	1	1	3	0	2	0	2	1	0	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south34_all	80	27914	21135	7692	4515	7755	2238	1819	1435	1092	759	1311	548	556	324	274	221	177	166	185	127	193	87	62	46	48	29	47	33	27	40	15	25	16	5	16	6	8	10	3	1	3	3	2	1	2	2	0	4	1	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1
0.03	south34_active	80	12749	12392	3668	2036	4938	1012	843	694	521	338	788	278	308	139	118	103	80	81	107	61	110	43	28	18	17	11	30	20	17	26	8	17	10	3	9	2	1	5	1	1	1	2	2	0	0	1	0	4	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south35_all	80	27978	20815	7648	4457	7897	2275	1823	1452	1069	795	1345	565	541	342	274	231	175	160	188	125	188	86	55	48	47	32	51	32	35	31	17	26	16	3	7	5	6	8	3	2	2	3	2	1	2	2	1	1	1	1	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1
0.03	south35_active	80	12889	12069	3684	1963	5036	1007	870	743	518	356	799	286	300	145	123	112	80	83	104	72	111	46	22	26	22	17	32	21	24	21	11	18	9	2	4	2	1	5	1	1	2	3	1	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0
0.03	south36_all	80	28034	20512	7639	4486	7676	2234	1778	1448	1084	778	1404	546	534	335	267	226	178	150	169	126	179	103	58	48	41	32	49	35	30	37	18	29	18	2	15	8	2	12	4	3	2	3	1	0	3	2	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	12985	11868	3660	1962	4748	969	848	710	525	345	856	283	295	144	114	105	86	74	98	68	111	54	24	27	21	17	28	24	19	20	12	22	12	2	11	6	0	8	1	1	2	3	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	27954	20334	7529	4526	7801	2236	1750	1438	1074	785	1427	540	533	328	243	224	177	147	163	132	185	112	64	60	40	32	59	47	40	35	16	33	15	6	24	6	4	10	9	4	8	2	2	0	2	2	1	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	12918	11769	3610	2028	4821	946	807	724	515	355	863	285	295	150	104	98	79	75	97	70	128	64	23	27	19	15	39	34	28	20	9	24	11	5	18	5	0	7	4	2	7	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	27724	21256	7628	4513	8316	2292	1751	1447	1116	819	1527	566	544	319	246	218	177	142	222	135	176	116	62	56	37	28	43	52	38	30	18	25	16	7	26	8	6	9	8	5	13	2	1	0	2	1	0	0	0	0	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south38_active	80	12601	12483	3707	2019	5205	1008	809	723	529	374	971	296	277	149	104	93	75	65	136	69	127	67	23	21	19	8	32	42	27	19	11	17	11	5	20	7	2	6	4	2	7	2	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_all	80	27350	22308	7918	4628	8825	2328	1820	1485	1095	831	1657	614	557	334	250	217	184	141	243	151	186	117	80	62	47	28	42	46	30	34	18	23	18	6	21	8	11	6	8	5	16	4	1	0	3	0	0	0	0	1	0	0	1	3	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south39_active	80	12277	13207	3915	2110	5649	1043	856	741	525	363	1072	315	298	157	121	90	84	67	149	77	142	67	36	26	25	9	30	36	18	25	9	13	13	3	15	3	6	4	5	3	9	3	1	0	2	0	0	0	0	1	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0
0.03	south40_all	80	26863	23585	8150	4594	9045	2333	1868	1485	1161	809	1706	661	564	343	268	207	187	140	244	164	172	120	86	55	51	33	38	32	30	23	18	28	15	6	21	8	11	5	4	4	16	5	1	0	3	0	0	1	1	2	1	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	south40_active	80	11809	14230	4077	2056	5831	1062	912	753	578	353	1160	339	306	169	136	93	88	58	146	74	120	61	42	26	25	12	28	24	14	16	8	16	10	1	10	3	8	3	2	2	9	3	0	0	2	0	0	0	1	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
