label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88
0.03	south35_all	80	3615	1557	2829	921	518	495	674	317	556	298	285	113	124	99	155	95	60	63	73	46	40	49	38	35	58	24	13	16	14	14	16	5	9	11	5	12	11	5	12	8	9	0	4	2	9	1	2	1	2	1	2	5	3	2	1	5	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1738	725	1847	500	259	261	411	156	376	197	187	55	63	45	107	53	25	32	40	28	16	36	22	18	38	13	4	9	5	6	7	4	4	8	2	10	8	3	6	4	5	0	1	1	6	0	0	1	2	0	0	1	3	1	0	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3625	1593	2926	918	515	518	684	323	570	327	262	116	119	93	156	94	55	68	62	43	46	61	32	28	67	21	19	16	16	16	18	10	8	6	5	12	12	4	15	7	14	1	6	7	9	1	2	1	2	1	2	5	4	2	0	6	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south36_active	80	1789	712	1949	484	235	272	404	169	375	213	176	60	63	46	115	49	19	37	29	21	16	48	17	11	46	14	9	7	8	10	11	6	3	3	2	9	7	3	8	4	7	0	1	6	5	0	0	1	2	0	0	1	3	1	0	6	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_all	80	3617	1650	3021	945	520	515	688	322	615	325	259	121	127	92	152	111	56	63	59	31	43	56	34	24	60	23	22	17	18	16	19	12	10	5	7	10	9	5	18	8	7	2	6	12	8	2	2	1	0	1	1	5	4	1	0	3	0	2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south37_active	80	1800	722	2022	508	251	269	418	179	404	208	167	59	68	48	105	54	19	38	31	15	16	42	22	13	40	16	12	7	7	11	13	6	6	2	3	6	4	4	7	3	4	1	2	5	5	0	0	1	0	0	0	1	3	0	0	3	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_all	80	3600	1665	3087	948	517	516	654	321	600	298	272	129	142	95	160	105	47	63	54	37	35	69	27	27	59	23	22	16	16	19	16	12	12	6	8	10	9	6	20	7	9	3	5	13	10	2	2	3	0	2	1	1	3	0	0	1	0	2	1	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south38_active	80	1798	729	2046	513	254	275	390	186	376	186	159	54	75	47	108	48	12	37	31	16	15	47	14	15	40	14	13	7	5	10	10	7	9	1	4	3	2	5	6	2	6	1	2	6	7	0	0	1	0	0	0	1	2	0	0	1	0	2	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south39_all	80	3496	1628	2955	928	535	484	668	316	559	282	277	141	141	102	151	110	47	55	61	35	29	61	29	28	53	28	20	14	15	19	17	10	13	5	9	9	11	5	23	7	6	3	2	9	7	1	1	2	1	2	0	0	0	0	0	1	0	3	0	0	3	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1746	753	1954	493	245	262	413	171	347	184	163	59	82	49	93	51	16	29	33	18	13	40	16	14	31	15	8	5	6	9	13	7	10	1	5	2	4	5	13	2	5	1	2	3	5	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	3	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3566	1605	2877	936	539	480	692	314	498	262	288	141	130	106	155	106	43	56	54	43	31	66	35	22	64	32	14	11	13	11	14	9	14	5	9	11	9	3	29	4	11	1	1	2	10	2	2	2	2	3	0	0	1	0	0	2	0	3	1	0	3	1	0	2	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1773	747	1867	529	256	257	436	161	292	151	171	67	78	49	93	54	16	37	30	21	16	45	16	10	36	16	3	4	6	3	11	5	11	1	5	4	4	2	23	0	10	0	1	1	5	1	1	0	0	0	0	0	1	0	0	2	0	3	0	0	3	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
