label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96
0.03	north6_all	80	6162	2934	2159	1228	3128	2576	550	436	867	327	268	195	163	193	152	101	112	211	136	92	162	64	50	48	140	55	76	30	24	28	26	16	24	12	11	10	20	9	10	10	31	6	4	2	3	5	12	6	1	8	1	1	1	3	1	3	1	1	1	2	1	2	0	0	1	2	2	0	0	0	1	0	0	2	0	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	2018	1194	1197	343	2820	2372	149	149	732	150	144	79	51	88	47	26	46	166	104	48	142	32	15	7	128	38	63	7	12	15	16	2	5	5	6	6	14	5	4	7	29	5	2	0	1	4	11	2	0	8	1	0	0	1	0	2	0	0	0	1	1	1	0	0	0	2	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	6222	2954	2254	1224	3564	2849	568	437	1001	354	271	221	176	191	166	102	114	220	138	116	179	68	49	48	152	55	96	29	24	42	32	16	25	15	6	8	20	10	7	13	29	5	5	2	3	10	6	7	1	13	2	1	1	2	1	2	1	1	1	1	1	2	0	0	1	0	2	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	2153	1204	1285	362	3267	2638	143	164	876	170	154	85	60	92	58	28	49	186	109	62	159	39	11	11	137	40	88	6	16	34	18	3	9	9	3	4	17	6	5	11	27	3	2	0	2	9	6	2	0	12	1	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	6317	2995	2249	1204	3675	3162	577	461	1036	359	301	216	195	194	161	117	107	235	142	109	188	75	37	46	129	51	77	27	26	47	30	20	26	17	16	13	17	9	6	24	22	9	6	5	3	24	9	8	1	15	4	1	3	4	0	2	1	1	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	2226	1249	1309	378	3379	2953	148	171	910	187	182	87	67	96	63	30	45	210	123	61	175	45	8	15	119	33	72	6	21	35	15	6	10	9	11	7	16	4	4	21	19	5	2	0	2	23	8	2	0	13	3	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	6319	3020	2238	1208	3635	3206	573	476	1044	360	302	217	202	190	158	112	97	242	131	106	169	62	41	46	108	46	85	28	25	53	28	21	21	20	18	11	17	8	7	26	31	9	8	7	2	27	7	8	2	12	8	1	3	2	1	5	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north9_active	80	2209	1247	1314	358	3347	2989	140	175	926	180	178	95	76	100	63	31	41	217	107	65	162	38	7	15	98	28	78	9	21	36	11	7	10	10	13	5	16	6	5	23	28	5	2	0	1	27	6	1	1	10	7	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north10_all	80	6259	3087	2242	1199	3671	3171	556	459	1024	377	308	227	180	178	150	111	92	253	149	100	194	74	38	43	123	46	80	24	28	46	29	21	21	19	22	11	18	4	8	18	34	10	7	7	4	27	6	3	1	5	8	2	3	3	1	3	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north10_active	80	2136	1290	1321	358	3375	2967	134	173	896	187	178	105	63	94	55	31	42	226	125	66	184	47	10	15	114	32	75	5	20	28	11	6	10	9	16	7	16	3	4	17	31	6	2	0	3	27	5	1	1	3	8	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north11_all	80	6040	2876	2064	1185	2588	2054	527	465	775	335	303	190	209	152	116	114	83	178	133	65	142	48	61	43	132	56	57	25	27	36	17	21	9	17	12	12	13	5	6	11	10	7	4	4	8	16	13	1	1	8	7	3	5	0	0	2	0	1	1	1	0	2	1	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	1775	1061	1041	292	2238	1823	110	147	638	138	146	76	60	64	30	27	34	147	87	37	119	18	14	14	117	48	46	2	11	26	12	7	3	6	9	4	7	3	2	9	9	5	1	1	7	11	13	0	0	8	6	1	4	0	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	6018	2866	2002	1188	2638	2242	542	430	785	339	269	196	194	167	116	104	91	200	134	67	140	47	52	42	110	49	48	26	28	47	27	13	13	20	8	14	19	7	9	11	13	6	4	6	3	8	12	2	0	7	4	3	6	1	0	2	2	1	3	1	0	2	2	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_active	80	1772	1067	995	317	2323	1999	118	150	643	140	131	74	61	76	31	24	38	167	91	39	120	19	12	13	92	40	35	3	12	37	19	6	5	10	6	4	12	5	5	8	13	4	1	1	3	7	11	1	0	7	3	1	5	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	6104	2891	2033	1221	2848	2508	547	419	804	335	271	214	205	185	135	116	115	204	110	66	158	41	45	40	114	54	43	27	34	60	26	16	12	21	8	15	18	9	9	14	25	8	6	7	3	16	11	3	1	5	10	3	5	1	0	2	4	2	4	1	1	1	2	1	0	0	0	1	1	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	1850	1146	1068	327	2532	2264	120	155	671	134	132	87	65	91	46	27	46	176	79	35	139	17	11	15	97	41	28	4	12	52	19	5	5	11	5	5	11	7	5	13	24	5	2	2	3	14	9	1	1	5	9	1	4	0	0	1	2	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	6110	3058	2002	1237	3237	2817	552	417	888	324	291	215	212	172	134	107	117	224	140	80	164	40	57	44	147	56	41	21	33	56	29	23	14	19	12	16	15	11	10	15	22	12	7	6	5	14	14	4	5	5	8	2	4	1	2	2	5	2	4	1	1	1	1	1	0	0	0	1	2	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north14_active	80	1934	1270	1103	351	2928	2572	122	171	762	138	151	91	75	85	50	29	45	192	110	48	144	17	15	17	131	41	32	4	22	50	22	6	8	12	8	9	10	8	6	13	21	9	2	2	2	12	12	1	5	4	7	1	4	0	0	1	2	1	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	6141	3075	1999	1255	3469	2959	550	434	943	351	315	231	204	168	137	117	108	236	157	91	182	49	52	40	188	48	61	24	35	59	25	21	7	18	14	14	23	11	7	18	20	15	6	6	9	13	10	5	10	12	13	1	2	2	3	2	5	1	4	1	1	0	0	1	1	0	1	3	2	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north15_active	80	2032	1305	1139	378	3154	2720	111	173	808	159	171	100	74	82	56	28	44	198	125	61	159	24	15	15	180	33	47	4	23	51	20	5	4	13	10	10	12	7	3	17	19	12	1	2	6	12	9	1	9	11	13	0	2	1	0	1	3	0	2	0	0	0	0	1	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	6138	3137	2103	1230	3756	3026	554	460	991	358	311	233	178	176	132	119	119	237	150	87	188	48	53	39	202	46	76	19	32	54	21	22	9	17	13	15	26	10	7	21	15	15	4	6	8	19	10	4	10	19	6	0	1	2	3	1	4	0	2	1	1	0	0	2	1	0	1	2	2	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0
0.03	north16_active	80	2118	1365	1184	384	3452	2811	119	173	864	171	162	101	68	98	49	30	45	197	118	56	167	27	14	18	195	32	55	1	23	44	15	3	4	11	7	11	16	5	3	19	15	13	0	2	5	18	10	1	9	18	6	0	1	1	0	1	2	0	2	0	0	0	0	1	1	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	6132	3034	2167	1220	3752	2835	552	463	962	350	331	253	168	182	135	125	119	225	152	87	177	60	44	38	173	51	87	24	30	48	15	22	10	17	14	13	32	11	11	16	17	16	3	2	7	8	13	4	5	22	8	0	1	2	2	1	2	0	1	2	1	0	0	2	1	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	2146	1285	1233	386	3474	2631	145	173	832	170	169	113	59	100	56	29	52	189	123	45	158	35	13	19	164	40	67	3	21	41	10	7	2	12	9	9	23	4	6	14	16	14	0	0	5	8	13	1	4	20	8	0	1	1	0	1	2	0	1	0	1	0	0	1	1	0	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	6173	3020	2222	1165	3857	2855	543	465	959	332	313	273	162	196	133	130	129	213	131	98	218	54	48	36	193	44	85	28	30	41	23	22	15	21	18	10	30	10	13	14	16	16	3	2	7	10	18	5	3	23	11	0	1	1	1	1	1	0	1	2	1	1	1	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	2176	1305	1254	370	3594	2653	150	182	826	160	173	117	55	112	48	35	55	179	102	47	197	31	16	14	180	38	69	6	16	33	13	6	5	15	12	6	27	3	8	11	15	14	0	0	7	10	18	2	3	19	11	0	1	0	0	1	1	0	1	0	1	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	6262	2993	2253	1225	3849	2997	555	470	989	319	319	264	170	204	128	125	120	193	142	94	207	48	56	45	211	55	95	27	33	32	20	21	17	16	24	10	27	15	11	16	10	15	4	2	8	4	19	6	1	12	6	0	2	2	1	2	2	0	1	1	1	1	1	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	2185	1279	1318	393	3590	2769	154	190	850	152	175	119	61	120	49	30	50	164	111	51	186	26	17	14	196	50	82	6	17	27	10	10	7	11	18	6	25	6	7	11	8	15	0	0	8	4	19	3	0	8	6	0	2	0	0	2	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	6280	2916	2195	1216	3600	3022	571	467	1006	327	313	245	176	197	128	128	109	214	157	97	215	48	65	46	205	64	93	26	33	35	24	20	18	14	18	6	27	14	7	16	11	13	3	1	10	4	18	8	1	10	10	1	1	4	1	1	2	0	1	0	2	2	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	2162	1254	1314	388	3337	2773	141	193	872	153	180	116	57	111	48	28	34	184	125	63	197	29	20	13	188	55	83	4	17	29	13	8	7	11	13	4	25	8	4	11	8	12	0	0	9	4	18	4	0	7	10	1	1	2	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	6196	4043	2088	3455	888	1116	589	457	458	877	260	221	191	321	125	105	135	256	83	63	252	61	56	47	43	47	27	35	60	20	17	21	30	17	8	9	9	4	8	12	9	6	5	3	5	2	3	4	2	5	4	2	0	3	2	6	0	2	1	0	2	3	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1619	2756	1139	2994	237	832	138	126	272	770	65	88	48	265	41	26	68	225	32	19	236	27	14	14	14	16	11	18	48	8	4	4	19	6	3	1	7	2	1	1	5	3	3	2	1	0	1	1	2	3	1	1	0	1	1	5	0	1	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	6119	4343	2189	4120	864	1206	577	466	456	990	249	228	199	369	131	99	120	295	73	68	258	61	41	49	40	40	33	27	60	26	25	20	29	13	9	9	17	3	11	12	11	6	5	4	6	5	4	3	1	3	3	1	1	3	0	1	0	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1723	3137	1248	3680	240	935	128	140	271	897	75	110	58	316	49	29	67	265	23	24	241	25	11	14	11	13	15	9	49	10	7	3	19	5	6	1	8	1	2	0	7	3	4	3	3	3	2	0	1	2	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	6148	4673	2224	4674	852	1300	585	459	453	1133	280	240	196	406	143	100	119	348	65	59	260	62	40	46	42	43	36	25	80	26	24	15	30	12	10	10	18	7	13	8	10	7	4	7	6	5	5	3	1	0	2	1	1	2	1	3	0	2	1	0	1	3	0	0	0	0	0	3	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1854	3478	1328	4248	258	1023	136	141	290	1048	87	126	49	354	57	26	62	317	25	24	246	26	11	15	9	14	19	15	69	8	6	3	22	3	6	1	7	5	3	0	7	4	4	6	3	4	5	0	1	0	0	0	1	0	0	2	0	1	0	0	0	2	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	6054	4825	2250	5073	900	1375	560	457	449	1166	287	251	197	413	152	107	110	335	71	64	308	72	40	50	33	41	30	31	67	25	29	15	22	12	18	13	23	7	11	11	6	6	6	7	3	8	11	0	1	1	1	1	5	1	3	3	0	2	0	1	2	3	0	0	0	0	0	3	0	1	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1920	3644	1385	4674	286	1116	145	142	285	1088	89	135	57	362	59	26	53	310	27	28	293	39	13	13	7	14	17	23	61	8	8	3	15	2	14	2	12	5	3	1	5	4	4	7	2	8	11	0	0	1	1	0	5	0	0	3	0	1	0	0	0	2	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	6251	4931	2265	5013	894	1440	552	426	452	1275	283	248	194	436	153	113	111	362	75	60	263	79	43	42	35	37	32	40	63	21	26	12	22	15	17	9	20	14	8	7	5	7	7	9	2	5	12	3	2	2	1	2	4	0	3	3	0	1	0	1	2	2	1	0	0	0	0	3	0	1	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1968	3721	1415	4634	269	1196	150	129	290	1182	78	131	49	386	70	27	57	336	30	28	243	49	13	12	12	15	20	31	59	5	8	3	15	1	12	1	12	10	2	1	5	4	4	8	1	5	12	1	0	2	1	2	4	0	0	3	0	0	0	0	0	2	0	0	0	0	0	3	0	1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	6238	4936	2261	4917	940	1416	533	447	466	1252	277	231	186	370	144	116	110	378	82	60	258	80	45	44	34	37	30	40	46	17	23	11	23	16	19	7	12	14	7	7	4	5	4	9	3	7	32	4	2	2	1	2	6	1	4	5	0	1	2	1	2	2	1	2	1	1	0	0	0	0	0	1	0	0	0	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1998	3685	1428	4545	284	1174	145	127	289	1159	77	112	53	319	68	25	58	355	36	30	236	48	13	15	14	15	19	32	42	6	10	2	17	1	14	1	8	9	2	1	3	4	1	7	1	7	32	2	0	2	1	2	5	1	1	5	0	0	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	6311	4944	2252	4989	905	1422	522	441	483	1233	253	235	168	393	145	122	105	373	82	67	289	72	44	42	33	32	30	33	55	15	22	18	24	15	13	8	10	16	7	6	7	5	3	7	6	4	25	7	2	2	0	2	3	2	1	2	0	0	3	1	4	0	1	2	1	1	1	1	0	0	0	1	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	2009	3690	1443	4622	266	1178	138	124	289	1141	74	113	40	337	60	39	68	349	34	31	269	45	10	16	11	11	17	24	51	5	8	8	17	1	9	1	5	10	2	0	6	4	1	4	3	4	24	2	0	2	0	2	2	2	1	2	0	0	1	0	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	7	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	6254	5046	2286	4907	906	1444	525	449	489	1217	261	231	169	337	138	118	110	341	88	68	238	72	49	44	32	36	25	26	66	19	22	22	22	14	10	11	10	7	8	6	7	2	6	7	6	6	26	9	1	4	0	2	4	3	2	2	0	0	3	0	6	0	0	2	1	1	1	2	0	0	0	0	0	0	1	3	1	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0
0.03	south28_active	80	1974	3817	1504	4534	266	1176	147	121	297	1130	85	110	45	286	55	35	74	317	37	36	218	38	12	15	9	9	14	18	60	8	10	7	15	1	5	3	5	4	3	2	5	2	2	4	3	5	24	2	0	3	0	2	2	3	1	2	0	0	1	0	6	0	0	2	0	0	1	2	0	0	0	0	0	0	1	3	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0
0.03	south29_all	80	6281	4949	2325	4891	903	1418	535	463	480	1136	241	243	171	403	141	107	126	400	79	80	246	57	54	40	36	35	33	22	64	22	20	26	22	14	8	11	17	6	8	10	11	6	8	11	5	7	22	7	1	3	1	0	6	3	1	2	0	0	1	0	6	0	0	2	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	1996	3763	1516	4511	277	1150	141	138	289	1046	81	110	40	342	50	32	76	375	29	38	229	34	12	13	9	10	18	11	58	9	7	12	12	2	4	4	10	3	2	3	5	2	4	6	3	5	19	2	0	2	1	0	3	2	0	1	0	0	0	0	6	0	0	2	0	0	1	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0
0.03	south30_all	80	6229	5031	2335	4789	886	1407	549	460	519	1141	239	256	184	404	132	107	129	392	77	77	179	66	63	37	41	34	39	22	70	22	21	26	19	13	10	8	18	7	7	10	13	6	10	9	6	5	22	4	1	3	1	0	5	4	2	6	0	0	1	1	3	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	1	1	0	0	0
0.03	south30_active	80	1966	3850	1511	4398	288	1119	143	138	322	1056	71	126	37	346	44	26	73	366	25	35	164	34	18	14	12	11	20	10	62	10	8	12	10	2	3	4	11	4	1	5	6	2	7	4	4	3	20	1	0	2	1	0	2	2	0	5	0	0	0	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0
0.03	south31_all	80	6308	4276	2025	3703	870	1236	563	469	454	822	266	273	162	313	153	95	134	291	74	71	220	51	45	46	38	30	35	28	56	15	19	11	23	12	12	8	12	4	15	6	12	3	6	1	3	3	16	1	4	2	4	3	0	2	4	1	1	1	1	1	0	2	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
