label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172
0.03	south28_all	80	3237	1613	966	1355	1886	403	900	341	675	505	316	205	181	218	165	203	97	120	78	81	150	71	100	109	79	104	31	150	122	39	44	75	33	41	64	27	31	20	22	24	49	17	19	27	28	34	45	11	11	17	17	37	8	11	19	17	23	6	16	11	2	11	10	5	9	6	6	7	8	5	6	3	4	4	2	2	2	2	3	1	3	1	3	0	12	5	0	6	1	1	1	1	0	1	1	3	1	1	3	3	3	1	0	0	1	1	2	1	2	0	5	1	0	0	2	2	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1517	832	456	885	1237	196	552	165	453	311	184	97	104	121	95	119	39	71	33	43	107	28	62	77	49	67	18	96	82	15	23	46	15	25	35	17	14	8	10	14	39	7	8	17	16	16	30	4	6	11	11	20	6	8	12	14	17	2	10	3	1	6	5	4	6	5	6	4	6	2	4	1	3	1	0	2	0	1	3	0	1	0	3	0	8	3	0	3	1	0	0	1	0	0	1	3	0	1	2	2	2	1	0	0	1	1	2	1	1	0	4	0	0	0	2	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	3281	1636	971	1312	1931	406	867	356	662	452	326	195	208	234	184	203	97	126	75	80	137	75	104	98	77	110	34	147	105	41	36	72	34	38	60	39	31	21	30	20	50	17	17	25	29	32	46	7	10	20	12	32	9	13	16	15	13	8	15	7	2	8	8	8	10	9	6	4	5	3	7	3	6	2	1	4	3	2	4	1	4	0	0	0	7	6	1	2	1	1	0	1	0	0	1	3	0	0	4	2	3	1	0	1	5	2	1	1	1	0	5	1	0	0	2	1	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1521	823	460	815	1254	195	548	176	458	269	196	89	124	131	103	119	48	73	29	43	87	28	61	70	50	67	17	101	58	20	17	50	15	21	35	21	14	8	16	10	40	6	7	16	19	19	32	3	4	13	6	21	7	11	11	13	5	4	9	3	1	4	4	7	7	7	4	2	4	0	5	1	5	0	0	4	0	0	4	0	2	0	0	0	5	2	1	1	1	0	0	1	0	0	1	3	0	0	2	0	2	1	0	1	3	1	1	1	0	0	4	0	0	0	2	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3222	1697	983	1252	1943	444	891	348	589	480	352	185	235	233	186	200	91	129	88	81	130	71	99	95	70	117	35	140	121	40	34	75	46	44	68	34	29	21	30	22	44	23	16	25	27	31	52	8	8	14	15	36	8	10	15	13	15	7	8	8	2	10	8	8	8	11	5	4	4	4	8	2	7	3	0	4	6	2	2	2	2	0	1	0	8	5	1	1	0	1	1	1	0	2	2	4	1	0	3	2	1	1	0	1	5	2	1	1	0	0	5	1	2	0	3	1	0	1	0	2	1	0	1	1	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	1534	851	443	750	1242	208	566	174	388	296	214	84	125	136	98	113	45	76	41	38	78	20	58	60	37	75	16	103	62	20	14	46	20	21	42	20	11	9	17	9	35	10	7	17	16	23	34	6	2	8	9	19	6	9	10	10	6	4	6	4	0	6	3	7	4	8	3	2	2	1	6	0	5	1	0	4	2	0	2	0	2	0	1	0	6	3	1	1	0	0	1	1	0	0	2	4	0	0	1	0	0	1	0	1	3	1	1	1	0	0	4	0	1	0	2	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	3027	1560	897	1190	1491	410	719	308	550	437	305	186	171	208	131	170	89	136	74	91	110	56	78	94	69	130	45	88	90	31	38	55	35	35	52	42	16	18	31	27	42	21	15	12	36	25	21	20	12	17	13	40	8	14	18	14	6	5	12	11	2	5	5	4	2	1	2	8	2	4	3	7	9	7	1	3	2	0	7	7	2	4	3	0	6	5	0	9	1	2	4	0	2	0	2	8	2	4	1	0	0	0	2	1	1	1	2	0	1	1	1	0	0	1	4	0	0	0	0	1	2	2	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1412	724	419	713	936	175	444	165	334	261	170	88	83	104	73	97	43	72	28	47	65	18	26	59	44	73	21	50	59	14	18	27	16	19	28	22	6	7	16	12	28	8	7	3	24	7	15	11	4	11	9	32	4	9	11	9	1	3	8	6	0	1	2	1	1	1	1	6	1	1	2	2	2	4	0	1	2	0	4	3	2	3	2	0	3	3	0	5	1	0	2	0	0	0	1	6	1	2	1	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	3	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3095	1575	895	1275	1564	440	786	324	586	456	293	191	171	201	129	177	90	131	77	98	135	60	86	101	72	116	42	132	108	28	44	55	33	31	52	40	18	18	34	34	41	22	16	16	46	22	27	19	12	25	8	38	9	13	15	16	11	4	11	8	4	5	3	11	4	2	5	7	2	6	7	7	15	6	0	5	2	2	4	5	2	3	6	0	2	5	1	8	1	2	2	1	0	0	2	8	5	2	1	0	0	1	1	1	1	1	2	0	1	1	0	0	0	1	5	0	0	0	0	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1460	733	403	783	971	196	470	178	351	276	157	93	88	107	82	105	36	71	38	49	78	25	38	68	45	64	20	75	77	11	23	33	13	14	28	18	8	7	15	21	30	7	8	10	27	8	13	10	4	14	4	30	5	9	7	12	7	2	8	3	1	1	2	6	3	1	3	5	1	3	6	4	9	5	0	1	2	0	2	4	2	1	4	0	2	3	0	5	1	0	0	0	0	0	0	6	4	2	1	0	0	1	1	0	1	0	0	0	1	0	0	0	0	1	4	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3134	1603	896	1265	1772	448	816	341	637	441	301	183	182	220	145	192	96	137	86	92	133	53	103	111	63	126	48	127	99	33	40	67	26	31	48	35	19	24	28	36	49	15	18	19	46	25	29	13	14	28	8	32	7	18	10	15	16	7	14	8	4	5	4	15	5	4	4	6	2	4	8	8	11	5	2	8	3	2	2	6	2	5	4	3	8	3	2	6	0	1	2	1	0	0	2	12	3	0	6	0	0	1	1	1	1	0	2	1	1	1	2	0	0	2	2	0	0	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1495	752	400	756	1154	206	497	192	387	274	170	91	87	129	91	116	41	72	48	50	71	23	54	78	35	79	21	72	70	17	21	37	16	15	23	16	8	8	14	22	37	5	7	15	25	13	13	6	4	15	5	27	4	13	6	11	11	3	10	3	1	1	3	9	4	3	2	5	1	2	7	4	9	3	1	4	2	0	0	3	2	3	2	0	6	3	0	3	0	0	0	0	0	0	0	10	3	0	3	0	0	1	1	0	1	0	1	0	1	0	0	0	0	1	1	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3182	1623	928	1261	1918	437	813	356	623	453	293	184	175	236	174	207	85	126	96	71	146	53	107	111	73	120	41	122	117	42	43	61	25	31	38	29	18	21	27	32	56	12	16	30	41	33	43	10	8	24	13	23	8	15	10	14	19	6	7	11	4	5	7	14	6	5	7	4	1	6	10	4	18	5	2	9	2	3	1	5	2	4	6	3	11	1	4	4	0	0	1	6	0	0	2	10	3	0	8	0	2	1	1	0	0	0	2	1	1	1	2	0	0	2	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south34_active	80	1530	777	419	763	1289	202	496	186	392	287	166	93	82	149	109	125	42	66	50	43	78	25	59	76	39	76	20	76	85	22	23	35	15	17	22	16	10	7	14	18	41	4	9	22	26	20	17	2	2	12	6	18	3	12	7	9	15	2	3	5	2	0	5	9	5	4	3	3	1	3	8	2	14	2	1	6	1	1	0	1	1	2	2	0	8	1	0	3	0	0	0	5	0	0	0	8	3	0	5	0	0	1	1	0	0	0	1	0	1	0	0	0	0	1	1	0	0	2	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_all	80	3251	1661	908	1279	1910	427	891	364	638	473	293	190	178	257	198	216	89	122	103	71	149	56	103	110	78	118	44	125	108	41	40	88	32	52	48	23	19	22	27	28	61	13	17	38	40	52	35	8	8	16	19	17	8	13	10	15	20	10	8	9	2	9	10	7	11	7	3	6	2	5	5	3	15	3	3	8	2	3	3	6	3	5	6	4	10	1	5	2	0	0	0	7	2	0	1	7	0	0	8	0	2	1	0	0	1	0	2	1	0	0	3	0	0	2	1	1	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	1558	822	411	761	1250	196	544	182	420	306	171	93	86	155	116	137	46	67	53	41	87	30	56	73	38	77	24	76	77	22	21	46	18	36	25	15	8	9	13	17	42	3	8	24	28	30	15	2	3	11	9	13	3	9	8	8	15	5	3	5	1	0	7	3	8	5	1	3	1	2	2	0	11	1	1	6	1	1	2	1	1	2	2	1	7	1	1	1	0	0	0	6	0	0	0	4	0	0	5	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	3153	1653	927	1296	1866	414	883	360	647	490	299	191	173	230	199	219	97	120	99	73	153	57	98	98	87	114	53	118	114	38	39	90	26	57	59	35	16	18	24	26	54	13	15	36	38	51	45	6	7	19	21	24	7	7	9	13	16	11	12	8	1	9	10	7	11	5	7	3	3	6	6	4	11	3	3	7	3	2	5	7	5	4	4	2	9	3	3	0	0	0	0	6	2	0	1	5	0	0	6	0	2	0	6	0	1	0	0	1	0	0	3	0	0	2	2	1	0	2	1	1	0	0	0	0	0	0	0	0	2	0	0	1	0	3	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	1539	830	435	804	1221	186	561	184	434	319	182	94	81	147	118	141	47	59	49	45	91	28	57	61	41	81	27	69	81	19	21	56	14	38	33	26	7	10	11	10	36	4	9	20	32	29	27	0	3	14	10	15	3	3	8	7	9	6	6	4	1	0	7	5	9	3	3	0	1	3	2	1	7	2	1	4	2	1	5	1	3	1	0	1	7	3	1	0	0	0	0	6	0	0	0	2	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	3172	1656	945	1388	1888	415	904	360	698	497	288	193	186	209	184	228	103	117	104	88	155	61	109	93	81	97	49	123	122	42	43	92	32	61	63	38	18	12	17	23	49	13	16	31	31	53	30	5	11	20	22	18	7	12	12	14	22	9	12	10	0	8	11	4	13	6	5	7	4	7	5	7	10	4	3	3	3	2	5	3	3	5	3	1	2	3	2	0	0	0	3	2	2	0	0	5	0	1	2	0	0	1	6	0	2	0	0	0	0	0	1	1	0	1	2	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	1523	867	453	847	1195	182	584	189	484	308	181	90	95	130	105	142	51	65	61	42	98	30	72	50	40	66	23	67	89	23	21	56	19	36	35	26	8	9	8	11	34	4	8	16	23	29	25	3	5	15	11	11	3	8	9	6	16	5	6	6	0	0	7	3	9	3	2	1	2	4	0	3	8	3	1	1	2	0	5	1	2	3	0	1	1	3	1	0	0	0	3	1	0	0	0	2	0	1	2	0	0	1	6	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	3134	1684	954	1349	1873	429	895	361	721	481	296	189	191	206	186	227	106	123	98	97	152	70	103	87	70	95	52	114	134	31	42	95	27	54	62	40	22	15	20	30	49	14	14	31	30	53	39	5	15	27	15	19	7	14	11	11	22	8	11	9	1	4	12	4	10	4	6	7	3	7	6	7	4	4	2	3	3	3	9	3	3	6	1	0	0	5	1	0	2	1	4	4	0	0	0	7	0	1	0	0	0	2	6	0	1	0	0	0	0	0	1	1	1	2	2	0	0	0	0	0	0	0	2	1	0	0	0	1	2	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1513	851	462	825	1223	210	609	198	500	283	171	95	104	131	116	133	52	72	58	46	91	32	72	51	33	69	25	66	94	20	19	64	16	22	33	24	10	10	12	13	35	4	6	17	23	30	24	3	6	18	7	11	4	10	8	4	14	4	6	5	1	0	8	3	6	3	3	1	1	4	2	4	1	3	1	1	2	0	9	1	3	4	0	0	0	5	0	0	1	1	4	2	0	0	0	7	0	1	0	0	0	2	6	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3170	1710	946	1364	1993	411	897	379	654	461	286	178	174	208	170	229	102	124	108	98	152	75	92	91	55	103	48	114	120	37	41	87	30	50	57	35	27	16	22	20	51	22	16	24	24	33	37	8	18	19	12	15	8	15	10	10	23	9	7	9	5	5	9	5	4	3	7	8	3	5	6	7	7	5	4	2	1	4	6	0	1	6	1	0	1	2	1	0	3	1	6	6	0	0	0	12	0	1	1	0	0	3	1	0	3	0	0	0	0	0	1	3	2	1	0	1	1	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1514	864	445	832	1274	197	593	216	448	273	156	88	97	129	97	133	50	71	64	50	92	34	63	61	29	76	23	68	87	20	20	60	14	17	33	20	12	9	12	10	42	10	9	13	14	25	21	7	7	10	6	9	6	13	8	5	15	3	4	6	4	1	6	4	2	2	4	2	1	2	3	5	4	4	2	0	1	1	6	0	1	4	0	0	1	2	0	0	1	1	6	3	0	0	0	6	0	1	0	0	0	3	1	0	3	0	0	0	0	0	0	3	2	1	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3161	1693	932	1348	1979	410	903	374	635	494	301	182	184	209	177	209	87	135	105	91	142	78	95	83	42	110	49	120	118	38	39	83	29	46	52	38	28	21	25	24	47	20	17	27	30	34	39	12	15	20	9	26	11	14	7	9	15	9	10	5	6	6	10	8	5	3	4	6	3	2	10	5	6	4	3	2	2	4	6	0	1	9	0	0	5	3	1	0	3	1	4	7	0	0	1	11	6	3	2	3	0	2	0	0	3	0	0	0	2	0	1	3	2	2	2	1	1	0	0	1	0	0	2	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	south40_active	80	1526	834	412	835	1255	209	596	212	434	302	158	92	99	131	99	119	38	82	59	51	89	36	57	56	19	86	25	76	74	21	19	54	13	18	32	19	14	8	15	11	38	10	10	16	18	25	22	9	5	7	6	19	7	9	7	5	11	3	6	3	5	1	6	4	3	2	3	1	0	1	9	3	3	3	1	1	1	2	5	0	1	5	0	0	2	2	0	0	1	1	4	3	0	0	0	5	6	3	1	0	0	2	0	0	3	0	0	0	2	0	0	3	2	2	2	1	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
