label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94
0.03	north6_all	80	1551	1661	1227	336	239	636	141	265	93	81	113	55	66	66	68	28	52	34	32	36	21	45	38	27	13	14	18	11	30	6	19	4	8	5	2	4	6	9	24	4	5	8	3	5	2	7	7	2	4	2	3	2	1	1	1	2	4	1	2	0	1	3	0	1	1	0	0	2	0	0	1	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	749	1098	807	179	119	424	57	149	40	38	62	22	35	43	40	14	36	16	17	18	9	30	23	17	4	10	10	5	8	4	12	2	3	5	1	2	2	4	17	3	3	6	1	3	0	4	3	1	0	1	2	2	0	0	1	1	3	0	1	0	1	3	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	1545	1622	1218	336	234	694	165	239	94	91	98	63	78	70	77	30	59	38	38	35	24	39	33	27	15	13	21	11	30	9	23	6	11	3	2	3	11	8	17	2	4	10	3	6	0	6	10	3	5	2	3	2	1	1	1	2	6	2	2	1	1	3	1	0	0	0	0	2	0	0	1	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	757	1077	804	172	129	494	62	149	47	41	52	29	44	50	50	13	41	16	21	18	9	28	21	15	6	8	13	4	11	3	17	4	3	3	1	0	7	4	12	1	3	7	1	4	0	3	5	1	1	1	2	2	0	0	1	2	6	2	1	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	1508	1627	1142	325	249	708	161	257	101	102	93	60	70	68	78	36	58	42	35	36	24	35	27	23	19	10	24	7	28	8	35	8	9	2	4	2	9	17	14	2	4	24	2	6	1	8	10	5	6	1	1	2	0	1	1	5	6	2	3	1	1	3	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_active	80	710	1073	742	166	135	503	62	166	51	50	50	28	41	45	48	19	38	21	17	19	7	24	19	13	8	8	15	2	11	3	26	4	2	2	2	0	6	14	9	0	4	21	1	3	0	4	5	2	2	0	0	2	0	0	1	5	6	2	2	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	1491	1641	1152	349	220	704	163	252	93	115	77	55	68	70	69	38	61	37	39	29	18	41	32	19	20	10	18	13	32	11	51	9	10	5	3	3	6	17	3	2	8	25	3	5	3	7	4	5	4	1	2	3	0	1	1	4	6	3	3	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_active	80	687	1061	777	175	111	495	72	171	49	58	43	31	42	43	40	20	33	17	18	20	7	23	24	10	7	8	10	7	14	5	36	3	6	4	1	1	5	14	1	0	5	22	1	3	0	3	3	2	2	1	0	2	0	0	1	4	6	3	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	1482	1600	1167	339	228	737	164	264	90	122	86	58	63	85	68	43	57	31	34	31	19	44	34	27	17	13	15	10	18	9	55	6	9	8	4	4	1	15	10	5	11	30	3	4	3	9	4	5	2	1	2	4	0	1	0	3	0	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	657	984	763	170	108	509	84	175	44	58	47	36	42	45	43	26	29	13	18	21	9	23	26	15	7	10	7	6	13	4	39	2	7	7	1	1	0	13	7	3	8	25	1	3	0	5	3	3	1	1	0	3	0	0	0	3	0	2	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	1463	1558	1202	378	231	697	159	281	110	74	91	65	79	59	53	27	75	33	36	31	21	63	41	28	9	6	20	10	16	10	24	11	5	8	7	5	4	31	6	11	5	10	4	11	1	1	2	2	1	3	2	2	1	1	2	1	1	5	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north11_active	80	708	988	790	208	116	471	76	165	48	34	53	29	49	33	28	13	50	16	23	16	9	44	26	10	6	3	10	7	8	3	15	8	5	3	3	3	4	25	5	5	3	8	2	9	1	0	2	1	1	0	2	0	0	0	2	0	1	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	1499	1509	1195	384	239	718	154	255	89	86	88	64	70	68	52	39	72	35	41	33	17	70	44	26	8	6	17	8	16	8	25	8	10	10	7	4	6	27	10	11	7	6	4	7	1	2	2	2	2	3	0	2	1	3	2	2	1	5	1	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	709	955	759	198	118	492	80	153	38	47	43	28	44	43	26	20	48	17	26	19	8	46	28	8	7	4	10	5	8	3	16	5	6	5	3	2	5	24	6	6	3	5	3	6	1	0	2	1	2	0	0	0	0	1	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	1523	1466	1231	340	225	751	155	269	76	98	86	65	74	81	55	41	63	43	42	30	13	66	34	25	5	6	14	8	12	10	22	8	9	6	7	9	5	32	10	9	9	4	3	7	1	2	4	3	2	2	2	1	1	3	0	2	2	6	0	0	1	0	0	0	0	0	2	0	0	2	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	727	919	771	175	111	532	82	174	32	52	38	33	43	51	23	23	36	23	26	16	7	42	18	9	3	6	8	6	4	4	12	3	2	4	3	5	3	22	6	4	6	3	3	6	1	0	3	2	2	0	2	0	0	1	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	1533	1425	1194	340	217	743	149	299	78	94	86	59	74	85	56	38	78	35	47	33	17	72	40	27	11	11	13	7	18	8	21	9	10	4	4	6	5	24	20	14	15	7	4	2	1	3	3	3	1	1	3	1	1	5	0	1	4	1	0	1	1	1	0	0	0	2	1	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	710	888	743	176	109	522	76	209	35	47	37	35	43	49	23	21	43	21	26	15	10	44	21	10	4	10	7	2	6	4	9	4	3	4	2	4	2	15	14	12	12	6	2	1	1	2	2	1	1	0	2	0	0	2	0	0	3	0	0	0	0	0	0	0	0	2	0	0	0	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	1535	1445	1230	322	214	759	136	329	85	91	80	58	66	79	55	38	91	37	43	35	23	49	39	20	10	14	12	11	23	6	24	11	6	4	2	5	5	28	20	14	12	8	5	2	2	3	3	2	2	1	3	2	2	3	0	0	5	1	0	1	1	1	0	0	0	2	1	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north15_active	80	713	924	785	168	103	525	65	227	40	43	37	32	40	44	23	19	47	24	20	17	13	32	24	12	2	10	6	3	11	4	12	4	2	4	1	3	1	19	14	11	10	7	2	2	1	2	2	1	1	0	2	1	0	2	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	1511	1482	1318	338	223	762	128	280	118	72	85	61	70	69	49	39	100	48	33	36	21	39	40	22	15	18	14	13	27	7	28	11	7	7	3	1	4	31	24	14	11	8	6	3	5	2	1	2	1	0	2	5	1	5	0	1	4	0	0	1	0	1	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north16_active	80	681	935	859	177	105	522	60	195	60	31	40	30	44	36	20	10	57	30	16	18	11	23	30	11	3	11	7	4	13	5	14	4	4	3	1	0	0	20	14	11	10	7	3	3	0	2	0	1	0	0	0	3	0	4	0	1	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	1490	1528	1253	339	236	703	127	237	109	65	77	65	71	68	44	42	109	47	38	36	23	37	45	24	17	11	17	10	17	6	23	7	6	9	4	3	6	21	22	11	2	6	5	4	10	3	3	1	1	1	1	4	1	3	1	1	4	0	0	1	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0
0.03	north17_active	80	660	967	819	171	102	485	59	149	54	22	31	28	37	32	16	11	69	25	21	20	11	20	37	13	3	4	8	3	13	3	14	2	3	4	3	1	3	19	10	7	2	5	4	3	3	2	2	1	0	0	0	3	0	3	1	1	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	1497	1503	1243	364	226	729	132	199	109	69	77	58	71	74	50	42	103	43	46	35	26	46	44	24	16	13	17	6	18	9	24	8	9	11	7	4	6	14	19	3	2	2	6	2	11	3	8	1	1	2	2	5	0	2	1	2	1	0	0	2	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1
0.03	north18_active	80	680	952	790	183	93	503	63	117	63	21	30	27	40	33	19	13	67	22	24	17	11	21	35	14	5	6	7	1	10	5	16	2	4	4	3	2	4	12	10	1	2	1	4	1	4	1	2	1	1	1	1	3	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north19_all	80	1536	1548	1232	347	226	687	144	235	97	81	78	57	79	79	52	35	92	39	45	28	28	58	26	23	14	18	19	7	17	11	16	10	8	11	6	3	7	10	16	6	3	8	7	2	7	3	10	4	1	2	1	2	1	1	1	1	0	0	0	2	0	0	0	1	0	0	0	0	1	2	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1
0.03	north19_active	80	687	995	794	168	90	473	71	134	47	27	37	25	44	43	23	11	57	15	27	15	11	28	19	14	5	10	8	0	11	5	8	6	5	6	3	2	4	9	11	4	2	6	4	0	4	1	4	4	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north20_all	80	1542	1560	1179	358	229	731	146	278	89	82	81	58	66	84	68	30	78	34	44	34	31	54	32	20	16	20	13	12	29	11	24	13	11	13	7	4	3	8	10	7	3	12	4	4	4	5	7	4	1	3	2	4	1	1	0	1	0	0	0	2	0	0	0	1	0	0	0	1	1	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
0.03	north20_active	80	726	972	733	181	91	485	74	152	44	32	43	22	36	53	36	11	53	13	28	20	14	29	14	13	7	10	6	3	16	4	7	8	7	8	2	2	1	6	5	6	1	9	1	0	3	3	2	4	1	2	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_all	80	2026	743	461	367	319	896	144	108	183	144	113	130	73	66	111	27	64	38	16	16	43	33	21	16	13	48	23	20	13	12	10	6	13	9	11	14	8	14	13	0	3	6	8	5	3	26	0	3	2	1	1	0	1	2	1	0	0	0	5	0	0	1	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south21_active	80	1158	351	224	196	177	620	69	49	108	93	66	104	44	31	75	14	39	20	7	8	31	20	14	9	4	31	10	6	6	7	8	1	9	8	3	12	5	11	12	0	3	4	0	2	1	5	0	2	1	0	0	0	1	1	1	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south22_all	80	2004	711	431	371	319	868	128	113	169	139	120	117	70	72	110	30	73	41	19	15	49	39	21	18	15	36	28	15	12	10	15	6	10	15	10	10	6	14	6	0	4	9	7	2	2	31	1	3	1	1	2	0	3	5	0	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
0.03	south22_active	80	1131	323	213	212	179	638	62	52	108	91	67	86	43	33	69	17	46	22	10	7	33	24	15	10	6	20	13	5	4	5	10	3	6	11	4	7	3	11	5	0	1	7	4	1	1	7	1	2	1	0	1	0	2	5	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_all	80	2015	715	424	343	328	824	140	114	159	140	113	123	70	61	100	31	68	45	23	21	55	38	14	23	13	43	23	22	16	11	24	6	10	14	9	12	4	5	4	2	5	9	8	1	2	31	2	2	4	1	2	0	3	5	3	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1138	299	196	193	198	572	65	49	90	89	70	83	38	33	66	17	42	28	13	9	41	24	9	14	4	23	15	11	5	5	19	3	6	9	5	8	2	3	2	1	1	7	6	0	1	7	2	1	4	0	1	0	2	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	2061	699	407	368	298	795	150	132	175	141	130	112	69	62	117	37	75	50	30	20	62	35	10	21	12	52	23	20	13	5	18	8	8	13	10	7	4	6	4	2	7	6	14	2	1	9	2	1	4	1	2	0	2	5	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1181	299	195	195	174	547	71	60	96	92	82	64	39	34	69	20	45	32	16	11	45	22	5	12	4	34	16	10	4	2	14	6	6	8	4	4	2	5	2	1	2	5	9	0	1	2	2	0	4	1	2	0	1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	2120	728	394	369	286	807	153	137	178	135	137	123	79	64	114	43	77	43	29	23	57	38	11	25	10	61	24	13	13	7	13	7	6	11	8	5	3	6	5	2	8	6	16	3	3	1	3	1	3	1	1	0	0	1	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	1231	321	170	190	171	558	67	67	101	84	86	66	50	35	73	23	48	24	16	11	44	26	3	14	2	42	17	8	7	4	12	5	5	6	2	3	1	5	2	1	3	5	10	1	3	1	2	0	3	1	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	2206	754	388	356	279	826	156	142	184	139	151	107	79	66	118	44	70	45	30	26	56	31	11	26	9	54	23	6	13	9	8	10	3	6	8	4	4	4	5	2	4	3	15	4	6	3	2	1	0	2	1	0	1	3	2	3	0	0	1	0	1	0	1	0	0	1	0	0	0	0	3	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	1255	358	190	187	149	571	73	68	102	92	90	61	49	37	72	21	43	21	14	14	40	18	4	13	2	29	17	2	7	6	8	7	3	2	2	3	2	3	2	0	2	1	9	1	6	1	1	0	0	2	1	0	1	2	2	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	2156	791	412	360	296	900	151	140	158	156	167	120	84	65	126	36	63	46	21	30	43	27	10	30	9	51	28	9	15	9	18	10	7	7	4	7	3	3	11	1	1	4	15	2	5	4	2	4	5	3	0	0	1	3	1	3	1	0	1	0	1	1	1	2	1	1	0	0	0	0	2	0	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	1226	387	202	193	152	579	65	67	89	94	91	77	54	36	77	15	43	19	11	15	30	15	6	16	4	21	18	5	9	6	14	6	4	3	1	4	1	1	9	0	1	1	11	1	5	2	1	3	0	2	0	0	1	2	1	2	1	0	0	0	1	0	1	1	1	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	2228	788	430	341	297	902	149	148	168	146	156	119	61	58	134	38	66	51	28	30	48	29	20	27	11	50	26	12	16	11	41	8	8	10	3	7	2	3	10	1	1	4	7	2	4	9	1	5	6	3	0	0	1	3	1	4	1	4	0	0	1	1	2	3	1	1	0	1	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	1254	388	209	183	154	573	67	69	101	82	86	74	37	39	77	14	43	25	15	15	29	15	14	17	7	29	16	6	8	7	35	3	4	5	1	3	1	1	8	0	1	1	5	1	4	6	1	3	0	2	0	0	1	2	1	2	1	3	0	0	1	0	1	1	1	0	0	0	0	4	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	2189	794	426	372	333	873	140	140	148	158	160	122	69	64	119	38	71	55	30	24	38	37	23	31	9	42	23	13	14	7	43	8	9	12	4	11	3	5	14	2	4	2	6	1	3	19	2	8	6	2	0	1	1	2	2	1	3	4	0	0	0	1	1	3	5	0	1	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0
0.03	south29_active	80	1238	382	205	207	175	538	60	71	89	94	88	75	44	35	66	15	45	28	14	11	18	23	17	19	6	26	14	8	8	2	36	2	3	9	1	6	2	2	8	0	4	1	4	1	3	17	2	7	0	1	0	0	1	0	2	0	3	3	0	0	0	0	0	1	5	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	2195	785	428	355	343	811	129	126	165	127	155	131	81	72	114	36	73	51	31	17	38	36	26	35	12	41	30	12	14	6	33	8	5	14	4	11	3	11	6	2	5	0	2	1	1	22	2	12	1	2	0	2	0	2	2	1	2	4	0	2	0	1	1	2	5	0	1	1	0	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	0
0.03	south30_active	80	1230	383	202	193	186	540	52	57	104	71	93	73	48	36	63	15	45	26	16	7	21	22	18	20	10	27	23	9	10	1	27	3	1	10	1	8	1	3	0	1	4	0	1	1	0	19	2	10	0	1	0	0	0	0	2	0	2	3	0	2	0	0	0	1	5	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	2252	697	407	383	284	774	147	132	214	108	138	133	81	63	127	41	69	43	24	30	50	36	14	21	13	39	28	12	13	9	29	10	8	20	6	9	5	3	11	3	2	3	6	4	2	19	1	4	3	2	1	2	0	0	2	1	0	0	1	0	0	3	0	2	1	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	1329	339	182	200	162	527	65	60	139	66	72	90	44	30	80	21	49	25	11	14	40	18	6	11	6	24	19	9	9	6	18	6	6	13	2	6	2	1	9	0	1	3	4	2	1	19	1	3	3	1	1	1	0	0	1	0	0	0	1	0	0	3	0	1	0	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	2205	689	398	381	290	755	153	136	207	111	135	130	71	59	138	42	65	35	29	23	49	40	16	26	13	49	27	10	7	9	25	8	8	20	5	8	4	4	14	2	3	5	3	4	5	10	1	4	4	1	1	1	0	2	2	0	1	0	0	1	0	4	1	2	1	0	2	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	1277	328	171	202	167	507	67	64	128	66	75	88	45	33	98	20	45	18	14	9	35	27	6	17	6	33	21	6	2	6	13	5	5	12	1	5	2	1	13	0	3	5	2	2	1	8	1	3	4	0	1	1	0	1	1	0	1	0	0	0	0	3	0	1	0	0	2	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
