label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115
0.03	north8_all	80	8753	3734	1321	961	732	765	930	474	393	752	466	275	175	315	241	124	113	101	86	51	69	91	157	45	49	40	48	35	35	118	28	12	46	21	27	39	17	10	13	13	5	22	7	5	13	3	26	8	5	4	2	5	13	1	1	4	26	5	0	3	4	2	1	0	1	1	1	1	0	0	4	0	0	2	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
0.03	north8_active	80	6618	2720	297	331	254	435	746	266	235	644	361	151	71	259	178	56	57	45	25	26	27	66	137	26	37	11	28	9	7	107	8	3	31	9	15	30	10	4	6	4	1	16	5	2	8	1	24	3	0	1	2	0	10	0	1	2	24	0	0	1	2	1	0	0	1	1	1	0	0	0	4	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0
0.03	north9_all	80	8575	3738	1297	943	762	744	991	473	369	840	450	245	166	333	265	135	113	107	89	59	74	98	152	55	42	37	49	38	30	112	32	10	57	19	33	30	33	8	14	15	13	17	14	1	17	3	24	6	8	4	9	7	9	1	2	5	20	6	0	3	3	1	1	0	1	4	2	1	0	0	7	0	0	1	0	0	0	2	0	0	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north9_active	80	6497	2718	292	304	272	432	821	269	212	733	368	131	75	273	208	66	57	51	26	32	31	70	136	31	34	10	27	13	5	99	10	3	44	8	20	21	25	2	5	6	5	12	10	0	9	0	22	3	1	1	9	2	7	0	1	2	17	0	0	1	1	1	0	0	1	4	2	0	0	0	7	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north10_all	80	8902	3874	1298	972	784	735	1072	518	383	888	521	241	183	367	253	128	116	108	95	57	68	124	169	56	48	35	49	44	23	99	26	13	54	14	30	31	33	7	19	11	11	15	10	4	14	5	20	5	9	4	18	7	9	3	3	4	28	3	0	5	2	2	2	1	0	5	2	1	0	0	7	0	0	0	1	0	1	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north10_active	80	6868	2876	273	332	300	430	908	299	233	789	428	148	84	301	205	59	62	51	30	27	30	93	155	32	39	11	31	21	3	88	8	3	40	6	20	20	24	4	10	6	5	11	6	3	9	2	19	1	1	1	17	4	7	3	2	1	26	0	0	2	1	1	0	0	0	5	2	0	0	0	7	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	north11_all	80	9358	4038	1429	1014	787	777	1135	526	413	778	445	234	177	386	240	113	100	88	88	90	64	118	185	51	91	44	50	34	43	66	26	23	73	20	34	50	23	13	31	6	12	15	8	6	3	8	23	0	5	0	12	1	7	15	4	1	15	1	0	0	2	1	2	0	1	0	1	1	0	3	1	1	1	2	1	4	0	1	0	0	0	4	0	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north11_active	80	7359	3014	333	349	308	495	970	345	240	686	342	140	84	337	184	54	47	52	16	52	34	96	161	28	78	11	34	19	7	52	10	4	55	16	21	46	19	4	25	2	1	10	1	3	2	3	23	0	0	0	12	0	5	7	2	1	14	1	0	0	2	0	1	0	1	0	0	0	0	3	1	1	0	2	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north12_all	80	9244	4008	1457	1008	768	731	1131	517	407	759	427	250	169	376	242	124	110	88	86	80	69	118	188	58	87	44	55	34	39	74	23	26	56	30	36	47	30	9	29	4	11	18	9	8	3	8	23	1	7	1	11	1	10	13	3	3	14	0	1	0	2	0	4	1	2	1	2	1	2	3	1	1	0	2	1	5	1	1	0	0	0	3	0	1	2	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0.03	north12_active	80	7250	2996	324	352	307	461	971	322	240	682	340	151	79	327	186	51	63	47	21	44	36	101	163	29	76	11	34	19	7	64	7	6	34	21	22	46	26	4	25	3	2	12	4	4	0	3	22	0	1	1	11	0	8	7	2	1	13	0	0	0	2	0	4	0	1	1	1	0	2	3	1	1	0	2	0	3	1	0	0	0	0	3	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1
0.03	north13_all	80	9193	3951	1420	980	774	715	1052	499	374	729	432	264	179	368	236	139	116	92	81	77	75	121	158	58	65	40	51	30	37	77	24	25	51	30	38	35	29	10	26	6	10	16	10	6	6	7	23	1	10	2	14	3	7	13	2	6	10	1	2	0	4	0	3	1	1	3	1	1	2	2	2	0	0	4	0	5	1	1	0	0	1	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	1	0	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1
0.03	north13_active	80	7269	2959	317	362	318	455	892	307	222	649	347	161	84	319	187	62	70	52	20	39	38	103	135	30	54	10	33	15	8	70	8	5	32	17	20	34	24	2	19	3	2	12	3	3	1	4	20	0	1	1	14	1	5	5	1	4	10	0	1	0	3	0	3	0	0	2	1	0	2	2	2	0	0	4	0	3	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1
0.03	north14_all	80	9309	3999	1383	961	757	683	1057	477	361	784	431	264	187	342	249	151	120	107	72	82	69	114	160	61	68	40	52	34	37	90	21	24	63	26	26	21	30	11	19	10	8	13	14	4	9	6	16	2	6	2	3	6	8	12	1	8	8	2	2	0	2	0	4	1	1	3	1	1	2	0	4	1	0	2	0	2	1	1	0	0	1	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1
0.03	north14_active	80	7371	3047	306	366	315	414	882	275	220	703	354	159	91	299	193	70	80	59	24	41	29	91	139	35	53	10	23	14	8	81	5	6	51	10	11	18	26	2	15	5	4	10	9	2	3	5	11	0	1	1	3	2	6	8	0	6	8	0	1	0	1	0	3	0	0	2	1	0	2	0	4	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1
0.03	north15_all	80	9425	4081	1412	945	839	694	1087	453	359	795	423	266	181	357	283	148	115	116	68	82	83	110	189	69	65	35	48	38	30	86	17	19	68	23	27	22	35	18	20	11	9	5	13	6	10	5	15	1	6	1	6	8	10	7	1	7	13	4	3	0	2	0	3	1	0	2	2	1	0	2	6	3	1	2	0	0	1	0	3	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north15_active	80	7440	3115	297	359	369	426	909	261	202	715	347	161	83	311	221	72	77	70	19	43	39	91	170	36	46	9	22	15	6	79	4	2	55	8	15	16	29	4	15	5	5	5	9	3	3	4	11	0	0	0	5	3	9	5	1	6	12	0	1	0	1	0	2	0	0	1	2	1	0	0	6	3	0	2	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
0.03	north16_all	80	9501	4142	1421	986	845	654	1113	473	389	884	452	266	177	352	296	143	136	116	88	85	77	117	182	69	61	33	40	48	28	82	20	17	60	27	26	29	51	16	14	11	11	5	10	6	11	5	14	1	6	1	6	9	6	8	1	7	13	3	1	2	3	0	2	2	1	5	2	3	0	2	5	3	1	1	2	0	0	0	4	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	7479	3176	288	386	372	379	937	265	219	804	375	168	78	293	237	71	83	63	21	44	37	96	164	40	39	7	20	20	6	74	7	2	51	12	16	21	39	7	11	5	8	5	7	2	5	3	11	0	1	0	5	3	5	6	1	6	12	0	0	0	2	0	1	1	1	4	2	2	0	0	5	3	0	0	1	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9375	4035	1382	999	846	702	1120	460	428	873	492	301	164	365	264	150	130	111	91	85	70	118	156	72	71	31	38	40	27	77	23	18	40	30	20	32	51	13	10	6	10	3	6	9	12	4	8	0	4	1	7	7	7	5	4	2	11	4	1	2	2	0	3	2	1	4	5	3	1	2	2	2	1	1	2	0	0	0	4	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	7339	3065	274	377	367	405	943	269	226	777	401	200	65	301	208	72	72	60	19	49	32	102	142	40	49	5	20	18	5	70	8	1	31	15	13	24	39	7	6	3	7	3	4	2	5	1	6	0	1	0	5	3	4	3	1	1	10	0	0	0	1	0	2	1	1	4	5	2	0	0	2	2	0	0	1	0	0	0	1	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9212	3999	1340	1010	820	690	1113	444	425	887	501	274	173	406	235	140	149	108	93	90	66	140	147	66	69	32	38	42	26	84	28	18	43	27	19	29	39	10	10	4	9	4	11	7	11	6	10	1	4	2	12	4	4	5	3	2	9	3	0	2	2	3	2	3	1	8	8	2	1	0	1	0	1	1	3	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	7148	3012	274	372	353	389	956	258	233	783	412	179	66	339	183	62	79	61	19	47	29	119	127	35	48	5	21	19	6	77	11	2	31	14	12	22	30	6	6	2	5	3	8	1	5	3	8	0	1	0	10	2	2	2	0	1	9	0	0	0	1	2	2	1	1	8	8	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9221	3994	1324	1019	780	708	1117	430	405	857	534	269	166	385	225	135	126	115	81	94	73	131	203	56	78	32	39	37	27	71	31	17	45	29	25	20	32	9	16	8	9	7	11	9	5	6	7	1	2	2	28	4	9	5	4	1	18	1	2	1	0	3	2	2	1	9	6	0	1	0	2	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_active	80	7224	3008	288	355	329	379	943	257	229	743	442	170	74	331	178	59	70	63	18	48	35	112	183	31	59	4	17	18	5	66	14	3	36	15	17	14	28	1	12	5	4	4	8	1	3	3	5	0	0	0	27	2	5	2	0	0	17	0	0	0	0	2	1	0	1	8	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	9147	3935	1318	1025	746	702	1111	427	375	865	496	255	169	376	250	114	129	129	70	92	79	149	242	57	94	40	41	49	24	78	26	20	52	28	21	24	23	11	18	9	10	15	9	6	7	7	9	3	3	6	27	3	9	5	2	0	13	1	4	1	0	4	2	2	0	9	3	0	0	0	3	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	7171	2957	281	358	296	387	957	255	234	758	414	153	80	322	196	51	70	79	15	43	35	123	220	34	73	9	21	20	6	72	14	4	44	10	12	19	18	1	17	4	5	11	5	1	4	3	7	1	0	2	25	2	7	2	0	0	12	0	1	0	0	3	1	0	0	8	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	9347	4013	1341	993	770	707	1142	500	414	724	559	262	189	341	249	129	141	97	79	81	55	146	190	60	79	39	47	41	26	72	27	20	51	19	12	27	28	4	24	13	9	7	5	8	8	9	13	9	3	6	13	1	13	1	6	5	0	3	2	1	1	6	2	0	0	2	3	2	1	1	0	3	1	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	7412	3017	282	376	314	415	948	315	235	632	471	166	73	280	188	66	76	58	16	43	20	130	174	40	59	12	25	12	4	62	11	7	42	9	7	22	23	3	20	5	5	3	3	3	2	6	10	3	1	3	13	1	12	1	3	4	0	2	1	0	0	5	1	0	0	2	2	0	1	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	9218	3999	1382	967	777	723	1164	487	428	814	511	238	192	343	216	136	131	86	84	77	62	147	179	68	74	33	40	37	27	78	28	23	43	19	14	19	28	9	13	12	8	8	6	6	12	10	15	8	4	7	17	1	6	2	5	2	5	3	0	0	1	5	3	0	0	2	2	0	1	0	0	5	0	1	0	1	2	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	7320	3018	302	371	297	403	980	311	248	722	424	158	77	280	168	65	72	50	18	37	23	130	163	47	54	12	21	11	4	69	12	5	36	7	7	13	21	8	9	5	6	3	4	2	4	7	11	3	0	4	17	1	5	2	3	0	5	2	0	0	0	5	1	0	0	2	1	0	1	0	0	5	0	1	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	9004	3885	1412	1010	760	712	1146	495	459	795	475	227	177	364	226	136	123	88	83	87	63	134	142	67	75	40	40	38	32	68	22	25	41	21	14	17	52	14	9	13	10	6	9	8	11	13	11	9	4	2	19	1	6	2	3	2	7	1	1	1	0	2	3	2	1	2	2	0	0	0	0	2	0	1	0	1	2	1	0	1	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south23_active	80	7101	2941	302	387	295	393	959	322	266	708	380	146	76	315	176	55	67	45	21	42	19	116	127	40	59	18	21	15	3	63	7	7	32	8	6	11	44	12	6	5	7	2	6	2	4	10	6	4	0	2	18	1	5	2	1	0	7	0	0	0	0	2	2	1	1	2	1	0	0	0	0	2	0	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_all	80	8500	3744	1413	1016	775	714	1101	483	431	812	436	238	171	341	237	127	118	81	75	79	77	124	135	63	73	36	37	36	32	64	24	30	28	22	14	30	54	16	13	9	10	5	13	7	11	10	11	7	4	3	12	2	1	4	1	3	7	2	2	2	0	5	3	2	2	2	1	1	0	0	1	3	0	1	0	2	2	1	3	1	2	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south24_active	80	6471	2727	330	346	283	379	908	305	243	709	345	141	78	289	177	51	67	34	21	36	22	96	120	36	45	14	18	12	6	58	10	7	21	10	6	20	47	11	9	4	5	2	9	2	5	8	6	4	0	2	11	1	0	2	0	1	7	0	0	1	0	5	1	1	1	2	1	1	0	0	1	2	0	1	0	2	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_all	80	7948	3502	1443	999	772	678	1015	469	413	712	429	247	165	284	220	128	116	91	71	71	72	103	114	53	67	37	39	36	37	63	21	25	18	23	12	28	48	14	10	7	10	4	15	9	7	7	6	9	4	3	12	2	1	8	3	2	3	2	5	3	2	6	4	5	3	4	4	1	0	1	3	3	0	1	0	1	0	3	3	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south25_active	80	5894	2432	368	332	282	363	806	278	224	607	325	132	68	225	156	45	56	39	23	24	20	70	101	30	42	11	17	12	8	50	9	7	12	13	7	20	42	8	7	1	4	2	9	3	4	5	3	5	0	1	11	0	1	6	0	1	3	0	1	1	0	5	1	4	1	4	4	1	0	0	1	2	0	1	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south26_all	80	7556	3197	1429	982	783	715	881	433	379	655	414	278	170	274	215	126	111	93	81	73	78	95	113	53	64	30	31	35	33	42	27	29	24	18	10	31	26	16	10	6	7	9	14	8	8	5	7	6	2	6	6	2	6	7	5	3	7	1	4	2	3	7	3	6	2	3	4	1	0	1	4	1	0	0	0	1	2	2	3	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	5369	2187	386	309	283	377	668	239	202	550	315	146	57	210	149	44	51	38	24	28	26	59	95	30	40	7	15	10	6	31	15	7	18	12	7	18	20	7	6	2	1	6	6	2	2	2	6	3	0	1	6	0	3	4	1	3	7	0	1	1	0	6	1	4	0	3	4	1	0	0	2	0	0	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
