label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69	Otu70	Otu71	Otu72	Otu73	Otu74	Otu75	Otu76	Otu77	Otu78	Otu79	Otu80	Otu81	Otu82	Otu83	Otu84	Otu85	Otu86	Otu87	Otu88	Otu89	Otu90	Otu91	Otu92	Otu93	Otu94	Otu95	Otu96	Otu97	Otu98	Otu99	Otu100	Otu101	Otu102	Otu103	Otu104	Otu105	Otu106	Otu107	Otu108	Otu109	Otu110	Otu111	Otu112	Otu113	Otu114	Otu115	Otu116	Otu117	Otu118	Otu119	Otu120	Otu121	Otu122	Otu123	Otu124	Otu125	Otu126	Otu127	Otu128	Otu129	Otu130	Otu131	Otu132	Otu133	Otu134	Otu135	Otu136	Otu137	Otu138	Otu139	Otu140	Otu141	Otu142	Otu143	Otu144	Otu145	Otu146	Otu147	Otu148	Otu149	Otu150	Otu151	Otu152	Otu153	Otu154	Otu155	Otu156	Otu157	Otu158	Otu159	Otu160	Otu161	Otu162	Otu163	Otu164	Otu165	Otu166	Otu167	Otu168	Otu169	Otu170	Otu171	Otu172	Otu173	Otu174	Otu175	Otu176	Otu177	Otu178	Otu179	Otu180
0.03	north19_active	80	1147	1582	798	998	271	148	247	1216	192	134	108	541	164	646	614	487	57	23	39	65	79	46	34	28	21	17	29	87	21	46	18	123	132	77	9	12	42	9	3	6	14	89	8	7	28	8	4	35	7	2	1	6	14	61	3	3	33	1	1	34	8	43	4	1	10	1	3	8	7	2	5	4	9	0	4	11	1	2	0	11	5	0	0	4	2	0	2	0	1	0	0	0	1	1	7	0	2	0	1	1	2	4	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_all	80	4625	2784	1689	1598	826	701	562	1356	409	334	291	652	319	690	657	572	159	147	110	120	126	109	88	81	82	62	75	108	52	67	43	163	163	90	40	37	52	24	32	17	31	103	24	16	33	17	21	37	20	15	13	12	20	80	9	13	32	8	9	36	12	27	7	5	14	3	6	13	14	3	8	6	4	4	8	11	1	3	2	11	6	1	1	5	0	2	3	6	5	3	2	0	1	1	10	1	1	3	1	2	0	3	0	0	3	1	1	1	1	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north20_active	80	1116	1600	811	1090	288	164	260	1195	187	144	95	563	192	614	587	519	50	27	34	63	71	37	36	23	34	21	31	82	20	39	18	149	144	76	10	9	39	9	4	3	10	95	10	8	25	10	7	33	7	4	3	5	13	79	2	3	29	4	1	35	8	22	4	1	10	1	4	9	9	1	5	5	4	0	5	11	0	1	0	9	5	0	0	4	0	0	2	1	4	0	2	0	1	0	9	0	1	3	1	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	4863	2540	2949	3553	1000	1819	1034	492	452	350	318	382	877	484	206	284	552	324	157	150	329	98	262	121	101	223	153	100	139	54	107	44	60	33	41	63	31	58	73	75	36	44	81	29	21	17	25	10	21	16	22	11	21	16	19	16	6	14	14	9	11	13	8	4	7	6	3	6	5	10	13	3	7	6	17	3	4	4	16	1	3	5	3	1	1	4	2	0	2	3	4	4	1	2	2	0	2	3	2	3	2	0	0	0	0	0	0	1	0	0	1	0	16	0	1	2	0	0	3	3	0	1	0	0	0	0	1	0	1	2	0	0	0	0	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south21_active	80	1874	1168	2396	3151	537	1566	786	147	219	122	113	256	810	395	114	199	503	271	108	106	281	45	231	89	56	199	125	70	120	16	97	18	21	14	11	40	13	46	65	63	22	40	76	5	15	7	16	4	12	8	12	6	14	12	8	14	2	5	1	2	2	8	6	1	4	2	1	2	3	3	12	2	2	6	16	1	4	1	15	1	3	2	3	0	0	1	0	0	1	2	3	2	1	0	2	0	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	1	0	0	3	3	0	1	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	4912	2507	3133	3672	975	1820	1054	488	448	368	316	384	836	517	216	296	588	333	170	164	351	104	255	105	91	198	178	99	122	57	120	38	63	34	43	67	26	55	81	51	33	48	79	19	29	19	24	16	25	15	20	8	32	14	19	17	10	17	15	6	9	10	8	8	6	5	3	4	5	7	14	4	2	5	9	3	9	5	16	3	1	5	3	3	2	5	3	1	0	3	2	4	1	1	2	1	2	4	0	2	0	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	0	0	7	3	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	1966	1189	2598	3273	522	1563	813	156	223	127	113	268	771	425	112	218	543	277	118	114	309	44	225	79	55	169	153	67	103	26	108	13	26	16	11	46	12	44	73	43	22	42	72	2	23	9	16	7	14	6	10	3	24	9	6	14	2	8	1	3	2	5	6	1	3	2	1	1	3	1	12	1	0	5	8	0	9	1	16	3	1	1	2	1	0	2	1	0	0	2	1	2	1	0	2	1	1	2	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	4995	2570	3434	3948	1036	2014	1137	486	472	360	331	428	913	588	223	300	610	351	175	170	430	95	281	125	89	221	221	96	130	60	150	40	70	30	39	58	33	64	91	66	38	56	93	26	33	17	33	16	25	22	19	13	45	12	20	20	11	17	8	8	7	9	7	11	6	6	2	5	5	5	15	6	4	7	11	3	6	6	4	3	3	4	3	3	4	4	6	1	3	2	1	3	1	1	1	1	0	5	0	3	0	0	0	1	1	4	0	0	0	0	1	0	2	2	2	0	0	0	7	2	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	2102	1314	2936	3588	588	1752	915	148	250	129	131	306	849	503	113	214	572	300	122	125	394	41	251	99	54	193	198	69	107	26	134	19	32	12	9	43	11	52	82	58	26	50	88	4	28	11	27	6	15	9	9	5	38	7	6	16	4	10	0	4	3	7	5	3	4	2	0	2	4	1	13	2	1	6	10	1	5	2	4	3	2	1	2	1	1	1	1	0	2	2	1	2	1	0	1	1	0	4	0	1	0	0	0	1	0	4	0	0	0	0	0	0	2	2	0	0	0	0	7	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	7	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	5080	2604	3414	3879	1034	2034	1088	483	458	341	318	425	926	603	221	272	618	366	170	164	410	102	291	141	70	262	204	92	100	56	169	44	69	43	35	46	35	67	82	98	32	43	95	24	37	20	35	22	23	21	22	13	42	16	17	10	15	16	11	10	8	7	4	10	4	7	2	7	4	1	12	8	2	6	13	3	7	8	2	2	4	2	3	2	3	3	5	1	3	3	1	4	2	0	1	3	1	4	0	1	0	1	0	2	1	4	0	0	1	0	2	0	2	2	5	1	0	0	8	3	3	0	0	1	1	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	2114	1361	2871	3486	594	1784	866	147	243	132	129	289	851	523	116	194	573	317	116	119	369	40	267	106	42	229	183	64	74	25	154	21	31	22	8	35	12	61	74	90	24	37	90	5	30	15	28	6	15	9	11	5	36	10	4	6	7	10	2	4	3	3	3	3	3	1	1	3	3	0	7	4	1	4	11	2	6	3	2	2	3	0	1	1	1	2	1	0	2	3	1	2	1	0	0	3	1	2	0	0	0	1	0	1	0	4	0	0	1	0	0	0	2	2	3	0	0	0	7	1	3	0	0	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	5111	2569	3179	3445	1035	1961	1034	464	433	360	321	418	933	537	219	273	532	366	158	165	361	94	289	139	72	258	207	87	107	52	148	50	58	43	41	29	36	76	85	98	27	35	63	25	31	23	37	20	28	21	18	15	44	14	14	8	18	13	13	8	9	8	6	5	7	6	4	6	3	1	6	8	3	4	16	2	3	5	4	0	3	2	2	1	5	1	4	1	3	10	1	3	2	0	1	2	3	4	0	1	0	1	0	1	1	6	0	1	1	0	2	1	2	2	5	1	0	0	1	2	2	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_active	80	2033	1285	2640	3057	580	1701	803	123	225	144	123	265	862	461	104	188	490	310	105	118	328	32	261	99	34	228	190	59	79	23	132	21	22	20	11	24	11	67	75	93	20	30	59	5	23	16	26	4	19	8	8	6	39	9	2	4	8	10	2	3	2	5	2	3	7	1	2	2	3	0	3	5	2	2	15	2	2	2	3	0	2	1	0	1	2	1	1	0	2	10	1	2	0	0	0	2	3	2	0	0	0	1	0	0	0	6	0	0	1	0	0	0	2	2	4	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	5115	2586	3200	3552	1033	1968	1009	467	406	344	318	416	922	544	243	274	558	422	141	177	321	104	321	126	77	254	176	85	97	52	173	49	47	49	46	35	38	69	106	96	24	29	51	19	34	24	31	17	32	13	17	15	37	10	8	13	12	10	15	12	11	6	8	4	7	7	4	4	4	4	10	6	4	6	12	3	6	6	6	0	1	3	2	1	4	2	1	1	1	10	1	1	3	0	1	2	3	1	0	0	0	1	0	2	1	2	0	1	1	0	3	2	0	0	4	1	0	0	1	1	2	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_active	80	2033	1236	2632	3186	574	1709	775	122	197	139	137	270	833	466	123	195	513	354	86	126	288	31	294	90	37	227	160	56	71	16	155	15	17	22	12	31	9	59	98	91	17	26	45	4	21	15	20	5	21	6	8	6	32	7	1	7	6	8	3	3	1	4	4	3	7	1	3	1	4	1	6	5	3	3	11	3	5	3	4	0	1	1	0	1	2	1	0	0	1	10	1	0	0	0	0	2	3	0	0	0	0	1	0	0	0	2	0	0	1	0	1	1	0	0	4	0	0	0	0	0	2	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	5180	2619	3304	3412	992	1872	1023	455	394	365	340	390	864	533	260	281	522	391	132	182	308	107	305	114	85	207	151	73	100	57	155	59	39	44	39	42	32	73	120	88	30	34	76	19	36	24	29	15	27	9	14	14	28	10	8	14	7	12	14	12	11	6	8	6	16	6	4	3	3	6	11	6	6	9	13	1	5	4	6	0	2	3	1	1	3	4	0	2	0	8	4	1	2	1	2	0	3	0	0	0	0	1	0	1	1	2	0	2	1	0	1	2	0	0	1	1	0	1	2	1	0	0	1	0	0	0	2	0	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south27_active	80	2092	1235	2736	3068	543	1605	793	119	186	144	141	254	794	463	134	194	480	315	78	135	280	31	278	77	38	176	126	53	78	18	137	21	16	19	9	37	5	58	110	78	19	31	69	2	25	13	18	6	19	3	8	5	24	4	2	7	2	11	3	3	0	4	5	4	13	2	3	2	2	2	8	5	4	5	12	1	5	2	4	0	1	1	0	1	2	3	0	0	0	8	4	0	0	1	0	0	3	0	0	0	0	1	0	0	0	2	0	0	1	0	1	1	0	0	1	0	0	1	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	5160	2640	3419	3841	1001	1965	1049	458	426	336	348	401	1047	601	283	286	520	409	132	179	324	102	313	119	97	280	173	91	114	56	181	56	46	53	46	50	34	79	114	112	33	30	76	18	43	21	20	12	19	13	11	11	28	10	7	16	4	12	8	13	7	8	7	6	20	5	3	7	6	13	11	7	6	9	15	2	4	3	2	0	3	1	2	1	3	4	0	4	0	9	4	1	1	3	1	1	2	1	0	0	2	2	0	2	2	0	0	1	0	4	1	2	0	0	0	3	0	3	2	3	0	0	1	0	0	0	1	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south28_active	80	2164	1320	2863	3516	561	1716	824	121	213	145	158	274	973	534	158	200	470	344	83	130	300	35	291	89	51	249	149	72	93	21	165	24	25	22	14	43	4	65	103	96	21	28	68	2	30	12	14	7	14	4	8	4	25	4	2	12	0	11	2	4	0	5	5	3	16	2	1	6	5	4	9	4	4	6	14	1	4	3	1	0	2	0	2	1	1	3	0	1	0	9	3	0	0	2	0	1	2	0	0	0	0	1	0	0	1	0	0	0	0	4	1	1	0	0	0	3	0	3	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	5132	2596	3381	3951	1045	2031	1053	477	418	328	329	410	1088	651	268	289	578	380	144	170	397	106	292	123	92	269	173	100	115	51	191	54	51	57	33	51	33	89	83	92	36	41	81	19	35	22	11	13	12	15	15	13	34	7	8	18	7	12	9	12	7	8	5	8	21	8	5	7	7	14	11	4	7	12	14	2	4	3	1	1	8	3	2	1	3	4	1	3	1	3	4	5	0	4	1	2	1	1	0	0	3	2	0	2	2	1	0	1	0	5	1	1	0	0	0	4	0	4	2	3	0	0	1	0	0	0	0	1	0	3	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
0.03	south29_active	80	2159	1336	2840	3597	595	1812	817	142	212	138	143	290	1016	576	156	195	528	328	92	128	373	40	275	91	51	238	145	80	99	22	175	27	30	27	9	41	3	74	71	76	24	34	74	4	28	13	9	7	8	5	12	6	32	2	2	12	0	9	1	4	0	5	3	5	17	4	0	6	5	5	9	2	4	8	13	0	3	2	0	1	7	0	2	0	0	4	1	1	0	2	3	4	0	3	0	1	1	0	0	0	0	1	0	0	2	1	0	0	0	4	1	0	0	0	0	3	0	4	2	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	4997	2482	3174	3555	1019	1908	1035	488	428	330	316	369	1024	589	237	280	554	364	151	163	378	96	311	132	88	246	165	113	100	48	164	39	52	52	33	47	36	75	73	80	29	45	52	20	33	17	11	13	16	13	14	15	37	8	8	15	11	11	6	12	6	10	7	8	19	5	8	8	5	13	10	5	11	6	16	2	5	2	4	1	7	2	3	2	5	1	1	2	3	3	2	7	0	3	1	2	2	1	0	1	3	3	1	1	2	1	0	1	0	6	0	1	0	3	0	4	0	3	0	3	0	2	0	0	0	1	0	1	3	1	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
0.03	south30_active	80	2025	1224	2619	3166	546	1670	779	124	208	146	136	271	944	506	131	184	507	317	92	112	346	37	289	92	48	218	137	83	83	19	149	19	28	19	10	35	6	63	59	69	16	36	45	4	25	12	7	5	12	3	5	9	34	3	1	13	2	6	0	4	0	5	5	3	18	3	0	6	3	5	8	2	7	3	15	0	4	1	4	1	6	0	2	0	1	1	1	1	0	2	0	5	0	2	0	1	1	0	0	0	0	2	0	0	2	1	0	0	0	4	0	0	0	3	0	3	0	3	0	3	0	2	0	0	0	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	5028	2636	3462	3727	970	2245	1062	442	443	360	282	378	1092	511	234	261	634	374	187	178	338	100	332	117	95	251	198	74	135	58	112	51	45	37	35	59	27	95	136	113	28	48	79	19	32	26	27	11	22	14	23	17	29	12	10	14	3	22	6	5	13	3	9	5	19	4	2	4	6	8	4	2	6	7	17	4	8	5	8	2	4	3	5	2	2	2	0	2	2	2	3	2	3	1	1	5	3	1	2	0	0	1	0	1	1	0	0	0	2	0	2	1	2	2	1	1	0	0	2	0	11	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	2103	1312	2887	3388	563	2010	832	134	233	147	136	260	1020	445	131	177	589	304	127	132	305	36	305	87	48	225	174	57	120	25	96	20	23	22	8	44	8	84	122	104	18	40	70	6	21	15	16	6	14	6	10	9	26	8	2	9	0	14	2	1	4	3	6	2	17	2	0	4	0	7	3	1	3	4	16	1	7	3	6	2	4	1	5	0	0	0	0	0	0	1	0	1	1	1	0	4	2	1	2	0	0	0	0	1	1	0	0	0	2	0	0	0	2	0	1	1	0	0	0	0	11	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	5007	2642	3272	3638	991	2136	1034	444	439	362	288	380	1007	507	228	273	656	336	200	198	350	88	325	125	86	278	195	68	143	63	126	55	45	37	32	56	37	98	112	124	26	44	66	15	35	30	25	10	26	15	20	20	34	14	10	11	6	22	4	10	9	7	6	6	16	7	2	3	3	6	3	1	6	9	12	5	5	4	10	2	6	3	7	1	0	1	0	3	0	2	2	4	4	1	0	5	3	0	2	0	0	0	1	1	2	0	0	1	1	0	2	1	1	2	1	1	1	0	1	0	11	0	1	0	2	0	0	0	1	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	2093	1284	2724	3277	589	1891	816	143	225	154	132	271	936	442	125	186	607	277	133	139	317	32	291	91	40	250	166	48	119	27	112	23	26	21	7	44	12	88	105	113	18	36	60	2	24	16	18	7	10	5	9	11	31	8	2	9	1	15	2	4	2	6	3	2	13	2	1	3	0	6	3	1	5	6	10	2	4	2	6	2	6	0	5	0	0	0	0	1	0	1	0	2	2	1	0	4	2	0	2	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	11	0	1	0	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	5008	2600	3107	3375	973	1911	961	449	428	335	264	366	856	469	216	241	557	322	184	189	326	95	341	121	76	285	179	74	135	55	125	50	44	44	26	61	38	69	111	108	26	50	67	17	38	30	28	10	21	11	12	17	42	12	7	14	6	26	5	9	5	12	6	6	17	7	3	6	3	6	12	4	8	12	7	5	4	5	14	2	8	2	12	1	1	3	1	3	1	1	2	3	3	2	0	1	2	0	1	0	0	0	2	1	1	0	1	1	0	0	2	0	0	0	1	1	1	0	1	0	0	0	1	0	2	0	0	1	1	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	2032	1256	2555	3011	550	1663	739	136	203	134	117	254	781	403	116	161	507	277	121	126	294	31	299	89	31	263	149	55	104	21	105	19	25	17	6	46	14	57	101	96	19	42	63	3	27	16	20	6	6	4	5	10	32	4	4	11	2	21	1	4	1	8	4	3	13	2	1	5	0	5	10	4	5	11	6	1	4	2	10	2	7	0	10	0	0	1	0	1	0	1	0	1	2	1	0	0	2	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	4913	2561	2850	3158	913	1784	898	439	432	335	254	362	749	449	230	237	493	277	147	171	328	111	325	127	79	252	140	73	130	59	106	43	41	42	33	52	38	77	91	110	21	50	63	13	43	37	27	8	16	14	8	14	47	16	5	15	9	20	7	12	6	12	7	6	13	9	5	7	4	5	13	4	8	12	6	7	3	6	12	3	6	1	9	2	1	4	3	4	1	2	1	2	2	2	3	3	2	1	0	0	0	0	2	1	2	0	1	2	0	0	2	0	0	0	0	3	1	0	2	0	0	2	0	0	2	0	0	1	1	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1921	1196	2282	2780	480	1535	668	118	190	126	93	247	666	367	117	169	441	229	98	115	293	38	277	88	29	231	105	53	101	19	86	12	15	20	7	36	14	63	83	98	15	39	61	2	34	20	20	5	3	3	4	9	37	3	4	12	2	18	2	3	2	8	7	4	9	1	2	5	1	4	10	4	5	12	4	2	1	2	9	2	5	0	7	0	0	1	0	1	0	2	0	1	1	1	3	1	2	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	1	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	4785	2401	2684	2838	890	1612	838	453	414	338	269	348	645	394	213	228	390	238	141	149	267	109	253	136	74	236	157	81	126	51	91	40	43	49	40	39	30	72	66	91	21	48	57	22	45	37	17	8	16	13	9	7	36	15	8	16	11	23	9	7	5	10	6	6	7	9	6	8	4	2	15	6	5	8	5	7	4	5	10	1	5	0	7	2	1	4	4	4	2	1	1	1	0	2	3	2	0	2	0	0	1	0	2	1	1	0	1	2	0	1	1	0	0	1	0	2	1	0	2	0	0	2	0	0	2	0	0	1	1	2	0	0	1	0	0	0	1	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1799	1044	2075	2465	453	1362	610	114	182	116	85	223	562	314	106	156	339	190	91	104	231	30	207	91	31	220	124	57	98	14	71	9	21	25	9	27	9	54	58	79	14	40	53	8	35	18	12	5	5	2	2	3	26	2	4	12	2	20	4	1	1	6	6	3	4	1	2	5	2	1	10	4	2	8	4	3	1	2	9	0	4	0	7	0	0	2	0	1	1	1	0	1	0	1	3	1	0	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	4820	2371	2625	2907	910	1602	895	459	426	338	287	339	654	405	229	245	356	274	140	156	295	115	218	130	80	206	159	74	110	52	99	41	56	44	42	38	30	69	60	73	22	41	67	24	41	35	11	8	18	19	12	11	30	18	10	17	10	20	6	7	4	10	8	8	7	7	9	5	3	4	12	3	3	4	3	6	5	8	5	1	1	1	4	3	0	2	3	3	2	1	0	0	1	2	4	2	1	3	0	0	1	1	2	1	1	1	0	2	0	1	1	0	0	1	0	2	0	0	2	0	0	2	0	0	0	0	0	1	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
