label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61
0.03	north10_all	80	3653	1589	1238	863	391	1134	243	200	1138	150	85	81	110	73	37	37	26	24	143	22	7	54	17	9	4	7	0	19	5	4	1	3	1	2	2	1	8	1	0	2	1	8	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_active	80	1330	307	719	550	164	1031	141	69	1096	82	17	17	67	31	11	9	7	15	135	11	4	44	8	5	2	5	0	15	4	0	1	1	1	0	1	1	7	0	0	1	0	8	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_all	80	3565	1547	1239	774	459	1103	294	190	936	137	104	104	70	53	47	25	26	34	72	12	12	61	10	7	7	2	6	10	14	3	6	2	7	2	2	0	4	0	3	1	1	0	0	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	3	0	0	0
0.03	north11_active	80	1275	325	742	445	185	987	131	63	878	72	29	24	38	22	15	3	7	16	69	5	6	56	3	7	4	0	1	10	11	1	2	1	6	2	1	0	4	0	3	1	1	0	0	2	0	1	0	1	0	0	0	1	0	1	0	0	0	0	3	0	0	0
0.03	north12_all	80	3659	1544	1223	763	455	1011	294	193	857	154	114	88	79	55	46	29	32	32	81	4	14	29	13	6	6	4	6	8	9	3	3	1	7	3	2	0	6	0	5	2	2	0	0	1	0	1	1	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
0.03	north12_active	80	1277	345	714	437	184	894	129	56	800	81	25	18	44	23	20	6	8	16	77	1	6	23	5	3	3	0	1	8	8	1	1	1	6	2	0	0	6	0	5	1	2	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0
0.03	north13_all	80	3674	1504	1215	740	463	807	282	193	740	162	106	90	73	61	45	32	29	30	104	9	19	25	13	6	5	5	3	9	10	4	3	1	3	3	1	0	4	0	7	3	2	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	3	0	0	0
0.03	north13_active	80	1213	364	676	410	188	678	131	56	691	89	22	21	39	32	16	8	8	15	98	2	6	18	5	2	4	0	1	7	7	1	1	1	2	1	0	0	4	0	7	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
0.03	north14_all	80	3701	1536	1139	761	445	703	274	191	528	154	107	79	69	59	43	38	28	24	87	11	21	18	13	6	8	7	4	11	7	2	2	0	8	6	1	1	4	0	4	3	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	1169	391	582	420	164	564	131	52	482	89	14	19	39	37	13	12	10	9	81	4	4	14	7	2	3	2	1	9	4	0	1	0	5	1	0	0	4	0	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	3688	1570	1157	767	448	719	271	184	510	139	108	78	54	63	44	36	26	25	87	15	25	21	8	6	10	9	3	5	7	2	1	0	6	5	3	1	1	0	2	2	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	1146	403	617	425	167	575	136	48	452	81	19	19	33	37	15	14	9	10	82	6	7	20	4	1	3	3	1	3	5	0	0	0	3	0	1	0	1	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	3726	1614	1148	811	469	759	263	182	618	139	97	75	54	66	50	37	28	28	89	11	20	37	9	6	10	7	5	2	3	1	0	0	8	5	2	1	2	1	3	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	1185	378	631	466	175	629	134	53	556	84	17	16	30	34	16	12	12	8	83	6	6	35	4	2	2	5	1	2	3	0	0	0	5	1	1	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	3728	1618	1161	861	482	956	275	180	812	128	92	82	47	67	46	30	30	21	108	13	13	54	9	7	10	9	5	5	3	3	1	0	8	5	4	0	2	1	4	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north17_active	80	1271	374	674	527	180	838	132	51	757	75	21	18	23	33	17	12	11	5	103	6	7	50	1	3	1	4	1	4	3	0	0	0	6	1	3	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north18_all	80	3779	1616	1197	950	479	1081	300	173	933	147	98	91	63	78	44	32	28	18	137	15	8	73	9	10	7	9	7	9	1	3	3	1	4	3	5	0	2	1	4	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north18_active	80	1360	349	735	603	183	983	163	54	888	87	27	18	37	39	14	10	8	6	130	8	5	68	2	6	1	4	3	8	1	0	0	0	4	2	3	0	2	0	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north19_all	80	3765	1557	1255	943	468	1169	290	167	891	153	106	91	67	64	46	32	25	17	135	19	6	84	10	9	8	8	8	13	2	3	4	2	3	5	4	0	1	1	3	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north19_active	80	1360	335	799	590	189	1062	162	59	849	94	26	23	36	34	17	12	6	8	130	10	3	79	2	5	1	4	5	12	2	0	0	0	3	3	3	0	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2
0.03	north20_all	80	3680	1585	1168	871	433	985	288	161	791	155	115	87	72	59	42	31	29	20	128	19	9	76	11	11	7	6	10	11	3	2	3	2	4	5	3	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_active	80	1255	354	722	523	168	887	165	58	747	101	27	22	45	27	14	9	7	14	124	9	3	73	3	5	2	2	8	11	2	0	0	0	4	3	2	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_all	80	3731	1545	1185	762	448	724	275	198	593	149	91	77	65	61	38	30	26	31	64	15	14	34	13	9	5	2	3	19	6	2	4	1	3	2	1	2	5	1	7	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	1172	394	669	445	175	583	127	54	545	90	22	16	34	25	11	8	5	15	55	9	3	27	8	6	4	1	2	19	4	0	1	0	1	0	0	2	2	0	6	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	3752	1525	1196	799	433	927	294	200	705	157	100	78	64	62	47	33	26	33	117	10	16	21	8	10	6	3	1	19	6	4	1	4	2	2	0	2	4	1	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_active	80	1244	368	718	470	189	792	142	50	666	98	30	15	40	30	13	9	5	13	109	5	3	18	4	3	3	1	1	19	4	2	0	3	1	1	0	2	2	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	3687	1525	1225	818	439	1121	298	199	746	154	97	73	71	58	46	29	26	31	131	10	19	29	13	5	7	4	2	17	7	4	4	4	4	2	0	4	6	1	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_active	80	1337	344	761	490	191	984	145	53	700	100	29	10	43	34	17	7	4	12	120	5	3	27	5	1	3	1	1	17	6	2	2	3	3	1	0	4	3	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	3700	1527	1244	796	439	1163	310	197	890	157	104	67	68	63	45	32	26	27	176	12	17	46	12	5	6	5	2	12	10	4	5	5	3	3	0	9	5	3	14	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_active	80	1366	321	806	493	188	1042	157	65	849	94	29	10	42	36	14	9	5	10	163	3	3	44	4	1	2	0	1	12	9	2	2	3	2	2	0	9	2	0	13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south25_all	80	3756	1556	1252	793	444	1147	277	191	959	137	102	69	80	55	43	28	20	25	129	9	17	52	12	7	4	4	2	9	10	2	7	6	4	3	0	8	4	3	8	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south25_active	80	1399	312	775	517	171	1042	149	73	912	82	31	7	47	31	14	8	4	10	118	3	3	50	4	3	1	0	1	9	9	0	2	4	3	2	0	8	3	1	7	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_all	80	3831	1585	1296	787	441	1129	266	181	1110	147	93	61	72	54	44	33	22	19	122	13	12	54	9	8	2	4	3	8	12	3	6	6	4	4	0	8	3	3	0	2	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south26_active	80	1434	301	797	504	163	1023	147	75	1059	87	26	5	42	28	13	12	5	7	110	4	2	51	3	4	1	1	1	6	11	0	1	3	3	1	0	8	2	1	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_all	80	3772	1644	1301	822	462	1214	277	172	1183	166	90	72	78	50	46	35	18	22	139	16	13	54	10	8	3	5	4	9	4	5	3	5	2	2	1	0	2	1	0	3	0	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south27_active	80	1393	345	794	523	179	1107	161	69	1138	101	25	10	41	22	16	15	2	12	128	7	5	51	5	4	1	2	1	6	4	0	0	3	1	0	0	0	2	1	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_all	80	3718	1639	1303	829	469	1178	277	167	1141	166	80	68	78	54	40	36	20	29	119	14	15	60	12	8	4	4	6	4	5	4	2	4	2	3	1	0	0	2	2	3	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south28_active	80	1351	336	827	529	194	1058	164	65	1089	101	24	13	44	24	14	15	3	23	108	6	7	57	8	4	0	2	2	0	4	0	0	3	0	0	0	0	0	1	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
0.03	south29_all	80	3729	1690	1306	838	469	1197	312	174	1134	156	94	69	78	54	42	38	30	29	117	13	15	79	19	6	4	4	8	13	3	3	2	4	2	1	1	1	1	1	2	2	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	1352	378	862	525	197	1072	185	62	1085	98	31	16	40	30	14	12	7	20	106	5	8	76	14	4	0	1	2	4	1	0	1	4	0	0	0	1	1	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	3690	1646	1283	852	438	1199	303	176	1078	147	98	68	81	62	37	29	30	31	101	14	14	92	19	5	4	3	7	12	3	3	3	5	3	1	0	1	1	3	2	1	1	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south30_active	80	1360	359	847	548	185	1072	169	62	1026	86	34	16	46	32	12	8	7	20	95	3	7	88	13	2	0	1	2	4	1	0	1	3	0	0	0	1	1	0	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
0.03	south31_all	80	3670	1529	1183	784	499	1001	249	180	782	141	78	72	80	50	40	32	24	31	93	21	11	36	9	9	6	7	3	12	7	3	5	1	4	2	2	3	7	2	0	1	2	1	0	1	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	1220	329	663	437	188	858	122	49	734	74	22	16	36	20	16	14	8	16	88	11	6	32	2	3	2	4	1	10	4	1	1	1	3	2	1	1	5	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	3680	1547	1137	827	506	1135	250	178	995	145	94	70	86	50	49	37	23	33	111	24	9	55	11	4	6	9	6	14	6	3	5	1	0	3	2	2	8	0	0	1	3	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	1311	318	670	503	205	1018	129	55	938	81	26	13	42	21	21	16	9	20	109	15	4	48	5	2	2	7	2	12	4	1	1	1	0	3	1	1	6	0	0	0	1	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	3760	1571	1183	872	487	1183	267	176	1135	138	101	74	82	48	41	46	29	29	111	25	14	49	10	4	6	8	4	8	5	4	1	2	2	1	2	0	2	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_active	80	1375	321	718	527	225	1069	145	55	1080	88	27	12	49	20	20	19	10	17	109	14	4	43	5	2	1	6	1	7	3	1	0	1	2	1	1	0	1	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_all	80	3701	1651	1215	860	479	1196	264	184	1124	146	94	79	80	50	44	37	25	29	98	20	15	56	11	7	6	9	5	10	2	2	1	2	2	1	1	0	1	0	0	2	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	1377	327	734	504	212	1074	142	56	1082	91	24	13	47	23	24	16	8	20	94	10	2	52	8	4	1	4	1	8	2	0	0	1	2	1	1	0	1	0	0	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	3717	1678	1261	845	468	1162	262	195	1161	154	94	85	96	63	39	39	26	29	90	18	15	49	10	12	4	6	7	9	3	5	1	2	2	1	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_active	80	1389	334	773	485	202	1040	139	53	1123	97	23	12	55	35	19	12	5	18	85	3	4	43	7	5	0	1	2	7	2	0	0	0	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_all	80	3694	1650	1269	799	484	1126	260	192	1156	156	95	87	88	57	35	34	31	26	112	16	15	47	10	11	4	5	4	4	5	5	2	4	1	1	1	2	0	0	3	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south36_active	80	1389	332	759	485	201	1010	132	54	1122	94	24	13	48	32	16	9	7	17	105	8	6	44	6	4	0	1	1	2	3	1	0	0	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_all	80	3727	1596	1281	854	471	1142	290	193	1158	156	88	80	99	64	29	34	22	23	129	17	12	40	8	10	4	9	3	7	7	6	4	4	2	2	3	2	0	0	3	2	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south37_active	80	1407	329	809	535	189	1023	157	58	1124	96	17	9	59	34	10	7	6	15	124	10	7	35	4	4	0	2	1	4	5	2	1	0	2	0	1	1	0	0	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_all	80	3760	1551	1257	838	498	1165	287	183	1101	164	94	80	100	58	31	44	23	18	130	13	13	45	9	10	5	10	5	7	10	4	6	5	2	6	5	1	0	0	4	1	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	1425	335	782	534	202	1042	154	67	1071	99	16	8	52	24	10	14	6	11	123	11	7	41	6	3	1	6	2	4	8	2	1	1	2	3	2	1	0	0	4	0	0	0	5	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	3818	1517	1248	870	479	1159	313	172	1157	152	98	75	94	68	38	44	21	17	151	11	14	54	5	8	9	14	4	8	10	2	4	2	1	8	4	5	1	1	3	1	2	1	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	1417	317	789	566	206	1036	171	62	1126	93	18	10	50	24	14	16	4	6	142	6	7	49	5	3	3	6	1	5	9	2	1	1	1	5	2	5	1	0	3	0	0	1	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	3765	1522	1258	839	454	1104	297	167	1095	138	103	73	87	72	50	44	24	21	139	13	19	42	7	7	8	13	7	8	9	2	2	2	3	6	3	6	5	3	1	0	2	2	5	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0
0.03	south40_active	80	1407	311	785	522	186	977	159	52	1058	85	18	12	38	31	19	17	7	9	127	7	7	37	6	2	3	6	2	5	9	2	0	1	2	5	1	5	4	1	1	0	0	2	5	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0
