label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66	Otu67	Otu68	Otu69
0.03	north6_all	80	12564	4477	3295	2500	1304	904	1672	572	641	351	355	345	185	144	249	175	154	54	53	53	40	48	25	22	19	14	14	17	27	8	6	20	13	14	12	4	16	3	2	4	4	7	1	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north6_active	80	7354	1184	2041	1740	553	398	1418	203	444	112	214	269	81	37	208	131	119	24	17	27	29	24	7	20	6	7	3	10	23	8	3	20	10	10	10	3	16	1	0	3	2	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north7_all	80	12781	4543	3339	2522	1296	951	1673	550	596	333	355	364	188	152	297	168	142	53	56	59	42	45	30	29	19	13	21	18	24	10	8	19	13	12	20	6	16	3	1	0	3	7	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
0.03	north7_active	80	7561	1184	2077	1760	560	405	1438	187	402	102	198	280	82	44	260	134	109	24	21	32	23	22	11	26	5	7	11	11	20	9	3	17	11	8	17	4	16	1	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north8_all	80	12716	4501	3302	2544	1244	975	1586	537	609	347	334	368	204	154	288	174	150	57	53	59	38	37	28	27	24	16	27	16	10	12	8	13	12	12	18	3	17	4	4	0	2	3	1	1	1	0	1	0	1	0	0	0	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
0.03	north8_active	80	7555	1145	2116	1776	552	415	1348	172	428	105	197	289	95	44	254	136	115	23	21	33	23	21	8	21	5	8	16	11	5	11	3	11	10	10	14	2	17	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	north9_all	80	12809	4530	3386	2497	1249	987	1527	513	623	345	305	361	201	163	294	171	134	61	55	55	39	37	33	30	26	15	25	7	9	5	10	19	11	11	21	3	7	1	3	1	2	2	0	1	4	1	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0
0.03	north9_active	80	7676	1146	2146	1713	537	430	1307	165	445	106	169	284	91	43	263	139	103	20	20	28	20	20	8	19	6	7	15	5	4	4	5	17	9	9	17	1	7	0	1	1	1	1	0	1	3	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0
0.03	north10_all	80	12660	4475	3373	2468	1245	962	1551	513	608	359	293	370	203	165	284	175	123	60	61	53	42	39	24	25	24	15	18	10	5	4	11	18	13	12	21	5	4	1	3	4	4	2	0	0	7	1	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0
0.03	north10_active	80	7596	1141	2081	1687	505	426	1322	165	433	109	157	298	98	47	250	148	93	15	20	25	25	21	3	15	7	5	10	7	3	4	8	17	11	11	19	3	4	0	1	3	3	2	0	0	6	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0
0.03	north11_all	80	11726	4381	3130	2209	1235	881	1357	518	514	324	271	321	180	140	231	127	90	80	53	54	40	33	23	22	17	19	16	13	6	15	8	7	9	5	4	4	7	4	1	1	2	2	3	0	1	1	1	0	0	6	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north11_active	80	6091	1090	1656	1317	430	317	1095	146	316	73	142	204	83	24	185	95	58	20	17	20	23	12	3	15	4	10	7	2	4	6	4	5	7	2	3	3	6	4	0	1	1	0	1	0	1	1	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_all	80	11914	4329	3197	2256	1314	925	1450	511	548	297	274	319	196	127	277	155	98	82	45	47	46	24	24	21	17	22	17	16	17	12	13	14	8	9	1	7	7	6	1	0	3	2	4	0	1	1	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north12_active	80	6364	1105	1726	1388	474	367	1179	144	345	76	164	210	97	28	228	120	67	21	14	17	26	12	3	14	4	13	9	3	14	5	9	12	6	5	0	5	6	5	0	0	2	0	1	0	1	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north13_all	80	12299	4398	3262	2257	1306	951	1593	544	566	290	294	336	197	136	304	200	122	74	43	55	52	26	30	23	14	23	14	19	20	13	19	23	4	10	3	7	9	8	1	2	2	0	4	2	1	0	0	0	0	4	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_active	80	6807	1142	1851	1421	491	386	1356	176	377	75	177	224	92	35	256	164	87	21	11	20	28	16	7	15	2	12	8	4	16	7	16	21	3	6	2	5	9	7	0	2	1	0	1	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	12650	4530	3308	2354	1315	1001	1681	530	610	305	304	318	211	141	312	225	148	64	45	51	51	29	35	30	14	21	13	17	28	12	17	32	6	11	6	9	6	12	1	5	1	1	4	2	4	0	0	0	0	4	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north14_active	80	7247	1165	1977	1545	530	440	1451	179	423	86	189	217	111	43	269	189	107	17	18	22	26	19	11	21	2	11	6	4	24	8	13	30	4	9	6	6	6	9	0	5	1	1	1	0	4	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	12687	4532	3400	2468	1284	992	1758	534	658	306	319	324	190	145	298	205	141	65	58	53	47	41	32	32	13	16	12	10	42	13	10	25	7	11	6	7	4	11	2	5	0	3	2	2	3	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north15_active	80	7477	1153	2104	1649	566	481	1530	200	463	85	178	230	98	46	261	163	110	19	26	26	24	24	10	24	4	11	4	3	37	8	8	24	4	11	6	6	4	9	1	5	0	1	1	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	12573	4428	3429	2488	1274	964	1717	499	689	325	323	324	189	141	279	196	134	63	58	60	49	42	28	34	14	16	14	6	47	19	11	33	6	13	11	6	4	10	2	5	5	4	0	1	7	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	7449	1108	2132	1654	555	454	1498	186	468	88	177	236	91	47	241	160	102	17	34	25	29	19	10	25	4	12	5	4	43	15	8	32	2	13	11	5	4	8	1	5	5	2	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	12576	4384	3473	2540	1256	940	1711	505	715	330	353	300	184	138	230	168	122	63	74	74	47	48	23	41	14	17	14	6	45	21	10	52	7	20	11	4	1	10	2	1	6	3	0	0	4	1	0	0	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	7546	1106	2142	1711	541	450	1508	194	489	95	206	207	88	46	190	137	89	19	34	35	28	20	6	27	5	11	6	4	40	17	8	52	4	19	11	4	1	9	1	1	5	1	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	12642	4385	3439	2535	1263	946	1682	489	672	323	373	309	201	137	226	150	130	63	62	74	37	42	24	43	18	21	18	7	43	30	10	47	10	22	11	0	2	9	1	1	6	3	0	1	4	1	0	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north18_active	80	7504	1104	2102	1717	517	430	1466	175	461	95	227	219	97	47	175	128	99	19	24	30	23	19	8	27	6	11	13	5	39	28	8	46	6	18	11	0	2	9	0	1	5	2	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north19_all	80	12607	4530	3367	2474	1274	967	1658	516	610	308	376	301	193	146	268	152	158	68	72	70	49	42	20	35	22	21	17	11	36	27	13	29	13	18	7	0	2	9	2	1	1	3	0	1	1	0	1	0	0	3	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1
0.03	north19_active	80	7437	1170	2027	1669	539	435	1436	174	418	91	228	208	100	50	228	129	124	16	25	33	27	17	6	22	6	10	14	5	31	24	8	28	9	13	6	0	2	9	0	1	0	2	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	north20_all	80	12660	4533	3400	2518	1305	984	1543	515	616	291	357	317	194	151	300	138	152	78	60	54	56	37	24	29	19	22	16	13	32	23	11	12	10	21	3	2	1	11	1	1	2	4	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1
0.03	north20_active	80	7521	1141	2072	1714	566	436	1308	168	432	81	216	229	94	49	254	117	128	19	20	26	33	15	8	23	4	11	12	5	28	21	6	9	7	14	2	1	1	11	0	1	1	3	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
0.03	south21_all	80	25983	8526	2712	2468	2517	949	714	512	619	613	264	215	440	180	99	144	80	90	64	46	34	34	35	19	25	15	44	10	13	11	21	6	9	3	3	7	1	6	3	0	1	1	0	0	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south21_active	80	22392	6748	903	1719	2054	432	334	130	452	465	63	63	374	118	36	111	29	59	22	14	12	19	24	8	9	3	40	4	4	1	20	5	9	2	3	6	1	3	1	0	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	28458	8888	2729	2561	2691	979	723	506	665	618	265	224	434	188	102	159	75	93	72	39	37	34	40	21	30	13	42	13	10	12	19	8	9	3	4	8	1	7	2	1	2	1	0	5	1	0	0	2	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south22_active	80	24961	7202	965	1818	2253	484	374	133	497	472	68	80	371	123	36	116	30	60	31	13	12	16	28	11	11	2	37	7	5	1	18	7	9	2	4	6	0	3	0	1	0	1	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_all	80	29223	9192	2754	2627	2869	1018	756	487	680	613	288	232	425	203	110	148	79	88	70	36	35	47	37	15	29	17	22	11	8	7	22	7	10	4	5	3	2	6	5	2	2	3	1	6	2	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south23_active	80	25812	7480	978	1909	2452	514	403	114	517	466	71	102	364	148	37	97	28	57	30	13	14	25	22	10	11	3	18	7	2	2	21	6	10	3	4	1	1	4	0	1	0	2	0	2	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_all	80	29385	9211	2688	2619	2892	1009	754	521	709	622	273	238	389	212	122	151	77	82	66	39	38	46	35	20	23	17	27	15	8	4	16	10	10	3	8	3	3	4	5	2	1	3	2	6	2	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0
0.03	south24_active	80	25974	7509	942	1887	2490	504	381	133	540	490	78	109	330	155	36	104	28	57	28	14	16	22	21	12	8	6	23	13	2	1	14	7	8	3	7	0	2	3	0	1	0	2	1	2	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	29620	9365	2730	2655	2989	1015	746	536	671	662	249	229	424	195	128	136	83	82	71	40	35	39	35	22	20	18	32	14	11	7	18	8	11	2	10	2	4	4	4	1	1	2	4	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south25_active	80	26187	7697	920	1888	2577	517	381	135	507	528	64	111	363	150	31	94	31	62	30	12	13	19	20	11	4	6	29	11	4	3	15	5	9	2	9	0	2	1	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south26_all	80	29510	9358	2722	2581	3058	1005	736	536	680	661	232	223	432	209	121	147	78	79	60	35	40	35	32	21	20	17	38	18	13	6	11	10	11	4	25	4	3	3	3	1	2	1	3	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south26_active	80	26097	7734	934	1828	2625	484	350	137	508	531	60	104	376	159	28	104	29	62	27	12	9	18	19	9	4	6	35	12	3	2	8	6	9	3	24	1	2	0	0	1	0	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_all	80	29859	9204	2706	2624	2894	965	752	542	704	638	226	232	483	226	115	157	82	91	54	39	38	36	37	20	22	18	34	13	16	9	13	5	14	5	26	5	2	4	4	2	3	0	3	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south27_active	80	26432	7607	916	1876	2470	464	363	129	508	514	62	98	431	174	32	111	25	62	24	14	8	21	26	8	5	6	32	7	6	2	11	3	12	3	26	1	1	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_all	80	29424	9249	2598	2700	2877	974	754	519	747	622	246	232	500	239	128	155	86	91	59	40	41	36	40	24	19	13	39	7	18	12	9	9	14	7	31	13	2	2	5	2	2	1	2	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	26030	7636	897	1955	2454	483	383	123	540	507	67	94	457	191	40	110	20	56	27	17	9	22	28	10	5	3	37	2	6	2	7	5	11	4	30	9	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	29506	9464	2606	2760	2716	956	720	512	729	626	251	212	480	230	130	156	88	92	65	54	33	36	42	30	17	16	49	9	14	12	12	9	21	7	17	14	3	3	4	1	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	26145	7816	885	2015	2317	487	374	114	518	498	64	89	435	188	43	120	19	57	29	20	11	18	28	17	5	5	45	5	5	2	11	4	18	4	16	11	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	29463	9458	2632	2813	2827	1020	730	476	725	678	249	223	459	215	135	147	83	89	69	52	39	38	53	37	21	16	44	9	11	9	13	8	20	9	14	14	6	3	2	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_active	80	26084	7823	903	2058	2420	533	386	111	526	548	53	97	401	168	41	106	24	56	27	21	14	19	34	21	8	5	38	5	3	2	11	4	17	5	13	11	2	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	21548	7151	2542	2258	2198	961	740	568	563	572	263	191	309	185	120	122	84	66	64	43	30	33	26	30	21	6	38	14	15	8	13	6	3	1	16	3	4	6	4	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south31_active	80	17750	5260	686	1415	1685	412	320	150	374	437	80	65	227	117	33	80	24	34	23	14	8	16	16	17	4	1	32	7	4	0	11	2	2	0	16	2	1	2	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_all	80	21360	6991	2562	2310	2212	951	746	537	564	583	252	198	330	158	118	119	92	62	64	43	30	36	24	31	20	12	39	12	10	5	8	6	4	1	16	2	6	5	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south32_active	80	17631	5097	693	1433	1704	404	331	131	357	432	76	59	244	90	34	77	30	31	24	12	10	17	17	18	3	4	33	7	3	1	6	1	2	0	16	1	2	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_all	80	21497	7069	2575	2369	2277	956	698	544	547	542	257	201	327	154	115	111	92	71	59	52	33	41	26	25	22	19	50	12	11	6	6	5	9	3	17	2	8	1	4	4	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south33_active	80	17695	5212	685	1474	1788	396	318	132	340	384	67	61	257	92	26	67	31	36	19	12	9	20	15	12	3	4	46	8	3	2	4	0	5	1	17	1	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south34_all	80	21454	7199	2590	2324	2245	932	735	522	562	500	263	226	303	145	120	120	97	70	57	51	43	41	28	25	22	20	35	12	10	7	4	3	11	4	5	0	8	1	3	5	1	2	0	0	2	1	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south34_active	80	17687	5396	730	1422	1744	377	323	135	358	339	65	66	245	84	26	78	31	36	22	12	14	21	14	9	3	5	31	7	3	4	4	0	8	2	4	0	4	0	2	0	1	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south35_all	80	23300	7602	2626	2412	2420	923	739	511	574	503	278	242	312	151	118	136	90	72	56	51	46	36	30	28	22	22	39	21	9	12	3	3	13	4	6	0	5	2	2	3	2	2	1	0	2	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south35_active	80	19534	5850	784	1523	1895	405	333	131	389	358	71	79	268	104	26	88	28	39	23	13	14	16	15	15	2	5	35	15	2	8	1	1	9	3	5	0	3	2	1	0	1	1	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_all	80	25274	8406	2602	2531	2578	957	766	525	606	524	286	227	344	159	116	134	101	83	58	46	41	35	29	29	23	15	40	23	15	9	2	3	7	5	9	6	6	2	3	2	2	3	1	1	2	1	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south36_active	80	21694	6718	832	1709	2064	454	366	134	424	394	66	79	294	114	26	93	35	56	30	18	12	18	14	17	2	3	35	16	4	6	0	2	5	4	8	6	5	2	2	0	1	1	0	1	2	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_all	80	27899	8923	2638	2693	2670	1014	745	519	624	594	270	215	394	194	105	150	89	91	55	38	36	28	41	28	17	13	40	21	12	7	6	5	3	7	8	14	4	3	2	3	3	1	1	1	1	0	1	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south37_active	80	24403	7268	886	1916	2201	503	368	128	442	473	57	90	342	136	23	103	31	65	38	15	9	13	32	22	4	3	36	16	2	4	3	3	1	4	8	14	4	2	2	2	0	0	0	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south38_all	80	29542	9440	2682	2785	2837	1014	741	520	648	621	244	207	416	211	119	151	86	110	58	43	43	29	47	28	21	20	39	16	18	4	9	7	8	9	7	14	2	2	4	3	2	1	0	3	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south38_active	80	26103	7858	919	2026	2406	511	372	132	460	495	52	88	363	149	28	110	32	76	37	14	9	16	39	19	4	8	37	12	6	1	6	4	8	3	7	14	2	1	3	2	0	0	0	3	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_all	80	29875	9484	2684	2718	2772	995	752	527	667	663	242	218	412	220	119	146	83	95	68	40	42	31	50	30	16	15	42	15	14	5	12	5	9	9	3	15	2	2	5	2	4	1	0	2	1	0	1	0	0	1	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south39_active	80	26429	7892	877	1972	2363	482	372	127	476	533	55	93	356	151	37	105	27	67	41	11	11	15	46	17	7	6	39	9	7	2	8	3	9	3	3	15	2	0	2	2	0	1	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south40_all	80	29984	9409	2703	2640	2956	942	801	515	657	698	253	227	456	223	125	130	82	73	71	47	47	34	50	24	16	14	45	13	12	7	12	8	15	7	8	28	2	1	4	0	3	1	1	2	2	0	1	1	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south40_active	80	26577	7765	901	1879	2539	448	390	132	478	566	60	98	397	165	37	93	30	49	37	8	15	14	45	13	8	7	39	8	6	2	9	5	13	1	8	27	2	0	1	0	0	1	1	2	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
