label	Group	numOtus	Otu0	Otu1	Otu2	Otu3	Otu4	Otu5	Otu6	Otu7	Otu8	Otu9	Otu10	Otu11	Otu12	Otu13	Otu14	Otu15	Otu16	Otu17	Otu18	Otu19	Otu20	Otu21	Otu22	Otu23	Otu24	Otu25	Otu26	Otu27	Otu28	Otu29	Otu30	Otu31	Otu32	Otu33	Otu34	Otu35	Otu36	Otu37	Otu38	Otu39	Otu40	Otu41	Otu42	Otu43	Otu44	Otu45	Otu46	Otu47	Otu48	Otu49	Otu50	Otu51	Otu52	Otu53	Otu54	Otu55	Otu56	Otu57	Otu58	Otu59	Otu60	Otu61	Otu62	Otu63	Otu64	Otu65	Otu66
0.03	north8_all	80	9616	4517	2794	3128	1641	736	710	394	484	328	265	260	167	167	83	99	89	70	34	76	84	60	49	35	15	25	25	21	12	10	9	16	6	5	3	3	6	0	0	1	0	1	0	0	1	0	1	0	1	0	2	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0
0.03	north8_active	80	5230	2579	1625	1998	1008	375	405	175	276	179	143	156	88	93	44	56	61	36	17	47	69	42	37	21	6	14	18	10	6	3	5	10	4	2	1	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north9_all	80	9623	4492	2735	3134	1662	732	676	393	463	324	267	249	162	179	93	89	89	68	35	74	92	55	42	26	9	30	21	22	11	7	10	16	8	6	4	1	7	0	1	1	0	1	1	2	1	0	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north9_active	80	5232	2538	1607	1991	1049	363	392	175	266	173	153	145	83	109	51	46	61	38	20	48	74	38	32	14	2	18	12	14	7	1	5	11	4	3	1	1	4	0	0	1	0	1	0	2	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north10_all	80	9542	4551	2722	3217	1727	680	683	382	438	308	260	238	159	174	102	83	98	83	36	80	65	51	41	22	14	24	25	32	9	10	10	19	7	3	5	2	4	2	1	2	0	1	2	2	2	1	1	0	2	0	2	1	2	0	0	0	0	1	0	1	0	0	0	1	0	0	0
0.03	north10_active	80	5134	2575	1590	2031	1110	324	395	179	245	178	145	134	88	101	59	38	63	44	17	49	42	33	32	14	4	14	18	25	7	1	5	14	3	2	2	1	2	2	0	1	0	1	0	2	1	0	0	0	1	0	2	0	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0
0.03	north11_all	80	8803	4386	2614	2989	1528	706	668	385	394	316	269	219	152	156	117	59	99	50	43	76	61	60	53	25	29	16	41	39	10	13	1	15	8	5	2	5	2	0	4	2	4	0	2	1	0	0	0	0	1	0	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north11_active	80	4716	2425	1503	1928	940	354	371	185	199	165	139	120	80	94	52	27	55	26	22	51	40	37	33	13	16	10	36	26	8	4	1	9	5	4	0	4	1	0	2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north12_all	80	8705	4232	2476	2806	1426	701	656	381	389	316	282	194	151	154	114	89	82	60	45	65	55	57	51	19	25	15	33	29	11	13	2	15	3	5	1	7	1	0	5	2	4	0	1	1	1	1	0	0	1	1	5	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north12_active	80	4564	2254	1428	1816	873	351	360	173	208	158	148	104	71	88	51	44	46	30	23	49	37	35	34	7	12	10	29	20	7	5	0	9	2	4	0	5	1	0	3	0	1	0	1	0	0	1	0	0	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north13_all	80	8610	4182	2461	2739	1452	697	600	386	374	337	276	201	140	155	112	81	77	70	37	51	45	44	43	17	21	30	21	28	6	10	6	14	3	3	1	8	1	2	5	3	4	1	1	2	1	1	0	0	2	1	2	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north13_active	80	4491	2248	1400	1774	865	355	330	167	207	173	147	123	63	88	54	41	39	35	18	34	31	24	30	7	11	20	15	20	2	3	0	9	1	2	1	6	1	1	3	0	1	0	1	0	0	1	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north14_all	80	8916	4311	2633	3013	1455	722	641	398	378	360	265	218	144	155	102	86	70	74	32	71	52	45	58	17	19	33	24	23	8	8	9	14	5	2	6	6	1	4	4	3	1	1	9	1	1	2	0	0	1	1	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north14_active	80	4721	2385	1515	2015	851	376	363	162	223	173	145	149	63	89	53	48	33	37	16	52	37	27	45	10	8	25	17	16	3	3	0	9	4	2	5	4	1	2	2	0	0	0	9	0	0	2	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north15_all	80	9105	4464	2679	3104	1554	722	669	374	386	378	272	234	149	165	95	77	73	79	29	86	51	42	59	21	18	31	24	23	6	10	8	13	6	1	7	3	2	5	1	3	0	1	8	1	1	2	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
0.03	north15_active	80	4955	2556	1525	2063	897	369	374	150	213	201	151	163	75	102	47	44	33	38	14	53	34	25	43	11	7	21	14	14	2	4	1	7	4	1	5	2	0	2	0	0	0	0	8	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_all	80	9447	4658	2762	3301	1613	717	723	372	435	370	250	274	167	168	85	64	101	82	36	89	67	58	64	35	20	25	28	24	7	9	8	15	6	1	6	1	4	4	0	2	0	0	8	2	0	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north16_active	80	5248	2676	1553	2214	943	378	398	154	268	192	138	173	90	105	43	34	45	39	16	53	45	31	44	23	12	13	18	13	4	2	2	7	5	1	4	0	0	2	0	0	0	0	8	2	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_all	80	9445	4543	2772	3300	1667	730	748	386	474	378	265	278	164	168	91	67	111	79	39	83	60	66	58	34	23	25	27	27	6	8	4	13	3	1	3	1	5	5	1	2	0	0	1	3	0	2	2	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north17_active	80	5236	2604	1564	2223	989	379	407	167	283	205	140	170	87	96	52	33	51	36	15	50	40	34	38	25	13	12	18	16	4	2	3	6	1	0	2	1	0	2	1	1	0	0	0	3	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_all	80	9400	4479	2700	3316	1728	714	729	386	494	341	258	276	160	170	91	84	110	82	44	78	66	77	47	39	25	30	37	28	7	4	6	20	5	4	2	1	3	4	1	2	0	0	2	3	0	1	2	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north18_active	80	5185	2538	1522	2199	1038	370	381	159	305	196	151	160	78	93	52	38	60	43	13	38	41	47	35	27	12	12	25	19	4	2	5	9	2	1	1	1	0	2	1	1	0	0	0	3	0	1	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	north19_all	80	9449	4560	2679	3322	1761	712	714	402	470	328	268	247	157	172	95	92	91	76	39	74	55	54	46	34	24	32	28	33	3	3	7	17	6	4	2	5	2	5	2	1	0	1	4	1	0	0	2	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north19_active	80	5180	2615	1530	2204	1060	359	374	175	285	184	147	146	81	92	60	40	56	40	18	38	32	36	32	24	11	13	21	25	1	1	6	9	1	1	2	4	0	3	2	1	0	0	2	1	0	0	2	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_all	80	9360	4592	2727	3321	1722	728	722	387	459	334	266	248	149	176	91	99	89	82	39	77	49	55	38	42	17	28	34	36	5	2	6	14	9	9	3	6	0	4	1	1	0	3	4	1	0	0	1	0	2	2	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	north20_active	80	5105	2649	1603	2170	1009	367	384	172	263	189	153	150	73	98	54	42	57	50	18	41	26	38	28	26	7	15	28	29	1	1	4	8	4	7	3	4	0	2	1	0	0	2	2	1	0	0	1	0	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0
0.03	south21_all	80	15671	5939	3597	1371	840	1006	525	385	293	331	227	334	119	173	105	117	63	94	60	67	64	23	22	19	16	12	10	10	6	14	6	2	6	2	3	5	4	5	1	3	3	1	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south21_active	80	9904	3623	2235	679	381	550	261	164	127	193	122	203	66	85	61	73	31	61	29	42	44	9	8	11	8	6	4	8	2	9	5	0	4	0	2	2	3	3	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south22_all	80	16453	6102	3701	1358	893	998	565	384	323	349	209	345	119	161	107	125	66	80	59	72	74	20	19	22	17	11	10	15	4	13	6	1	9	5	3	6	4	4	0	2	0	1	1	1	3	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south22_active	80	10450	3768	2320	666	418	544	281	169	133	212	116	202	61	75	58	75	31	49	31	43	52	11	5	11	9	5	6	11	2	8	2	0	6	3	3	5	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south23_all	80	17614	6468	3864	1408	890	1031	547	390	322	348	217	364	130	165	96	119	67	84	70	78	65	22	18	29	17	18	9	14	5	22	9	4	10	5	8	5	6	4	1	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
0.03	south23_active	80	11218	4026	2484	707	422	592	263	179	134	214	129	221	73	86	54	69	26	56	39	51	40	10	8	13	5	7	7	10	1	15	4	1	6	3	5	4	3	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south24_all	80	18750	6775	3983	1461	900	1077	544	389	309	349	224	384	126	165	97	145	71	85	78	68	80	20	23	27	17	13	12	18	5	22	15	7	5	17	8	5	3	4	3	1	3	0	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south24_active	80	12051	4310	2532	755	419	613	278	176	132	205	133	232	68	92	51	98	31	61	54	35	53	10	9	10	7	3	8	13	2	15	8	3	3	8	3	5	0	2	3	1	1	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south25_all	80	19382	7091	4056	1478	913	1159	562	375	292	343	228	419	128	168	103	140	71	109	82	75	87	21	26	27	18	11	12	18	7	26	15	11	2	15	12	2	4	1	3	2	4	1	1	6	1	2	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south25_active	80	12637	4570	2603	765	429	705	275	172	126	197	135	244	72	103	54	93	36	74	56	34	55	8	13	16	8	2	6	12	2	17	9	6	0	6	7	2	1	1	3	1	1	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south26_all	80	19571	7010	4153	1468	885	1116	564	359	291	358	231	433	134	176	106	139	68	108	73	75	84	22	27	24	15	7	17	18	7	16	18	9	4	15	8	2	5	1	2	3	5	2	1	6	1	1	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south26_active	80	12783	4568	2673	763	413	668	263	168	134	200	127	250	67	103	57	92	34	66	54	30	47	10	13	14	9	0	9	12	1	8	11	6	2	5	6	1	1	0	2	1	2	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south27_all	80	19539	6869	4085	1450	895	1126	567	359	308	368	237	458	142	165	93	129	65	128	71	77	72	27	28	22	25	9	13	12	4	24	10	9	3	6	8	2	2	3	1	3	3	2	1	5	0	0	0	2	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south27_active	80	12844	4424	2609	762	429	696	270	163	134	203	127	259	70	98	50	82	35	80	42	38	44	14	14	10	16	1	8	9	0	7	5	5	2	2	6	1	1	0	0	1	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
0.03	south28_all	80	19276	6710	4084	1474	907	1065	572	356	308	367	252	479	146	157	105	146	54	115	60	90	68	25	32	20	25	14	16	14	6	23	10	9	3	13	8	5	1	5	2	3	1	1	1	4	0	2	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south28_active	80	12568	4289	2614	785	421	672	289	156	151	212	143	279	66	91	67	100	25	71	37	51	42	12	19	7	15	5	9	7	2	6	5	4	2	10	6	3	0	2	0	1	1	1	1	0	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_all	80	19166	6710	4005	1466	886	1097	569	379	299	361	248	461	146	154	108	158	56	112	65	96	66	21	32	17	25	23	13	14	10	23	11	5	2	13	3	7	2	5	2	2	2	0	2	0	0	2	0	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south29_active	80	12538	4247	2540	807	418	679	304	166	145	206	145	281	70	98	68	107	25	70	38	52	50	11	19	5	14	10	6	8	5	6	7	1	2	10	0	4	1	2	0	1	1	0	1	0	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south30_all	80	19339	6744	4023	1444	898	1106	575	371	302	369	247	427	130	162	116	164	72	102	78	91	68	23	42	15	25	17	11	15	11	16	10	4	1	11	4	8	4	5	2	2	1	0	1	1	0	2	0	5	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
0.03	south30_active	80	12559	4291	2533	785	421	682	317	166	141	217	147	281	63	100	68	105	37	56	46	49	43	10	23	6	11	9	4	7	7	7	6	1	1	10	1	5	3	2	0	2	0	0	0	1	0	1	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_all	80	15359	5764	3386	1433	877	987	527	361	283	311	224	304	115	143	104	137	66	96	68	67	51	25	23	15	15	18	14	13	5	19	9	8	1	8	5	2	1	4	1	0	2	0	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south31_active	80	9786	3507	1988	743	363	593	266	162	124	154	124	202	44	82	56	85	26	63	34	52	34	13	10	7	3	6	4	9	1	13	7	3	1	6	4	1	0	2	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_all	80	16118	5915	3568	1403	869	1012	533	361	303	311	225	315	137	152	106	132	60	94	66	66	63	21	22	20	25	18	16	8	3	19	7	8	0	5	8	6	3	3	0	1	2	1	2	0	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south32_active	80	10371	3568	2120	729	384	618	276	147	134	163	128	196	49	91	58	80	25	59	36	47	39	11	9	7	11	8	7	6	1	16	5	3	0	5	6	4	2	2	0	1	1	1	2	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.03	south33_all	80	17301	6277	3842	1405	858	1070	531	361	321	294	256	422	138	169	114	122	61	99	55	74	69	21	23	26	28	14	15	10	5	20	4	5	0	5	4	6	2	1	1	1	4	4	2	1	0	0	2	2	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south33_active	80	11270	3897	2346	739	377	657	274	145	147	159	144	282	54	95	62	80	22	61	33	50	39	11	10	12	17	9	7	7	3	17	2	1	0	5	3	3	2	0	0	1	2	1	2	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_all	80	18706	6738	4141	1432	861	1137	558	378	333	297	235	539	150	176	110	134	50	99	65	77	76	18	29	26	26	14	16	9	5	23	3	3	0	9	4	7	3	4	1	1	5	4	3	2	0	0	2	2	1	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south34_active	80	12327	4364	2605	735	398	717	307	158	158	151	118	363	71	99	63	75	21	63	37	52	38	10	13	13	16	9	8	5	3	18	2	1	0	4	3	3	2	1	0	1	1	1	2	2	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
0.03	south35_all	80	19426	7151	4302	1490	882	1148	563	399	323	330	241	558	159	157	116	145	54	99	65	91	79	20	24	33	17	14	13	15	8	20	4	2	1	10	3	6	2	4	1	0	5	3	1	3	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south35_active	80	12879	4626	2745	759	419	699	298	176	145	174	120	392	80	91	62	83	26	68	39	64	36	13	11	22	9	9	6	10	3	15	1	1	1	5	3	3	1	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0
0.03	south36_all	80	19824	7287	4310	1486	904	1152	579	396	323	328	232	521	150	162	122	144	59	81	60	87	75	22	23	33	12	14	16	15	8	20	9	1	1	10	3	4	3	5	2	1	3	2	2	2	0	0	2	0	0	0	1	0	0	0	2	0	0	0	0	1	0	0	1	0	1	0	0
0.03	south36_active	80	13114	4709	2775	767	425	725	304	175	150	183	108	365	80	93	64	79	33	48	35	56	37	11	11	20	5	8	8	11	4	16	2	0	1	5	0	1	2	2	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0
0.03	south37_all	80	19591	7224	4347	1512	900	1124	572	382	283	329	235	467	136	184	130	156	61	73	58	98	67	22	28	33	16	13	14	15	10	27	12	5	2	9	6	4	4	2	4	2	1	5	4	1	0	3	2	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0
0.03	south37_active	80	12929	4615	2803	796	439	676	282	176	133	190	111	328	69	116	63	90	32	40	29	65	38	12	14	22	6	8	8	10	5	25	3	4	2	6	1	1	3	1	0	1	0	0	2	1	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0
0.03	south38_all	80	19612	7104	4317	1494	914	1134	591	394	287	337	247	461	129	180	122	166	62	72	56	82	65	23	27	32	20	10	13	13	10	19	14	6	3	4	7	2	5	3	4	2	1	7	4	3	1	4	2	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
0.03	south38_active	80	12958	4533	2729	795	417	696	280	179	145	189	114	307	62	102	68	101	29	36	31	52	40	12	14	20	7	6	7	10	6	19	6	4	2	3	2	0	4	2	0	1	0	0	2	3	0	4	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0.03	south39_all	80	19456	6966	4177	1529	924	1150	567	386	282	351	254	438	133	184	132	182	62	76	71	61	77	20	30	25	22	11	19	13	8	18	13	6	5	5	4	1	6	1	2	4	1	5	3	6	1	4	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0
0.03	south39_active	80	12914	4447	2664	800	418	693	288	169	151	176	135	294	64	107	72	113	26	37	42	41	44	11	15	17	11	7	11	9	6	14	7	4	2	3	2	0	4	1	0	3	0	0	2	5	0	4	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
0.03	south40_all	80	19155	6966	4151	1511	915	1187	560	382	291	356	255	406	137	168	126	189	64	73	72	64	84	21	32	24	26	12	19	13	7	18	8	2	5	4	3	0	8	2	3	2	2	6	0	6	1	1	0	3	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
0.03	south40_active	80	12623	4436	2643	797	402	704	288	179	145	176	138	269	67	87	72	117	28	40	42	41	49	8	16	19	16	7	11	9	6	12	8	0	1	3	2	0	5	1	1	2	1	0	0	5	0	1	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
